Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Rafael Ponzo,ve VEN,GK,37,37,0.0,0.0,2008-2009,/en/players/e6777099/Rafael-Ponzo,6777099,Girona,"3,330",37.0,5.0,0.0,76,53.0,5577,Girona
,Serra,es ESP,DF,37,36,0.0,4.0,2008-2009,/en/players/df52ea5f/Serra,df52ea5f,Girona,"3,198",35.5,7.0,3.0,76,1.0,4147,Girona
,Migue,es ESP,DF,35,35,2.0,0.0,2008-2009,/en/players/13575a4c/Migue,13575a4c,Girona,"3,095",34.4,4.0,0.0,76,1.0,3335,Girona
,Jordi Matamala,es ESP,MF,35,34,0.0,1.0,2008-2009,/en/players/b064ff85/Jordi-Matamala,b064ff85,Girona,"3,105",34.5,11.0,0.0,76,1.0,3191,Girona
,Albert Dorca,es ESP,MF,38,33,1.0,0.0,2008-2009,/en/players/01c3b68a/Albert-Dorca,01c3b68a,Girona,"3,050",33.9,5.0,2.0,76,1.0,2904,Girona
,José,es ESP,DF,34,33,0.0,0.0,2008-2009,/en/players/bc392378/Jose,bc392378,Girona,"2,964",32.9,14.0,1.0,76,1.0,5578,Girona
,David Cañas,es ESP,DF,29,24,5.0,3.0,2008-2009,/en/players/01d8b210/David-Canas,01d8b210,Girona,"2,250",25.0,11.0,1.0,76,1.0,3729,Girona
,Diego Rangel,es ESP,DF,23,22,0.0,0.0,2008-2009,/en/players/2380c0fb/Diego-Rangel,2380c0fb,Girona,"1,768",19.6,6.0,0.0,76,1.0,5579,Girona
,Gabri,es ESP,FW,26,20,2.0,4.0,2008-2009,/en/players/b2605b0a/Gabri,b2605b0a,Girona,"1,740",19.3,7.0,0.0,76,1.0,3302,Girona
,Chechu,es ESP,MF,24,18,1.0,3.0,2008-2009,/en/players/3333762c/Chechu,3333762c,Girona,"1,696",18.8,3.0,0.0,76,1.0,4854,Girona
,Raúl Martín,es ESP,MF,26,17,1.0,3.0,2008-2009,/en/players/f81f6fc3/Raul-Martin,f81f6fc3,Girona,"1,382",15.4,2.0,0.0,76,1.0,1564,Girona
,Jordi Xumetra,es ESP,"FW,MF",41,16,2.0,1.0,2008-2009,/en/players/3b79dbdb/Jordi-Xumetra,3b79dbdb,Girona,"1,948",21.6,5.0,0.0,76,1.0,3629,Girona
,Paco Esteban,es ESP,FW,26,16,3.0,0.0,2008-2009,/en/players/7e4f04f0/Paco-Esteban,7e4f04f0,Girona,"1,447",16.1,7.0,1.0,76,1.0,2312,Girona
,Alberto Manga,es ESP,MF,26,16,2.0,3.0,2008-2009,/en/players/a1d84af0/Alberto-Manga,1d84af0,Girona,"1,419",15.8,4.0,0.0,76,1.0,5580,Girona
,Mikel Amantegui,es ESP,DF,18,15,0.0,0.0,2008-2009,/en/players/f92f842f/Mikel-Amantegui,f92f842f,Girona,"1,403",15.6,3.0,0.0,76,1.0,3757,Girona
,Felipe Sanchón,es ESP,MF,17,14,1.0,5.0,2008-2009,/en/players/f62ff94e/Felipe-Sanchon,f62ff94e,Girona,"1,301",14.5,4.0,1.0,76,1.0,4490,Girona
,Arnal Llibert,es ESP,FW,26,14,1.0,4.0,2008-2009,/en/players/6e514348/Arnal-Llibert,6e514348,Girona,"1,294",14.4,0.0,0.0,76,1.0,5115,Girona
,Jito,es ESP,FW,22,13,0.0,3.0,2008-2009,/en/players/3adf70f2/Jito,3adf70f2,Girona,983,10.9,1.0,0.0,76,1.0,5581,Girona
,Igor de Souza,br BRA,FW,15,10,0.0,3.0,2008-2009,/en/players/1c73ef45/Igor-de-Souza,1c73ef45,Girona,913,10.1,3.0,0.0,76,2.0,4148,Girona
,Marc Bernaus,ad AND,DF,10,10,0.0,0.0,2008-2009,/en/players/761ecc1f/Marc-Bernaus,761ecc1f,Girona,744,8.3,4.0,0.0,76,96.0,4014,Girona
,Jaume Duran,es ESP,,11,8,0.0,1.0,2008-2009,/en/players/e050523f/Jaume-Duran,050523f,Girona,622,6.9,1.0,0.0,76,1.0,90296,Girona
,David Sánchez,es ESP,DF,7,5,1.0,0.0,2008-2009,/en/players/60e0ee7a/David-Sanchez,60e0ee7a,Girona,506,5.6,2.0,0.0,76,1.0,5582,Girona
,Iván Gómez,es ESP,GK,5,5,0.0,0.0,2008-2009,/en/players/12814065/Ivan-Gomez,12814065,Girona,450,5.0,1.0,0.0,76,1.0,5583,Girona
,Gerard López,es ESP,MF,5,4,0.0,4.0,2008-2009,/en/players/403b0279/Gerard-Lopez,403b0279,Girona,393,4.4,2.0,0.0,76,1.0,1064,Girona
,Hiroshi Ibusuki,jp JPN,FW,6,4,0.0,0.0,2008-2009,/en/players/715bdbe9/Hiroshi-Ibusuki,715bdbe9,Girona,222,2.5,0.0,0.0,76,54.0,1866,Girona
,Óscar Álvarez,es ESP,DF,3,2,0.0,1.0,2008-2009,/en/players/d6b5c64f/Oscar-Alvarez,d6b5c64f,Girona,170,1.9,1.0,0.0,76,1.0,4455,Girona
,Héctor Simón,es ESP,MF,4,2,0.0,0.0,2008-2009,/en/players/6ad334dc/Hector-Simon,6ad334dc,Girona,126,1.4,1.0,0.0,76,1.0,3025,Girona
,﻿Jordi Matamala,es ESP,MF,38,38,2.0,3.0,2009-2010,/en/players/b064ff85/Jordi-Matamala,b064ff85,Girona,"3,413",37.9,13.0,1.0,76,1.0,3191,Girona
,Ernesto Galán,es ESP,DF,37,37,0.0,1.0,2009-2010,/en/players/7e4af593/Ernesto-Galan,7e4af593,Girona,"3,285",36.5,14.0,0.0,76,1.0,3059,Girona
,Roberto Peragón,es ESP,FW,38,36,3.0,9.0,2009-2010,/en/players/c1dbaa18/Roberto-Peragon,c1dbaa18,Girona,"2,878",32.0,13.0,1.0,76,1.0,2346,Girona
,Albert Dorca,es ESP,MF,37,33,1.0,2.0,2009-2010,/en/players/01c3b68a/Albert-Dorca,01c3b68a,Girona,"2,963",32.9,5.0,0.0,76,1.0,2904,Girona
,Albert Jorquera,es ESP,GK,33,33,0.0,0.0,2009-2010,/en/players/4b0184a5/Albert-Jorquera,4b0184a5,Girona,"2,951",32.8,2.0,1.0,76,1.0,1082,Girona
,José,es ESP,DF,33,32,0.0,0.0,2009-2010,/en/players/bc392378/Jose,bc392378,Girona,"2,847",31.6,14.0,0.0,76,1.0,5578,Girona
,Migue,es ESP,DF,33,32,1.0,2.0,2009-2010,/en/players/13575a4c/Migue,13575a4c,Girona,"2,837",31.5,9.0,1.0,76,1.0,3335,Girona
,Moha,ma MAR,"DF,FW",36,32,6.0,3.0,2009-2010,/en/players/e3d09e03/Moha,3d09e03,Girona,"2,580",28.7,6.0,0.0,76,26.0,262,Girona
,Jordi Xumetra,es ESP,"FW,MF",35,28,1.0,2.0,2009-2010,/en/players/3b79dbdb/Jordi-Xumetra,3b79dbdb,Girona,"2,190",24.3,7.0,1.0,76,1.0,3629,Girona
,Kiko Ratón,es ESP,FW,40,25,2.0,10.0,2009-2010,/en/players/1b4d461e/Kiko-Raton,1b4d461e,Girona,"2,471",27.5,9.0,0.0,76,1.0,4805,Girona
,David Cañas,es ESP,DF,28,25,5.0,2.0,2009-2010,/en/players/01d8b210/David-Canas,01d8b210,Girona,"2,267",25.2,9.0,0.0,76,1.0,3729,Girona
,Dani Tortolero,es ESP,DF,23,23,0.0,3.0,2009-2010,/en/players/42481fd5/Dani-Tortolero,42481fd5,Girona,"2,008",22.3,14.0,0.0,76,1.0,4441,Girona
,Antonio Calle,es ESP,FW,20,15,1.0,3.0,2009-2010,/en/players/3d3d63b9/Antonio-Calle,3d3d63b9,Girona,"1,155",12.8,2.0,0.0,76,1.0,2577,Girona
,Chechu,es ESP,MF,23,12,2.0,0.0,2009-2010,/en/players/3333762c/Chechu,3333762c,Girona,"1,024",11.4,2.0,0.0,76,1.0,4854,Girona
,Gerard López,es ESP,MF,21,11,1.0,0.0,2009-2010,/en/players/403b0279/Gerard-Lopez,403b0279,Girona,"1,059",11.8,8.0,1.0,76,1.0,1064,Girona
,Marc Bernaus,ad AND,DF,12,11,0.0,0.0,2009-2010,/en/players/761ecc1f/Marc-Bernaus,761ecc1f,Girona,942,10.5,5.0,0.0,76,96.0,4014,Girona
,Dani Mallo,es ESP,GK,10,9,0.0,0.0,2009-2010,/en/players/c965e3d0/Dani-Mallo,c965e3d0,Girona,829,9.2,0.0,0.0,76,1.0,384,Girona
,Juanma,es ESP,MF,29,7,1.0,1.0,2009-2010,/en/players/a81311e0/Juanma,81311e0,Girona,"1,148",12.8,5.0,0.0,76,1.0,5584,Girona
,Brian Sarmiento,ar ARG,"FW,MF",11,7,0.0,2.0,2009-2010,/en/players/74337456/Brian-Sarmiento,74337456,Girona,665,7.4,4.0,0.0,76,5.0,4943,Girona
,Óscar Álvarez,es ESP,DF,7,5,1.0,0.0,2009-2010,/en/players/d6b5c64f/Oscar-Alvarez,d6b5c64f,Girona,502,5.6,3.0,0.0,76,1.0,4455,Girona
,Marcos Tébar,es ESP,"DF,MF",9,4,0.0,0.0,2009-2010,/en/players/1e806be7/Marcos-Tebar,1e806be7,Girona,479,5.3,3.0,0.0,76,1.0,77,Girona
,Javier Almirón,ar ARG,"DF,MF",6,4,0.0,0.0,2009-2010,/en/players/8b8c57b7/Javier-Almiron,8b8c57b7,Girona,391,4.3,4.0,0.0,76,5.0,3314,Girona
,Germán Beltrán,es ESP,FW,13,2,0.0,1.0,2009-2010,/en/players/552f8f78/German-Beltran,552f8f78,Girona,312,3.5,1.0,0.0,76,1.0,5233,Girona
,Diego Rangel,es ESP,DF,1,1,0.0,0.0,2009-2010,/en/players/2380c0fb/Diego-Rangel,2380c0fb,Girona,90,1.0,0.0,0.0,76,1.0,5579,Girona
,Gabri,es ESP,FW,8,0,0.0,1.0,2009-2010,/en/players/b2605b0a/Gabri,b2605b0a,Girona,120,1.3,0.0,0.0,76,1.0,3302,Girona
,Alberto Manga,es ESP,MF,4,0,0.0,0.0,2009-2010,/en/players/a1d84af0/Alberto-Manga,1d84af0,Girona,43,0.5,0.0,0.0,76,1.0,5580,Girona
,Fran,es ESP,MF,2,0,0.0,0.0,2009-2010,/en/players/7e1a6606/Fran,7e1a6606,Girona,28,0.3,0.0,0.0,76,1.0,5585,Girona
,Jordi Masó,es ESP,"DF,MF",1,0,0.0,0.0,2009-2010,/en/players/5047640b/Jordi-Maso,5047640b,Girona,11,0.1,0.0,0.0,76,1.0,5586,Girona
,﻿Albert Dorca,es ESP,MF,40,40,0.0,1.0,2010-2011,/en/players/01c3b68a/Albert-Dorca,01c3b68a,Girona,"3,584",39.8,10.0,0.0,76,1.0,2904,Girona
,Jandro,es ESP,MF,42,38,9.0,11.0,2010-2011,/en/players/453a1fcd/Jandro,453a1fcd,Girona,"3,417",38.0,3.0,0.0,76,1.0,642,Girona
,Roberto Santamaría,es ESP,GK,33,33,0.0,0.0,2010-2011,/en/players/bca21ef3/Roberto-Santamaria,bca21ef3,Girona,"2,934",32.6,3.0,1.0,76,1.0,1695,Girona
,Migue,es ESP,DF,33,33,1.0,0.0,2010-2011,/en/players/13575a4c/Migue,13575a4c,Girona,"2,917",32.4,8.0,1.0,76,1.0,3335,Girona
,Roberto Peragón,es ESP,FW,36,32,4.0,11.0,2010-2011,/en/players/c1dbaa18/Roberto-Peragon,c1dbaa18,Girona,"2,737",30.4,12.0,2.0,76,1.0,2346,Girona
,Dani Bautista,es ESP,DF,30,28,3.0,0.0,2010-2011,/en/players/135b0a5e/Dani-Bautista,135b0a5e,Girona,"2,536",28.2,7.0,1.0,76,1.0,2912,Girona
,Serra,es ESP,DF,29,28,0.0,2.0,2010-2011,/en/players/df52ea5f/Serra,df52ea5f,Girona,"2,513",27.9,6.0,2.0,76,1.0,4147,Girona
,José,es ESP,DF,29,28,0.0,0.0,2010-2011,/en/players/bc392378/Jose,bc392378,Girona,"2,508",27.9,11.0,1.0,76,1.0,5578,Girona
,Moha,ma MAR,"DF,FW",34,27,3.0,1.0,2010-2011,/en/players/e3d09e03/Moha,3d09e03,Girona,"2,185",24.3,8.0,2.0,76,26.0,262,Girona
,Chechu,es ESP,MF,35,26,8.0,5.0,2010-2011,/en/players/3333762c/Chechu,3333762c,Girona,"2,236",24.8,4.0,1.0,76,1.0,4854,Girona
,Ángel Martínez,es ESP,MF,36,25,6.0,0.0,2010-2011,/en/players/7eb2bab9/Angel-Martinez,7eb2bab9,Girona,"1,981",22.0,8.0,0.0,76,1.0,3038,Girona
,Marcos Tébar,es ESP,"DF,MF",35,23,0.0,0.0,2010-2011,/en/players/1e806be7/Marcos-Tebar,1e806be7,Girona,"2,211",24.6,9.0,1.0,76,1.0,77,Girona
,Ranko Despotović,rs SRB,FW,34,23,5.0,18.0,2010-2011,/en/players/7909655a/Ranko-Despotovic,7909655a,Girona,"1,879",20.9,7.0,1.0,76,28.0,3337,Girona
,Dani Tortolero,es ESP,DF,18,18,0.0,1.0,2010-2011,/en/players/42481fd5/Dani-Tortolero,42481fd5,Girona,"1,620",18.0,2.0,0.0,76,1.0,4441,Girona
,Kiko Ratón,es ESP,FW,33,17,2.0,5.0,2010-2011,/en/players/1b4d461e/Kiko-Raton,1b4d461e,Girona,"1,631",18.1,4.0,0.0,76,1.0,4805,Girona
,Francisco Noguerol,es ESP,DF,19,16,1.0,0.0,2010-2011,/en/players/73bdd0b1/Francisco-Noguerol,73bdd0b1,Girona,"1,448",16.1,3.0,0.0,76,1.0,708,Girona
,Luso,es ESP,"DF,MF",17,13,0.0,2.0,2010-2011,/en/players/9cd41fda/Luso,9cd41fda,Girona,"1,161",12.9,2.0,0.0,76,1.0,5323,Girona
,Dani Mallo,es ESP,GK,10,9,0.0,0.0,2010-2011,/en/players/c965e3d0/Dani-Mallo,c965e3d0,Girona,846,9.4,4.0,0.0,76,1.0,384,Girona
,Borja Sánchez Gil,es ESP,MF,22,2,0.0,0.0,2010-2011,/en/players/ea070e15/Borja-Sanchez-Gil,070e15,Girona,537,6.0,3.0,0.0,76,1.0,5587,Girona
,Keko,es ESP,"FW,MF",11,2,1.0,0.0,2010-2011,/en/players/1512328c/Keko,1512328c,Girona,263,2.9,0.0,0.0,76,1.0,577,Girona
,Víctor Curto,es ESP,FW,6,1,0.0,0.0,2010-2011,/en/players/83cd8962/Victor-Curto,83cd8962,Girona,109,1.2,0.0,0.0,76,1.0,3800,Girona
,Gerard López,es ESP,MF,4,0,0.0,0.0,2010-2011,/en/players/403b0279/Gerard-Lopez,403b0279,Girona,23,0.3,1.0,0.0,76,1.0,1064,Girona
,Adrien Goñi,es ESP,MF,1,0,0.0,0.0,2010-2011,/en/players/c14fe8f1/Adrien-Goni,c14fe8f1,Girona,10,0.1,0.0,0.0,76,1.0,1284,Girona
,﻿Ferran Corominas,es ESP,"FW,MF",40,40,3.0,18.0,2011-2012,/en/players/46d0c528/Ferran-Corominas,46d0c528,Girona,"3,450",38.3,4.0,0.0,76,1.0,1685,Girona
,Migue,es ESP,DF,39,37,0.0,1.0,2011-2012,/en/players/13575a4c/Migue,13575a4c,Girona,"3,349",37.2,8.0,0.0,76,1.0,3335,Girona
,Albert Dorca,es ESP,MF,37,36,1.0,2.0,2011-2012,/en/players/01c3b68a/Albert-Dorca,01c3b68a,Girona,"3,188",35.4,12.0,0.0,76,1.0,2904,Girona
