2013-2014,Catania
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Gonzalo Bergessio,ar ARG,FW,30,28,3,10,"2,425",26.9,8,1,/en/players/da001952/Gonzalo-Bergessio,da001952,Gonzalo-Bergessio
Pablo Barrientos,ar ARG,MF,28,27,3,5,"2,277",25.3,10,0,/en/players/c3a799f0/Pablo-Barrientos,c3a799f0,Pablo-Barriento
Mariano Julio Izco,ar ARG,MF,30,26,2,3,"2,366",26.3,3,0,/en/players/0d2bdb4b/Mariano-Julio-Izco,0d2bdb4b,Mariano-Julio-Izco
Mariano Andújar,ar ARG,GK,24,24,0,0,"2,160",24.0,1,0,/en/players/609cd867/Mariano-Andujar,609cd867,Mariano-Anduj
Lucas Castro,ar ARG,MF,29,23,2,3,"1,965",21.8,4,0,/en/players/56b2957b/Lucas-Castro,56b2957b,Lucas-Castro
Jaroslav Plašil,cz CZE,MF,28,22,1,1,"2,064",22.9,2,0,/en/players/516dc25b/Jaroslav-Plasil,516dc25b,Jaroslav-Plasi
Alexis Rolín,uy URU,DF,25,20,0,0,"1,835",20.4,5,0,/en/players/83236dd7/Alexis-Rolin,83236dd7,Alexis-Roli
Nicolás Spolli,ar ARG,DF,21,20,0,1,"1,772",19.7,6,0,/en/players/9a560ebe/Nicolas-Spolli,9a560ebe,Nicolas-Spolli
Gino Peruzzi,ar ARG,DF,22,20,0,1,"1,523",16.9,7,1,/en/players/9a50da64/Gino-Peruzzi,9a50da64,Gino-Peruzzi
Giuseppe Bellusci,it ITA,DF,20,19,0,0,"1,550",17.2,5,2,/en/players/7f1c3bca/Giuseppe-Bellusci,7f1c3bca,Giuseppe-Bellusci
Cristiano Biraghi,it ITA,"DF,MF",23,17,1,0,"1,558",17.3,3,0,/en/players/9e1577aa/Cristiano-Biraghi,9e1577aa,Cristiano-Biraghi
Francesco Lodi,it ITA,MF,19,17,5,2,"1,530",17.0,3,0,/en/players/3ddc8b87/Francesco-Lodi,3ddc8b87,Francesco-Lodi
Fabián Rinaudo,ar ARG,MF,17,17,0,0,"1,409",15.7,8,1,/en/players/8815219d/Fabian-Rinaudo,8815219d,Fabian-Rinaudo
Fabián Monzón,ar ARG,DF,22,16,1,2,"1,398",15.5,2,0,/en/players/ef115d48/Fabian-Monzon,f115d48,Fabian-Monzo
Norbert Gyömbér,sk SVK,"DF,MF",18,15,0,1,"1,440",16.0,2,0,/en/players/0be276c6/Norbert-Gyomber,0be276c6,Norbert-Gyomb
Pablo Álvarez,ar ARG,DF,18,15,0,0,"1,382",15.4,6,0,/en/players/1226cc4f/Pablo-Alvarez,1226cc4f,Pablo-Alvarez
Nicola Legrottaglie,it ITA,DF,17,15,0,0,"1,283",14.3,3,1,/en/players/c3c63a36/Nicola-Legrottaglie,c3c63a36,Nicola-Legrottagli
Alberto Frison,it ITA,GK,14,14,0,0,"1,260",14.0,2,0,/en/players/5abbec5f/Alberto-Frison,5abbec5f,Alberto-Friso
Sebastián Leto,ar ARG,"FW,MF",27,13,1,3,"1,240",13.8,3,0,/en/players/3b1716f7/Sebastian-Leto,3b1716f7,Sebastian-Leto
Sergio Almirón,ar ARG,MF,13,11,0,1,869,9.7,1,0,/en/players/ce05fadf/Sergio-Almiron,ce05fadf,Sergio-Almiro
Keko,es ESP,"FW,MF",19,10,1,0,940,10.4,3,0,/en/players/1512328c/Keko,1512328c,Keko
Panagiotis Tachtsidis,gr GRE,MF,12,10,1,0,837,9.3,2,1,/en/players/e26bd2f4/Panagiotis-Tachtsidis,26bd2f4,Panagiotis-Tachtsidi
Tiberio Guarente,it ITA,MF,13,8,0,0,689,7.7,3,1,/en/players/f5b9b859/Tiberio-Guarente,f5b9b859,Tiberio-Guarent
Maxi López,ar ARG,FW,12,4,2,1,600,6.7,1,0,/en/players/ad469944/Maxi-Lopez,d469944,Maxi-Lopez
Ciro Capuano,it ITA,DF,5,4,0,0,383,4.3,1,0,/en/players/43973944/Ciro-Capuano,43973944,Ciro-Capuano
Bruno Petković,hr CRO,FW,4,2,0,0,186,2.1,0,0,/en/players/24228180/Bruno-Petkovic,24228180,Bruno-Petkovic
Francesco Fedato,it ITA,FW,9,1,0,0,224,2.5,0,0,/en/players/645e7e69/Francesco-Fedato,645e7e69,Francesco-Fedato
Kingsley Boateng,it ITA,FW,6,0,0,0,120,1.3,0,0,/en/players/bbf06142/Kingsley-Boateng,bbf06142,Kingsley-Boateng
Simone Caruso,it ITA,MF,1,0,0,0,25,0.3,0,0,/en/players/39ef3d38/Simone-Caruso,39ef3d38,Simone-Caruso
Souleymane Doukara,mr MTN,"FW,MF",1,0,0,0,25,0.3,1,0,/en/players/c48cd71d/Souleymane-Doukara,c48cd71d,Souleymane-Douk
Marco Biagianti,it ITA,MF,1,0,0,0,11,0.1,0,0,/en/players/5e6f51b1/Marco-Biagianti,5e6f51b1,Marco-Biagianti
Federico Freire,ar ARG,MF,1,0,0,0,8,0.1,0,0,/en/players/44d19482/Federico-Freire,44d19482,Federico-Frei
Fabio Aveni,it ITA,FW,1,0,0,0,5,0.1,0,0,/en/players/80f8c16a/Fabio-Aveni,80f8c16a,Fabio-Aveni
Sergio Garufi,it ITA,MF,1,0,0,0,2,0.0,0,0,/en/players/cb36320e/Sergio-Garufi,cb36320e,Sergio-Garufi
