Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Luís Oliveira,/en/players/194efff9/Luis-Oliveira,194efff9,Luis-Olivei,be BEL,FW,Catania
1,Vito Grieco,/en/players/2c57b00b/Vito-Grieco,2c57b00b,Vito-Grieco,it ITA,MF,Catania
2,Salvatore Monaco,/en/players/fe95801e/Salvatore-Monaco,fe95801e,Salvatore-Monaco,it ITA,DF,Catania
3,Michele Zeoli,/en/players/8228e14e/Michele-Zeoli,8228e14e,Michele-Zeoli,it ITA,DF,Catania
4,Michele Fini,/en/players/d4894685/Michele-Fini,d4894685,Michele-Fini,it ITA,MF,Catania
5,Massimo Demartis,/en/players/0864740e/Massimo-Demartis,0864740e,Massimo-Demarti,it ITA,DF,Catania
6,Giovanni Martusciello,/en/players/b02ac452/Giovanni-Martusciello,b02ac452,Giovanni-Martusciello,it ITA,MF,Catania
7,Davide Cordone,/en/players/33b4dc02/Davide-Cordone,33b4dc02,Davide-Cordo,it ITA,MF,Catania
8,Carlo Taldo,/en/players/b8f24525/Carlo-Taldo,b8f24525,Carlo-Taldo,it ITA,FW,Catania
9,Fabio Gatti,/en/players/4424bcaf/Fabio-Gatti,4424bcaf,Fabio-Gatti,it ITA,MF,Catania
10,Luca Castellazzi,/en/players/36281ecb/Luca-Castellazzi,36281ecb,Luca-Castellazzi,it ITA,GK,Catania
11,Davide Possanzini,/en/players/6078984b/Davide-Possanzini,6078984b,Davide-Possanzini,it ITA,"FW,MF",Catania
12,Gennaro Iezzo,/en/players/a778fbda/Gennaro-Iezzo,778fbda,Gennaro-Iezzo,it ITA,GK,Catania
13,Alessandro Del Grosso,/en/players/70747da7/Alessandro-Del-Grosso,70747da7,Alessandro-Del-Grosso,it ITA,DF,Catania
14,Georgios Kyriazis,/en/players/07622ca2/Georgios-Kyriazis,07622ca2,Georgios-Kyriazi,gr GRE,DF,Catania
15,Pietro Fusco,/en/players/87252a08/Pietro-Fusco,87252a08,Pietro-Fusco,it ITA,DF,Catania
17,Cristian Bucchi,/en/players/8df7ea1e/Cristian-Bucchi,8df7ea1e,Cristian-Bucchi,it ITA,FW,Catania
18,Alberto Malusci,/en/players/a8e4ab0b/Alberto-Malusci,8e4ab0b,Alberto-Malusci,it ITA,DF,Catania
19,Vincenzo Iacopino,/en/players/d637c767/Vincenzo-Iacopino,d637c767,Vincenzo-Iacopino,it ITA,MF,Catania
20,Gennaro Monaco,/en/players/d3dbf670/Gennaro-Monaco,d3dbf670,Gennaro-Monaco,it ITA,DF,Catania
22,Guly do Prado,/en/players/3ed6e788/Guly-do-Prado,3ed6e788,Guly-do-Prado,br BRA,"FW,MF",Catania
23,Roberto Mirri,/en/players/6d616cc0/Roberto-Mirri,6d616cc0,Roberto-Mirri,it ITA,DF,Catania
24,Marco Sansonetti,/en/players/2880bdc4/Marco-Sansonetti,2880bdc4,Marco-Sansonetti,it ITA,GK,Catania
25,Jaroslav Šedivec,/en/players/92975769/Jaroslav-Sedivec,92975769,Jaroslav-Sedivec,cz CZE,FW,Catania
27,Giuseppe Baronchelli,/en/players/ef636d56/Giuseppe-Baronchelli,f636d56,Giuseppe-Baronchelli,it ITA,DF,Catania
28,Davide Falcioni,/en/players/d240b59c/Davide-Falcioni,d240b59c,Davide-Falcioni,it ITA,GK,Catania
29,Nassim Mendil,/en/players/63e7df63/Nassim-Mendil,63e7df63,Nassim-Mendi,fr FRA,FW,Catania
30,﻿Guglielmo Stendardo,/en/players/333a9ae7/Guglielmo-Stendardo,333a9ae7,Guglielmo-Stendardo,it ITA,DF,Catania
31,Giuseppe Mascara,/en/players/d4fb7e8e/Giuseppe-Mascara,d4fb7e8e,Giuseppe-Masc,it ITA,FW,Catania
32,Andrea Giallombardo,/en/players/0ae51fb4/Andrea-Giallombardo,0ae51fb4,Andrea-Giallombardo,it ITA,DF,Catania
33,Lorenzo Squizzi,/en/players/e9285c4a/Lorenzo-Squizzi,9285c4a,Lorenzo-Squizzi,it ITA,GK,Catania
34,Nicola Diliso,/en/players/613f7632/Nicola-Diliso,613f7632,Nicola-Diliso,it ITA,DF,Catania
35,Ernesto Terra,/en/players/24ea1b6b/Ernesto-Terra,24ea1b6b,Ernesto-T,it ITA,DF,Catania
36,Fabio Firmani,/en/players/98dfb43e/Fabio-Firmani,98dfb43e,Fabio-Firmani,it ITA,MF,Catania
