2002-2003,Aston-Villa
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Olof Mellberg,se SWE,"DF,MF",38,38,1,1,"3,420",38.0,1,0,/en/players/1c95e93d/Olof-Mellberg,1c95e93d,Olof-Mellberg
Gareth Barry,eng ENG,MF,35,35,4,3,"3,038",33.8,11,0,/en/players/7dbbe367/Gareth-Barry,7dbbe367,Gareth-B
Jlloyd Samuel,tt TRI,"DF,MF",38,33,2,0,"3,054",33.9,2,0,/en/players/efc9ff16/Jlloyd-Samuel,fc9ff16,Jlloyd-Samu
Peter Enckelman,fi FIN,GK,33,33,0,0,"2,926",32.5,1,1,/en/players/b50e147f/Peter-Enckelman,b50e147f,Peter-Enckelm
Darius Vassell,eng ENG,"FW,MF",33,28,3,8,"2,504",27.8,2,0,/en/players/e342b5e7/Darius-Vassell,342b5e7,Darius-V
Ronny Johnsen,no NOR,DF,26,25,0,0,"2,046",22.7,2,0,/en/players/02f25c21/Ronny-Johnsen,02f25c21,Ronny-Joh
Thomas Hitzlsperger,de GER,MF,26,24,3,2,"2,053",22.8,3,0,/en/players/2757060a/Thomas-Hitzlsperger,2757060a,Thomas-Hitzlsperg
Dion Dublin,eng ENG,"DF,FW",28,23,3,10,"2,004",22.3,5,1,/en/players/a0886d18/Dion-Dublin,0886d18,Dion-Dubli
Steve Staunton,ie IRL,"DF,MF",26,22,1,0,"2,084",23.2,6,1,/en/players/cb617782/Steve-Staunton,cb617782,Steve-Staunto
Lee Hendrie,eng ENG,MF,26,22,2,4,"1,833",20.4,7,0,/en/players/8716663c/Lee-Hendrie,8716663c,Lee-Hendri
Mark Kinsella,ie IRL,MF,19,15,1,1,"1,381",15.3,2,0,/en/players/3564689a/Mark-Kinsella,3564689a,Mark-Ki
Øyvind Leonhardsen,no NOR,MF,19,13,2,3,"1,219",13.5,2,0,/en/players/490a8799/Oyvind-Leonhardsen,490a8799,Oyvind-Leonhard
Ulises de la Cruz,ec ECU,DF,20,12,2,1,"1,250",13.9,2,0,/en/players/36e01a2c/Ulises-de-la-Cruz,36e01a2c,Ulises-de-la-Cruz
Mark Delaney,wls WAL,DF,12,12,0,0,"1,061",11.8,1,0,/en/players/882f42b8/Mark-Delaney,882f42b8,Mark-D
Marcus Allbäck,se SWE,FW,19,9,1,5,967,10.7,2,0,/en/players/02c070c0/Marcus-Allback,02c070c0,Marcus-Allback
Ian Taylor,eng ENG,MF,13,9,1,0,919,10.2,4,0,/en/players/daa71b88/Ian-Taylor,daa71b88,Ian-Taylo
Joey Guðjónsson,is ISL,MF,11,9,2,2,783,8.7,3,1,/en/players/b79e0fde/Joey-Gudjonsson,b79e0fde,Joey-Gudjonsso
Alan Wright,eng ENG,DF,10,9,1,0,754,8.4,2,0,/en/players/df6cf3fe/Alan-Wright,df6cf3fe,Alan-Wright
Juan Pablo Ángel,co COL,FW,14,8,3,1,737,8.2,1,0,/en/players/f0848ae1/Juan-Pablo-Angel,f0848ae1,Juan-Pablo-Ang
Mustapha Hadji,ma MAR,MF,11,7,0,0,617,6.9,1,0,/en/players/0b1d0491/Mustapha-Hadji,0b1d0491,Mustapha-Hadji
Peter Crouch,eng ENG,FW,14,7,0,0,582,6.5,1,0,/en/players/73d9bdc7/Peter-Crouch,73d9bdc7,Peter-Crouch
Stefan Moore,eng ENG,FW,13,7,0,1,530,5.9,1,0,/en/players/d88b261e/Stefan-Moore,d88b261e,Stefan-Moo
Rob Edwards,wls WAL,DF,8,7,0,0,508,5.6,1,0,/en/players/270efb21/Rob-Edwards,270efb21,Rob-Edward
Stefan Postma,nl NED,GK,6,5,0,0,494,5.5,0,0,/en/players/4bdfdc32/Stefan-Postma,4bdfdc32,Stefan-Postm
Alpay Özalan,tr TUR,DF,5,5,0,0,450,5.0,2,0,/en/players/e1a59314/Alpay-Ozalan,1a59314,Alpay-Oz
