Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿John Filan,au AUS,GK,46,46,0.0,0.0,2002-2003,/en/players/a4321738/John-Filan,4321738,Wigan-Athletic,"4,140",46.0,3.0,0.0,144,42.0,9459,Wigan-Athletic
,Matt Jackson,eng ENG,DF,45,45,2.0,1.0,2002-2003,/en/players/4b8b0f54/Matt-Jackson,4b8b0f54,Wigan-Athletic,"3,927",43.6,4.0,1.0,144,6.0,9460,Wigan-Athletic
,Jason de Vos,ca CAN,DF,43,43,4.0,8.0,2002-2003,/en/players/ff874486/Jason-de-Vos,ff874486,Wigan-Athletic,"3,870",43.0,7.0,0.0,144,44.0,9461,Wigan-Athletic
,Nathan Ellington,eng ENG,FW,42,41,5.0,15.0,2002-2003,/en/players/5cb19c96/Nathan-Ellington,5cb19c96,Wigan-Athletic,"3,573",39.7,1.0,0.0,144,6.0,8565,Wigan-Athletic
,Gary Teale,sct SCO,MF,38,38,6.0,2.0,2002-2003,/en/players/048bfa2e/Gary-Teale,048bfa2e,Wigan-Athletic,"2,489",27.7,4.0,0.0,144,67.0,9462,Wigan-Athletic
,Nicky Eaden,eng ENG,DF,37,37,3.0,0.0,2002-2003,/en/players/6963d1d1/Nicky-Eaden,6963d1d1,Wigan-Athletic,"3,330",37.0,3.0,0.0,144,6.0,9463,Wigan-Athletic
,Tony Dinning,eng ENG,MF,38,36,2.0,7.0,2002-2003,/en/players/3c84d281/Tony-Dinning,3c84d281,Wigan-Athletic,"3,103",34.5,4.0,1.0,144,6.0,9464,Wigan-Athletic
,Neil Roberts,wls WAL,FW,37,35,2.0,6.0,2002-2003,/en/players/5eb04aef/Neil-Roberts,5eb04aef,Wigan-Athletic,"2,321",25.8,7.0,0.0,144,18.0,9465,Wigan-Athletic
,Jason Jarrett,eng ENG,MF,35,35,0.0,0.0,2002-2003,/en/players/84067873/Jason-Jarrett,84067873,Wigan-Athletic,"2,271",25.2,4.0,0.0,144,6.0,9360,Wigan-Athletic
,Lee McCulloch,sct SCO,"DF,FW",38,33,4.0,6.0,2002-2003,/en/players/dbfc8648/Lee-McCulloch,dbfc8648,Wigan-Athletic,"2,955",32.8,8.0,0.0,144,67.0,9466,Wigan-Athletic
