,Player,Link,Player_id,Player_name,Nationality,Position
114,Arouna Koné,/en/players/f9a72ca4/Arouna-Kone,f9a72ca4,Arouna-Ko,ci CIV,FW
115,Iván Ramis,/en/players/d2be40f2/Ivan-Ramis,d2be40f2,Ivan-Rami,es ESP,DF
116,Joel Robles,/en/players/cda0b317/Joel-Robles,cda0b317,Joel-Rob,es ESP,GK
117,Roger Espinoza,/en/players/60b7c195/Roger-Espinoza,60b7c195,Roger-Espinoz,hn HON,"DF,MF"
118,Román Golobart,/en/players/564f1536/Roman-Golobart,564f1536,Roman-Golobart,es ESP,DF
119,Ángelo Henríquez,/en/players/6f3a433e/Angelo-Henriquez,6f3a433e,Angelo-Henriquez,cl CHI,FW
120,Fraser Fyvie,/en/players/c9c0913c/Fraser-Fyvie,c9c0913c,Fraser-Fyvi,sct SCO,MF
121,Eduard Campabadal,/en/players/bbf23a57/Eduard-Campabadal,bbf23a57,Eduard-Campabad,es ESP,DF
122,Leon Barnett,/en/players/76854cdf/Leon-Barnett,76854cdf,Leon-Barnett,eng ENG,DF
123,James Perch,/en/players/c461de51/James-Perch,c461de51,James-Perch,eng ENG,"DF,MF"
124,James McClean,/en/players/53538b39/James-McClean,53538b39,James-McC,ie IRL,"DF,FW"
125,Nick Powell,/en/players/05ca4fcb/Nick-Powell,05ca4fcb,Nick-Pow,eng ENG,"FW,MF"
126,Chris McCann,/en/players/a6fdaa90/Chris-McCann,6fdaa90,Chris-McC,ie IRL,"DF,MF"
127,Marc-Antoine Fortuné,/en/players/402077cd/Marc-Antoine-Fortune,402077cd,Marc-Antoine-Fortu,fr FRA,FW
128,Scott Carson,/en/players/3e1550ee/Scott-Carson,3e1550ee,Scott-Carso,eng ENG,GK
129,Martyn Waghorn,/en/players/8ebea784/Martyn-Waghorn,8ebea784,Martyn-Wagho,eng ENG,"FW,MF"
130,Stephen Crainey,/en/players/2f6dd6a3/Stephen-Crainey,2f6dd6a3,Stephen-Crai,sct SCO,DF
131,Nicky Maynard,/en/players/2d6ef68e/Nicky-Maynard,2d6ef68e,Nicky-Maynard,eng ENG,FW
