Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Andreas Hinkel,/en/players/9d56817e/Andreas-Hinkel,9d56817e,Andreas-Hink,de GER,DF,Stuttgart
1,Alexander Hleb,/en/players/35cf43aa/Alexander-Hleb,35cf43aa,Alexander-Hleb,by BLR,MF,Stuttgart
2,Fernando Meira,/en/players/415bd344/Fernando-Meira,415bd344,Fernando-Mei,pt POR,"DF,MF",Stuttgart
3,Kevin Kurányi,/en/players/ac2c067c/Kevin-Kuranyi,c2c067c,Kevin-Kuranyi,de GER,FW,Stuttgart
4,Zvonimir Soldo,/en/players/05af2722/Zvonimir-Soldo,05af2722,Zvonimir-Soldo,hr CRO,"DF,MF",Stuttgart
5,Krasimir Balakov,/en/players/7c067852/Krasimir-Balakov,7c067852,Krasimir-Balakov,bg BUL,MF,Stuttgart
6,Heiko Gerber,/en/players/ed45b99a/Heiko-Gerber,d45b99a,Heiko-Gerb,de GER,"DF,MF",Stuttgart
7,Marcelo Bordon,/en/players/6826394d/Marcelo-Bordon,6826394d,Marcelo-Bordo,br BRA,DF,Stuttgart
8,Silvio Meißner,/en/players/8fda9d61/Silvio-Meissner,8fda9d61,Silvio-Mei,de GER,MF,Stuttgart
9,Timo Hildebrand,/en/players/672b5171/Timo-Hildebrand,672b5171,Timo-Hildebrand,de GER,GK,Stuttgart
10,Ioannis Amanatidis,/en/players/ce639756/Ioannis-Amanatidis,ce639756,Ioannis-Amanatidi,gr GRE,"FW,MF",Stuttgart
11,Jochen Seitz,/en/players/b2af62d9/Jochen-Seitz,b2af62d9,Jochen-Seitz,de GER,"DF,MF",Stuttgart
12,Thomas Ernst,/en/players/ddbfbb6b/Thomas-Ernst,ddbfbb6b,Thomas-Ernst,de GER,GK,Stuttgart
13,Rui Marques,/en/players/51947459/Rui-Marques,51947459,Rui-Marqu,ao ANG,DF,Stuttgart
14,Timo Wenzel,/en/players/bf1cbcda/Timo-Wenzel,bf1cbcda,Timo-Wenz,de GER,DF,Stuttgart
15,Ionel Ganea,/en/players/e02f16b2/Ionel-Ganea,02f16b2,Ionel-G,ro ROU,FW,Stuttgart
16,Michael Mutzel,/en/players/5b135ddc/Michael-Mutzel,5b135ddc,Michael-Mutz,de GER,MF,Stuttgart
17,Christian Tiffert,/en/players/e6f3a40a/Christian-Tiffert,6f3a40a,Christian-Tiffert,de GER,MF,Stuttgart
18,Sean Dundee,/en/players/733d341b/Sean-Dundee,733d341b,Sean-Dund,de GER,FW,Stuttgart
19,Steffen Dangelmayr,/en/players/fbdd16dc/Steffen-Dangelmayr,fbdd16dc,Steffen-Dangelm,de GER,DF,Stuttgart
20,Bradley Carnell,/en/players/8d7b5b6a/Bradley-Carnell,8d7b5b6a,Bradley-C,za RSA,"DF,MF",Stuttgart
21,Thomas Schneider,/en/players/5fa6354f/Thomas-Schneider,5fa6354f,Thomas-Schneid,de GER,DF,Stuttgart
22,Jens Todt,/en/players/7f7ccbcb/Jens-Todt,7f7ccbcb,Jens-Todt,de GER,"DF,MF",Stuttgart
23,Michael Rundio,/en/players/5c2e7fd6/Michael-Rundio,5c2e7fd6,Michael-Rundio,de GER,DF,Stuttgart
24,Horst Heldt,/en/players/cae062df/Horst-Heldt,cae062df,Horst-Heldt,de GER,MF,Stuttgart
26,Philipp Lahm,/en/players/de491a33/Philipp-Lahm,de491a33,Philipp-Lahm,de GER,"DF,MF",Stuttgart
27,Imre Szabics,/en/players/f16f025d/Imre-Szabics,f16f025d,Imre-Szabic,hu HUN,FW,Stuttgart
28,Jurica Vranješ,/en/players/62889ae9/Jurica-Vranjes,62889ae9,Jurica-Vranj,hr CRO,MF,Stuttgart
29,Boris Živković,/en/players/f6338bc4/Boris-Zivkovic,f6338bc4,Boris-Zivkovic,hr CRO,DF,Stuttgart
30,Cacau,/en/players/5d006974/Cacau,5d006974,Cacau,de GER,FW,Stuttgart
31,Marco Streller,/en/players/376faf34/Marco-Streller,376faf34,Marco-St,ch SUI,FW,Stuttgart
32,Hakan Yakin,/en/players/ddd08355/Hakan-Yakin,ddd08355,Hakan-Yaki,ch SUI,"FW,MF",Stuttgart
33,Emanuel Centurión,/en/players/70994b8c/Emanuel-Centurion,70994b8c,Emanuel-Centurio,ar ARG,MF,Stuttgart
34,Mario Gómez,/en/players/71a20ce8/Mario-Gomez,71a20ce8,Mario-Gomez,de GER,FW,Stuttgart
35,Markus Husterer,/en/players/ab59b260/Markus-Husterer,b59b260,Markus-Hust,de GER,DF,Stuttgart
36,Serge Branco,/en/players/dc001f05/Serge-Branco,dc001f05,Serge-Branco,cm CMR,"DF,MF",Stuttgart
37,Markus Babbel,/en/players/b59f0646/Markus-Babbel,b59f0646,Markus-Babb,de GER,DF,Stuttgart
38,Matthieu Delpierre,/en/players/40019289/Matthieu-Delpierre,40019289,Matthieu-Delpi,fr FRA,DF,Stuttgart
39,Élson,/en/players/2a3bd6fa/Elson,2a3bd6fa,Elso,br BRA,MF,Stuttgart
40,Christian Gentner,/en/players/a4f94a0d/Christian-Gentner,4f94a0d,Christian-Gent,de GER,MF,Stuttgart
41,Jon Dahl Tomasson,/en/players/4af3fb59/Jon-Dahl-Tomasson,4af3fb59,Jon-Dahl-Tomasso,dk DEN,"FW,MF",Stuttgart
42,Ludovic Magnin,/en/players/7841d47b/Ludovic-Magnin,7841d47b,Ludovic-Magni,ch SUI,DF,Stuttgart
43,Thomas Hitzlsperger,/en/players/2757060a/Thomas-Hitzlsperger,2757060a,Thomas-Hitzlsperg,de GER,MF,Stuttgart
44,Jesper Grønkjær,/en/players/afe43b0f/Jesper-Gronkjaer,fe43b0f,Jesper-Gronkj,dk DEN,"FW,MF",Stuttgart
