2010-2011,Stuttgart
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Sven Ulreich,de GER,GK,34,34,0,0,"3,060",34.0,2,0,/en/players/7d3e7da6/Sven-Ulreich,7d3e7da6,Sven-Ulreich
Christian Träsch,de GER,"DF,MF",34,34,3,1,"3,049",33.9,3,0,/en/players/21aa2700/Christian-Trasch,21aa2700,Christian-Trasch
Zdravko Kuzmanović,rs SRB,MF,32,27,4,9,"2,396",26.6,2,0,/en/players/6df0dc74/Zdravko-Kuzmanovic,6df0dc74,Zdravko-Kuzmanovic
Serdar Tasci,de GER,DF,26,26,1,0,"2,295",25.5,4,0,/en/players/7f5ca4f8/Serdar-Tasci,7f5ca4f8,Serdar-Tasci
Georg Niedermeier,de GER,DF,29,25,0,5,"2,261",25.1,7,0,/en/players/8290c915/Georg-Niedermeier,8290c915,Georg-Niedermei
Cacau,de GER,FW,27,24,4,8,"2,101",23.3,4,0,/en/players/5d006974/Cacau,5d006974,Cacau
Cristian Molinaro,it ITA,"DF,MF",27,24,0,0,"2,001",22.2,3,0,/en/players/1c8c5aed/Cristian-Molinaro,1c8c5aed,Cristian-Molinaro
Christian Gentner,de GER,MF,31,23,1,5,"2,050",22.8,1,0,/en/players/a4f94a0d/Christian-Gentner,4f94a0d,Christian-Gent
Pavel Pogrebnyak,ru RUS,FW,26,18,1,8,"1,654",18.4,5,0,/en/players/f1085969/Pavel-Pogrebnyak,f1085969,Pavel-Pogrebnyak
Arthur Boka,ci CIV,DF,23,18,3,2,"1,623",18.0,4,0,/en/players/3abb0642/Arthur-Boka,3abb0642,Arthur-Bok
Martin Harnik,at AUT,"FW,MF",32,17,5,9,"1,877",20.9,7,0,/en/players/99b7584f/Martin-Harnik,99b7584f,Martin-Harnik
Timo Gebhart,de GER,MF,25,15,3,2,"1,498",16.6,6,0,/en/players/f2f689cf/Timo-Gebhart,f2f689cf,Timo-Gebhart
Matthieu Delpierre,fr FRA,DF,18,15,0,1,"1,245",13.8,3,2,/en/players/40019289/Matthieu-Delpierre,40019289,Matthieu-Delpi
Khalid Boulahrouz,nl NED,DF,16,13,0,0,"1,218",13.5,3,0,/en/players/9ccceabb/Khalid-Boulahrouz,9ccceabb,Khalid-Boulahrouz
Shinji Okazaki,jp JPN,"FW,MF",12,12,0,2,988,11.0,2,0,/en/players/68796d61/Shinji-Okazaki,68796d61,Shinji-Okazaki
Tamás Hajnal,hu HUN,MF,12,11,3,3,916,10.2,1,0,/en/players/f063492a/Tamas-Hajnal,f063492a,Tamas-Haj
Ciprian Marica,ro ROU,FW,13,8,5,3,662,7.4,0,1,/en/players/3953ae4a/Ciprian-Marica,3953ae4a,Ciprian-Maric
Patrick Funk,de GER,"DF,MF",9,7,0,1,482,5.4,0,0,/en/players/886724ef/Patrick-Funk,886724ef,Patrick-Funk
Stefano Celozzi,de GER,DF,7,6,0,0,534,5.9,2,0,/en/players/a3a54f6d/Stefano-Celozzi,3a54f6d,Stefano-Celozzi
Philipp Degen,ch SUI,"DF,FW",5,4,0,0,320,3.6,1,0,/en/players/910443f6/Philipp-Degen,910443f6,Philipp-Deg
Daniel Didavi,de GER,"FW,MF",8,4,1,0,313,3.5,0,0,/en/players/d3096421/Daniel-Didavi,d3096421,Daniel-Didavi
Mauro Camoranesi,it ITA,MF,7,3,1,0,241,2.7,0,1,/en/players/35163a80/Mauro-Camoranesi,35163a80,Mauro-Camoranesi
Élson,br BRA,MF,3,2,0,0,187,2.1,1,0,/en/players/2a3bd6fa/Elson,2a3bd6fa,Elso
Mamadou Bah,gn GUI,MF,2,2,0,0,150,1.7,0,0,/en/players/c4248e7f/Mamadou-Bah,c4248e7f,Mamadou-Bah
Sven Schipplock,de GER,FW,12,1,0,1,186,2.1,2,0,/en/players/53eeaf6a/Sven-Schipplock,53eeaf6a,Sven-Schipplock
Ermin Bičakčić,ba BIH,DF,1,1,0,0,59,0.7,0,0,/en/players/7aac47fe/Ermin-Bicakcic,7aac47fe,Ermin-Bicakcic
Johan Audel,mq MTQ,"FW,MF",3,0,0,0,80,0.9,1,0,/en/players/216f70c6/Johan-Audel,216f70c6,Johan-Aud
