Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Stephan Straub,/en/players/71953531/Stephan-Straub,71953531,Stephan-Straub,de GER,GK,Alemannia-Aachen
1,Alexander Klitzpera,/en/players/e9483414/Alexander-Klitzpera,9483414,Alexander-Klitz,de GER,DF,Alemannia-Aachen
2,Ivica Grlić,/en/players/7900696d/Ivica-Grlic,7900696d,Ivica-Grlic,ba BIH,MF,Alemannia-Aachen
3,Erik Meijer,/en/players/150df2bb/Erik-Meijer,150df2bb,Erik-Meij,nl NED,FW,Alemannia-Aachen
4,Karlheinz Pflipsen,/en/players/f80cd8e8/Karlheinz-Pflipsen,f80cd8e8,Karlheinz-Pfli,de GER,MF,Alemannia-Aachen
5,Stefan Blank,/en/players/227ec69d/Stefan-Blank,227ec69d,Stefan-Blank,de GER,DF,Alemannia-Aachen
6,Emmanuel Krontiris,/en/players/a4c240ac/Emmanuel-Krontiris,4c240ac,Emmanuel-Krontiri,de GER,FW,Alemannia-Aachen
7,Dennis Brinkmann,/en/players/4aaf4312/Dennis-Brinkmann,4aaf4312,Dennis-Brinkm,de GER,"DF,MF",Alemannia-Aachen
8,Willi Landgraf,/en/players/c54d0726/Willi-Landgraf,c54d0726,Willi-Landgraf,de GER,DF,Alemannia-Aachen
9,Frank Paulus,/en/players/9b2e5d69/Frank-Paulus,9b2e5d69,Frank-Paulu,de GER,DF,Alemannia-Aachen
10,Quido Lanzaat,/en/players/2078488c/Quido-Lanzaat,2078488c,Quido-Lanzaat,nl NED,DF,Alemannia-Aachen
11,Kai Michalke,/en/players/c8cd6341/Kai-Michalke,c8cd6341,Kai-Michalk,de GER,FW,Alemannia-Aachen
12,Cristian Fiél,/en/players/c26e065c/Cristian-Fiel,c26e065c,Cristian-Fi,de GER,MF,Alemannia-Aachen
14,Daniel Gomez,/en/players/8d539d68/Daniel-Gomez,8d539d68,Daniel-Gomez,fr FRA,FW,Alemannia-Aachen
15,Eric van der Luer,/en/players/d6beb399/Eric-van-der-Luer,d6beb399,Eric-van-der-Lu,nl NED,MF,Alemannia-Aachen
16,Bachirou Salou,/en/players/fb00cd6d/Bachirou-Salou,fb00cd6d,Bachirou-Salou,tg TOG,FW,Alemannia-Aachen
17,Thierry Bayock,/en/players/40f62d85/Thierry-Bayock,40f62d85,Thierry-Bayock,cm CMR,MF,Alemannia-Aachen
18,﻿Moses Sichone,/en/players/c0271a1b/Moses-Sichone,c0271a1b,Moses-Sicho,zm ZAM,DF,Alemannia-Aachen
19,Simon Rolfes,/en/players/be7e7400/Simon-Rolfes,be7e7400,Simon-Rolf,de GER,MF,Alemannia-Aachen
20,Reiner Plaßhenrich,/en/players/4c625b9e/Reiner-Plasshenrich,4c625b9e,Reiner-Plasshenrich,de GER,MF,Alemannia-Aachen
21,Sérgio Pinto,/en/players/85ecb7ea/Sergio-Pinto,85ecb7ea,Sergio-Pinto,pt POR,"FW,MF",Alemannia-Aachen
22,Emil Noll,/en/players/5307b4a6/Emil-Noll,5307b4a6,Emil-No,de GER,DF,Alemannia-Aachen
23,Jan Schlaudraff,/en/players/d6028d5e/Jan-Schlaudraff,d6028d5e,Jan-Schlaudraff,de GER,"FW,MF",Alemannia-Aachen
24,Jens Scharping,/en/players/8e660aa4/Jens-Scharping,8e660aa4,Jens-Scharping,de GER,FW,Alemannia-Aachen
25,Thomas Stehle,/en/players/4f4321c9/Thomas-Stehle,4f4321c9,Thomas-Steh,de GER,DF,Alemannia-Aachen
26,Laurențiu Reghecampf,/en/players/346cebbd/Laurentiu-Reghecampf,346cebbd,Laurentiu-Reghecampf,ro ROU,MF,Alemannia-Aachen
27,Florian Bruns,/en/players/df41ad24/Florian-Bruns,df41ad24,Florian-Bru,de GER,MF,Alemannia-Aachen
28,Kristian Nicht,/en/players/817cb190/Kristian-Nicht,817cb190,Kristian-Nicht,de GER,GK,Alemannia-Aachen
29,Ivan Petrović,/en/players/0d0f6f3d/Ivan-Petrovic,0d0f6f3d,Ivan-Petrovic,rs SRB,MF,Alemannia-Aachen
30,Mirko Casper,/en/players/c8cf6716/Mirko-Casper,c8cf6716,Mirko-C,de GER,DF,Alemannia-Aachen
31,Sascha Rösler,/en/players/502699c8/Sascha-Rosler,502699c8,Sascha-Ro,de GER,"FW,MF",Alemannia-Aachen
32,Goran Šukalo,/en/players/9881c8d5/Goran-Sukalo,9881c8d5,Goran-Sukalo,si SVN,MF,Alemannia-Aachen
33,Matthias Heidrich,/en/players/313279bc/Matthias-Heidrich,313279bc,Matthias-Heidrich,de GER,MF,Alemannia-Aachen
34,Erwin Koen,/en/players/f83cd175/Erwin-Koen,f83cd175,Erwin-Ko,nl NED,FW,Alemannia-Aachen
35,Sascha Dum,/en/players/a67c9d5e/Sascha-Dum,67c9d5e,Sascha-Dum,de GER,"DF,MF",Alemannia-Aachen
36,Bernd Rauw,/en/players/44414d70/Bernd-Rauw,44414d70,Bernd-Rauw,be BEL,DF,Alemannia-Aachen
37,﻿Jeffrey Leiwakabessy,/en/players/b5147c00/Jeffrey-Leiwakabessy,b5147c00,Jeffrey-Leiwakab,nl NED,DF,Alemannia-Aachen
38,Matthias Lehmann,/en/players/abb42ce6/Matthias-Lehmann,bb42ce6,Matthias-Lehm,de GER,MF,Alemannia-Aachen
39,Nico Herzig,/en/players/707221a9/Nico-Herzig,707221a9,Nico-Herzig,de GER,DF,Alemannia-Aachen
40,Marius Ebbers,/en/players/c56ab2cd/Marius-Ebbers,c56ab2cd,Marius-Ebb,de GER,FW,Alemannia-Aachen
41,Vedad Ibišević,/en/players/c3fd9887/Vedad-Ibisevic,c3fd9887,Vedad-Ibisevic,ba BIH,FW,Alemannia-Aachen
42,Marcus Hesse,/en/players/6a582f68/Marcus-Hesse,6a582f68,Marcus-H,de GER,GK,Alemannia-Aachen
43,Szilárd Németh,/en/players/74da02b4/Szilard-Nemeth,74da02b4,Szilard-Nemeth,sk SVK,FW,Alemannia-Aachen
44,Marco Quotschalla,/en/players/eb19a24a/Marco-Quotschalla,b19a24a,Marco-Quotsch,de GER,FW,Alemannia-Aachen
45,Abdulkadir Özgen,/en/players/df948d9e/Abdulkadir-Ozgen,df948d9e,Abdulkadir-Ozg,de GER,FW,Alemannia-Aachen
46,Manuel Junglas,/en/players/446afd10/Manuel-Junglas,446afd10,Manuel-Jung,de GER,"FW,MF",Alemannia-Aachen
47,Patrick Milchraum,/en/players/4119b1e4/Patrick-Milchraum,4119b1e4,Patrick-Milchraum,de GER,"DF,MF",Alemannia-Aachen
48,Jérome Polenz,/en/players/f1e7b64c/Jerome-Polenz,f1e7b64c,Jerome-Polenz,de GER,"DF,MF",Alemannia-Aachen
49,Thorsten Stuckmann,/en/players/62e15ef4/Thorsten-Stuckmann,62e15ef4,Thorsten-Stuckm,de GER,GK,Alemannia-Aachen
50,Todor Kolev,/en/players/f5243f9e/Todor-Kolev,f5243f9e,Todor-Kolev,bg BUL,FW,Alemannia-Aachen
51,Pekka Lagerblom,/en/players/498f2256/Pekka-Lagerblom,498f2256,Pekka-Lagerblom,fi FIN,"DF,MF",Alemannia-Aachen
52,Luboš Pecka,/en/players/6dbe0652/Lubos-Pecka,6dbe0652,Lubos-Peck,cz CZE,FW,Alemannia-Aachen
53,Daniel Brinkmann,/en/players/9f4b3eba/Daniel-Brinkmann,9f4b3eba,Daniel-Brinkm,de GER,MF,Alemannia-Aachen
54,Hrvoje Vuković,/en/players/e48bacd4/Hrvoje-Vukovic,48bacd4,Hrvoje-Vukovic,hr CRO,DF,Alemannia-Aachen
55,Benjamin Weigelt,/en/players/d0fcd0c0/Benjamin-Weigelt,d0fcd0c0,Benjamin-Weigelt,de GER,DF,Alemannia-Aachen
56,John Mosquera,/en/players/c4ebf909/John-Mosquera,c4ebf909,John-Mosqu,co COL,FW,Alemannia-Aachen
57,Lewis Holtby,/en/players/410ab123/Lewis-Holtby,410ab123,Lewis-Holtb,de GER,MF,Alemannia-Aachen
58,﻿Timo Achenbach,/en/players/82a89164/Timo-Achenbach,82a89164,Timo-Achenbach,de GER,DF,Alemannia-Aachen
59,Benjamin Auer,/en/players/9b837fcd/Benjamin-Auer,9b837fcd,Benjamin-Au,de GER,FW,Alemannia-Aachen
60,Florian Müller,/en/players/3c1ee5d5/Florian-Muller,3c1ee5d5,Florian-Mu,de GER,MF,Alemannia-Aachen
61,Łukasz Szukała,/en/players/ee4d8724/Lukasz-Szukala,4d8724,Lukasz-Szuk,pl POL,DF,Alemannia-Aachen
62,Markus Daun,/en/players/55180189/Markus-Daun,55180189,Markus-Dau,de GER,FW,Alemannia-Aachen
63,Hervé Oussalé,/en/players/3832c8fc/Herve-Oussale,3832c8fc,Herve-Ou,bf BFA,FW,Alemannia-Aachen
64,Andreas Lasnik,/en/players/ddae12cc/Andreas-Lasnik,ddae12cc,Andreas-Lasnik,at AUT,MF,Alemannia-Aachen
65,﻿Seyi Olajengbesi,/en/players/a640ac37/Seyi-Olajengbesi,640ac37,Seyi-Olajengbesi,ng NGA,DF,Alemannia-Aachen
66,Babacar Gueye,/en/players/10f47570/Babacar-Gueye,10f47570,Babacar-Gu,sn SEN,FW,Alemannia-Aachen
67,Aïmen Demai,/en/players/aaecd404/Aimen-Demai,cd404,Aimen-Demai,dz ALG,"DF,MF",Alemannia-Aachen
68,Thorsten Burkhardt,/en/players/719fae4d/Thorsten-Burkhardt,719fae4d,Thorsten-Burkhardt,de GER,MF,Alemannia-Aachen
69,Allan K. Jepsen,/en/players/577c508b/Allan-K-Jepsen,577c508b,Allan-K-J,dk DEN,DF,Alemannia-Aachen
70,Kevin Kratz,/en/players/efb1f5cf/Kevin-Kratz,fb1f5cf,Kevin-Kratz,de GER,MF,Alemannia-Aachen
