2003-2004,Alemannia-Aachen
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Stephan Straub,de GER,GK,34,34,0,0,"3,060",34.0,1,0,/en/players/71953531/Stephan-Straub,71953531,Stephan-Straub
Alexander Klitzpera,de GER,DF,33,33,3,4,"2,970",33.0,4,0,/en/players/e9483414/Alexander-Klitzpera,9483414,Alexander-Klitz
Ivica Grlić,ba BIH,MF,32,32,9,7,"2,766",30.7,6,0,/en/players/7900696d/Ivica-Grlic,7900696d,Ivica-Grlic
Erik Meijer,nl NED,FW,30,30,5,6,"2,644",29.4,8,0,/en/players/150df2bb/Erik-Meijer,150df2bb,Erik-Meij
Karlheinz Pflipsen,de GER,MF,29,29,7,3,"2,572",28.6,3,1,/en/players/f80cd8e8/Karlheinz-Pflipsen,f80cd8e8,Karlheinz-Pfli
Stefan Blank,de GER,DF,29,29,4,8,"2,533",28.1,8,1,/en/players/227ec69d/Stefan-Blank,227ec69d,Stefan-Blank
Emmanuel Krontiris,de GER,FW,32,27,3,8,"2,247",25.0,4,0,/en/players/a4c240ac/Emmanuel-Krontiris,4c240ac,Emmanuel-Krontiri
Dennis Brinkmann,de GER,"DF,MF",29,26,1,4,"2,283",25.4,4,0,/en/players/4aaf4312/Dennis-Brinkmann,4aaf4312,Dennis-Brinkm
Willi Landgraf,de GER,DF,27,26,1,0,"1,982",22.0,7,1,/en/players/c54d0726/Willi-Landgraf,c54d0726,Willi-Landgraf
Frank Paulus,de GER,DF,29,25,0,0,"2,055",22.8,2,0,/en/players/9b2e5d69/Frank-Paulus,9b2e5d69,Frank-Paulu
Quido Lanzaat,nl NED,DF,20,20,2,0,"1,572",17.5,5,1,/en/players/2078488c/Quido-Lanzaat,2078488c,Quido-Lanzaat
Kai Michalke,de GER,FW,27,15,4,3,"1,351",15.0,2,0,/en/players/c8cd6341/Kai-Michalke,c8cd6341,Kai-Michalk
Cristian Fiél,de GER,MF,15,11,0,1,994,11.0,2,0,/en/players/c26e065c/Cristian-Fiel,c26e065c,Cristian-Fi
George Mbwando,zw ZIM,DF,27,10,0,1,"1,145",12.7,4,0,/en/players/7d6694c1/George-Mbwando,7d6694c1,George-Mbwando
Edwin Bediako,,,17,8,0,0,972,10.8,1,0,No detected,,
Daniel Gomez,fr FRA,FW,18,7,0,2,861,9.6,3,0,/en/players/8d539d68/Daniel-Gomez,8d539d68,Daniel-Gomez
Eric van der Luer,nl NED,MF,10,4,0,0,385,4.3,2,0,/en/players/d6beb399/Eric-van-der-Luer,d6beb399,Eric-van-der-Lu
Bachirou Salou,tg TOG,FW,14,3,0,3,563,6.3,0,0,/en/players/fb00cd6d/Bachirou-Salou,fb00cd6d,Bachirou-Salou
Thierry Bayock,cm CMR,MF,9,3,0,0,342,3.8,1,0,/en/players/40f62d85/Thierry-Bayock,40f62d85,Thierry-Bayock
Fabian Ewertz,,,7,2,0,0,259,2.9,1,0,No detected,,
﻿2004-2005,Alemannia-Aachen
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Moses Sichone,zm ZAM,DF,33,33,1,2,"2,873",31.9,8,0,/en/players/c0271a1b/Moses-Sichone,c0271a1b,Moses-Sicho
Stephan Straub,de GER,GK,29,29,0,0,"2,551",28.3,0,0,/en/players/71953531/Stephan-Straub,71953531,Stephan-Straub
Erik Meijer,nl NED,FW,29,28,7,8,"2,408",26.8,10,1,/en/players/150df2bb/Erik-Meijer,150df2bb,Erik-Meij
Simon Rolfes,de GER,MF,28,28,2,3,"2,391",26.6,3,0,/en/players/be7e7400/Simon-Rolfes,be7e7400,Simon-Rolf
Reiner Plaßhenrich,de GER,MF,29,28,1,3,"2,309",25.7,3,1,/en/players/4c625b9e/Reiner-Plasshenrich,4c625b9e,Reiner-Plasshenrich
Alexander Klitzpera,de GER,DF,28,27,3,3,"2,416",26.8,3,1,/en/players/e9483414/Alexander-Klitzpera,9483414,Alexander-Klitz
Cristian Fiél,de GER,MF,24,24,3,2,"1,781",19.8,4,0,/en/players/c26e065c/Cristian-Fiel,c26e065c,Cristian-Fi
Kai Michalke,de GER,FW,28,23,5,11,"1,874",20.8,0,0,/en/players/c8cd6341/Kai-Michalke,c8cd6341,Kai-Michalk
Willi Landgraf,de GER,DF,25,22,1,0,"1,991",22.1,5,1,/en/players/c54d0726/Willi-Landgraf,c54d0726,Willi-Landgraf
Sérgio Pinto,pt POR,"FW,MF",27,22,8,4,"1,904",21.2,5,0,/en/players/85ecb7ea/Sergio-Pinto,85ecb7ea,Sergio-Pinto
Emil Noll,de GER,DF,19,19,1,3,"1,710",19.0,5,0,/en/players/5307b4a6/Emil-Noll,5307b4a6,Emil-No
Dennis Brinkmann,de GER,"DF,MF",25,15,0,0,"1,443",16.0,2,0,/en/players/4aaf4312/Dennis-Brinkmann,4aaf4312,Dennis-Brinkm
Stefan Blank,de GER,DF,14,14,2,2,"1,188",13.2,2,1,/en/players/227ec69d/Stefan-Blank,227ec69d,Stefan-Blank
Daniel Gomez,fr FRA,FW,23,12,0,5,"1,317",14.6,1,0,/en/players/8d539d68/Daniel-Gomez,8d539d68,Daniel-Gomez
Jan Schlaudraff,de GER,"FW,MF",15,11,1,0,977,10.9,3,0,/en/players/d6028d5e/Jan-Schlaudraff,d6028d5e,Jan-Schlaudraff
Jens Scharping,de GER,FW,23,10,3,3,"1,004",11.2,1,0,/en/players/8e660aa4/Jens-Scharping,8e660aa4,Jens-Scharping
Thomas Stehle,de GER,DF,19,10,0,2,997,11.1,6,1,/en/players/4f4321c9/Thomas-Stehle,4f4321c9,Thomas-Steh
Laurențiu Reghecampf,ro ROU,MF,12,7,2,0,683,7.6,1,0,/en/players/346cebbd/Laurentiu-Reghecampf,346cebbd,Laurentiu-Reghecampf
Florian Bruns,de GER,MF,13,6,2,3,585,6.5,2,0,/en/players/df41ad24/Florian-Bruns,df41ad24,Florian-Bru
Kristian Nicht,de GER,GK,6,5,0,0,509,5.7,0,0,/en/players/817cb190/Kristian-Nicht,817cb190,Kristian-Nicht
Frank Paulus,de GER,DF,9,1,0,0,288,3.2,1,0,/en/players/9b2e5d69/Frank-Paulus,9b2e5d69,Frank-Paulu
Chris Iwelumo,sct SCO,FW,9,0,0,0,151,1.7,0,0,/en/players/628dd7b5/Chris-Iwelumo,628dd7b5,Chris-Iwelumo
Ivan Petrović,rs SRB,MF,4,0,0,0,97,1.1,1,0,/en/players/0d0f6f3d/Ivan-Petrovic,0d0f6f3d,Ivan-Petrovic
