Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Caçapa,/en/players/887c3af5/Cacapa,887c3af5,Cac,br BRA,"DF,MF",Lyon
1,Vikash Dhorasoo,/en/players/8c803b45/Vikash-Dhorasoo,8c803b45,Vikash-Dhorasoo,fr FRA,MF,Lyon
2,Grégory Coupet,/en/players/80e389fb/Gregory-Coupet,80e389fb,Gregory-Coupet,fr FRA,GK,Lyon
3,Patrick Müller,/en/players/83430692/Patrick-Muller,83430692,Patrick-Mu,ch SUI,DF,Lyon
4,Éric Carrière,/en/players/011f56f1/Eric-Carriere,011f56f1,Eric-Carri,fr FRA,MF,Lyon
5,Jérémie Bréchet,/en/players/2a13c80b/Jeremie-Brechet,2a13c80b,Jeremie-Brechet,fr FRA,"DF,MF",Lyon
6,Sidney Govou,/en/players/05428bc9/Sidney-Govou,05428bc9,Sidney-Govou,fr FRA,"FW,MF",Lyon
7,Philippe Violeau,/en/players/fba5d09e/Philippe-Violeau,fba5d09e,Philippe-Violeau,fr FRA,MF,Lyon
8,Juninho Pernambucano,/en/players/622922eb/Juninho-Pernambucano,622922eb,Juninho-Pernambucano,br BRA,MF,Lyon
9,Sonny Anderson,/en/players/27a82cca/Sonny-Anderson,27a82cca,Sonny-Anderso,br BRA,FW,Lyon
10,Péguy Luyindula,/en/players/cedc0a16/Peguy-Luyindula,cedc0a16,Peguy-Luyindu,fr FRA,"FW,MF",Lyon
11,Edmílson,/en/players/13853c88/Edmilson,13853c88,Edmilso,br BRA,"DF,MF",Lyon
12,Mahamadou Diarra,/en/players/4a6c3ade/Mahamadou-Diarra,4a6c3ade,Mahamadou-Di,ml MLI,MF,Lyon
13,Éric Deflandre,/en/players/771cda4f/Eric-Deflandre,771cda4f,Eric-Defland,be BEL,DF,Lyon
14,Jean-Marc Chanelet,/en/players/70610acf/Jean-Marc-Chanelet,70610acf,Jean-Marc-Chanelet,fr FRA,DF,Lyon
15,Christophe Delmotte,/en/players/087ec3cb/Christophe-Delmotte,087ec3cb,Christophe-Delmott,fr FRA,"DF,MF",Lyon
