2002-2003,Lyon
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Caçapa,br BRA,"DF,MF",36,36,0,2,"3,151",35.0,2,0,/en/players/887c3af5/Cacapa,887c3af5,Cac
Vikash Dhorasoo,fr FRA,MF,37,35,5,2,"3,170",35.2,6,0,/en/players/8c803b45/Vikash-Dhorasoo,8c803b45,Vikash-Dhorasoo
Grégory Coupet,fr FRA,GK,35,35,0,0,"3,108",34.5,1,0,/en/players/80e389fb/Gregory-Coupet,80e389fb,Gregory-Coupet
Patrick Müller,ch SUI,DF,35,34,1,0,"3,030",33.7,5,0,/en/players/83430692/Patrick-Muller,83430692,Patrick-Mu
Éric Carrière,fr FRA,MF,36,34,10,6,"2,810",31.2,1,0,/en/players/011f56f1/Eric-Carriere,011f56f1,Eric-Carri
Jérémie Bréchet,fr FRA,"DF,MF",31,29,0,0,"2,586",28.7,8,0,/en/players/2a13c80b/Jeremie-Brechet,2a13c80b,Jeremie-Brechet
Sidney Govou,fr FRA,"FW,MF",29,28,5,7,"2,369",26.3,5,0,/en/players/05428bc9/Sidney-Govou,05428bc9,Sidney-Govou
Philippe Violeau,fr FRA,MF,29,27,2,1,"2,392",26.6,4,0,/en/players/fba5d09e/Philippe-Violeau,fba5d09e,Philippe-Violeau
Juninho Pernambucano,br BRA,MF,31,26,6,13,"2,244",24.9,6,0,/en/players/622922eb/Juninho-Pernambucano,622922eb,Juninho-Pernambucano
Sonny Anderson,br BRA,FW,24,20,4,12,"1,658",18.4,1,0,/en/players/27a82cca/Sonny-Anderson,27a82cca,Sonny-Anderso
Péguy Luyindula,fr FRA,"FW,MF",33,19,2,11,"1,874",20.8,0,0,/en/players/cedc0a16/Peguy-Luyindula,cedc0a16,Peguy-Luyindu
Edmílson,br BRA,"DF,MF",26,19,1,0,"1,800",20.0,6,1,/en/players/13853c88/Edmilson,13853c88,Edmilso
Mahamadou Diarra,ml MLI,MF,27,19,1,1,"1,735",19.3,2,1,/en/players/4a6c3ade/Mahamadou-Diarra,4a6c3ade,Mahamadou-Di
Éric Deflandre,be BEL,DF,21,19,0,0,"1,619",18.0,5,0,/en/players/771cda4f/Eric-Deflandre,771cda4f,Eric-Defland
Jean-Marc Chanelet,fr FRA,DF,14,13,2,1,"1,200",13.3,4,0,/en/players/70610acf/Jean-Marc-Chanelet,70610acf,Jean-Marc-Chanelet
Christophe Delmotte,fr FRA,"DF,MF",18,11,1,1,"1,013",11.3,2,0,/en/players/087ec3cb/Christophe-Delmotte,087ec3cb,Christophe-Delmott
Tony Vairelles,fr FRA,"DF,FW",15,6,0,2,812,9.0,0,0,/en/players/18a2396a/Tony-Vairelles,18a2396a,Tony-Vai
Florent Balmont,fr FRA,MF,9,3,0,0,252,2.8,0,0,/en/players/4e7bfc23/Florent-Balmont,4e7bfc23,Florent-Balmont
Florent Laville,fr FRA,DF,4,2,0,1,247,2.7,0,1,/en/players/49909716/Florent-Laville,49909716,Florent-Lavi
