2003-2004,Freiburg
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Sascha Riether,de GER,"DF,MF",33,33,2,3,"2,909",32.3,5,0,/en/players/3cb009c5/Sascha-Riether,3cb009c5,Sascha-Rieth
Boubacar Diarra,ml MLI,DF,32,30,0,0,"2,703",30.0,7,0,/en/players/331ccddd/Boubacar-Diarra,331ccddd,Boubacar-Di
Aleksandre Iashvili,ge GEO,"FW,MF",30,30,5,9,"2,616",29.1,1,0,/en/players/69215d39/Aleksandre-Iashvili,69215d39,Aleksandre-Iashvili
Soumaila Coulibaly,ml MLI,MF,29,26,3,4,"2,345",26.1,3,1,/en/players/38a1e813/Soumaila-Coulibaly,38a1e813,Soumaila-Coulib
Levan Tskitishvili,ge GEO,MF,29,26,1,4,"2,304",25.6,6,0,/en/players/c9f0e69c/Levan-Tskitishvili,c9f0e69c,Levan-Tskitishvili
Bruno Berner,ch SUI,"DF,MF",33,26,5,1,"2,212",24.6,3,0,/en/players/a85d700b/Bruno-Berner,85d700b,Bruno-B
Dennis Kruppke,de GER,"FW,MF",28,25,1,1,"2,042",22.7,9,0,/en/players/a6a993ff/Dennis-Kruppke,6a993ff,Dennis-Kruppk
Richard Golz,de GER,GK,23,23,0,0,"2,070",23.0,0,0,/en/players/dd041263/Richard-Golz,dd041263,Richard-Golz
Zlatan Bajramović,ba BIH,MF,26,21,3,6,"1,892",21.0,5,1,/en/players/d0115417/Zlatan-Bajramovic,d0115417,Zlatan-Bajramovic
Oumar Kondé,cg CGO,DF,21,19,1,0,"1,642",18.2,2,0,/en/players/d9d22372/Oumar-Konde,d9d22372,Oumar-Kond
Wilfried Sanou,bf BFA,"FW,MF",24,19,1,3,"1,533",17.0,2,0,/en/players/e63aa82b/Wilfried-Sanou,63aa82b,Wilfried-Sanou
Roda Antar,lb LIB,MF,17,17,1,7,"1,422",15.8,1,1,/en/players/021e8467/Roda-Antar,021e8467,Roda-Ant
Andreas Zeyer,de GER,MF,23,17,1,2,"1,257",14.0,2,1,/en/players/77cd12fe/Andreas-Zeyer,77cd12fe,Andreas-Z
Stefan Müller,de GER,DF,28,14,0,0,"1,440",16.0,1,0,/en/players/fd008ac3/Stefan-Muller,fd008ac3,Stefan-Mu
Ibrahim Tanko,gh GHA,FW,16,14,0,0,690,7.7,0,0,/en/players/cd54ef5c/Ibrahim-Tanko,cd54ef5c,Ibrahim-Tanko
Ellery Cairo,nl NED,"FW,MF",30,13,4,1,"1,642",18.2,2,0,/en/players/ee85825d/Ellery-Cairo,85825d,Ellery-Cairo
Lars Hermel,de GER,DF,13,9,0,0,911,10.1,2,0,/en/players/7497ee64/Lars-Hermel,7497ee64,Lars-Herm
Julian Reinard,de GER,GK,9,9,0,0,810,9.0,0,0,/en/players/0bf616c3/Julian-Reinard,0bf616c3,Julian-Reinard
Tobias Willi,de GER,MF,10,4,1,0,525,5.8,1,0,/en/players/2fd5e3cf/Tobias-Willi,2fd5e3cf,Tobias-Willi
Daniel Schumann,de GER,DF,5,3,0,0,314,3.5,1,0,/en/players/9b86aa4c/Daniel-Schumann,9b86aa4c,Daniel-Schum
Timo Reus,de GER,GK,2,2,0,0,180,2.0,0,0,/en/players/e6611897/Timo-Reus,6611897,Timo-Reu
Seyi Olajengbesi,ng NGA,DF,3,1,,0,69,0.8,1,0,/en/players/a640ac37/Seyi-Olajengbesi,640ac37,Seyi-Olajengbesi
Rolf-Christel Guié-Mien,cg CGO,MF,9,0,0,0,108,1.2,0,0,/en/players/cce4cd9c/Rolf-Christel-Guie-Mien,cce4cd9c,Rolf-Christel-Guie-Mi
﻿2004-2005,Freiburg
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Richard Golz,de GER,GK,32,32,0,0,"2,860",31.8,0,1,/en/players/dd041263/Richard-Golz,dd041263,Richard-Golz
Soumaila Coulibaly,ml MLI,MF,32,30,2,6,"2,714",30.2,3,0,/en/players/38a1e813/Soumaila-Coulibaly,38a1e813,Soumaila-Coulib
Youssef Mohamad,lb LIB,DF,29,29,0,0,"2,458",27.3,7,1,/en/players/97ef448e/Youssef-Mohamad,97ef448e,Youssef-Mohamad
Ellery Cairo,nl NED,"FW,MF",28,28,4,3,"2,445",27.2,6,0,/en/players/ee85825d/Ellery-Cairo,85825d,Ellery-Cairo
Aleksandre Iashvili,ge GEO,"FW,MF",29,27,4,4,"2,414",26.8,1,0,/en/players/69215d39/Aleksandre-Iashvili,69215d39,Aleksandre-Iashvili
Sascha Riether,de GER,"DF,MF",24,23,0,1,"2,021",22.5,3,0,/en/players/3cb009c5/Sascha-Riether,3cb009c5,Sascha-Rieth
Dennis Kruppke,de GER,"FW,MF",25,20,2,1,"1,641",18.2,3,0,/en/players/a6a993ff/Dennis-Kruppke,6a993ff,Dennis-Kruppk
Boubacar Diarra,ml MLI,DF,20,18,0,0,"1,459",16.2,1,1,/en/players/331ccddd/Boubacar-Diarra,331ccddd,Boubacar-Di
Wilfried Sanou,bf BFA,"FW,MF",21,18,2,2,"1,289",14.3,3,0,/en/players/e63aa82b/Wilfried-Sanou,63aa82b,Wilfried-Sanou
Levan Tskitishvili,ge GEO,MF,20,17,2,1,"1,591",17.7,1,0,/en/players/c9f0e69c/Levan-Tskitishvili,c9f0e69c,Levan-Tskitishvili
Daniel Schumann,de GER,DF,19,14,0,1,"1,444",16.0,3,0,/en/players/9b86aa4c/Daniel-Schumann,9b86aa4c,Daniel-Schum
Andreas Ibertsberger,at AUT,DF,13,13,0,0,"1,126",12.5,0,0,/en/players/3f5e6201/Andreas-Ibertsberger,3f5e6201,Andreas-Ibertsberg
Roda Antar,lb LIB,MF,27,12,0,3,"1,331",14.8,4,0,/en/players/021e8467/Roda-Antar,021e8467,Roda-Ant
Zlatan Bajramović,ba BIH,MF,15,12,1,3,"1,101",12.2,8,0,/en/players/d0115417/Zlatan-Bajramovic,d0115417,Zlatan-Bajramovic
Dennis Aogo,de GER,"DF,MF",14,12,1,1,997,11.1,2,0,/en/players/c311243f/Dennis-Aogo,c311243f,Dennis-Aogo
Samuel Koejoe,nl NED,FW,12,10,1,2,961,10.7,1,0,/en/players/9514e657/Samuel-Koejoe,9514e657,Samuel-Koejo
Lars Hermel,de GER,DF,12,10,0,0,910,10.1,1,0,/en/players/7497ee64/Lars-Hermel,7497ee64,Lars-Herm
Ibrahim Tanko,gh GHA,FW,20,9,1,0,854,9.5,2,0,/en/players/cd54ef5c/Ibrahim-Tanko,cd54ef5c,Ibrahim-Tanko
Otar Khizaneishvili,ge GEO,DF,8,8,0,0,675,7.5,0,0,/en/players/2a0c5dd6/Otar-Khizaneishvili,2a0c5dd6,Otar-Khizaneishvili
Seyi Olajengbesi,ng NGA,DF,9,8,0,0,655,7.3,2,1,/en/players/a640ac37/Seyi-Olajengbesi,640ac37,Seyi-Olajengbesi
Tobias Willi,de GER,MF,11,7,1,0,608,6.8,3,0,/en/players/2fd5e3cf/Tobias-Willi,2fd5e3cf,Tobias-Willi
Bruno Berner,ch SUI,"DF,MF",12,6,0,0,609,6.8,2,0,/en/players/a85d700b/Bruno-Berner,85d700b,Bruno-B
Régis Dorn,fr FRA,FW,16,4,0,2,601,6.7,0,0,/en/players/b43198bf/Regis-Dorn,b43198bf,Regis-Do
Oumar Kondé,cg CGO,DF,5,2,0,0,308,3.4,1,0,/en/players/d9d22372/Oumar-Konde,d9d22372,Oumar-Kond
Stefan Müller,de GER,DF,6,1,0,0,230,2.6,1,0,/en/players/fd008ac3/Stefan-Muller,fd008ac3,Stefan-Mu
