Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Sascha Riether,de GER,"DF,MF",33,33,2.0,3.0,2003-2004,/en/players/3cb009c5/Sascha-Riether,3cb009c5,Freiburg,"2,909",32.3,5.0,0.0,19,13.0,7826,Freiburg
,Boubacar Diarra,ml MLI,DF,32,30,0.0,0.0,2003-2004,/en/players/331ccddd/Boubacar-Diarra,331ccddd,Freiburg,"2,703",30.0,7.0,0.0,19,12.0,17360,Freiburg
,Aleksandre Iashvili,ge GEO,"FW,MF",30,30,5.0,9.0,2003-2004,/en/players/69215d39/Aleksandre-Iashvili,69215d39,Freiburg,"2,616",29.1,1.0,0.0,19,76.0,16587,Freiburg
,Soumaila Coulibaly,ml MLI,MF,29,26,3.0,4.0,2003-2004,/en/players/38a1e813/Soumaila-Coulibaly,38a1e813,Freiburg,"2,345",26.1,3.0,1.0,19,12.0,17037,Freiburg
,Levan Tskitishvili,ge GEO,MF,29,26,1.0,4.0,2003-2004,/en/players/c9f0e69c/Levan-Tskitishvili,c9f0e69c,Freiburg,"2,304",25.6,6.0,0.0,19,76.0,16405,Freiburg
,Bruno Berner,ch SUI,"DF,MF",33,26,5.0,1.0,2003-2004,/en/players/a85d700b/Bruno-Berner,85d700b,Freiburg,"2,212",24.6,3.0,0.0,19,39.0,6450,Freiburg
,Dennis Kruppke,de GER,"FW,MF",28,25,1.0,1.0,2003-2004,/en/players/a6a993ff/Dennis-Kruppke,6a993ff,Freiburg,"2,042",22.7,9.0,0.0,19,13.0,18000,Freiburg
,Richard Golz,de GER,GK,23,23,0.0,0.0,2003-2004,/en/players/dd041263/Richard-Golz,dd041263,Freiburg,"2,070",23.0,0.0,0.0,19,13.0,18001,Freiburg
,Zlatan Bajramović,ba BIH,MF,26,21,3.0,6.0,2003-2004,/en/players/d0115417/Zlatan-Bajramovic,d0115417,Freiburg,"1,892",21.0,5.0,1.0,19,49.0,16265,Freiburg
,Oumar Kondé,cg CGO,DF,21,19,1.0,0.0,2003-2004,/en/players/d9d22372/Oumar-Konde,d9d22372,Freiburg,"1,642",18.2,2.0,0.0,19,80.0,17128,Freiburg
,Wilfried Sanou,bf BFA,"FW,MF",24,19,1.0,3.0,2003-2004,/en/players/e63aa82b/Wilfried-Sanou,63aa82b,Freiburg,"1,533",17.0,2.0,0.0,19,62.0,18002,Freiburg
,Roda Antar,lb LIB,MF,17,17,1.0,7.0,2003-2004,/en/players/021e8467/Roda-Antar,021e8467,Freiburg,"1,422",15.8,1.0,1.0,19,141.0,15832,Freiburg
,Andreas Zeyer,de GER,MF,23,17,1.0,2.0,2003-2004,/en/players/77cd12fe/Andreas-Zeyer,77cd12fe,Freiburg,"1,257",14.0,2.0,1.0,19,13.0,18003,Freiburg
,Stefan Müller,de GER,DF,28,14,0.0,0.0,2003-2004,/en/players/fd008ac3/Stefan-Muller,fd008ac3,Freiburg,"1,440",16.0,1.0,0.0,19,13.0,18004,Freiburg
,Ibrahim Tanko,gh GHA,FW,16,14,0.0,0.0,2003-2004,/en/players/cd54ef5c/Ibrahim-Tanko,cd54ef5c,Freiburg,690,7.7,0.0,0.0,19,17.0,18005,Freiburg
,Ellery Cairo,nl NED,"FW,MF",30,13,4.0,1.0,2003-2004,/en/players/ee85825d/Ellery-Cairo,85825d,Freiburg,"1,642",18.2,2.0,0.0,19,11.0,16004,Freiburg
,Lars Hermel,de GER,DF,13,9,0.0,0.0,2003-2004,/en/players/7497ee64/Lars-Hermel,7497ee64,Freiburg,911,10.1,2.0,0.0,19,13.0,18006,Freiburg
,Julian Reinard,de GER,GK,9,9,0.0,0.0,2003-2004,/en/players/0bf616c3/Julian-Reinard,0bf616c3,Freiburg,810,9.0,0.0,0.0,19,13.0,18007,Freiburg
,Tobias Willi,de GER,MF,10,4,1.0,0.0,2003-2004,/en/players/2fd5e3cf/Tobias-Willi,2fd5e3cf,Freiburg,525,5.8,1.0,0.0,19,13.0,18008,Freiburg
,Daniel Schumann,de GER,DF,5,3,0.0,0.0,2003-2004,/en/players/9b86aa4c/Daniel-Schumann,9b86aa4c,Freiburg,314,3.5,1.0,0.0,19,13.0,18009,Freiburg
,Timo Reus,de GER,GK,2,2,0.0,0.0,2003-2004,/en/players/e6611897/Timo-Reus,6611897,Freiburg,180,2.0,0.0,0.0,19,13.0,18010,Freiburg
,Seyi Olajengbesi,ng NGA,DF,3,1,,0.0,2003-2004,/en/players/a640ac37/Seyi-Olajengbesi,640ac37,Freiburg,69,0.8,1.0,0.0,19,52.0,18011,Freiburg
,Rolf-Christel Guié-Mien,cg CGO,MF,9,0,0.0,0.0,2003-2004,/en/players/cce4cd9c/Rolf-Christel-Guie-Mien,cce4cd9c,Freiburg,108,1.2,0.0,0.0,19,80.0,18012,Freiburg
,﻿Richard Golz,de GER,GK,32,32,0.0,0.0,2004-2005,/en/players/dd041263/Richard-Golz,dd041263,Freiburg,"2,860",31.8,0.0,1.0,19,13.0,18001,Freiburg
,Soumaila Coulibaly,ml MLI,MF,32,30,2.0,6.0,2004-2005,/en/players/38a1e813/Soumaila-Coulibaly,38a1e813,Freiburg,"2,714",30.2,3.0,0.0,19,12.0,17037,Freiburg
,Youssef Mohamad,lb LIB,DF,29,29,0.0,0.0,2004-2005,/en/players/97ef448e/Youssef-Mohamad,97ef448e,Freiburg,"2,458",27.3,7.0,1.0,19,141.0,18013,Freiburg
,Ellery Cairo,nl NED,"FW,MF",28,28,4.0,3.0,2004-2005,/en/players/ee85825d/Ellery-Cairo,85825d,Freiburg,"2,445",27.2,6.0,0.0,19,11.0,16004,Freiburg
,Aleksandre Iashvili,ge GEO,"FW,MF",29,27,4.0,4.0,2004-2005,/en/players/69215d39/Aleksandre-Iashvili,69215d39,Freiburg,"2,414",26.8,1.0,0.0,19,76.0,16587,Freiburg
,Sascha Riether,de GER,"DF,MF",24,23,0.0,1.0,2004-2005,/en/players/3cb009c5/Sascha-Riether,3cb009c5,Freiburg,"2,021",22.5,3.0,0.0,19,13.0,7826,Freiburg
,Dennis Kruppke,de GER,"FW,MF",25,20,2.0,1.0,2004-2005,/en/players/a6a993ff/Dennis-Kruppke,6a993ff,Freiburg,"1,641",18.2,3.0,0.0,19,13.0,18000,Freiburg
,Boubacar Diarra,ml MLI,DF,20,18,0.0,0.0,2004-2005,/en/players/331ccddd/Boubacar-Diarra,331ccddd,Freiburg,"1,459",16.2,1.0,1.0,19,12.0,17360,Freiburg
,Wilfried Sanou,bf BFA,"FW,MF",21,18,2.0,2.0,2004-2005,/en/players/e63aa82b/Wilfried-Sanou,63aa82b,Freiburg,"1,289",14.3,3.0,0.0,19,62.0,18002,Freiburg
