Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Benoît Cauet,fr FRA,MF,30,29,1.0,0.0,2002-2003,/en/players/eea89132/Benoit-Cauet,89132,Como,"2,586",28.7,8.0,0.0,176,4.0,12867,Como
,Cristian Stellini,it ITA,DF,29,28,1.0,0.0,2002-2003,/en/players/49ee9734/Cristian-Stellini,49ee9734,Como,"2,527",28.1,6.0,0.0,176,9.0,21194,Como
,Jonatan Binotto,it ITA,MF,27,22,2.0,0.0,2002-2003,/en/players/8285e9c1/Jonatan-Binotto,8285e9c1,Como,"1,934",21.5,7.0,0.0,176,9.0,21043,Como
,Vedin Musić,ba BIH,"DF,MF",29,21,1.0,3.0,2002-2003,/en/players/4d4f6ff2/Vedin-Music,4d4f6ff2,Como,"1,948",21.6,0.0,0.0,176,49.0,21191,Como
,Stjepan Tomas,hr CRO,DF,25,20,0.0,0.0,2002-2003,/en/players/3349cf84/Stjepan-Tomas,3349cf84,Como,"1,930",21.4,3.0,0.0,176,16.0,21836,Como
,Alex Brunner,it ITA,GK,21,20,0.0,0.0,2002-2003,/en/players/ebd54957/Alex-Brunner,bd54957,Como,"1,844",20.5,1.0,0.0,176,9.0,21837,Como
,Fabio Pecchia,it ITA,MF,26,20,0.0,6.0,2002-2003,/en/players/0b10d75b/Fabio-Pecchia,0b10d75b,Como,"1,716",19.1,2.0,0.0,176,9.0,21033,Como
,Riccardo Allegretti,it ITA,MF,25,20,1.0,0.0,2002-2003,/en/players/52ddad74/Riccardo-Allegretti,52ddad74,Como,"1,679",18.7,4.0,0.0,176,9.0,20398,Como
,Juárez,br BRA,DF,21,20,1.0,0.0,2002-2003,/en/players/e860d365/Juarez,860d365,Como,"1,675",18.6,3.0,0.0,176,2.0,20247,Como
,Nicola Corrent,it ITA,MF,20,18,1.0,1.0,2002-2003,/en/players/9fe77a18/Nicola-Corrent,9fe77a18,Como,"1,467",16.3,7.0,0.0,176,9.0,21193,Como
,Nicola Caccia,it ITA,FW,16,16,3.0,4.0,2002-2003,/en/players/079894e8/Nicola-Caccia,079894e8,Como,"1,328",14.8,2.0,0.0,176,9.0,21730,Como
,Pasquale Padalino,it ITA,DF,15,15,0.0,1.0,2002-2003,/en/players/a3801f0c/Pasquale-Padalino,3801f0c,Como,"1,350",15.0,1.0,0.0,176,9.0,21838,Como
,Marco Rossi,it ITA,MF,18,15,0.0,0.0,2002-2003,/en/players/85a6f80b/Marco-Rossi,85a6f80b,Como,"1,210",13.4,4.0,0.0,176,9.0,21839,Como
,Benito Carbone,it ITA,FW,21,14,4.0,2.0,2002-2003,/en/players/ad76f0c4/Benito-Carbone,d76f0c4,Como,"1,287",14.3,1.0,1.0,176,9.0,20012,Como
,Fabrizio Ferron,it ITA,GK,14,14,0.0,0.0,2002-2003,/en/players/1ec82e86/Fabrizio-Ferron,1ec82e86,Como,"1,216",13.5,0.0,0.0,176,9.0,21840,Como
,Nicola Amoruso,it ITA,FW,14,13,2.0,6.0,2002-2003,/en/players/a65205a4/Nicola-Amoruso,65205a4,Como,"1,157",12.9,0.0,0.0,176,9.0,20073,Como
,Massimo Tarantino,it ITA,DF,14,13,1.0,0.0,2002-2003,/en/players/b19fc549/Massimo-Tarantino,b19fc549,Como,"1,130",12.6,2.0,0.0,176,9.0,21841,Como
,Daniele Gregori,it ITA,DF,15,11,0.0,0.0,2002-2003,/en/players/53415514/Daniele-Gregori,53415514,Como,"1,090",12.1,2.0,0.0,176,9.0,21842,Como
,Oscar Brevi,it ITA,DF,11,10,0.0,0.0,2002-2003,/en/players/6afb2b19/Oscar-Brevi,6afb2b19,Como,888,9.9,2.0,0.0,176,9.0,21957,Como
,Denis Godeas,it ITA,FW,12,9,0.0,1.0,2002-2003,/en/players/fab28911/Denis-Godeas,fab28911,Como,859,9.5,0.0,0.0,176,9.0,20409,Como
,Saša Bjelanović,hr CRO,FW,14,7,,2.0,2002-2003,/en/players/192f6c2b/Sasa-Bjelanovic,192f6c2b,Como,691,7.7,2.0,0.0,176,16.0,20375,Como
,Mirko Benin,it ITA,MF,11,4,0.0,1.0,2002-2003,/en/players/c88b36ee/Mirko-Benin,c88b36ee,Como,477,5.3,1.0,0.0,176,9.0,21843,Como
,Luigi Anaclerio,it ITA,FW,5,1,0.0,0.0,2002-2003,/en/players/ae06f079/Luigi-Anaclerio,06f079,Como,173,1.9,0.0,0.0,176,9.0,21844,Como
,Francesco Cigardi,it ITA,MF,3,1,,0.0,2002-2003,/en/players/85730cdd/Francesco-Cigardi,85730cdd,Como,126,1.4,0.0,0.0,176,9.0,21845,Como
,Luca Belingheri,it ITA,MF,2,1,0.0,0.0,2002-2003,/en/players/55add253/Luca-Belingheri,55add253,Como,103,1.1,1.0,0.0,176,9.0,21276,Como
,Anderson,br BRA,MF,1,1,0.0,0.0,2002-2003,/en/players/d70c0dac/Anderson,d70c0dac,Como,90,1.0,0.0,0.0,176,2.0,21846,Como
,Giuseppe Greco,it ITA,FW,2,0,0.0,0.0,2002-2003,/en/players/0c3c4de8/Giuseppe-Greco,0c3c4de8,Como,83,0.9,0.0,0.0,176,9.0,20422,Como
,Daniel Fonseca,uy URU,FW,2,0,0.0,0.0,2002-2003,/en/players/edc7f72a/Daniel-Fonseca,dc7f72a,Como,53,0.6,1.0,0.0,176,8.0,21847,Como
,Jorge Horacio Serna,co COL,FW,1,0,0.0,0.0,2002-2003,/en/players/7fd219a6/Jorge-Horacio-Serna,7fd219a6,Como,33,0.4,0.0,0.0,176,19.0,90746,Como
,Niccolò Guzzo,it ITA,DF,1,0,,0.0,2002-2003,/en/players/a511810c/Niccolo-Guzzo,511810c,Como,8,0.1,0.0,0.0,176,9.0,21848,Como
,﻿Ivo Rossen,nl NED,DF,40,37,5.0,1.0,2003-2004,/en/players/e7f43e08/Ivo-Rossen,7f43e08,Como,"3,358",37.3,11.0,1.0,176,11.0,21849,Como
,Felice Piccolo,it ITA,DF,35,33,1.0,0.0,2003-2004,/en/players/75de4ad7/Felice-Piccolo,75de4ad7,Como,"2,933",32.6,5.0,2.0,176,9.0,19524,Como
,Gianluca Lamacchi,it ITA,"DF,MF",34,33,0.0,0.0,2003-2004,/en/players/f6677e65/Gianluca-Lamacchi,f6677e65,Como,"2,786",31.0,8.0,2.0,176,9.0,21727,Como
,Andrea Tarozzi,it ITA,DF,32,32,1.0,1.0,2003-2004,/en/players/75201a07/Andrea-Tarozzi,75201a07,Como,"2,700",30.0,4.0,0.0,176,9.0,21850,Como
,Fabrizio Ferron,it ITA,GK,31,31,0.0,0.0,2003-2004,/en/players/1ec82e86/Fabrizio-Ferron,1ec82e86,Como,"2,634",29.3,1.0,0.0,176,9.0,21840,Como
,Mauro Bressan,it ITA,MF,34,31,0.0,1.0,2003-2004,/en/players/676878ec/Mauro-Bressan,676878ec,Como,"2,601",28.9,4.0,1.0,176,9.0,21851,Como
,Massimo Rastelli,it ITA,FW,40,30,3.0,3.0,2003-2004,/en/players/1add3162/Massimo-Rastelli,1add3162,Como,"2,931",32.6,5.0,1.0,176,9.0,21476,Como
,Marco Carparelli,it ITA,FW,23,23,3.0,12.0,2003-2004,/en/players/0dadca63/Marco-Carparelli,0dadca63,Como,"2,070",23.0,1.0,0.0,176,9.0,21317,Como
,Stefano Rossini,it ITA,"DF,MF",28,20,0.0,0.0,2003-2004,/en/players/3c31df0e/Stefano-Rossini,3c31df0e,Como,"1,969",21.9,1.0,1.0,176,9.0,21852,Como
,Stephen Makinwa,ng NGA,FW,21,20,1.0,6.0,2003-2004,/en/players/9bafb175/Stephen-Makinwa,9bafb175,Como,"1,736",19.3,1.0,0.0,176,52.0,19905,Como
,Vincenzo Chianese,it ITA,FW,30,18,1.0,1.0,2003-2004,/en/players/9b634aa3/Vincenzo-Chianese,9b634aa3,Como,"1,723",19.1,5.0,1.0,176,9.0,21853,Como
,Davide Caremi,it ITA,MF,24,18,0.0,0.0,2003-2004,/en/players/15351bcd/Davide-Caremi,15351bcd,Como,"1,627",18.1,8.0,0.0,176,9.0,21854,Como
,Daniele Gregori,it ITA,DF,18,18,0.0,0.0,2003-2004,/en/players/53415514/Daniele-Gregori,53415514,Como,"1,433",15.9,9.0,1.0,176,9.0,21842,Como
,Alfredo Femiano,,,24,17,1.0,0.0,2003-2004,No detected,,Como,"1,755",19.5,5.0,2.0,176,,90747,Como
,Massimiliano Ferrigno,it ITA,MF,22,16,0.0,0.0,2003-2004,/en/players/d519a362/Massimiliano-Ferrigno,d519a362,Como,"1,488",16.5,2.0,0.0,176,9.0,20887,Como
,Stefano Layeni,it ITA,GK,17,14,0.0,0.0,2003-2004,/en/players/d9ceb224/Stefano-Layeni,d9ceb224,Como,"1,416",15.7,0.0,0.0,176,9.0,21855,Como
