Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Fabio Morena,de GER,DF,31,31,0.0,1.0,2007-2008,/en/players/52f6f012/Fabio-Morena,52f6f012,St-Pauli,"2,781",30.9,3.0,0.0,27,13.0,18753,St-Pauli
,Carsten Rothenbach,de GER,DF,30,30,2.0,3.0,2007-2008,/en/players/5a6548c8/Carsten-Rothenbach,5a6548c8,St-Pauli,"2,673",29.7,3.0,0.0,27,13.0,16586,St-Pauli
,Fabian Boll,de GER,MF,30,30,3.0,2.0,2007-2008,/en/players/957e1b8d/Fabian-Boll,957e1b8d,St-Pauli,"2,569",28.5,7.0,1.0,27,13.0,18754,St-Pauli
,Marcel Eger,de GER,DF,28,28,0.0,4.0,2007-2008,/en/players/5a3ba1cf/Marcel-Eger,5a3ba1cf,St-Pauli,"2,339",26.0,9.0,0.0,27,13.0,18755,St-Pauli
,Charles Takyi,gh GHA,MF,29,27,5.0,5.0,2007-2008,/en/players/1a5adb2a/Charles-Takyi,1a5adb2a,St-Pauli,"2,320",25.8,3.0,1.0,27,17.0,15850,St-Pauli
,Patrik Borger,de GER,GK,26,26,0.0,0.0,2007-2008,/en/players/b2bf19bd/Patrik-Borger,b2bf19bd,St-Pauli,"2,340",26.0,0.0,0.0,27,13.0,18756,St-Pauli
,Ralph Gunesch,de GER,DF,25,25,1.0,1.0,2007-2008,/en/players/d990bdc8/Ralph-Gunesch,d990bdc8,St-Pauli,"2,250",25.0,1.0,0.0,27,13.0,18294,St-Pauli
,Timo Schultz,de GER,MF,28,25,1.0,2.0,2007-2008,/en/players/8ff07147/Timo-Schultz,8ff07147,St-Pauli,"2,069",23.0,9.0,0.0,27,13.0,18757,St-Pauli
,Filip Trojan,cz CZE,MF,26,23,3.0,5.0,2007-2008,/en/players/68e791bb/Filip-Trojan,68e791bb,St-Pauli,"1,859",20.7,5.0,0.0,27,84.0,16254,St-Pauli
,Thomas Meggle,de GER,MF,19,19,0.0,3.0,2007-2008,/en/players/153c425d/Thomas-Meggle,153c425d,St-Pauli,"1,636",18.2,5.0,1.0,27,13.0,17106,St-Pauli
