,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Mikaël Silvestre,/en/players/4dde97ea/Mikael-Silvestre,4dde97ea,Mikael-Silvest,fr FRA,DF
1,Ruud van Nistelrooy,/en/players/80a30989/Ruud-van-Nistelrooy,80a30989,Ruud-van-Nistelroo,nl NED,FW
2,Ryan Giggs,/en/players/561de8d0/Ryan-Giggs,561de8d0,Ryan-Gigg,wls WAL,"FW,MF"
3,Paul Scholes,/en/players/24a3a72c/Paul-Scholes,24a3a72c,Paul-Scho,eng ENG,MF
4,Fabien Barthez,/en/players/321646f0/Fabien-Barthez,321646f0,Fabien-Barthez,fr FRA,GK
5,Ole Gunnar Solskjær,/en/players/65cb97b8/Ole-Gunnar-Solskjaer,65cb97b8,Ole-Gunnar-Solskj,no NOR,FW
6,David Beckham,/en/players/53539318/David-Beckham,53539318,David-Beckham,eng ENG,MF
7,Rio Ferdinand,/en/players/52465662/Rio-Ferdinand,52465662,Rio-Ferdinand,eng ENG,DF
8,John O'Shea,/en/players/7c1f4685/John-OShea,7c1f4685,John-OSh,ie IRL,"DF,MF"
9,Wes Brown,/en/players/659ccc97/Wes-Brown,659ccc97,Wes-Brow,eng ENG,DF
10,Juan Sebastián Verón,/en/players/f11a57c1/Juan-Sebastian-Veron,f11a57c1,Juan-Sebastian-Vero,ar ARG,MF
11,Gary Neville,/en/players/1b013e33/Gary-Neville,1b013e33,Gary-Nevi,eng ENG,DF
12,Roy Keane,/en/players/8f218498/Roy-Keane,8f218498,Roy-K,ie IRL,MF
13,Phil Neville,/en/players/3db5e0ec/Phil-Neville,3db5e0ec,Phil-Nevi,eng ENG,"DF,MF"
14,Laurent Blanc,/en/players/51a9b34c/Laurent-Blanc,51a9b34c,Laurent-Blanc,fr FRA,"DF,MF"
15,Nicky Butt,/en/players/616b3f9a/Nicky-Butt,616b3f9a,Nicky-Butt,eng ENG,"DF,MF"
16,Roy Carroll,/en/players/0e880937/Roy-Carroll,0e880937,Roy-Carro,nir NIR,GK
17,Diego Forlán,/en/players/d87d0dfc/Diego-Forlan,d87d0dfc,Diego-Fo,uy URU,"FW,MF"
18,Quinton Fortune,/en/players/fa706d7f/Quinton-Fortune,fa706d7f,Quinton-Fortu,za RSA,MF
19,Ricardo,/en/players/2fe713ed/Ricardo,2fe713ed,Ricardo,es ESP,GK
20,Kieran Richardson,/en/players/d2bf40b4/Kieran-Richardson,d2bf40b4,Kieran-Richardso,eng ENG,"DF,MF"
21,Luke Chadwick,/en/players/9c35f696/Luke-Chadwick,9c35f696,Luke-Chadwick,eng ENG,MF
22,Lee Roche,/en/players/d391aaf0/Lee-Roche,d391aaf0,Lee-Roch,eng ENG,DF
23,Danny Pugh,/en/players/7f60e79c/Danny-Pugh,7f60e79c,Danny-Pugh,eng ENG,"DF,MF"
24,David May,/en/players/1c719a79/David-May,1c719a79,David-M,eng ENG,DF
25,Michael Stewart,/en/players/58db0909/Michael-Stewart,58db0909,Michael-Stewart,sct SCO,MF
27,Darren Fletcher,/en/players/184e4970/Darren-Fletcher,184e4970,Darren-Fletch,sct SCO,MF
28,Cristiano Ronaldo,/en/players/dea698d9/Cristiano-Ronaldo,dea698d9,Cristiano-Ronaldo,pt POR,"FW,MF"
29,Eric Djemba-Djemba,/en/players/f7c35434/Eric-Djemba-Djemba,f7c35434,Eric-Djemba-Djemb,cm CMR,MF
30,José Kléberson,/en/players/b05f5f22/Jose-Kleberson,b05f5f22,Jose-Kleberso,br BRA,MF
31,Louis Saha,/en/players/7106e4fe/Louis-Saha,7106e4fe,Louis-Sah,fr FRA,FW
32,David Bellion,/en/players/a901d685/David-Bellion,901d685,David-Bellio,fr FRA,FW
33,Gabriel Heinze,/en/players/54629cf9/Gabriel-Heinze,54629cf9,Gabriel-Heinz,ar ARG,DF
34,Alan Smith,/en/players/fdac06ea/Alan-Smith,fdac06ea,Alan-Smith,eng ENG,"FW,MF"
35,Tim Howard,/en/players/c444465e/Tim-Howard,c444465e,Tim-Howard,us USA,GK
36,Liam Miller,/en/players/64b24142/Liam-Miller,64b24142,Liam-Mi,ie IRL,MF
37,Jonathan Spector,/en/players/3670bd5c/Jonathan-Spector,3670bd5c,Jonathan-Specto,us USA,"DF,MF"
38,﻿Edwin van der Sar,/en/players/98ee8a67/Edwin-van-der-Sar,98ee8a67,Edwin-van-der-S,nl NED,GK
39,Wayne Rooney,/en/players/f07be45a/Wayne-Rooney,f07be45a,Wayne-Roo,eng ENG,"FW,MF"
40,Park Ji-sung,/en/players/3de4cb30/Park-Ji-sung,3de4cb30,Park-Ji-sung,kr KOR,MF
41,Nemanja Vidić,/en/players/4b30b37e/Nemanja-Vidic,4b30b37e,Nemanja-Vidic,rs SRB,DF
42,Patrice Evra,/en/players/51a3caf1/Patrice-Evra,51a3caf1,Patrice-Ev,fr FRA,DF
43,Phil Bardsley,/en/players/1ae30132/Phil-Bardsley,1ae30132,Phil-Bard,sct SCO,DF
44,Giuseppe Rossi,/en/players/fe48a073/Giuseppe-Rossi,fe48a073,Giuseppe-Rossi,it ITA,FW
45,Gerard Piqué,/en/players/adfc9123/Gerard-Pique,dfc9123,Gerard-Piqu,es ESP,DF
46,Michael Carrick,/en/players/ab7263c1/Michael-Carrick,b7263c1,Michael-Carrick,eng ENG,MF
47,Tomasz Kuszczak,/en/players/a924380b/Tomasz-Kuszczak,924380b,Tomasz-Kuszczak,pl POL,GK
48,Henrik Larsson,/en/players/05ae7d22/Henrik-Larsson,05ae7d22,Henrik-Larsso,se SWE,FW
49,Chris Eagles,/en/players/92aadee9/Chris-Eagles,92aadee9,Chris-Eag,eng ENG,MF
50,Kieran Lee,/en/players/3d0fca57/Kieran-Lee,3d0fca57,Kieran-L,eng ENG,"DF,MF"
51,Dong Fangzhuo,/en/players/5a8c5ac9/Dong-Fangzhuo,5a8c5ac9,Dong-Fangzhuo,cn CHN,FW
52,Carlos Tevez,/en/players/c1a26d43/Carlos-Tevez,c1a26d43,Carlos-Tevez,ar ARG,"FW,MF"
53,Nani,/en/players/15e9c7e6/Nani,15e9c7e6,Nani,pt POR,"FW,MF"
54,Owen Hargreaves,/en/players/1b2b5b86/Owen-Hargreaves,1b2b5b86,Owen-Hargreav,eng ENG,MF
55,Anderson,/en/players/ffcbeb74/Anderson,ffcbeb74,Anderso,br BRA,MF
56,Danny Simpson,/en/players/3201b03d/Danny-Simpson,3201b03d,Danny-Simpso,eng ENG,DF
57,Ben Foster,/en/players/d0b3ceb9/Ben-Foster,d0b3ceb9,Ben-Fost,eng ENG,GK
58,Fraizer Campbell,/en/players/81d63375/Fraizer-Campbell,81d63375,Fraizer-Campb,eng ENG,FW
59,Dimitar Berbatov,/en/players/f5781978/Dimitar-Berbatov,f5781978,Dimitar-Berbatov,bg BUL,FW
60,Jonny Evans,/en/players/f8fcd2a5/Jonny-Evans,f8fcd2a5,Jonny-Ev,nir NIR,DF
61,Rafael,/en/players/9a1f2e1c/Rafael,9a1f2e1c,Raf,br BRA,"DF,MF"
62,Federico Macheda,/en/players/e14daddc/Federico-Macheda,14daddc,Federico-Mached,it ITA,FW
63,Darron Gibson,/en/players/f0e72e1c/Darron-Gibson,f0e72e1c,Darron-Gibso,ie IRL,MF
64,Lee Martin,/en/players/becaa518/Lee-Martin,becaa518,Lee-Marti,eng ENG,"FW,MF"
65,Ritchie De Laet,/en/players/dc234f98/Ritchie-De-Laet,dc234f98,Ritchie-De-Laet,be BEL,DF
66,Rodrigo Possebon,/en/players/37848b5d/Rodrigo-Possebon,37848b5d,Rodrigo-Possebo,it ITA,MF
67,Richard Eckersley,/en/players/b98ff3a7/Richard-Eckersley,b98ff3a7,Richard-Eck,eng ENG,DF
68,Zoran Tošić,/en/players/314a0ea4/Zoran-Tosic,314a0ea4,Zoran-Tosic,rs SRB,"FW,MF"
69,Manucho,/en/players/89b18034/Manucho,89b18034,Manucho,ao ANG,FW
70,Antonio Valencia,/en/players/08aa17d0/Antonio-Valencia,08aa17d0,Antonio-Valenci,ec ECU,"DF,MF"
71,Michael Owen,/en/players/88b3f52c/Michael-Owen,88b3f52c,Michael-Ow,eng ENG,FW
