2002-2003,Alaves
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Carlos Llorens,es ESP,DF,35,35,3,1,"2,979",33.1,12,0,/en/players/cc1c44b3/Carlos-Llorens,cc1c44b3,Carlos-Llo
Richard Dutruel,fr FRA,GK,33,33,0,0,"2,970",33.0,0,0,/en/players/b51c1e29/Richard-Dutruel,b51c1e29,Richard-Dutru
Antonio Karmona,es ESP,DF,33,32,0,1,"2,814",31.3,4,0,/en/players/a6bf6531/Antonio-Karmona,6bf6531,Antonio-Karmo
Abelardo Fernández,es ESP,DF,28,28,1,0,"2,503",27.8,9,0,/en/players/fd6cdf88/Abelardo-Fernandez,fd6cdf88,Abelardo-Fernandez
Martín Astudillo,ar ARG,MF,25,25,2,3,"2,186",24.3,5,0,/en/players/fda30cfc/Martin-Astudillo,fda30cfc,Martin-Astudillo
Delfí Geli,es ESP,DF,32,24,4,0,"2,310",25.7,7,1,/en/players/6b058d9b/Delfi-Geli,6b058d9b,Delfi-Geli
Óscar Téllez,es ESP,DF,25,24,1,0,"2,175",24.2,9,2,/en/players/c4b1fe41/Oscar-Tellez,c4b1fe41,Oscar-Tellez
Rubén Navarro,es ESP,FW,36,23,4,10,"2,030",22.6,1,0,/en/players/59cc2821/Ruben-Navarro,59cc2821,Ruben-Navarro
Iván Alonso,uy URU,FW,37,22,2,7,"2,109",23.4,0,0,/en/players/80084c87/Ivan-Alonso,80084c87,Ivan-Alonso
Ibon Begoña,es ESP,DF,27,22,2,1,"1,909",21.2,8,0,/en/players/301f6f65/Ibon-Begona,301f6f65,Ibon-Bego
Pablo Gómez,es ESP,MF,22,20,1,1,"1,734",19.3,7,1,/en/players/0a9e2033/Pablo-Gomez,0a9e2033,Pablo-Gomez
Jordi Cruyff,nl NED,"FW,MF",26,19,1,1,"1,721",19.1,4,0,/en/players/7ebf561b/Jordi-Cruyff,7ebf561b,Jordi-Cruyff
Luis Helguera,es ESP,MF,22,18,0,0,"1,675",18.6,8,0,/en/players/873ff2a7/Luis-Helguera,873ff2a7,Luis-Helgu
Magno Mocelin,br BRA,FW,29,18,3,5,"1,556",17.3,7,1,/en/players/a5d58ff0/Magno-Mocelin,5d58ff0,Magno-Moceli
Edu Alonso,es ESP,MF,18,15,0,0,"1,313",14.6,1,0,/en/players/911e7b8d/Edu-Alonso,911e7b8d,Edu-Alonso
Jesús Turiel,es ESP,MF,23,14,1,1,"1,227",13.6,7,1,/en/players/7c737496/Jesus-Turiel,7c737496,Jesus-Turi
Hermes Desio,ar ARG,MF,16,13,0,0,"1,107",12.3,6,2,/en/players/1c0c23ed/Hermes-Desio,1c0c23ed,Hermes-Desio
Adrian Ilie,ro ROU,"FW,MF",22,11,0,6,"1,183",13.1,5,0,/en/players/5ec3ec8d/Adrian-Ilie,5ec3ec8d,Adrian-Ili
