Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Igor Protti,/en/players/a59b80ad/Igor-Protti,59b80ad,Igor-Protti,it ITA,FW,Livorno
1,Marco Amelia,/en/players/54da8e59/Marco-Amelia,54da8e59,Marco-Ameli,it ITA,GK,Livorno
2,Alessandro Doga,/en/players/aa5b6e68/Alessandro-Doga,5b6e68,Alessandro-Dog,it ITA,MF,Livorno
3,Claudio Grauso,/en/players/dfc1a3d2/Claudio-Grauso,dfc1a3d2,Claudio-Grauso,it ITA,MF,Livorno
4,Juriy Cannarsa,/en/players/95aa77d7/Juriy-Cannarsa,95aa77d7,Juriy-C,it ITA,DF,Livorno
5,David Balleri,/en/players/c7b5e823/David-Balleri,c7b5e823,David-Balleri,it ITA,DF,Livorno
6,Richard Vanigli,/en/players/9a8a1615/Richard-Vanigli,9a8a1615,Richard-Vanigli,it ITA,DF,Livorno
7,Matteo Melara,/en/players/1fee9a90/Matteo-Melara,1fee9a90,Matteo-M,it ITA,DF,Livorno
8,Emiliano Biliotti,/en/players/0e879a25/Emiliano-Biliotti,0e879a25,Emiliano-Biliotti,it ITA,FW,Livorno
9,Davide Saverino,/en/players/bc63de12/Davide-Saverino,bc63de12,Davide-Saverino,it ITA,MF,Livorno
10,Mario Bortolazzi,/en/players/37dce6f0/Mario-Bortolazzi,37dce6f0,Mario-Bortolazzi,it ITA,MF,Livorno
11,Marco Negri,/en/players/b744ade8/Marco-Negri,b744ade8,Marco-Negri,it ITA,FW,Livorno
12,Gennaro Ruotolo,/en/players/21d3f9ae/Gennaro-Ruotolo,21d3f9ae,Gennaro-Ruotolo,it ITA,MF,Livorno
13,Tomas Danilevičius,/en/players/974a22ea/Tomas-Danilevicius,974a22ea,Tomas-Danileviciu,lt LTU,FW,Livorno
14,Davide Mezzanotti,/en/players/0924fcb7/Davide-Mezzanotti,0924fcb7,Davide-Mezzanotti,it ITA,DF,Livorno
15,Stefano Fanucci,/en/players/ac6e3c4e/Stefano-Fanucci,c6e3c4e,Stefano-Fanucci,it ITA,DF,Livorno
16,Gianpietro Piovani,/en/players/be9ebec8/Gianpietro-Piovani,be9ebec8,Gianpietro-Piovani,it ITA,MF,Livorno
17,Maurizio Ciaramitaro,/en/players/f6b68943/Maurizio-Ciaramitaro,f6b68943,Maurizio-Ciaramitaro,it ITA,MF,Livorno
18,Armando Perna,/en/players/e0df5e5b/Armando-Perna,0df5e5b,Armando-P,it ITA,DF,Livorno
19,Hugo Enyinnaya,/en/players/ef608111/Hugo-Enyinnaya,f608111,Hugo-Enyi,ng NGA,FW,Livorno
20,Michele Gelsi,/en/players/df72c4a9/Michele-Gelsi,df72c4a9,Michele-Gelsi,it ITA,MF,Livorno
21,Giorgio Chiellini,/en/players/e85fb9b8/Giorgio-Chiellini,85fb9b8,Giorgio-Chiellini,it ITA,DF,Livorno
22,Binho,/en/players/c922c1d8/Binho,c922c1d8,Binho,br BRA,"DF,MF",Livorno
23,Gabriele Aldegani,/en/players/43dffc6b/Gabriele-Aldegani,43dffc6b,Gabriele-Aldegani,it ITA,GK,Livorno
24,Patrizio Billio,/en/players/bbf3822c/Patrizio-Billio,bbf3822c,Patrizio-Billio,it ITA,MF,Livorno
25,Alessandro Tulli,/en/players/48af7a82/Alessandro-Tulli,48af7a82,Alessandro-Tulli,it ITA,FW,Livorno
26,Francesco Palmieri,/en/players/d6427a4f/Francesco-Palmieri,d6427a4f,Francesco-Palmieri,it ITA,FW,Livorno
28,Cristiano Lucarelli,/en/players/a8aebb58/Cristiano-Lucarelli,8aebb58,Cristiano-Lucarelli,it ITA,FW,Livorno
29,Nicola Pavarini,/en/players/3a1f9d2d/Nicola-Pavarini,3a1f9d2d,Nicola-Pavarini,it ITA,GK,Livorno
30,Luca Vigiani,/en/players/bdb0a338/Luca-Vigiani,bdb0a338,Luca-Vigiani,it ITA,MF,Livorno
31,Dario Passoni,/en/players/3b677966/Dario-Passoni,3b677966,Dario-Passoni,it ITA,MF,Livorno
32,Marc Pfertzel,/en/players/52afdc2c/Marc-Pfertzel,52afdc2c,Marc-Pfertz,fr FRA,"DF,MF",Livorno
33,Andrea Rabito,/en/players/a3ef216c/Andrea-Rabito,3ef216c,Andrea-Rabito,it ITA,FW,Livorno
34,Gianmatteo Mareggini,/en/players/948de15b/Gianmatteo-Mareggini,948de15b,Gianmatteo-Mareggini,it ITA,GK,Livorno
35,Alessandro Evangelisti,/en/players/7540d351/Alessandro-Evangelisti,7540d351,Alessandro-Evangelisti,it ITA,MF,Livorno
36,Alessandro Gambadori,/en/players/b5bfb4cb/Alessandro-Gambadori,b5bfb4cb,Alessandro-Gambadori,it ITA,MF,Livorno
37,Davide Matteini,/en/players/49a8bee9/Davide-Matteini,49a8bee9,Davide-Matteini,it ITA,"FW,MF",Livorno
38,Nicola Iannotti,/en/players/6c4c200d/Nicola-Iannotti,6c4c200d,Nicola-Iannotti,it ITA,MF,Livorno
39,José Luís Vidigal,/en/players/10011693/Jose-Luis-Vidigal,10011693,Jose-Luis-Vidig,pt POR,MF,Livorno
40,Alessandro Lucarelli,/en/players/25f438ad/Alessandro-Lucarelli,25f438ad,Alessandro-Lucarelli,it ITA,DF,Livorno
41,Jorge Francisco Vargas,/en/players/08863412/Jorge-Francisco-Vargas,08863412,Jorge-Francisco-Varg,cl CHI,DF,Livorno
42,Alessandro Grandoni,/en/players/94e125c5/Alessandro-Grandoni,94e125c5,Alessandro-Grandoni,it ITA,DF,Livorno
43,Fabio Galante,/en/players/f61263c6/Fabio-Galante,f61263c6,Fabio-Galant,it ITA,DF,Livorno
44,Andrea Giallombardo,/en/players/0ae51fb4/Andrea-Giallombardo,0ae51fb4,Andrea-Giallombardo,it ITA,DF,Livorno
45,Corrado Colombo,/en/players/803e5dfe/Corrado-Colombo,803e5dfe,Corrado-Colombo,it ITA,FW,Livorno
46,Emmanuel Osei,/en/players/56a274a0/Emmanuel-Osei,56a274a0,Emmanuel-Osei,gh GHA,DF,Livorno
47,Nicolás Córdova,/en/players/fbba0b1d/Nicolas-Cordova,fbba0b1d,Nicolas-Cordov,cl CHI,MF,Livorno
48,Mario Lička,/en/players/32d77282/Mario-Licka,32d77282,Mario-Lick,cz CZE,MF,Livorno
49,Paulinho,/en/players/df547bba/Paulinho,df547bba,Paulinho,br BRA,FW,Livorno
50,Luca Mazzoni,/en/players/e72469d8/Luca-Mazzoni,72469d8,Luca-Mazzoni,it ITA,GK,Livorno
51,Stefano Morrone,/en/players/7cbeee73/Stefano-Morrone,7cbeee73,Stefano-Morro,it ITA,MF,Livorno
52,Francesco Coco,/en/players/70f1f304/Francesco-Coco,70f1f304,Francesco-Coco,it ITA,DF,Livorno
53,Diego De Ascentis,/en/players/e1aa71e4/Diego-De-Ascentis,1aa71e4,Diego-De-Ascenti,it ITA,MF,Livorno
54,Giuseppe Colucci,/en/players/e41ba477/Giuseppe-Colucci,41ba477,Giuseppe-Colucci,it ITA,MF,Livorno
55,César Prates,/en/players/ceb38166/Cesar-Prates,ceb38166,Cesar-Prat,br BRA,"DF,MF",Livorno
56,Raffaele Palladino,/en/players/961a4174/Raffaele-Palladino,961a4174,Raffaele-Palladino,it ITA,"FW,MF",Livorno
57,Nikola Lazetić,/en/players/f8a83e49/Nikola-Lazetic,f8a83e49,Nikola-Lazetic,rs SRB,MF,Livorno
58,Ibrahima Bakayoko,/en/players/db4c20fe/Ibrahima-Bakayoko,db4c20fe,Ibrahima-Bakayoko,ci CIV,FW,Livorno
59,Stefano Argilli,/en/players/50d2ebfe/Stefano-Argilli,50d2ebfe,Stefano-Argilli,it ITA,MF,Livorno
60,Luis Fernando Centi,/en/players/85347797/Luis-Fernando-Centi,85347797,Luis-Fernando-Centi,it ITA,"FW,MF",Livorno
61,Paolo Acerbis,/en/players/d3b2d85f/Paolo-Acerbis,d3b2d85f,Paolo-Acerbi,it ITA,GK,Livorno
62,Antonio Filippini,/en/players/7f621318/Antonio-Filippini,7f621318,Antonio-Filippini,it ITA,"DF,MF",Livorno
63,Giovanni Pasquale,/en/players/9366f242/Giovanni-Pasquale,9366f242,Giovanni-Pasqu,it ITA,DF,Livorno
64,Carmine Coppola,/en/players/9931f71c/Carmine-Coppola,9931f71c,Carmine-Coppo,it ITA,MF,Livorno
65,Samuel Kuffour,/en/players/a7221cc1/Samuel-Kuffour,7221cc1,Samuel-Kuffou,gh GHA,DF,Livorno
66,Rahman Rezaei,/en/players/601737c7/Rahman-Rezaei,601737c7,Rahman-Rezaei,ir IRN,DF,Livorno
67,Simone Pavan,/en/players/184d26f5/Simone-Pavan,184d26f5,Simone-Pav,it ITA,DF,Livorno
68,Dario Knežević,/en/players/9f63ca80/Dario-Knezevic,9f63ca80,Dario-Knezevic,hr CRO,DF,Livorno
69,Emanuele Manitta,/en/players/be5bf625/Emanuele-Manitta,be5bf625,Emanuele-Manitt,it ITA,GK,Livorno
70,César,/en/players/ee160833/Cesar,160833,C,br BRA,"DF,MF",Livorno
71,Martin Bergvold,/en/players/2f5d7fd0/Martin-Bergvold,2f5d7fd0,Martin-Bergvold,dk DEN,MF,Livorno
72,Francesco Tavano,/en/players/d4a26b3a/Francesco-Tavano,d4a26b3a,Francesco-Tavano,it ITA,FW,Livorno
73,Nico Pulzetti,/en/players/d3b19afe/Nico-Pulzetti,d3b19afe,Nico-Pulzetti,it ITA,MF,Livorno
74,Daniele De Vezze,/en/players/3de78f49/Daniele-De-Vezze,3de78f49,Daniele-De-Vezz,it ITA,MF,Livorno
75,Diego Tristán,/en/players/e63209c5/Diego-Tristan,63209c5,Diego-Trist,es ESP,FW,Livorno
76,Massimo Loviso,/en/players/c779c403/Massimo-Loviso,c779c403,Massimo-Loviso,it ITA,MF,Livorno
77,Alessandro Diamanti,/en/players/cb5af1af/Alessandro-Diamanti,cb5af1af,Alessandro-Diamanti,it ITA,"FW,MF",Livorno
78,Erjon Bogdani,/en/players/b7b545b5/Erjon-Bogdani,b7b545b5,Erjon-Bogdani,al ALB,FW,Livorno
79,Emanuele Filippini,/en/players/b6c4ff9c/Emanuele-Filippini,b6c4ff9c,Emanuele-Filippini,it ITA,MF,Livorno
80,Fausto Rossini,/en/players/e775840f/Fausto-Rossini,775840f,Fausto-Rossini,it ITA,FW,Livorno
81,Alfonso De Lucia,/en/players/1f23461f/Alfonso-De-Lucia,1f23461f,Alfonso-De-Luci,it ITA,GK,Livorno
82,Giuliano Giannichedda,/en/players/1bfa94c1/Giuliano-Giannichedda,1bfa94c1,Giuliano-Giannichedd,it ITA,MF,Livorno
83,Édgar Álvarez,/en/players/41d086b6/Edgar-Alvarez,41d086b6,Edgar-Alvarez,hn HON,"DF,MF",Livorno
84,Sidny,/en/players/8c952236/Sidny,8c952236,Sid,br BRA,DF,Livorno
85,Tommaso Vailatti,/en/players/dcc9526c/Tommaso-Vailatti,dcc9526c,Tommaso-Vailatti,it ITA,MF,Livorno
86,Francesco Volpe,/en/players/31b39f9d/Francesco-Volpe,31b39f9d,Francesco-Vo,it ITA,FW,Livorno
87,Filip Krstić,/en/players/81a2192c/Filip-Krstic,81a2192c,Filip-Krstic,rs SRB,DF,Livorno
88,Riccardo Bonetto,/en/players/828dff44/Riccardo-Bonetto,828dff44,Riccardo-Bonetto,it ITA,"DF,MF",Livorno
89,Romano Perticone,/en/players/078a53eb/Romano-Perticone,078a53eb,Romano-Pertico,it ITA,DF,Livorno
90,Aleandro Rosi,/en/players/1b729ba2/Aleandro-Rosi,1b729ba2,Aleandro-Rosi,it ITA,"DF,MF",Livorno
91,Leonardo Migliónico,/en/players/68f752e1/Leonardo-Miglionico,68f752e1,Leonardo-Miglionico,uy URU,DF,Livorno
92,Emanuele Terranova,/en/players/8d408687/Emanuele-Terranova,8d408687,Emanuele-Terranov,it ITA,DF,Livorno
93,Giuseppe Rizza,/en/players/ffb410a6/Giuseppe-Rizza,ffb410a6,Giuseppe-Rizz,it ITA,DF,Livorno
94,Gastón Cellerino,/en/players/aa73ddd8/Gaston-Cellerino,73ddd8,Gaston-Cellerino,ar ARG,FW,Livorno
