Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Filippo Porcari,it ITA,MF,38,36,0.0,1.0,2013-2014,/en/players/4e9ad4a3/Filippo-Porcari,4e9ad4a3,Carpi,"3,267",36.3,10.0,1.0,198,9.0,20009,Carpi
,Emanuele Pesoli,it ITA,DF,36,36,1.0,1.0,2013-2014,/en/players/f413fcda/Emanuele-Pesoli,f413fcda,Carpi,"3,041",33.8,8.0,0.0,198,9.0,22286,Carpi
,Riccardo Gagliolo,se SWE,DF,36,35,1.0,3.0,2013-2014,/en/players/173061c0/Riccardo-Gagliolo,173061c0,Carpi,"3,122",34.7,13.0,1.0,198,41.0,20128,Carpi
,Fabio Concas,it ITA,MF,35,33,1.0,7.0,2013-2014,/en/players/d5bf2a1f/Fabio-Concas,d5bf2a1f,Carpi,"3,048",33.9,11.0,1.0,198,9.0,23666,Carpi
,Gaetano Letizia,it ITA,"DF,MF",36,33,4.0,1.0,2013-2014,/en/players/3dd45b70/Gaetano-Letizia,3dd45b70,Carpi,"2,959",32.9,5.0,0.0,198,9.0,23667,Carpi
,Ledian Memushaj,al ALB,MF,33,32,2.0,8.0,2013-2014,/en/players/8011fcf6/Ledian-Memushaj,8011fcf6,Carpi,"2,851",31.7,10.0,1.0,198,78.0,23473,Carpi
,Simone Romagnoli,it ITA,DF,32,31,1.0,2.0,2013-2014,/en/players/09899de8/Simone-Romagnoli,09899de8,Carpi,"2,727",30.3,5.0,0.0,198,9.0,20820,Carpi
,Lorenzo Lollo,it ITA,MF,34,28,4.0,2.0,2013-2014,/en/players/1272d9f4/Lorenzo-Lollo,1272d9f4,Carpi,"2,350",26.1,9.0,2.0,198,9.0,21405,Carpi
,Antonio Di Gaudio,it ITA,"FW,MF",36,26,0.0,3.0,2013-2014,/en/players/434b8c73/Antonio-Di-Gaudio,434b8c73,Carpi,"2,195",24.4,3.0,1.0,198,9.0,20130,Carpi
,Alessandro Sgrigna,it ITA,"FW,MF",33,25,4.0,5.0,2013-2014,/en/players/f96d5fdb/Alessandro-Sgrigna,f96d5fdb,Carpi,"2,198",24.4,2.0,0.0,198,9.0,21980,Carpi
,Simone Colombi,it ITA,GK,20,20,0.0,0.0,2013-2014,/en/players/72be9309/Simone-Colombi,72be9309,Carpi,"1,764",19.6,1.0,0.0,198,9.0,20177,Carpi
