2002-2003,Manchester-City
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Nicolas Anelka,fr FRA,FW,38,38,5,14,"3,381",37.6,0,0,/en/players/931ed5e9/Nicolas-Anelka,931ed5e9,Nicolas-Anelk
Marc-Vivien Foé,cm CMR,MF,35,35,2,9,"3,107",34.5,7,0,/en/players/f98e429e/Marc-Vivien-Foe,f98e429e,Marc-Vivien-Fo
Sylvain Distin,fr FRA,DF,34,34,1,0,"3,060",34.0,6,0,/en/players/002d06bb/Sylvain-Distin,002d06bb,Sylvain-Disti
Niclas Jensen,dk DEN,DF,33,32,1,1,"2,855",31.7,6,1,/en/players/b71569d2/Niclas-Jensen,b71569d2,Niclas-J
Peter Schmeichel,dk DEN,GK,29,29,0,0,"2,610",29.0,1,0,/en/players/f1fe7ffe/Peter-Schmeichel,f1fe7ffe,Peter-Schmeich
Eyal Berkovic,il ISR,MF,27,27,8,1,"2,162",24.0,2,0,/en/players/10e485ae/Eyal-Berkovic,10e485ae,Eyal-Berkovic
Sun Jihai,cn CHN,DF,28,25,2,2,"2,225",24.7,5,1,/en/players/fd08c217/Sun-Jihai,fd08c217,Sun-Jihai
Richard Dunne,ie IRL,DF,25,24,1,0,"2,058",22.9,5,0,/en/players/6cbc015d/Richard-Dunne,6cbc015d,Richard-Du
Steve Howey,eng ENG,DF,24,24,1,2,"2,013",22.4,1,0,/en/players/c1dd78cb/Steve-Howey,c1dd78cb,Steve-How
Shaun Wright-Phillips,eng ENG,"FW,MF",31,23,3,1,"2,129",23.7,3,2,/en/players/e1e0b05f/Shaun-Wright-Phillips,1e0b05f,Shaun-Wright-Philli
Kevin Horlock,nir NIR,MF,30,22,3,0,"2,049",22.8,4,0,/en/players/2bd566d6/Kevin-Horlock,2bd566d6,Kevin-Horlock
Ali Benarbia,dz ALG,MF,33,21,6,3,"2,059",22.9,4,1,/en/players/43b3c8bd/Ali-Benarbia,43b3c8bd,Ali-Benarbi
Shaun Goater,bm BER,FW,26,14,2,7,"1,315",14.6,0,0,/en/players/1e14a14f/Shaun-Goater,1e14a14f,Shaun-Goat
David Sommeil,gp GLP,DF,14,14,0,1,"1,260",14.0,2,0,/en/players/f4c68930/David-Sommeil,f4c68930,David-Sommei
Robbie Fowler,eng ENG,FW,13,12,1,2,966,10.7,0,0,/en/players/7cd34266/Robbie-Fowler,7cd34266,Robbie-Fow
Danny Tiatto,au AUS,"DF,MF",13,10,0,0,891,9.9,3,1,/en/players/98538ebb/Danny-Tiatto,98538ebb,Danny-Tiatto
Carlo Nash,eng ENG,GK,9,9,0,0,810,9.0,0,0,/en/players/bd9670b3/Carlo-Nash,bd9670b3,Carlo-Nash
Joey Barton,eng ENG,MF,7,7,0,1,610,6.8,2,0,/en/players/93bfa675/Joey-Barton,93bfa675,Joey-Barto
Darren Huckerby,eng ENG,"FW,MF",16,6,0,1,577,6.4,0,0,/en/players/906c8f78/Darren-Huckerby,906c8f78,Darren-Huckerb
Gerard Wiekens,nl NED,DF,6,5,0,0,424,4.7,3,0,/en/players/5e22707e/Gerard-Wiekens,5e22707e,Gerard-Wiek
Lucien Mettomo,cm CMR,DF,4,3,0,0,320,3.6,1,0,/en/players/4d72172a/Lucien-Mettomo,4d72172a,Lucien-Mettomo
Djamel Belmadi,dz ALG,MF,8,2,2,0,330,3.7,0,0,/en/players/fa0f8351/Djamel-Belmadi,fa0f8351,Djamel-Belmadi
Chris Shuker,eng ENG,MF,3,1,0,0,108,1.2,0,0,/en/players/c9fd80f9/Chris-Shuker,c9fd80f9,Chris-Shuk
Mikkel Bischoff,dk DEN,DF,1,1,0,0,61,0.7,0,0,/en/players/966c92b5/Mikkel-Bischoff,966c92b5,Mikkel-Bischoff
Jon Macken,ie IRL,FW,5,0,0,0,96,1.1,0,0,/en/players/b3e2544a/Jon-Macken,b3e2544a,Jon-Mack
Stephen Jordan,eng ENG,DF,1,0,0,0,21,0.2,0,0,/en/players/1a3d94b5/Stephen-Jordan,1a3d94b5,Stephen-Jord
﻿2003-2004,Manchester-City
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Sylvain Distin,fr FRA,DF,38,38,0,2,"3,420",38.0,6,0,/en/players/002d06bb/Sylvain-Distin,002d06bb,Sylvain-Disti
Michael Tarnat,de GER,"DF,MF",32,32,5,3,"2,861",31.8,5,0,/en/players/2572fceb/Michael-Tarnat,2572fceb,Michael-Tarnat
Shaun Wright-Phillips,eng ENG,"FW,MF",34,32,2,7,"2,847",31.6,3,2,/en/players/e1e0b05f/Shaun-Wright-Phillips,1e0b05f,Shaun-Wright-Philli
Nicolas Anelka,fr FRA,FW,32,31,4,16,"2,740",30.4,1,1,/en/players/931ed5e9/Nicolas-Anelka,931ed5e9,Nicolas-Anelk
Sun Jihai,cn CHN,DF,33,29,5,1,"2,635",29.3,8,0,/en/players/fd08c217/Sun-Jihai,fd08c217,Sun-Jihai
Richard Dunne,ie IRL,DF,29,28,1,0,"2,500",27.8,5,0,/en/players/6cbc015d/Richard-Dunne,6cbc015d,Richard-Du
Joey Barton,eng ENG,MF,28,24,2,1,"2,188",24.3,9,0,/en/players/93bfa675/Joey-Barton,93bfa675,Joey-Barto
Robbie Fowler,eng ENG,FW,31,23,0,7,"1,911",21.2,2,0,/en/players/7cd34266/Robbie-Fowler,7cd34266,Robbie-Fow
Paul Bosvelt,nl NED,"DF,MF",25,22,1,0,"1,914",21.3,3,0,/en/players/56d1e956/Paul-Bosvelt,56d1e956,Paul-Bosvelt
Trevor Sinclair,eng ENG,MF,29,20,2,1,"1,993",22.1,2,0,/en/players/d2f7373c/Trevor-Sinclair,d2f7373c,Trevor-Sinclai
Steve McManaman,eng ENG,MF,22,20,1,0,"1,615",17.9,1,0,/en/players/9be05f40/Steve-McManaman,9be05f40,Steve-McManam
Antoine Sibierski,fr FRA,"FW,MF",32,19,4,5,"1,734",19.3,1,0,/en/players/22936ff2/Antoine-Sibierski,22936ff2,Antoine-Sibierski
David Seaman,eng ENG,GK,19,19,0,0,"1,595",17.7,0,0,/en/players/2d578837/David-Seaman,2d578837,David-Seam
Claudio Reyna,us USA,MF,23,19,1,1,"1,564",17.4,0,0,/en/players/75a3a799/Claudio-Reyna,75a3a799,Claudio-R
David Sommeil,gp GLP,DF,18,18,1,1,"1,620",18.0,3,0,/en/players/f4c68930/David-Sommeil,f4c68930,David-Sommei
David James,eng ENG,GK,17,17,0,0,"1,530",17.0,0,0,/en/players/86841dfb/David-James,86841dfb,David-Jam
Paulo Wanchope,cr CRC,FW,22,12,2,6,"1,195",13.3,1,0,/en/players/3ab888b3/Paulo-Wanchope,3ab888b3,Paulo-Wancho
Jon Macken,ie IRL,FW,15,7,2,1,658,7.3,0,0,/en/players/b3e2544a/Jon-Macken,b3e2544a,Jon-Mack
Daniel Van Buyten,be BEL,DF,5,5,0,0,435,4.8,0,1,/en/players/18a7d190/Daniel-Van-Buyten,18a7d190,Daniel-Van-Buyt
Kevin Stuhr Ellegaard,dk DEN,GK,4,2,0,0,295,3.3,0,0,/en/players/040f6bc4/Kevin-Stuhr-Ellegaard,040f6bc4,Kevin-Stuhr-Ellegaard
Danny Tiatto,au AUS,"DF,MF",5,1,1,0,148,1.6,1,0,/en/players/98538ebb/Danny-Tiatto,98538ebb,Danny-Tiatto
Eyal Berkovic,il ISR,MF,3,0,0,0,141,1.6,0,0,/en/players/10e485ae/Eyal-Berkovic,10e485ae,Eyal-Berkovic
Stephen Elliott,ie IRL,FW,2,0,0,0,18,0.2,0,0,/en/players/605d320e/Stephen-Elliott,605d320e,Stephen-Elliott
Stephen Jordan,eng ENG,DF,2,0,0,0,10,0.1,0,0,/en/players/1a3d94b5/Stephen-Jordan,1a3d94b5,Stephen-Jord
﻿2004-2005,Manchester-City
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿David James,eng ENG,GK,38,38,0,0,"3,420",38.0,0,0,/en/players/86841dfb/David-James,86841dfb,David-Jam
Sylvain Distin,fr FRA,DF,38,38,0,1,"3,402",37.8,3,0,/en/players/002d06bb/Sylvain-Distin,002d06bb,Sylvain-Disti
Richard Dunne,ie IRL,DF,35,35,3,1,"3,120",34.7,6,1,/en/players/6cbc015d/Richard-Dunne,6cbc015d,Richard-Du
Antoine Sibierski,fr FRA,"FW,MF",35,34,1,4,"2,867",31.9,3,0,/en/players/22936ff2/Antoine-Sibierski,22936ff2,Antoine-Sibierski
Shaun Wright-Phillips,eng ENG,"FW,MF",34,33,4,10,"2,998",33.3,0,0,/en/players/e1e0b05f/Shaun-Wright-Phillips,1e0b05f,Shaun-Wright-Philli
Danny Mills,eng ENG,DF,32,29,3,0,"2,607",29.0,5,1,/en/players/240e4301/Danny-Mills,240e4301,Danny-Mi
Joey Barton,eng ENG,MF,31,28,5,1,"2,502",27.8,9,0,/en/players/93bfa675/Joey-Barton,93bfa675,Joey-Barto
Robbie Fowler,eng ENG,FW,31,28,5,10,"2,500",27.8,3,0,/en/players/7cd34266/Robbie-Fowler,7cd34266,Robbie-Fow
Paul Bosvelt,nl NED,"DF,MF",28,28,0,2,"2,435",27.1,6,0,/en/players/56d1e956/Paul-Bosvelt,56d1e956,Paul-Bosvelt
Stephen Jordan,eng ENG,DF,19,19,0,0,"1,620",18.0,5,0,/en/players/1a3d94b5/Stephen-Jordan,1a3d94b5,Stephen-Jord
Nicolas Anelka,fr FRA,FW,19,18,2,7,"1,510",16.8,0,0,/en/players/931ed5e9/Nicolas-Anelka,931ed5e9,Nicolas-Anelk
Ben Thatcher,wls WAL,DF,18,17,0,0,"1,546",17.2,2,0,/en/players/dc5460f9/Ben-Thatcher,dc5460f9,Ben-Thatch
Claudio Reyna,us USA,MF,17,16,1,2,"1,463",16.3,0,0,/en/players/75a3a799/Claudio-Reyna,75a3a799,Claudio-R
Jon Macken,ie IRL,FW,23,16,3,1,"1,395",15.5,0,0,/en/players/b3e2544a/Jon-Macken,b3e2544a,Jon-Mack
