Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Joseba Etxeberria,es ESP,"FW,MF",33,32,6.0,14.0,2002-2003,/en/players/756aa908/Joseba-Etxeberria,756aa908,Athletic-Club,"2,736",30.4,5.0,0.0,43,1.0,1228,Athletic-Club
,Ismael Urzaiz,es ESP,FW,31,29,4.0,14.0,2002-2003,/en/players/3ceb9882/Ismael-Urzaiz,3ceb9882,Athletic-Club,"2,638",29.3,9.0,1.0,43,1.0,1229,Athletic-Club
,Javi González,es ESP,MF,31,29,3.0,0.0,2002-2003,/en/players/b1e9277c/Javi-Gonzalez,b1e9277c,Athletic-Club,"2,618",29.1,3.0,0.0,43,1.0,1230,Athletic-Club
,Bittor Alkiza,es ESP,MF,31,28,2.0,1.0,2002-2003,/en/players/bfebd236/Bittor-Alkiza,bfebd236,Athletic-Club,"2,585",28.7,9.0,0.0,43,1.0,212,Athletic-Club
,Santiago Ezquerro,es ESP,FW,35,28,3.0,11.0,2002-2003,/en/players/c836203d/Santiago-Ezquerro,c836203d,Athletic-Club,"2,468",27.4,5.0,0.0,43,1.0,1097,Athletic-Club
,Carlos Gurpegui,es ESP,"DF,MF",27,26,0.0,4.0,2002-2003,/en/players/6920be59/Carlos-Gurpegui,6920be59,Athletic-Club,"2,213",24.6,9.0,0.0,43,1.0,1231,Athletic-Club
,Daniel Aranzubia,es ESP,GK,25,25,0.0,0.0,2002-2003,/en/players/0e9ce3e0/Daniel-Aranzubia,0e9ce3e0,Athletic-Club,"2,250",25.0,2.0,0.0,43,1.0,432,Athletic-Club
,Asier del Horno,es ESP,DF,24,22,2.0,4.0,2002-2003,/en/players/eb525f4a/Asier-del-Horno,b525f4a,Athletic-Club,"1,915",21.3,7.0,1.0,43,1.0,908,Athletic-Club
,Jesús María Lacruz,es ESP,DF,23,22,0.0,0.0,2002-2003,/en/players/ee381989/Jesus-Maria-Lacruz,381989,Athletic-Club,"1,904",21.2,5.0,0.0,43,1.0,1232,Athletic-Club
,Francisco Yeste,es ESP,MF,28,22,8.0,6.0,2002-2003,/en/players/8b3e6045/Francisco-Yeste,8b3e6045,Athletic-Club,"1,698",18.9,5.0,0.0,43,1.0,1233,Athletic-Club
,Aitor Karanka,es ESP,DF,24,21,1.0,2.0,2002-2003,/en/players/f3bf77fc/Aitor-Karanka,f3bf77fc,Athletic-Club,"1,880",20.9,9.0,0.0,43,1.0,1234,Athletic-Club
,Tiko,es ESP,MF,32,18,6.0,2.0,2002-2003,/en/players/88a00d5d/Tiko,88a00d5d,Athletic-Club,"1,720",19.1,3.0,0.0,43,1.0,1235,Athletic-Club
,Óscar Vales,es ESP,DF,23,17,0.0,0.0,2002-2003,/en/players/f8ef72c8/Oscar-Vales,f8ef72c8,Athletic-Club,"1,607",17.9,2.0,0.0,43,1.0,1236,Athletic-Club
,Aitor Larrazábal,es ESP,DF,21,16,1.0,2.0,2002-2003,/en/players/d84bc12f/Aitor-Larrazabal,d84bc12f,Athletic-Club,"1,476",16.4,3.0,0.0,43,1.0,1237,Athletic-Club
,Luis Prieto Zalbidegoitia,es ESP,DF,17,14,0.0,0.0,2002-2003,/en/players/8ae9541e/Luis-Prieto-Zalbidegoitia,8ae9541e,Athletic-Club,"1,221",13.6,6.0,0.0,43,1.0,1238,Athletic-Club
,Ander Murillo,es ESP,DF,18,14,1.0,0.0,2002-2003,/en/players/878aa987/Ander-Murillo,878aa987,Athletic-Club,"1,200",13.3,2.0,0.0,43,1.0,736,Athletic-Club
,Joseba Arriaga,es ESP,FW,28,13,3.0,1.0,2002-2003,/en/players/5819e0da/Joseba-Arriaga,5819e0da,Athletic-Club,"1,389",15.4,2.0,0.0,43,1.0,1239,Athletic-Club
,Iñaki Lafuente,es ESP,GK,13,13,0.0,0.0,2002-2003,/en/players/a1757556/Inaki-Lafuente,1757556,Athletic-Club,"1,170",13.0,1.0,0.0,43,1.0,1240,Athletic-Club
,Aitor Ocio,es ESP,DF,18,12,1.0,1.0,2002-2003,/en/players/f1c8639b/Aitor-Ocio,f1c8639b,Athletic-Club,"1,203",13.4,5.0,0.0,43,1.0,1241,Athletic-Club
,César Caneda,es ESP,DF,10,8,0.0,0.0,2002-2003,/en/players/1013adcf/Cesar-Caneda,1013adcf,Athletic-Club,713,7.9,6.0,0.0,43,1.0,1242,Athletic-Club
,Julen Guerrero,es ESP,"FW,MF",14,3,0.0,0.0,2002-2003,/en/players/8cb2c693/Julen-Guerrero,8cb2c693,Athletic-Club,375,4.2,1.0,0.0,43,1.0,1243,Athletic-Club
,Iñigo Larrainzar,es ESP,DF,5,3,0.0,0.0,2002-2003,/en/players/4c7b1e6c/Inigo-Larrainzar,4c7b1e6c,Athletic-Club,334,3.7,0.0,0.0,43,1.0,1244,Athletic-Club
,Pablo Orbaiz,es ESP,MF,5,3,1.0,0.0,2002-2003,/en/players/3654d355/Pablo-Orbaiz,3654d355,Athletic-Club,193,2.1,2.0,0.0,43,1.0,1245,Athletic-Club
,Aritz Aduriz,es ESP,FW,3,0,0.0,0.0,2002-2003,/en/players/293211e1/Aritz-Aduriz,293211e1,Athletic-Club,56,0.6,0.0,0.0,43,1.0,934,Athletic-Club
,Felipe Guréndez,es ESP,MF,6,0,0.0,0.0,2002-2003,/en/players/4f4973c3/Felipe-Gurendez,4f4973c3,Athletic-Club,41,0.5,1.0,0.0,43,1.0,1246,Athletic-Club
,Carlos García,es ESP,"DF,MF",1,0,0.0,0.0,2002-2003,/en/players/4227b136/Carlos-Garcia,4227b136,Athletic-Club,4,0.0,0.0,0.0,43,1.0,1247,Athletic-Club
,Igor Angulo,es ESP,"FW,MF",1,0,,0.0,2002-2003,/en/players/5715f988/Igor-Angulo,5715f988,Athletic-Club,3,0.0,0.0,0.0,43,1.0,1248,Athletic-Club
