Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,Carl Ikeme,ng NGA,GK,38,38,0.0,0.0,2012-2013,8646429b,Wolverhampton-Wanderers,"3,350",37.2,0.0,0.0,141.0,52.0,,Wolverhampton-Wanderers
,Stephen Ward,ie IRL,"DF,FW",39,37,1.0,2.0,2012-2013,3831b9fe,Wolverhampton-Wanderers,"3,238",36.0,2.0,1.0,141.0,99.0,9132.0,Wolverhampton-Wanderers
,Karl Henry,eng ENG,"DF,MF",39,36,0.0,0.0,2012-2013,5eac3bb7,Wolverhampton-Wanderers,"3,128",34.8,7.0,1.0,141.0,6.0,,Wolverhampton-Wanderers
,Bakary Sako,ml MLI,MF,37,36,11.0,9.0,2012-2013,381d7d54,Wolverhampton-Wanderers,"3,103",34.5,3.0,0.0,141.0,12.0,,Wolverhampton-Wanderers
,Sylvan Ebanks-Blake,eng ENG,FW,40,31,4.0,14.0,2012-2013,9dfe6a3f,Wolverhampton-Wanderers,"2,675",29.7,5.0,0.0,141.0,6.0,9137.0,Wolverhampton-Wanderers
,Christophe Berra,sct SCO,DF,30,30,1.0,0.0,2012-2013,8455984a,Wolverhampton-Wanderers,"2,635",29.3,1.0,1.0,141.0,67.0,9141.0,Wolverhampton-Wanderers
,Tongo Doumbia,ml MLI,MF,33,27,2.0,2.0,2012-2013,29a506e1,Wolverhampton-Wanderers,"2,385",26.5,2.0,0.0,141.0,12.0,9156.0,Wolverhampton-Wanderers
,Kevin Foley,ie IRL,"DF,MF",26,24,1.0,0.0,2012-2013,11b3d067,Wolverhampton-Wanderers,"2,154",23.9,1.0,0.0,141.0,99.0,,Wolverhampton-Wanderers
,Björn Sigurðarson,is ISL,FW,37,22,2.0,5.0,2012-2013,bb79b58f,Wolverhampton-Wanderers,"2,226",24.7,2.0,0.0,141.0,40.0,9157.0,Wolverhampton-Wanderers
,Kaspars Gorkšs,lv LVA,DF,15,15,0.0,0.0,2012-2013,340b996,Wolverhampton-Wanderers,"1,350",15.0,2.0,0.0,141.0,66.0,9158.0,Wolverhampton-Wanderers
,Jamie O'Hara,eng ENG,MF,20,15,4.0,0.0,2012-2013,7578d85c,Wolverhampton-Wanderers,"1,313",14.6,5.0,1.0,141.0,6.0,,Wolverhampton-Wanderers
,David Edwards,wls WAL,MF,24,14,1.0,2.0,2012-2013,9961eefb,Wolverhampton-Wanderers,"1,301",14.5,1.0,0.0,141.0,18.0,9140.0,Wolverhampton-Wanderers
,Matt Doherty,ie IRL,"DF,MF",13,13,1.0,1.0,2012-2013,d557d734,Wolverhampton-Wanderers,"1,128",12.5,5.0,0.0,141.0,99.0,,Wolverhampton-Wanderers
,David Davis,eng ENG,MF,28,12,0.0,0.0,2012-2013,d992542e,Wolverhampton-Wanderers,"1,105",12.3,4.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Jack Robinson,eng ENG,DF,11,11,1.0,0.0,2012-2013,7399c7a8,Wolverhampton-Wanderers,990,11.0,1.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Jermaine Pennant,eng ENG,MF,15,10,1.0,0.0,2012-2013,c6043950,Wolverhampton-Wanderers,759,8.4,2.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Stephen Hunt,ie IRL,"FW,MF",12,8,3.0,1.0,2012-2013,51ac7604,Wolverhampton-Wanderers,791,8.8,1.0,0.0,141.0,99.0,9151.0,Wolverhampton-Wanderers
,Dorus de Vries,nl NED,GK,10,8,0.0,0.0,2012-2013,704919e,Wolverhampton-Wanderers,790,8.8,0.0,0.0,141.0,11.0,9153.0,Wolverhampton-Wanderers
,Richard Stearman,eng ENG,DF,12,8,0.0,1.0,2012-2013,9a3a436e,Wolverhampton-Wanderers,691,7.7,1.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Sławomir Peszko,pl POL,MF,13,7,1.0,0.0,2012-2013,0629adab,Wolverhampton-Wanderers,719,8.0,2.0,0.0,141.0,14.0,9159.0,Wolverhampton-Wanderers
,Ronald Zubar,fr FRA,DF,8,7,1.0,0.0,2012-2013,57935ba0,Wolverhampton-Wanderers,596,6.6,0.0,0.0,141.0,4.0,9147.0,Wolverhampton-Wanderers
,Danny Batth,eng ENG,DF,12,5,0.0,1.0,2012-2013,f1d0fa63,Wolverhampton-Wanderers,492,5.5,0.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Jake Cassidy,wls WAL,FW,6,3,0.0,0.0,2012-2013,3cb12c8,Wolverhampton-Wanderers,241,2.7,0.0,0.0,141.0,18.0,9160.0,Wolverhampton-Wanderers
,Matt Jarvis,eng ENG,MF,2,2,0.0,0.0,2012-2013,02d6d2b4,Wolverhampton-Wanderers,180,2.0,0.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Razak Boukari,tg TOG,"FW,MF",4,2,0.0,0.0,2012-2013,fb47718f,Wolverhampton-Wanderers,151,1.7,2.0,0.0,141.0,109.0,9161.0,Wolverhampton-Wanderers
,Anthony Forde,ie IRL,"DF,FW",12,1,0.0,0.0,2012-2013,2d139834,Wolverhampton-Wanderers,266,3.0,0.0,0.0,141.0,99.0,9154.0,Wolverhampton-Wanderers
,Nouha Dicko,ml MLI,"FW,MF",4,1,0.0,1.0,2012-2013,c6caef02,Wolverhampton-Wanderers,161,1.8,1.0,0.0,141.0,12.0,9162.0,Wolverhampton-Wanderers
,George Elokobi,cm CMR,DF,2,1,0.0,0.0,2012-2013,36aad3ed,Wolverhampton-Wanderers,86,1.0,0.0,0.0,141.0,36.0,9138.0,Wolverhampton-Wanderers
,Adam Hammill,eng ENG,"FW,MF",4,0,0.0,0.0,2012-2013,ffd4896e,Wolverhampton-Wanderers,48,0.5,0.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Frank Nouble,eng ENG,"FW,MF",2,0,0.0,0.0,2012-2013,0a8e46da,Wolverhampton-Wanderers,23,0.3,0.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Liam McAlinden,ie IRL,"FW,MF",1,0,0.0,0.0,2012-2013,b7fe4155,Wolverhampton-Wanderers,22,0.2,0.0,0.0,141.0,99.0,9163.0,Wolverhampton-Wanderers
,Georg Margreitter,at AUT,"DF,MF",1,0,0.0,0.0,2012-2013,b5114f85,Wolverhampton-Wanderers,11,0.1,0.0,0.0,141.0,24.0,9164.0,Wolverhampton-Wanderers
,Eggert Jónsson,is ISL,"DF,MF",1,0,0.0,0.0,2012-2013,9c05804,Wolverhampton-Wanderers,5,0.1,0.0,0.0,141.0,40.0,,Wolverhampton-Wanderers
,﻿Danny Batth,eng ENG,DF,46,46,2.0,2.0,2013-2014,f1d0fa63,Wolverhampton-Wanderers,"4,139",46.0,11.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Sam Ricketts,wls WAL,DF,44,42,6.0,2.0,2013-2014,3f8ef948,Wolverhampton-Wanderers,"3,803",42.3,2.0,0.0,141.0,18.0,,Wolverhampton-Wanderers
,Carl Ikeme,ng NGA,GK,41,41,0.0,0.0,2013-2014,8646429b,Wolverhampton-Wanderers,"3,690",41.0,2.0,0.0,141.0,52.0,,Wolverhampton-Wanderers
,Kevin McDonald,sct SCO,MF,41,39,5.0,5.0,2013-2014,71a08f97,Wolverhampton-Wanderers,"3,490",38.8,8.0,0.0,141.0,67.0,,Wolverhampton-Wanderers
,Scott Golbourne,eng ENG,"DF,MF",40,39,8.0,1.0,2013-2014,fb8831,Wolverhampton-Wanderers,"3,467",38.5,1.0,0.0,141.0,6.0,9165.0,Wolverhampton-Wanderers
,Richard Stearman,eng ENG,DF,40,39,1.0,2.0,2013-2014,9a3a436e,Wolverhampton-Wanderers,"3,389",37.7,2.0,1.0,141.0,6.0,,Wolverhampton-Wanderers
,Bakary Sako,ml MLI,MF,40,36,14.0,12.0,2013-2014,381d7d54,Wolverhampton-Wanderers,"3,104",34.5,5.0,0.0,141.0,12.0,,Wolverhampton-Wanderers
,Michael Jacobs,eng ENG,MF,30,28,3.0,8.0,2013-2014,d402b7ec,Wolverhampton-Wanderers,"2,427",27.0,1.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,James Henry,eng ENG,"FW,MF",32,26,9.0,10.0,2013-2014,c354b50c,Wolverhampton-Wanderers,"2,261",25.1,6.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,David Edwards,wls WAL,MF,30,22,3.0,9.0,2013-2014,9961eefb,Wolverhampton-Wanderers,"1,949",21.7,0.0,0.0,141.0,18.0,9140.0,Wolverhampton-Wanderers
,Jack Price,eng ENG,MF,26,20,2.0,0.0,2013-2014,6217c92d,Wolverhampton-Wanderers,"1,741",19.3,3.0,0.0,141.0,6.0,9166.0,Wolverhampton-Wanderers
,Lee Evans,wls WAL,MF,26,19,1.0,2.0,2013-2014,8ba29cfb,Wolverhampton-Wanderers,"1,519",16.9,4.0,0.0,141.0,18.0,9167.0,Wolverhampton-Wanderers
,Leigh Griffiths,sct SCO,FW,26,18,3.0,12.0,2013-2014,8c62306,Wolverhampton-Wanderers,"1,594",17.7,1.0,0.0,141.0,67.0,9168.0,Wolverhampton-Wanderers
,Kevin Doyle,ie IRL,FW,23,16,1.0,3.0,2013-2014,c4689de2,Wolverhampton-Wanderers,"1,519",16.9,1.0,0.0,141.0,99.0,9145.0,Wolverhampton-Wanderers
,Nouha Dicko,ml MLI,"FW,MF",19,16,3.0,13.0,2013-2014,c6caef02,Wolverhampton-Wanderers,"1,461",16.2,2.0,0.0,141.0,12.0,9162.0,Wolverhampton-Wanderers
,Matt Doherty,ie IRL,"DF,MF",18,15,0.0,1.0,2013-2014,d557d734,Wolverhampton-Wanderers,"1,329",14.8,2.0,0.0,141.0,99.0,,Wolverhampton-Wanderers
,David Davis,eng ENG,MF,18,12,0.0,0.0,2013-2014,d992542e,Wolverhampton-Wanderers,"1,120",12.4,7.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Björn Sigurðarson,is ISL,FW,18,7,1.0,2.0,2013-2014,bb79b58f,Wolverhampton-Wanderers,698,7.8,2.0,0.0,141.0,40.0,9157.0,Wolverhampton-Wanderers
,Aaron McCarey,ie IRL,GK,5,5,0.0,0.0,2013-2014,93db8be8,Wolverhampton-Wanderers,450,5.0,0.0,0.0,141.0,99.0,,Wolverhampton-Wanderers
,Zeli Ismail,eng ENG,MF,9,5,1.0,0.0,2013-2014,63f3cf46,Wolverhampton-Wanderers,419,4.7,1.0,0.0,141.0,6.0,9169.0,Wolverhampton-Wanderers
,Leon Clarke,eng ENG,FW,13,4,1.0,1.0,2013-2014,91c975a0,Wolverhampton-Wanderers,534,5.9,1.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Jake Cassidy,wls WAL,FW,14,4,0.0,0.0,2013-2014,3cb12c8,Wolverhampton-Wanderers,508,5.6,1.0,0.0,141.0,18.0,9160.0,Wolverhampton-Wanderers
,Ethan Ebanks-Landell,eng ENG,DF,7,4,0.0,2.0,2013-2014,2cf6cbc,Wolverhampton-Wanderers,347,3.9,0.0,0.0,141.0,6.0,9170.0,Wolverhampton-Wanderers
,Liam McAlinden,ie IRL,"FW,MF",7,2,0.0,1.0,2013-2014,b7fe4155,Wolverhampton-Wanderers,240,2.7,0.0,0.0,141.0,99.0,9163.0,Wolverhampton-Wanderers
,George Elokobi,cm CMR,DF,6,1,0.0,0.0,2013-2014,36aad3ed,Wolverhampton-Wanderers,162,1.8,0.0,0.0,141.0,36.0,9138.0,Wolverhampton-Wanderers
,Kevin Foley,ie IRL,"DF,MF",4,0,0.0,1.0,2013-2014,11b3d067,Wolverhampton-Wanderers,44,0.5,0.0,0.0,141.0,99.0,,Wolverhampton-Wanderers
,Jamie O'Hara,eng ENG,MF,2,0,0.0,0.0,2013-2014,7578d85c,Wolverhampton-Wanderers,42,0.5,0.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Anthony Forde,ie IRL,"DF,FW",3,0,0.0,0.0,2013-2014,2d139834,Wolverhampton-Wanderers,24,0.3,0.0,0.0,141.0,99.0,9154.0,Wolverhampton-Wanderers
,﻿Kevin McDonald,sct SCO,MF,46,45,11.0,0.0,2014-2015,71a08f97,Wolverhampton-Wanderers,"4,068",45.2,9.0,1.0,141.0,67.0,,Wolverhampton-Wanderers
,Danny Batth,eng ENG,DF,44,44,0.0,4.0,2014-2015,f1d0fa63,Wolverhampton-Wanderers,"3,960",44.0,7.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Bakary Sako,ml MLI,MF,41,39,9.0,15.0,2014-2015,381d7d54,Wolverhampton-Wanderers,"3,462",38.5,2.0,1.0,141.0,12.0,,Wolverhampton-Wanderers
,Richard Stearman,eng ENG,DF,42,38,1.0,0.0,2014-2015,9a3a436e,Wolverhampton-Wanderers,"3,504",38.9,11.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Carl Ikeme,ng NGA,GK,33,33,0.0,0.0,2014-2015,8646429b,Wolverhampton-Wanderers,"2,970",33.0,0.0,0.0,141.0,52.0,,Wolverhampton-Wanderers
,David Edwards,wls WAL,MF,41,32,1.0,6.0,2014-2015,9961eefb,Wolverhampton-Wanderers,"2,886",32.1,3.0,0.0,141.0,18.0,9140.0,Wolverhampton-Wanderers
,Nouha Dicko,ml MLI,"FW,MF",37,30,5.0,14.0,2014-2015,c6caef02,Wolverhampton-Wanderers,"2,635",29.3,6.0,0.0,141.0,12.0,9162.0,Wolverhampton-Wanderers
,Rajiv van La Parra,nl NED,"FW,MF",40,29,8.0,1.0,2014-2015,1931bde9,Wolverhampton-Wanderers,"2,461",27.3,1.0,1.0,141.0,11.0,,Wolverhampton-Wanderers
,Matt Doherty,ie IRL,"DF,MF",33,26,3.0,0.0,2014-2015,d557d734,Wolverhampton-Wanderers,"2,424",26.9,4.0,1.0,141.0,99.0,,Wolverhampton-Wanderers
,Scott Golbourne,eng ENG,"DF,MF",27,23,2.0,0.0,2014-2015,fb8831,Wolverhampton-Wanderers,"2,136",23.7,2.0,0.0,141.0,6.0,9165.0,Wolverhampton-Wanderers
,James Henry,eng ENG,"FW,MF",37,23,3.0,5.0,2014-2015,c354b50c,Wolverhampton-Wanderers,"2,054",22.8,2.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Benik Afobe,cd COD,FW,21,20,5.0,13.0,2014-2015,b63f4077,Wolverhampton-Wanderers,"1,794",19.9,1.0,0.0,141.0,50.0,,Wolverhampton-Wanderers
,Dominic Iorfa,eng ENG,DF,20,20,2.0,0.0,2014-2015,65b091e9,Wolverhampton-Wanderers,"1,738",19.3,4.0,0.0,141.0,6.0,9171.0,Wolverhampton-Wanderers
,Jack Price,eng ENG,MF,23,19,0.0,1.0,2014-2015,6217c92d,Wolverhampton-Wanderers,"1,752",19.5,5.0,0.0,141.0,6.0,9166.0,Wolverhampton-Wanderers
,Lee Evans,wls WAL,MF,18,17,0.0,1.0,2014-2015,8ba29cfb,Wolverhampton-Wanderers,"1,414",15.7,5.0,0.0,141.0,18.0,9167.0,Wolverhampton-Wanderers
,Kortney Hause,eng ENG,DF,17,15,1.0,0.0,2014-2015,bf8fad51,Wolverhampton-Wanderers,"1,252",13.9,1.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Tomasz Kuszczak,pl POL,GK,13,13,0.0,0.0,2014-2015,924380b,Wolverhampton-Wanderers,"1,170",13.0,0.0,0.0,141.0,14.0,,Wolverhampton-Wanderers
,Ethan Ebanks-Landell,eng ENG,DF,14,9,0.0,2.0,2014-2015,2cf6cbc,Wolverhampton-Wanderers,737,8.2,2.0,0.0,141.0,6.0,9170.0,Wolverhampton-Wanderers
,Tommy Rowe,eng ENG,"DF,MF",13,7,0.0,0.0,2014-2015,607c1e45,Wolverhampton-Wanderers,757,8.4,0.0,0.0,141.0,6.0,9172.0,Wolverhampton-Wanderers
,Leon Clarke,eng ENG,FW,16,5,0.0,2.0,2014-2015,91c975a0,Wolverhampton-Wanderers,575,6.4,3.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,George Saville,nir NIR,MF,7,5,0.0,0.0,2014-2015,c4c00019,Wolverhampton-Wanderers,428,4.8,3.0,0.0,141.0,121.0,,Wolverhampton-Wanderers
,Danny Graham,eng ENG,FW,5,5,0.0,1.0,2014-2015,7d7bdee6,Wolverhampton-Wanderers,389,4.3,0.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Sam Ricketts,wls WAL,DF,4,4,0.0,0.0,2014-2015,3f8ef948,Wolverhampton-Wanderers,360,4.0,2.0,0.0,141.0,18.0,,Wolverhampton-Wanderers
,Michael Jacobs,eng ENG,MF,11,3,0.0,0.0,2014-2015,d402b7ec,Wolverhampton-Wanderers,288,3.2,0.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Liam McAlinden,ie IRL,"FW,MF",6,1,0.0,0.0,2014-2015,b7fe4155,Wolverhampton-Wanderers,134,1.5,0.0,0.0,141.0,99.0,9163.0,Wolverhampton-Wanderers
,Yannick Sagbo,ci CIV,FW,4,1,0.0,0.0,2014-2015,8320d584,Wolverhampton-Wanderers,77,0.9,0.0,0.0,141.0,35.0,9173.0,Wolverhampton-Wanderers
,Kevin Doyle,ie IRL,FW,6,0,0.0,0.0,2014-2015,c4689de2,Wolverhampton-Wanderers,71,0.8,0.0,0.0,141.0,99.0,9145.0,Wolverhampton-Wanderers
,Jonathan Flatt,eng ENG,GK,0,0,,,2014-2015,372ef237,Wolverhampton-Wanderers,,,,,141.0,6.0,9174.0,Wolverhampton-Wanderers
,Ibrahim Keïta,fr FRA,FW,0,0,,,2014-2015,0dc25421,Wolverhampton-Wanderers,,,,,141.0,4.0,9175.0,Wolverhampton-Wanderers
,Aaron McCarey,ie IRL,GK,0,0,,,2014-2015,93db8be8,Wolverhampton-Wanderers,,,,,141.0,99.0,,Wolverhampton-Wanderers
,﻿Dominic Iorfa,eng ENG,DF,42,42,1.0,0.0,2015-2016,65b091e9,Wolverhampton-Wanderers,"3,767",41.9,9.0,0.0,141.0,6.0,9171.0,Wolverhampton-Wanderers
,Danny Batth,eng ENG,DF,38,38,0.0,2.0,2015-2016,f1d0fa63,Wolverhampton-Wanderers,"3,420",38.0,2.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Carl Ikeme,ng NGA,GK,34,33,0.0,0.0,2015-2016,8646429b,Wolverhampton-Wanderers,"3,004",33.4,0.0,0.0,141.0,52.0,,Wolverhampton-Wanderers
,Conor Coady,eng ENG,MF,37,33,2.0,0.0,2015-2016,2928dca2,Wolverhampton-Wanderers,"2,925",32.5,4.0,1.0,141.0,6.0,,Wolverhampton-Wanderers
,James Henry,eng ENG,"MF,FW",39,33,6.0,7.0,2015-2016,c354b50c,Wolverhampton-Wanderers,"2,866",31.8,2.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Kevin McDonald,sct SCO,MF,33,32,2.0,3.0,2015-2016,71a08f97,Wolverhampton-Wanderers,"2,801",31.1,9.0,0.0,141.0,67.0,,Wolverhampton-Wanderers
,Matt Doherty,ie IRL,DF,34,28,3.0,2.0,2015-2016,d557d734,Wolverhampton-Wanderers,"2,554",28.4,1.0,0.0,141.0,99.0,,Wolverhampton-Wanderers
,David Edwards,wls WAL,MF,29,26,2.0,5.0,2015-2016,9961eefb,Wolverhampton-Wanderers,"2,269",25.2,1.0,0.0,141.0,18.0,9140.0,Wolverhampton-Wanderers
,Kortney Hause,eng ENG,DF,25,23,0.0,0.0,2015-2016,bf8fad51,Wolverhampton-Wanderers,"2,125",23.6,1.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Benik Afobe,cd COD,"FW,MF",25,23,0.0,9.0,2015-2016,b63f4077,Wolverhampton-Wanderers,"2,029",22.5,1.0,0.0,141.0,50.0,,Wolverhampton-Wanderers
,Ethan Ebanks-Landell,eng ENG,DF,21,21,0.0,1.0,2015-2016,2cf6cbc,Wolverhampton-Wanderers,"1,818",20.2,2.0,0.0,141.0,6.0,9170.0,Wolverhampton-Wanderers
,Jack Price,eng ENG,MF,24,20,0.0,1.0,2015-2016,6217c92d,Wolverhampton-Wanderers,"1,858",20.6,3.0,0.0,141.0,6.0,9166.0,Wolverhampton-Wanderers
,Scott Golbourne,eng ENG,DF,20,20,1.0,0.0,2015-2016,fb8831,Wolverhampton-Wanderers,"1,800",20.0,0.0,0.0,141.0,6.0,9165.0,Wolverhampton-Wanderers
,George Saville,nir NIR,MF,19,16,0.0,5.0,2015-2016,c4c00019,Wolverhampton-Wanderers,"1,447",16.1,5.0,0.0,141.0,121.0,,Wolverhampton-Wanderers
,Emiliano Martínez,ar ARG,GK,13,13,0.0,0.0,2015-2016,7956236f,Wolverhampton-Wanderers,"1,136",12.6,0.0,0.0,141.0,5.0,,Wolverhampton-Wanderers
,Björn Sigurðarson,is ISL,FW,14,11,0.0,0.0,2015-2016,bb79b58f,Wolverhampton-Wanderers,972,10.8,1.0,0.0,141.0,40.0,9157.0,Wolverhampton-Wanderers
,Jordan Graham,eng ENG,"MF,FW",11,11,5.0,1.0,2015-2016,79fa0adc,Wolverhampton-Wanderers,910,10.1,0.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Rajiv van La Parra,nl NED,"MF,FW",13,11,1.0,0.0,2015-2016,1931bde9,Wolverhampton-Wanderers,893,9.9,1.0,0.0,141.0,11.0,,Wolverhampton-Wanderers
,Adam le Fondre,eng ENG,"FW,MF",26,10,3.0,3.0,2015-2016,f3a77fec,Wolverhampton-Wanderers,"1,231",13.7,3.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Nathan Byrne,eng ENG,"MF,FW",24,10,3.0,2.0,2015-2016,c4041fbc,Wolverhampton-Wanderers,925,10.3,0.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Joe Mason,ie IRL,"FW,MF",16,9,0.0,3.0,2015-2016,9d998751,Wolverhampton-Wanderers,911,10.1,0.0,0.0,141.0,99.0,,Wolverhampton-Wanderers
,Jérémy Hélan,fr FRA,"MF,FW",8,8,2.0,0.0,2015-2016,4aae0c8a,Wolverhampton-Wanderers,626,7.0,0.0,0.0,141.0,4.0,9176.0,Wolverhampton-Wanderers
,Jed Wallace,eng ENG,"MF,FW",9,6,0.0,0.0,2015-2016,45194ce9,Wolverhampton-Wanderers,430,4.8,0.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Sheyi Ojo,eng ENG,MF,17,5,3.0,2.0,2015-2016,7b9a86e6,Wolverhampton-Wanderers,549,6.1,3.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Mike Williamson,eng ENG,DF,5,5,1.0,0.0,2015-2016,98fbb38d,Wolverhampton-Wanderers,450,5.0,0.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Michał Żyro,pl POL,FW,7,5,0.0,3.0,2015-2016,99bd58b,Wolverhampton-Wanderers,446,5.0,0.0,0.0,141.0,14.0,,Wolverhampton-Wanderers
,Richard Stearman,eng ENG,DF,4,4,0.0,0.0,2015-2016,9a3a436e,Wolverhampton-Wanderers,360,4.0,0.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Nouha Dicko,ml MLI,FW,5,4,1.0,0.0,2015-2016,c6caef02,Wolverhampton-Wanderers,307,3.4,0.0,0.0,141.0,12.0,9162.0,Wolverhampton-Wanderers
,Sylvain Deslandes,fr FRA,DF,3,3,0.0,0.0,2015-2016,61612b2e,Wolverhampton-Wanderers,234,2.6,0.0,0.0,141.0,4.0,,Wolverhampton-Wanderers
,Tommy Rowe,eng ENG,MF,3,2,0.0,0.0,2015-2016,607c1e45,Wolverhampton-Wanderers,164,1.8,0.0,0.0,141.0,6.0,9172.0,Wolverhampton-Wanderers
,Bright Enobakhare,ng NGA,MF,7,1,0.0,0.0,2015-2016,dccefdd4,Wolverhampton-Wanderers,145,1.6,1.0,0.0,141.0,52.0,9177.0,Wolverhampton-Wanderers
,Grant Holt,eng ENG,FW,4,0,0.0,0.0,2015-2016,1b64c1b2,Wolverhampton-Wanderers,85,0.9,0.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Connor Hunte,eng ENG,MF,2,0,0.0,0.0,2015-2016,6011ac2d,Wolverhampton-Wanderers,42,0.5,0.0,0.0,141.0,6.0,9178.0,Wolverhampton-Wanderers
,Aaron Collins,wls WAL,"DF,FW",0,0,,,2015-2016,fa60d2ba,Wolverhampton-Wanderers,,,,,141.0,18.0,9179.0,Wolverhampton-Wanderers
,Jonathan Flatt,eng ENG,GK,0,0,,,2015-2016,372ef237,Wolverhampton-Wanderers,,,,,141.0,6.0,9174.0,Wolverhampton-Wanderers
,Aaron Hayden,eng ENG,DF,0,0,,,2015-2016,100d6085,Wolverhampton-Wanderers,,,,,141.0,6.0,9180.0,Wolverhampton-Wanderers
,Aaron McCarey,ie IRL,GK,0,0,,,2015-2016,93db8be8,Wolverhampton-Wanderers,,,,,141.0,99.0,,Wolverhampton-Wanderers
,Bradley Reid,wls WAL,FW,0,0,,,2015-2016,3b12a27a,Wolverhampton-Wanderers,,,,,141.0,18.0,9181.0,Wolverhampton-Wanderers
,﻿David Edwards,wls WAL,MF,44,42,3.0,10.0,2016-2017,9961eefb,Wolverhampton-Wanderers,"3,776",42.0,10.0,0.0,141.0,18.0,9140.0,Wolverhampton-Wanderers
,Matt Doherty,ie IRL,DF,42,41,4.0,4.0,2016-2017,d557d734,Wolverhampton-Wanderers,"3,606",40.1,5.0,0.0,141.0,99.0,,Wolverhampton-Wanderers
,Danny Batth,eng ENG,DF,39,39,0.0,4.0,2016-2017,f1d0fa63,Wolverhampton-Wanderers,"3,510",39.0,10.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Conor Coady,eng ENG,"DF,MF",40,35,2.0,0.0,2016-2017,2928dca2,Wolverhampton-Wanderers,"3,162",35.1,8.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Carl Ikeme,ng NGA,GK,31,31,0.0,0.0,2016-2017,8646429b,Wolverhampton-Wanderers,"2,719",30.2,0.0,1.0,141.0,52.0,,Wolverhampton-Wanderers
,Hélder Costa,ao ANG,"MF,FW",35,30,8.0,10.0,2016-2017,f13d02a6,Wolverhampton-Wanderers,"2,586",28.7,2.0,0.0,141.0,48.0,,Wolverhampton-Wanderers
,Kortney Hause,eng ENG,DF,24,23,0.0,2.0,2016-2017,bf8fad51,Wolverhampton-Wanderers,"2,076",23.1,2.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Jón Daði Böðvarsson,is ISL,FW,42,22,2.0,3.0,2016-2017,b62006f1,Wolverhampton-Wanderers,"2,218",24.6,3.0,0.0,141.0,40.0,,Wolverhampton-Wanderers
,Dominic Iorfa,eng ENG,DF,22,21,1.0,0.0,2016-2017,65b091e9,Wolverhampton-Wanderers,"1,840",20.4,4.0,1.0,141.0,6.0,9171.0,Wolverhampton-Wanderers
,Romain Saïss,ma MAR,MF,24,19,1.0,0.0,2016-2017,9fbbcf39,Wolverhampton-Wanderers,"1,732",19.2,9.0,0.0,141.0,26.0,9191.0,Wolverhampton-Wanderers
,Nouha Dicko,ml MLI,FW,30,19,4.0,3.0,2016-2017,c6caef02,Wolverhampton-Wanderers,"1,699",18.9,3.0,0.0,141.0,12.0,9162.0,Wolverhampton-Wanderers
,Richard Stearman,eng ENG,DF,18,18,0.0,0.0,2016-2017,9a3a436e,Wolverhampton-Wanderers,"1,620",18.0,2.0,0.0,141.0,6.0,,Wolverhampton-Wanderers
,Ivan Cavaleiro,pt POR,"FW,MF",31,17,5.0,5.0,2016-2017,979b811d,Wolverhampton-Wanderers,"1,621",18.0,4.0,1.0,141.0,3.0,,Wolverhampton-Wanderers
