2002-2003,Valladolid
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Albano Bizzarri,ar ARG,GK,38,38,0,0,"3,420",38.0,4,0,/en/players/32b9b5fa/Albano-Bizzarri,32b9b5fa,Albano-Bizzarri
Gonzalo Colsa,es ESP,MF,37,37,3,5,"3,186",35.4,6,1,/en/players/6fa12b44/Gonzalo-Colsa,6fa12b44,Gonzalo-Co
Javier Torres Gómez,es ESP,DF,35,35,3,0,"3,142",34.9,10,0,/en/players/677aa169/Javier-Torres-Gomez,677aa169,Javier-Torres-Gomez
Fernando Sales,es ESP,MF,35,35,3,6,"3,135",34.8,2,0,/en/players/24486536/Fernando-Sales,24486536,Fernando-S
Juan Manuel Peña,bo BOL,DF,29,28,0,0,"2,497",27.7,10,1,/en/players/0f7909da/Juan-Manuel-Pena,0f7909da,Juan-Manuel-P
Alberto Marcos Rey,es ESP,DF,28,28,1,0,"2,406",26.7,4,1,/en/players/7fd2179f/Alberto-Marcos-Rey,7fd2179f,Alberto-Marcos-R
David Aganzo,es ESP,FW,30,23,1,9,"2,062",22.9,6,1,/en/players/97e3ba49/David-Aganzo,97e3ba49,David-Aganzo
Óscar,es ESP,MF,30,22,3,3,"2,051",22.8,4,0,/en/players/627650df/Oscar,627650df,Osc
Gaspar,es ESP,DF,24,21,0,0,"1,809",20.1,6,0,/en/players/75e5329b/Gaspar,75e5329b,G
Nicolás Olivera,uy URU,"FW,MF",20,17,4,4,"1,351",15.0,2,0,/en/players/691fd00c/Nicolas-Olivera,691fd00c,Nicolas-Oliv
Mario,es ESP,DF,17,15,0,1,"1,346",15.0,0,0,/en/players/e6ede7f4/Mario,6ede7f4,Mario
Óscar Sánchez,es ESP,DF,17,14,0,0,"1,286",14.3,3,0,/en/players/fe4c5d4e/Oscar-Sanchez,fe4c5d4e,Oscar-Sanchez
José Luis Caminero,es ESP,"FW,MF",22,14,0,0,"1,231",13.7,5,0,/en/players/f9199e3b/Jose-Luis-Caminero,f9199e3b,Jose-Luis-Caminero
Chema,es ESP,MF,24,12,0,1,"1,198",13.3,1,0,/en/players/6c53d111/Chema,6c53d111,Chem
Jonathan Martín,es ESP,DF,16,12,0,1,"1,113",12.4,3,1,/en/players/79e046e0/Jonathan-Martin,79e046e0,Jonathan-Marti
Sergio Pachón,es ESP,FW,24,12,1,2,"1,073",11.9,2,0,/en/players/ae85fca9/Sergio-Pachon,85fca9,Sergio-Pacho
Jesús Sánchez,es ESP,MF,14,11,1,0,909,10.1,4,0,/en/players/a92bade1/Jesus-Sanchez,92bade1,Jesus-Sanchez
Javier Muñoz,ar ARG,DF,13,10,0,0,972,10.8,5,1,/en/players/492e1cd3/Javier-Munoz,492e1cd3,Javier-Munoz
Dragan Ćirić,rs SRB,MF,19,9,2,1,804,8.9,0,0,/en/players/680a7e96/Dragan-Ciric,680a7e96,Dragan-Ciric
Antonio López,es ESP,MF,11,9,1,2,781,8.7,2,0,/en/players/1fdd5ff7/Antonio-Lopez,1fdd5ff7,Antonio-Lopez
Pablo Ricchetti,ar ARG,"DF,MF",10,7,0,0,671,7.5,3,0,/en/players/69952e6a/Pablo-Ricchetti,69952e6a,Pablo-Ricchetti
David Sousa,es ESP,MF,19,5,2,0,586,6.5,3,1,/en/players/292a8dbe/David-Sousa,292a8dbe,David-Sou
Xavier Moré,es ESP,"FW,MF",3,2,0,0,200,2.2,0,0,/en/players/3557d107/Xavier-More,3557d107,Xavier-Mo
José Luis Santamaría,es ESP,DF,2,1,0,0,110,1.2,0,0,/en/players/495f0364/Jose-Luis-Santamaria,495f0364,Jose-Luis-Santamari
Álvaro Antón,es ESP,MF,1,1,,0,65,0.7,0,0,/en/players/90041d71/Alvaro-Anton,90041d71,Alvaro-Anto
Javier Jiménez,es ESP,MF,2,0,0,0,51,0.6,0,0,/en/players/eba83479/Javier-Jimenez,ba83479,Javier-Jimenez
Agustín Villar,es ESP,MF,1,0,,0,25,0.3,0,0,/en/players/108ca6ae/Agustin-Villar,108ca6ae,Agustin-Vi
﻿2003-2004,Valladolid
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Albano Bizzarri,ar ARG,GK,38,38,0,0,"3,375",37.5,4,1,/en/players/32b9b5fa/Albano-Bizzarri,32b9b5fa,Albano-Bizzarri
Fernando Sales,es ESP,MF,35,35,8,3,"3,020",33.6,8,0,/en/players/24486536/Fernando-Sales,24486536,Fernando-S
Javier Torres Gómez,es ESP,DF,34,34,1,0,"3,024",33.6,10,1,/en/players/677aa169/Javier-Torres-Gomez,677aa169,Javier-Torres-Gomez
Alberto Marcos Rey,es ESP,DF,33,33,1,0,"2,855",31.7,8,1,/en/players/7fd2179f/Alberto-Marcos-Rey,7fd2179f,Alberto-Marcos-R
Óscar,es ESP,MF,37,33,1,10,"2,849",31.7,4,0,/en/players/627650df/Oscar,627650df,Osc
Jesús Sánchez,es ESP,MF,27,27,0,4,"2,277",25.3,9,1,/en/players/a92bade1/Jesus-Sanchez,92bade1,Jesus-Sanchez
Júlio César,br BRA,DF,28,26,0,1,"2,296",25.5,8,1,/en/players/754ac76b/Julio-Cesar,754ac76b,Julio-C
Pablo Ricchetti,ar ARG,"DF,MF",30,24,1,1,"2,293",25.5,12,2,/en/players/69952e6a/Pablo-Ricchetti,69952e6a,Pablo-Ricchetti
Jonathan Martín,es ESP,DF,31,24,0,2,"2,276",25.3,6,0,/en/players/79e046e0/Jonathan-Martin,79e046e0,Jonathan-Marti
David Sousa,es ESP,MF,24,23,4,3,"1,752",19.5,10,0,/en/players/292a8dbe/David-Sousa,292a8dbe,David-Sou
José Luis Caminero,es ESP,"FW,MF",27,22,1,1,"1,833",20.4,7,0,/en/players/f9199e3b/Jose-Luis-Caminero,f9199e3b,Jose-Luis-Caminero
Roberto Losada,es ESP,FW,27,19,2,8,"1,849",20.5,2,0,/en/players/547ccdd5/Roberto-Losada,547ccdd5,Roberto-Losad
Juan Manuel Peña,bo BOL,DF,21,19,0,0,"1,672",18.6,7,2,/en/players/0f7909da/Juan-Manuel-Pena,0f7909da,Juan-Manuel-P
Ariza Makukula,pt POR,FW,18,18,3,8,"1,474",16.4,6,0,/en/players/62ce8bd7/Ariza-Makukula,62ce8bd7,Ariza-Makuku
Víctor Zapata,ar ARG,MF,25,17,3,2,"1,453",16.1,2,0,/en/players/889a705f/Victor-Zapata,889a705f,Victor-Zapat
Chema,es ESP,MF,23,11,2,2,"1,078",12.0,4,1,/en/players/6c53d111/Chema,6c53d111,Chem
Pablo Paz,ar ARG,DF,9,4,0,0,514,5.7,3,0,/en/players/3eaddf7e/Pablo-Paz,3eaddf7e,Pablo-Paz
Óscar Sánchez,es ESP,DF,10,3,0,0,363,4.0,2,0,/en/players/fe4c5d4e/Oscar-Sanchez,fe4c5d4e,Oscar-Sanchez
Diego Figueredo,py PAR,MF,8,3,0,0,311,3.5,2,0,/en/players/5848acb3/Diego-Figueredo,5848acb3,Diego-Figueredo
Rafa,es ESP,"DF,MF",3,2,,0,98,1.1,0,0,/en/players/0b89dbcc/Rafa,0b89dbcc,Raf
Xavier Moré,es ESP,"FW,MF",4,1,0,0,140,1.6,0,0,/en/players/3557d107/Xavier-More,3557d107,Xavier-Mo
Sergio Pachón,es ESP,FW,3,1,0,0,98,1.1,0,0,/en/players/ae85fca9/Sergio-Pachon,85fca9,Sergio-Pacho
