Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Mathias Schober,de GER,GK,34,34,0.0,0.0,2002-2003,/en/players/2c171840/Mathias-Schober,2c171840,Hansa-Rostock,"3,060",34.0,2.0,0.0,13,13.0,16278,Hansa-Rostock
,Andreas Jakobsson,se SWE,"DF,MF",33,33,2.0,1.0,2002-2003,/en/players/4fa47ef0/Andreas-Jakobsson,4fa47ef0,Hansa-Rostock,"2,939",32.7,2.0,1.0,13,41.0,6770,Hansa-Rostock
,Marcus Lantz,se SWE,MF,28,28,6.0,1.0,2002-2003,/en/players/0ade90c7/Marcus-Lantz,0ade90c7,Hansa-Rostock,"2,468",27.4,7.0,1.0,13,41.0,17095,Hansa-Rostock
,Godfried Aduobe,gh GHA,MF,29,25,1.0,1.0,2002-2003,/en/players/825d8521/Godfried-Aduobe,825d8521,Hansa-Rostock,"2,150",23.9,3.0,1.0,13,17.0,17096,Hansa-Rostock
,Gerd Wimmer,at AUT,"DF,MF",25,24,1.0,0.0,2002-2003,/en/players/db969d76/Gerd-Wimmer,db969d76,Hansa-Rostock,"1,957",21.7,4.0,0.0,13,24.0,17097,Hansa-Rostock
,Joakim Persson,se SWE,"DF,MF",26,23,1.0,0.0,2002-2003,/en/players/7eff6da6/Joakim-Persson,7eff6da6,Hansa-Rostock,"1,919",21.3,4.0,0.0,13,41.0,17098,Hansa-Rostock
,Ronald Maul,de GER,MF,24,22,1.0,0.0,2002-2003,/en/players/1ea2cbf8/Ronald-Maul,1ea2cbf8,Hansa-Rostock,"2,067",23.0,3.0,0.0,13,13.0,17099,Hansa-Rostock
,Rade Prica,se SWE,FW,27,21,2.0,7.0,2002-2003,/en/players/271efefb/Rade-Prica,271efefb,Hansa-Rostock,"1,843",20.5,7.0,1.0,13,41.0,8700,Hansa-Rostock
,Michal Kovář,cz CZE,DF,20,20,0.0,0.0,2002-2003,/en/players/f77fdfc9/Michal-Kovar,f77fdfc9,Hansa-Rostock,"1,747",19.4,2.0,0.0,13,84.0,17100,Hansa-Rostock
,René Rydlewicz,de GER,"FW,MF",22,20,5.0,6.0,2002-2003,/en/players/7c137b7f/Rene-Rydlewicz,7c137b7f,Hansa-Rostock,"1,686",18.7,3.0,0.0,13,13.0,17101,Hansa-Rostock
,Peter Wibrån,se SWE,MF,25,18,0.0,3.0,2002-2003,/en/players/a50cbe89/Peter-Wibran,50cbe89,Hansa-Rostock,"1,742",19.4,0.0,0.0,13,41.0,17102,Hansa-Rostock
,Delano Hill,nl NED,DF,20,18,0.0,2.0,2002-2003,/en/players/44f56100/Delano-Hill,44f56100,Hansa-Rostock,"1,656",18.4,3.0,0.0,13,11.0,17103,Hansa-Rostock
,Bachirou Salou,tg TOG,FW,24,16,0.0,4.0,2002-2003,/en/players/fb00cd6d/Bachirou-Salou,fb00cd6d,Hansa-Rostock,"1,461",16.2,1.0,1.0,13,109.0,17104,Hansa-Rostock
,Dietmar Hirsch,de GER,"DF,MF",18,14,2.0,1.0,2002-2003,/en/players/3e8f06bb/Dietmar-Hirsch,3e8f06bb,Hansa-Rostock,"1,330",14.8,2.0,0.0,13,13.0,17105,Hansa-Rostock
,Thomas Meggle,de GER,MF,20,13,1.0,1.0,2002-2003,/en/players/153c425d/Thomas-Meggle,153c425d,Hansa-Rostock,"1,230",13.7,4.0,0.0,13,13.0,17106,Hansa-Rostock
,Marco Vorbeck,de GER,FW,22,12,0.0,4.0,2002-2003,/en/players/45789814/Marco-Vorbeck,45789814,Hansa-Rostock,"1,173",13.0,4.0,0.0,13,13.0,17107,Hansa-Rostock
,Jochen Kientz,de GER,DF,14,12,0.0,1.0,2002-2003,/en/players/98a60af1/Jochen-Kientz,98a60af1,Hansa-Rostock,"1,055",11.7,3.0,0.0,13,13.0,17108,Hansa-Rostock
,Magnus Arvidsson,se SWE,FW,21,8,3.0,1.0,2002-2003,/en/players/6f207fd1/Magnus-Arvidsson,6f207fd1,Hansa-Rostock,833,9.3,1.0,0.0,13,41.0,17109,Hansa-Rostock
,Antonio Di Salvo,de GER,FW,16,8,0.0,2.0,2002-2003,/en/players/d72cb9ae/Antonio-Di-Salvo,d72cb9ae,Hansa-Rostock,768,8.5,2.0,0.0,13,13.0,16711,Hansa-Rostock
,Kevin Hansen,de GER,MF,8,4,1.0,0.0,2002-2003,/en/players/ba6a2d7f/Kevin-Hansen,ba6a2d7f,Hansa-Rostock,296,3.3,1.0,0.0,13,13.0,17110,Hansa-Rostock
,Timo Lange,de GER,MF,2,1,0.0,0.0,2002-2003,/en/players/01d401e9/Timo-Lange,01d401e9,Hansa-Rostock,137,1.5,0.0,0.0,13,13.0,17111,Hansa-Rostock
,Uwe Möhrle,de GER,DF,2,0,0.0,0.0,2002-2003,/en/players/01b6e7bd/Uwe-Mohrle,01b6e7bd,Hansa-Rostock,27,0.3,0.0,0.0,13,13.0,16412,Hansa-Rostock
,﻿Delano Hill,nl NED,DF,33,33,1.0,0.0,2003-2004,/en/players/44f56100/Delano-Hill,44f56100,Hansa-Rostock,"2,970",33.0,4.0,0.0,13,11.0,17103,Hansa-Rostock
,Mathias Schober,de GER,GK,33,33,0.0,0.0,2003-2004,/en/players/2c171840/Mathias-Schober,2c171840,Hansa-Rostock,"2,967",33.0,2.0,0.0,13,13.0,16278,Hansa-Rostock
,Marcus Lantz,se SWE,MF,33,33,3.0,1.0,2003-2004,/en/players/0ade90c7/Marcus-Lantz,0ade90c7,Hansa-Rostock,"2,944",32.7,9.0,0.0,13,41.0,17095,Hansa-Rostock
,Martin Max,de GER,FW,33,33,5.0,20.0,2003-2004,/en/players/b8733b6c/Martin-Max,b8733b6c,Hansa-Rostock,"2,884",32.0,8.0,0.0,13,13.0,16676,Hansa-Rostock
,Razundara Tjikuzu,na NAM,"DF,MF",34,33,4.0,4.0,2003-2004,/en/players/d2d2d5bc/Razundara-Tjikuzu,d2d2d5bc,Hansa-Rostock,"2,881",32.0,3.0,0.0,13,133.0,16126,Hansa-Rostock
