Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Mathias Schober,/en/players/2c171840/Mathias-Schober,2c171840,Mathias-Schob,de GER,GK,Hansa-Rostock
1,Andreas Jakobsson,/en/players/4fa47ef0/Andreas-Jakobsson,4fa47ef0,Andreas-Jakobsso,se SWE,"DF,MF",Hansa-Rostock
2,Marcus Lantz,/en/players/0ade90c7/Marcus-Lantz,0ade90c7,Marcus-Lantz,se SWE,MF,Hansa-Rostock
3,Godfried Aduobe,/en/players/825d8521/Godfried-Aduobe,825d8521,Godfried-Aduob,gh GHA,MF,Hansa-Rostock
4,Gerd Wimmer,/en/players/db969d76/Gerd-Wimmer,db969d76,Gerd-Wimm,at AUT,"DF,MF",Hansa-Rostock
5,Joakim Persson,/en/players/7eff6da6/Joakim-Persson,7eff6da6,Joakim-Persso,se SWE,"DF,MF",Hansa-Rostock
6,Ronald Maul,/en/players/1ea2cbf8/Ronald-Maul,1ea2cbf8,Ronald-Mau,de GER,MF,Hansa-Rostock
7,Rade Prica,/en/players/271efefb/Rade-Prica,271efefb,Rade-Pric,se SWE,FW,Hansa-Rostock
8,Michal Kovář,/en/players/f77fdfc9/Michal-Kovar,f77fdfc9,Michal-Kov,cz CZE,DF,Hansa-Rostock
9,René Rydlewicz,/en/players/7c137b7f/Rene-Rydlewicz,7c137b7f,Rene-Rydlewicz,de GER,"FW,MF",Hansa-Rostock
10,Peter Wibrån,/en/players/a50cbe89/Peter-Wibran,50cbe89,Peter-Wib,se SWE,MF,Hansa-Rostock
11,Delano Hill,/en/players/44f56100/Delano-Hill,44f56100,Delano-Hi,nl NED,DF,Hansa-Rostock
12,Bachirou Salou,/en/players/fb00cd6d/Bachirou-Salou,fb00cd6d,Bachirou-Salou,tg TOG,FW,Hansa-Rostock
13,Dietmar Hirsch,/en/players/3e8f06bb/Dietmar-Hirsch,3e8f06bb,Dietmar-Hirsch,de GER,"DF,MF",Hansa-Rostock
14,Thomas Meggle,/en/players/153c425d/Thomas-Meggle,153c425d,Thomas-Megg,de GER,MF,Hansa-Rostock
15,Marco Vorbeck,/en/players/45789814/Marco-Vorbeck,45789814,Marco-Vorbeck,de GER,FW,Hansa-Rostock
16,Jochen Kientz,/en/players/98a60af1/Jochen-Kientz,98a60af1,Jochen-Kientz,de GER,DF,Hansa-Rostock
17,Magnus Arvidsson,/en/players/6f207fd1/Magnus-Arvidsson,6f207fd1,Magnus-Arvidsso,se SWE,FW,Hansa-Rostock
18,Antonio Di Salvo,/en/players/d72cb9ae/Antonio-Di-Salvo,d72cb9ae,Antonio-Di-Salvo,de GER,FW,Hansa-Rostock
19,Kevin Hansen,/en/players/ba6a2d7f/Kevin-Hansen,ba6a2d7f,Kevin-H,de GER,MF,Hansa-Rostock
20,Timo Lange,/en/players/01d401e9/Timo-Lange,01d401e9,Timo-Lang,de GER,MF,Hansa-Rostock
21,Uwe Möhrle,/en/players/01b6e7bd/Uwe-Mohrle,01b6e7bd,Uwe-Moh,de GER,DF,Hansa-Rostock
23,Razundara Tjikuzu,/en/players/d2d2d5bc/Razundara-Tjikuzu,d2d2d5bc,Razundara-Tjikuzu,na NAM,"DF,MF",Hansa-Rostock
24,Thomas Rasmussen,/en/players/93f93938/Thomas-Rasmussen,93f93938,Thomas-Rasmu,dk DEN,"DF,MF",Hansa-Rostock
25,Gernot Plassnegger,/en/players/0b1b4210/Gernot-Plassnegger,0b1b4210,Gernot-Plassnegg,at AUT,DF,Hansa-Rostock
26,Gabriel Melkam,/en/players/9861d6bd/Gabriel-Melkam,9861d6bd,Gabriel-Melkam,ng NGA,"DF,MF",Hansa-Rostock
27,Kim Madsen,/en/players/f5be7e43/Kim-Madsen,f5be7e43,Kim-Mad,dk DEN,DF,Hansa-Rostock
28,Daniel Klewer,/en/players/be422691/Daniel-Klewer,be422691,Daniel-Klew,de GER,GK,Hansa-Rostock
29,Marcus Allbäck,/en/players/02c070c0/Marcus-Allback,02c070c0,Marcus-Allback,se SWE,FW,Hansa-Rostock
30,Michael Hartmann,/en/players/c2a670ce/Michael-Hartmann,c2a670ce,Michael-Hartm,de GER,"DF,MF",Hansa-Rostock
