Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Jérémy Hénin,fr FRA,DF,38,38,0.0,2.0,2002-2003,/en/players/e8251340/Jeremy-Henin,8251340,Le-Havre,"3,420",38.0,6.0,0.0,95,4.0,13530,Le-Havre
,Alexander Vencel,sk SVK,GK,38,38,0.0,0.0,2002-2003,/en/players/e750d00e/Alexander-Vencel,750d00e,Le-Havre,"3,420",38.0,0.0,0.0,95,70.0,13531,Le-Havre
,Grégory Paisley,fr FRA,DF,37,37,0.0,0.0,2002-2003,/en/players/9c787be7/Gregory-Paisley,9c787be7,Le-Havre,"3,218",35.8,5.0,0.0,95,4.0,11806,Le-Havre
,Pierre Ducrocq,fr FRA,"DF,MF",32,32,3.0,0.0,2002-2003,/en/players/6d7ac11b/Pierre-Ducrocq,6d7ac11b,Le-Havre,"2,792",31.0,10.0,1.0,95,4.0,13020,Le-Havre
,Souleymane Diawara,sn SEN,DF,32,30,1.0,1.0,2002-2003,/en/players/c1de9074/Souleymane-Diawara,c1de9074,Le-Havre,"2,744",30.5,10.0,3.0,95,34.0,7366,Le-Havre
,Guillaume Beuzelin,fr FRA,MF,36,28,2.0,1.0,2002-2003,/en/players/438c3506/Guillaume-Beuzelin,438c3506,Le-Havre,"2,543",28.3,4.0,0.0,95,4.0,13532,Le-Havre
,Yazid Mansouri,dz ALG,MF,28,27,0.0,0.0,2002-2003,/en/players/8f8a41fc/Yazid-Mansouri,8f8a41fc,Le-Havre,"2,342",26.0,6.0,0.0,95,37.0,13533,Le-Havre
,Jean-Michel Lesage,fr FRA,"FW,MF",31,24,2.0,3.0,2002-2003,/en/players/b76d4aa9/Jean-Michel-Lesage,b76d4aa9,Le-Havre,"2,187",24.3,1.0,1.0,95,4.0,12008,Le-Havre
,Florent Sinama Pongolle,fr FRA,FW,30,24,4.0,5.0,2002-2003,/en/players/f222974d/Florent-Sinama-Pongolle,f222974d,Le-Havre,"2,021",22.5,7.0,1.0,95,4.0,2181,Le-Havre
,Anthony Le Tallec,fr FRA,"FW,MF",30,21,3.0,2.0,2002-2003,/en/players/5d81fb2c/Anthony-Le-Tallec,5d81fb2c,Le-Havre,"1,958",21.8,2.0,0.0,95,4.0,6281,Le-Havre
