,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Jérémy Hénin,/en/players/e8251340/Jeremy-Henin,8251340,Jeremy-Heni,fr FRA,DF
1,Alexander Vencel,/en/players/e750d00e/Alexander-Vencel,750d00e,Alexander-Venc,sk SVK,GK
2,Grégory Paisley,/en/players/9c787be7/Gregory-Paisley,9c787be7,Gregory-Pai,fr FRA,DF
3,Pierre Ducrocq,/en/players/6d7ac11b/Pierre-Ducrocq,6d7ac11b,Pierre-Ducrocq,fr FRA,"DF,MF"
4,Souleymane Diawara,/en/players/c1de9074/Souleymane-Diawara,c1de9074,Souleymane-Diaw,sn SEN,DF
5,Guillaume Beuzelin,/en/players/438c3506/Guillaume-Beuzelin,438c3506,Guillaume-Beuzeli,fr FRA,MF
6,Yazid Mansouri,/en/players/8f8a41fc/Yazid-Mansouri,8f8a41fc,Yazid-Mansouri,dz ALG,MF
7,Jean-Michel Lesage,/en/players/b76d4aa9/Jean-Michel-Lesage,b76d4aa9,Jean-Michel-Lesag,fr FRA,"FW,MF"
8,Florent Sinama Pongolle,/en/players/f222974d/Florent-Sinama-Pongolle,f222974d,Florent-Sinama-Pongo,fr FRA,FW
9,Anthony Le Tallec,/en/players/5d81fb2c/Anthony-Le-Tallec,5d81fb2c,Anthony-Le-Tallec,fr FRA,"FW,MF"
10,Pascal Chimbonda,/en/players/5cbb464e/Pascal-Chimbonda,5cbb464e,Pascal-Chimbond,fr FRA,DF
11,Laurent Ciechelski,/en/players/bef9a117/Laurent-Ciechelski,bef9a117,Laurent-Ciechelski,fr FRA,DF
12,David Martot,/en/players/9e3e8bf1/David-Martot,9e3e8bf1,David-Martot,fr FRA,MF
13,Alou Diarra,/en/players/9b74ce00/Alou-Diarra,9b74ce00,Alou-Di,fr FRA,MF
14,Olivier Fauconnier,/en/players/4a980684/Olivier-Fauconnier,4a980684,Olivier-Fauconni,fr FRA,FW
15,Alexis Bertin,/en/players/147225c1/Alexis-Bertin,147225c1,Alexis-Berti,fr FRA,MF
16,William Mocquet,/en/players/6563faea/William-Mocquet,6563faea,William-Mocquet,fr FRA,MF
17,Thomas Lecossais,/en/players/226ffcbc/Thomas-Lecossais,226ffcbc,Thomas-Lecossai,fr FRA,DF
18,Milan Osterc,/en/players/5b98dfd5/Milan-Osterc,5b98dfd5,Milan-Osterc,si SVN,FW
19,Jean-Jacques Ebentsi,/en/players/dc3b6c49/Jean-Jacques-Ebentsi,dc3b6c49,Jean-Jacques-Ebentsi,cm CMR,MF
20,Olivier Davidas,/en/players/34d81a69/Olivier-Davidas,34d81a69,Olivier-David,fr FRA,"DF,MF"
21,Fadel Brahami,/en/players/6320e3bc/Fadel-Brahami,6320e3bc,Fadel-Brahami,dz ALG,MF
22,Jamel Aït Ben Idir,/en/players/ef242ad4/Jamel-Ait-Ben-Idir,f242ad4,Jamel-Ait-Ben-Idi,ma MAR,MF
25,﻿Nicolas Dieuze,/en/players/57992d1e/Nicolas-Dieuze,57992d1e,Nicolas-Dieuz,fr FRA,MF
26,Christophe Revault,/en/players/62732adc/Christophe-Revault,62732adc,Christophe-Revault,fr FRA,GK
27,Amadou Alassane,/en/players/a7127e9c/Amadou-Alassane,7127e9c,Amadou-A,fr FRA,FW
28,Hassane Alla,/en/players/4adeb93e/Hassane-Alla,4adeb93e,Hassane-A,ma MAR,MF
29,Maxime Baca,/en/players/3d82351b/Maxime-Baca,3d82351b,Maxime-Bac,fr FRA,DF
30,Damien Tixier,/en/players/07baf0e1/Damien-Tixier,07baf0e1,Damien-Tixi,fr FRA,DF
31,Kévin Anin,/en/players/9b040de4/Kevin-Anin,9b040de4,Kevin-Ani,fr FRA,MF
32,Massamba Sambou,/en/players/ad9f769b/Massamba-Sambou,d9f769b,Massamba-Sambou,sn SEN,DF
33,Nicolas Gillet,/en/players/f44c1aca/Nicolas-Gillet,f44c1aca,Nicolas-Gillet,fr FRA,DF
34,Stéphane Noro,/en/players/e545d72a/Stephane-Noro,545d72a,Stephane-Noro,fr FRA,MF
35,Abasse Ba,/en/players/4095dc1f/Abasse-Ba,4095dc1f,Abasse-B,sn SEN,DF
36,Mamadou Diallo,/en/players/d66918e1/Mamadou-Diallo,d66918e1,Mamadou-Diallo,ml MLI,FW
37,Peter Franquart,/en/players/cbc75a76/Peter-Franquart,cbc75a76,Peter-Franquart,fr FRA,DF
38,Loïc Nestor,/en/players/bb53ee38/Loic-Nestor,bb53ee38,Loic-Nesto,fr FRA,DF
39,Jean-Armel Kana-Biyik,/en/players/76a4233b/Jean-Armel-Kana-Biyik,76a4233b,Jean-Armel-Kana-Biyik,cm CMR,DF
40,Cédric Fauré,/en/players/6ffcea42/Cedric-Faure,6ffcea42,Cedric-Fau,fr FRA,FW
41,Yannick Boli,/en/players/9004db70/Yannick-Boli,9004db70,Yannick-Boli,ci CIV,FW
42,Jean-Pascal Fontaine,/en/players/3042bc31/Jean-Pascal-Fontaine,3042bc31,Jean-Pascal-Fontai,fr FRA,MF
43,Johny Placide,/en/players/f1666a9d/Johny-Placide,f1666a9d,Johny-Placid,ht HAI,GK
44,Guillaume Norbert,/en/players/96b95e31/Guillaume-Norbert,96b95e31,Guillaume-Norbert,fr FRA,"DF,MF"
45,Maka Mary,/en/players/3e6ff51c/Maka-Mary,3e6ff51c,Maka-M,fr FRA,DF
46,Benjamin Police,/en/players/f764d279/Benjamin-Police,f764d279,Benjamin-Polic,fr FRA,DF
