,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Jörg Stiel,/en/players/559fd888/Jorg-Stiel,559fd888,Jorg-Sti,ch SUI,GK
1,Ivo Ulich,/en/players/1363c2d6/Ivo-Ulich,1363c2d6,Ivo-Ulich,cz CZE,MF
2,Jeff Strasser,/en/players/d784f294/Jeff-Strasser,d784f294,Jeff-St,lu LUX,DF
3,Igor Demo,/en/players/d353e8c2/Igor-Demo,d353e8c2,Igor-Demo,sk SVK,MF
4,Max Eberl,/en/players/eb7033cd/Max-Eberl,b7033cd,Max-Eb,de GER,DF
5,Peer Kluge,/en/players/8b448ea2/Peer-Kluge,8b448ea2,Peer-Klug,de GER,MF
6,Marcelo Pletsch,/en/players/2427bee2/Marcelo-Pletsch,2427bee2,Marcelo-Pletsch,br BRA,DF
7,Lawrence Aidoo,/en/players/21221526/Lawrence-Aidoo,21221526,Lawrence-Aidoo,gh GHA,"FW,MF"
8,Steffen Korell,/en/players/226616ae/Steffen-Korell,226616ae,Steffen-Ko,de GER,DF
9,Mikael Forssell,/en/players/1454df8d/Mikael-Forssell,1454df8d,Mikael-Fo,fi FIN,FW
10,Joris Van Hout,/en/players/33a7f6f4/Joris-Van-Hout,33a7f6f4,Joris-Van-Hout,be BEL,"FW,MF"
11,Markus Hausweiler,/en/players/66ab0ea8/Markus-Hausweiler,66ab0ea8,Markus-Hauswei,de GER,MF
12,Markus Münch,/en/players/8ac3f530/Markus-Munch,8ac3f530,Markus-Munch,de GER,"DF,MF"
13,Bernd Korzynietz,/en/players/5f4113b8/Bernd-Korzynietz,5f4113b8,Bernd-Korzynietz,de GER,"DF,FW"
14,Marcel Witeczek,/en/players/171e555f/Marcel-Witeczek,171e555f,Marcel-Witeczek,de GER,"DF,FW"
15,Peter Van Houdt,/en/players/621857b0/Peter-Van-Houdt,621857b0,Peter-Van-Houdt,be BEL,FW
16,Slađan Ašanin,/en/players/04153c33/Sladjan-Asanin,04153c33,Sladjan-Asani,hr CRO,DF
17,Marcel Ketelaer,/en/players/d6fb7ed7/Marcel-Ketelaer,d6fb7ed7,Marcel-Ket,de GER,"FW,MF"
18,Morten Skoubo,/en/players/ab2a3515/Morten-Skoubo,b2a3515,Morten-Skoubo,dk DEN,FW
19,Daniel Embers,/en/players/d5f0fb82/Daniel-Embers,d5f0fb82,Daniel-Emb,de GER,DF
20,Daniel Felgenhauer,/en/players/fd402cad/Daniel-Felgenhauer,fd402cad,Daniel-Felgenhau,de GER,"DF,MF"
21,Stéphane Stassin,/en/players/7a989387/Stephane-Stassin,7a989387,Stephane-Stassi,be BEL,MF
22,Arie van Lent,/en/players/0da5b5a5/Arie-van-Lent,0da5b5a5,Arie-van-Lent,de GER,FW
23,Michael Melka,/en/players/33be28bf/Michael-Melka,33be28bf,Michael-Melk,de GER,GK
24,Stephan Schulz-Winge,/en/players/2f47b72d/Stephan-Schulz-Winge,2f47b72d,Stephan-Schulz-Wing,de GER,"DF,MF"
25,Andreas Spann,/en/players/1327caaf/Andreas-Spann,1327caaf,Andreas-S,de GER,FW
26,Marco Küntzel,/en/players/ea029865/Marco-Kuntzel,029865,Marco-Kuntz,de GER,"FW,MF"
27,Enrico Gaede,/en/players/9dec6e5e/Enrico-Gaede,9dec6e5e,Enrico-Gaed,de GER,MF
28,Sebastian Plate,/en/players/0730e571/Sebastian-Plate,0730e571,Sebastian-Plat,de GER,DF
30,Joonas Kolkka,/en/players/e5a99524/Joonas-Kolkka,5a99524,Joonas-Kolkk,fi FIN,MF
31,Václav Svěrkoš,/en/players/5d11f4ea/Vaclav-Sverkos,5d11f4ea,Vaclav-Sverko,cz CZE,FW
32,Bradley Carnell,/en/players/8d7b5b6a/Bradley-Carnell,8d7b5b6a,Bradley-C,za RSA,"DF,MF"
33,Thomas Broich,/en/players/58941576/Thomas-Broich,58941576,Thomas-Broich,de GER,MF
34,Pascal Ojigwe,/en/players/6e99b723/Pascal-Ojigwe,6e99b723,Pascal-Ojigw,ng NGA,"DF,MF"
35,Milan Obradović,/en/players/7d019c50/Milan-Obradovic,7d019c50,Milan-Obradovic,rs SRB,DF
36,Claus Reitmaier,/en/players/02c38c9a/Claus-Reitmaier,02c38c9a,Claus-Reitmai,de GER,GK
37,Oliver Kirch,/en/players/5764c4fc/Oliver-Kirch,5764c4fc,Oliver-Kirch,de GER,"DF,MF"
38,Tomislav Marić,/en/players/9b798967/Tomislav-Maric,9b798967,Tomislav-Maric,hr CRO,FW
39,Rubén,/en/players/d0c06281/Ruben,d0c06281,Rub,es ESP,DF
40,Marcel Podszus,/en/players/99ef4caf/Marcel-Podszus,99ef4caf,Marcel-Podszu,de GER,FW
41,Uwe Kamps,/en/players/c906b008/Uwe-Kamps,c906b008,Uwe-Kam,de GER,GK
42,﻿Oliver Neuville,/en/players/8181d015/Oliver-Neuville,8181d015,Oliver-Neuvi,de GER,FW
43,Kasey Keller,/en/players/5b5bcd83/Kasey-Keller,5b5bcd83,Kasey-K,us USA,GK
44,Marcell Jansen,/en/players/8686c780/Marcell-Jansen,8686c780,Marcell-J,de GER,"DF,MF"
45,Darius Kampa,/en/players/798ecf72/Darius-Kampa,798ecf72,Darius-Kam,de GER,GK
46,Nico Van Kerckhoven,/en/players/a0860436/Nico-Van-Kerckhoven,0860436,Nico-Van-Kerckhov,be BEL,"DF,FW"
47,Milan Fukal,/en/players/94c20a60/Milan-Fukal,94c20a60,Milan-Fuk,cz CZE,"DF,MF"
48,Bernd Thijs,/en/players/b091b129/Bernd-Thijs,b091b129,Bernd-Thij,be BEL,MF
49,Marek Heinz,/en/players/0624e150/Marek-Heinz,0624e150,Marek-Heinz,cz CZE,"FW,MF"
