,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Manuel Tena,/en/players/515e2eee/Manuel-Tena,515e2eee,Manuel-T,es ESP,DF
1,Alberto Ruiz,/en/players/68d1663d/Alberto-Ruiz,68d1663d,Alberto-Ruiz,es ESP,FW
2,Gheorghe Craioveanu,/en/players/f4fdadf6/Gheorghe-Craioveanu,f4fdadf6,Gheorghe-Craioveanu,ro ROU,FW
3,Ángel Vivar Dorado,/en/players/ac6d027e/Angel-Vivar-Dorado,c6d027e,Angel-Vivar-Dorado,es ESP,MF
4,Ángel Pindado,/en/players/6b44da65/Angel-Pindado,6b44da65,Angel-Pindado,es ESP,GK
5,Diego Rivas,/en/players/eecf46bc/Diego-Rivas,cf46bc,Diego-Riv,es ESP,MF
6,Nano,/en/players/3d6dd9f9/Nano,3d6dd9f9,Nano,es ESP,DF
9,Mario Cotelo,/en/players/bb049a1f/Mario-Cotelo,bb049a1f,Mario-Cotelo,es ESP,MF
10,Francisco Jusué,/en/players/c74f81a1/Francisco-Jusue,c74f81a1,Francisco-Jusu,es ESP,DF
11,Txema Alonso,/en/players/f2375c9e/Txema-Alonso,f2375c9e,Txema-Alonso,es ESP,"DF,MF"
12,Luis López Gil,/en/players/fb3f998e/Luis-Lopez-Gil,fb3f998e,Luis-Lopez-Gi,es ESP,MF
13,Javier Baraja,/en/players/6514cd55/Javier-Baraja,6514cd55,Javier-Baraj,es ESP,"DF,MF"
14,Juan Carlos,/en/players/dc9c9a3d/Juan-Carlos,dc9c9a3d,Juan-Carlo,es ESP,FW
15,Edgar Pacheco,/en/players/e70c4ab5/Edgar-Pacheco,70c4ab5,Edgar-Pacheco,pt POR,FW
17,Álvaro Jurado,/en/players/dc2d7c3a/Alvaro-Jurado,dc2d7c3a,Alvaro-Jurado,es ESP,MF
18,Bernard Ferrer,/en/players/d12172fe/Bernard-Ferrer,d12172fe,Bernard-F,fr FRA,MF
19,Míchel,/en/players/5f68b183/Michel,5f68b183,Mich,es ESP,FW
21,Álvaro Benito,/en/players/0239d51e/Alvaro-Benito,0239d51e,Alvaro-Benito,es ESP,MF
22,Iñaki Bea Jauregi,/en/players/bbcd4ab0/Inaki-Bea-Jauregi,bbcd4ab0,Inaki-Bea-Jauregi,es ESP,DF
23,﻿Iván Amaya,/en/players/1ed358ee/Ivan-Amaya,1ed358ee,Ivan-Am,es ESP,DF
24,Marc Bernaus,/en/players/761ecc1f/Marc-Bernaus,761ecc1f,Marc-Bernau,ad AND,DF
25,Gari Uranga,/en/players/2a701b9e/Gari-Uranga,2a701b9e,Gari-Urang,es ESP,MF
26,José Manuel Yanguas,/en/players/ae3a7b7e/Jose-Manuel-Yanguas,3a7b7e,Jose-Manuel-Yangu,es ESP,DF
27,Sergio Aragoneses,/en/players/8e8258f5/Sergio-Aragoneses,8e8258f5,Sergio-Arago,es ESP,GK
28,Sergio Sánchez,/en/players/2a0f94ac/Sergio-Sanchez,2a0f94ac,Sergio-Sanchez,es ESP,GK
29,Quique Medina,/en/players/0aa5e053/Quique-Medina,0aa5e053,Quique-Medi,es ESP,DF
30,David Cubillo,/en/players/d8d2e883/David-Cubillo,d8d2e883,David-Cubillo,es ESP,MF
31,Sergio Pachón,/en/players/ae85fca9/Sergio-Pachon,85fca9,Sergio-Pacho,es ESP,FW
32,David Belenguer,/en/players/68c448f7/David-Belenguer,68c448f7,David-Belengu,es ESP,DF
33,Miguel Ángel,/en/players/76f06f1f/Miguel-Angel,76f06f1f,Miguel-Ang,es ESP,FW
35,Mariano Pernía,/en/players/5f28a2f7/Mariano-Pernia,5f28a2f7,Mariano-Perni,es ESP,DF
36,Gabi,/en/players/65d750b5/Gabi,65d750b5,Gabi,es ESP,MF
37,Riki,/en/players/ab21507f/Riki,b21507f,Riki,es ESP,FW
38,Javier Sánchez Broto,/en/players/9157113d/Javier-Sanchez-Broto,9157113d,Javier-Sanchez-Broto,es ESP,GK
39,Raúl Albiol,/en/players/4bd414c1/Raul-Albiol,4bd414c1,Raul-Albio,es ESP,DF
40,Yordi,/en/players/8cbb78fb/Yordi,8cbb78fb,Yordi,es ESP,FW
41,Francisco Gallardo,/en/players/be80c87c/Francisco-Gallardo,be80c87c,Francisco-Gallardo,es ESP,MF
42,Daniel N'Gom Kome,/en/players/8076455d/Daniel-NGom-Kome,8076455d,Daniel-NGom-Kom,cm CMR,MF
43,Rubén Pulido,/en/players/3a8be98c/Ruben-Pulido,3a8be98c,Ruben-Pulido,es ESP,DF
44,Asen,/en/players/5725f8c6/Asen,5725f8c6,A,es ESP,FW
45,Martín Vitali,/en/players/14931795/Martin-Vitali,14931795,Martin-Vitali,ar ARG,"DF,MF"
46,Alberto Aguilar,/en/players/eee1627a/Alberto-Aguilar,1627a,Alberto-Agui,es ESP,"DF,MF"
47,José Antonio Serrano,/en/players/0803c7dd/Jose-Antonio-Serrano,0803c7dd,Jose-Antonio-Serrano,es ESP,DF
48,Jaime Gavilán,/en/players/95de0931/Jaime-Gavilan,95de0931,Jaime-Gavi,es ESP,MF
49,Luis García,/en/players/a716e5a4/Luis-Garcia,716e5a4,Luis-Garci,es ESP,GK
50,Dani Güiza,/en/players/d863ea53/Dani-Guiza,d863ea53,Dani-Guiz,es ESP,FW
51,Cosmin Contra,/en/players/9bdc0e80/Cosmin-Contra,9bdc0e80,Cosmin-Cont,ro ROU,"DF,MF"
52,Aníbal Matellán,/en/players/82945b54/Anibal-Matellan,82945b54,Anibal-Mat,ar ARG,DF
