Unnamed: 0,Player,Link,Player_name,Player_id,Nationality,Position,club
8401.0,﻿Nino,/en/players/03dc5b1f/Nino,Nino,03dc5b1f,es ESP,"FW,MF",Elche
8402.0,Benja,/en/players/f04bc5bc/Benja,Benj,f04bc5bc,es ESP,DF,Elche
8403.0,Curro Montoya,/en/players/e18e8059/Curro-Montoya,Curro-Monto,18e8059,es ESP,MF,Elche
8404.0,Raúl Ivars,/en/players/c16d1aa5/Raul-Ivars,Raul-Iv,c16d1aa5,es ESP,FW,Elche
8405.0,Pepelu,/en/players/ac7a2a99/Pepelu,Pepelu,c7a2a99,es ESP,MF,Elche
8406.0,José Luis Rondo,/en/players/75ff5751/Jose-Luis-Rondo,Jose-Luis-Rondo,75ff5751,gq EQG,DF,Elche
8407.0,Jorge Aizkorreta,/en/players/eafa7da1/Jorge-Aizkorreta,Jorge-Aizkorret,fa7da1,es ESP,GK,Elche
8408.0,Manolo Serrano,/en/players/b89f1066/Manolo-Serrano,Manolo-Serrano,b89f1066,es ESP,MF,Elche
8409.0,Miguel Melgar,/en/players/bfa43647/Miguel-Melgar,Miguel-Melg,bfa43647,es ESP,MF,Elche
8410.0,Meca,/en/players/6219c657/Meca,Mec,6219c657,es ESP,FW,Elche
8411.0,Toni Jiménez,/en/players/c59ba0f4/Toni-Jimenez,Toni-Jimenez,c59ba0f4,es ESP,GK,Elche
8412.0,Leandro Sena,/en/players/1721d7af/Leandro-Sena,Leandro-S,1721d7af,br BRA,MF,Elche
8413.0,Ricardo Cavas,/en/players/639b2723/Ricardo-Cavas,Ricardo-Cav,639b2723,es ESP,DF,Elche
8414.0,José Juan Luque,/en/players/eb874847/Jose-Juan-Luque,Jose-Juan-Luqu,b874847,es ESP,MF,Elche
8415.0,David Cuéllar,/en/players/d386f165/David-Cuellar,David-Cu,d386f165,es ESP,MF,Elche
8416.0,Mariano Armentano,/en/players/5819b50b/Mariano-Armentano,Mariano-Armentano,5819b50b,ar ARG,FW,Elche
8417.0,Juan Cabrejo,/en/players/3f2dbe00/Juan-Cabrejo,Juan-Cabrejo,3f2dbe00,es ESP,DF,Elche
8418.0,Sergio Santamaría,/en/players/4795800e/Sergio-Santamaria,Sergio-Santamari,4795800e,es ESP,"FW,MF",Elche
8419.0,Arnal Llibert,/en/players/6e514348/Arnal-Llibert,Arnal-Llibert,6e514348,es ESP,FW,Elche
8420.0,Joaquín Bornes,/en/players/eb04bb43/Joaquin-Bornes,Joaquin-Bo,b04bb43,es ESP,DF,Elche
8421.0,Antonio Moreno,/en/players/9004085d/Antonio-Moreno,Antonio-Moreno,9004085d,es ESP,DF,Elche
8422.0,Loren del Pino,/en/players/a1ed3b8e/Loren-del-Pino,Loren-del-Pino,1ed3b8e,es ESP,MF,Elche
8423.0,Koldo Sarasúa,/en/players/5d6cce88/Koldo-Sarasua,Koldo-Sarasu,5d6cce88,es ESP,DF,Elche
8424.0,﻿Dani Mallo,/en/players/c965e3d0/Dani-Mallo,Dani-Mallo,c965e3d0,es ESP,GK,Elche
8425.0,Igor Taševski,/en/players/8a69ac47/Igor-Tasevski,Igor-Tasevski,8a69ac47,rs SRB,DF,Elche
8426.0,Moisés,/en/players/e3415193/Moises,Moi,3415193,es ESP,FW,Elche
8427.0,Jorge Otero,/en/players/b2f887d4/Jorge-Otero,Jorge-Otero,b2f887d4,es ESP,DF,Elche
8428.0,Dani Tortolero,/en/players/42481fd5/Dani-Tortolero,Dani-Tortolero,42481fd5,es ESP,DF,Elche
8429.0,Roberto Acuña,/en/players/8b70bf2f/Roberto-Acuna,Roberto-Acu,8b70bf2f,py PAR,MF,Elche
8430.0,Ariel Zárate,/en/players/9c670adf/Ariel-Zarate,Ariel-Zarat,9c670adf,ar ARG,"FW,MF",Elche
8431.0,Juan García Granero,/en/players/febf4db0/Juan-Garcia-Granero,Juan-Garcia-Granero,febf4db0,es ESP,MF,Elche
8432.0,Luis Gil Torres,/en/players/3541486a/Luis-Gil-Torres,Luis-Gil-To,3541486a,es ESP,FW,Elche
8433.0,Goran Đorović,/en/players/a1b5c999/Goran-Djorovic,Goran-Djorovic,1b5c999,rs SRB,DF,Elche
8434.0,José Manuel,/en/players/1d6f3570/Jose-Manuel,Jose-Manu,1d6f3570,es ESP,MF,Elche
8435.0,Nicolás Rotundo,/en/players/2bc52c5a/Nicolas-Rotundo,Nicolas-Rotundo,2bc52c5a,uy URU,MF,Elche
8436.0,José Zahínos,/en/players/6a78fdc0/Jose-Zahinos,Jose-Zahino,6a78fdc0,es ESP,MF,Elche
8437.0,Kiko Torres,/en/players/0ccd43c7/Kiko-Torres,Kiko-To,0ccd43c7,es ESP,MF,Elche
8438.0,Juan Carlos,/en/players/dc9c9a3d/Juan-Carlos,Juan-Carlo,dc9c9a3d,es ESP,FW,Elche
8439.0,Fran Machado,/en/players/285976d5/Fran-Machado,Fran-Machado,285976d5,es ESP,MF,Elche
8440.0,Alfredo,/en/players/f150686a/Alfredo,Alfredo,f150686a,es ESP,MF,Elche
8441.0,Jesús Unanua,/en/players/a592fec8/Jesus-Unanua,Jesus-Unanu,592fec8,es ESP,GK,Elche
8442.0,Marc Bernaus,/en/players/761ecc1f/Marc-Bernaus,Marc-Bernau,761ecc1f,ad AND,DF,Elche
8443.0,Rubén Suárez,/en/players/addc6eca/Ruben-Suarez,Ruben-Suarez,ddc6eca,es ESP,MF,Elche
8444.0,Francisco Noguerol,/en/players/73bdd0b1/Francisco-Noguerol,Francisco-Noguero,73bdd0b1,es ESP,DF,Elche
8445.0,Diego Trotta,/en/players/e7ec1faf/Diego-Trotta,Diego-Trott,7ec1faf,ar ARG,DF,Elche
8446.0,Jorge Azkoitia,/en/players/4ac3dade/Jorge-Azkoitia,Jorge-Azkoiti,4ac3dade,es ESP,MF,Elche
8447.0,Jesús Turiel,/en/players/7c737496/Jesus-Turiel,Jesus-Turi,7c737496,es ESP,MF,Elche
8448.0,Roberto Peragón,/en/players/c1dbaa18/Roberto-Peragon,Roberto-Perago,c1dbaa18,es ESP,FW,Elche
8449.0,Ismael Santiago,/en/players/59c55e77/Ismael-Santiago,Ismael-Santiago,59c55e77,es ESP,MF,Elche
8450.0,Unai Vergara,/en/players/c9d08ea0/Unai-Vergara,Unai-Verg,c9d08ea0,es ESP,DF,Elche
8451.0,José Antonio,/en/players/a1b47d18/Jose-Antonio,Jose-Antonio,1b47d18,es ESP,DF,Elche
8452.0,Willy Caballero,/en/players/a179d516/Willy-Caballero,Willy-Caballero,179d516,ar ARG,GK,Elche
8453.0,Pere Martí,/en/players/f7e1f18e/Pere-Marti,Pere-Marti,f7e1f18e,es ESP,MF,Elche
8454.0,Lucas Valdemarín,/en/players/62842bf8/Lucas-Valdemarin,Lucas-Valdemari,62842bf8,ar ARG,FW,Elche
8455.0,Raúl Martín,/en/players/f81f6fc3/Raul-Martin,Raul-Marti,f81f6fc3,es ESP,MF,Elche
8456.0,Alberto Ruiz,/en/players/68d1663d/Alberto-Ruiz,Alberto-Ruiz,68d1663d,es ESP,FW,Elche
8457.0,Quique Medina,/en/players/0aa5e053/Quique-Medina,Quique-Medi,0aa5e053,es ESP,DF,Elche
8458.0,Sergio Aragoneses,/en/players/8e8258f5/Sergio-Aragoneses,Sergio-Arago,8e8258f5,es ESP,GK,Elche
8459.0,Mario Gómez Atanet,/en/players/f8f74950/Mario-Gomez-Atanet,Mario-Gomez-Atanet,f8f74950,es ESP,DF,Elche
8460.0,Tomasz Frankowski,/en/players/fc24429f/Tomasz-Frankowski,Tomasz-Frankowski,fc24429f,pl POL,FW,Elche
8461.0,Víctor Gomis,/en/players/644978dc/Victor-Gomis,Victor-Gomi,644978dc,es ESP,DF,Elche
8462.0,Philippe Toledo,/en/players/0d481ddb/Philippe-Toledo,Philippe-Toledo,0d481ddb,fr FRA,FW,Elche
8463.0,Jaime,/en/players/2d56c1af/Jaime,Jaim,2d56c1af,es ESP,DF,Elche
8464.0,Fernando Niño,/en/players/13cdd971/Fernando-Nino,Fernando-Nino,13cdd971,es ESP,DF,Elche
8465.0,Carlos Bellvís,/en/players/fbe35ca3/Carlos-Bellvis,Carlos-Bellvi,fbe35ca3,es ESP,DF,Elche
8466.0,Óscar Díaz,/en/players/5a5ed410/Oscar-Diaz,Oscar-Diaz,5a5ed410,es ESP,"FW,MF",Elche
8467.0,Miguel,/en/players/3ab5e487/Miguel,Migu,3ab5e487,es ESP,FW,Elche
8468.0,Fernando Fajardo,/en/players/5d586062/Fernando-Fajardo,Fernando-Fajardo,5d586062,uy URU,DF,Elche
8469.0,Fabián Coelho,/en/players/f08559ab/Fabian-Coelho,Fabian-Coelho,f08559ab,uy URU,MF,Elche
8470.0,Antoni Łukasiewicz,/en/players/d08982ed/Antoni-Lukasiewicz,Antoni-Lukasiewicz,d08982ed,pl POL,"DF,MF",Elche
8471.0,Manolo Pérez,/en/players/4ac8dad5/Manolo-Perez,Manolo-Perez,4ac8dad5,es ESP,MF,Elche
8472.0,Joaquín Calderón,/en/players/b1ce5e80/Joaquin-Calderon,Joaquin-Caldero,b1ce5e80,es ESP,FW,Elche
8473.0,Yoann Bouchard,/en/players/04e98f43/Yoann-Bouchard,Yoann-Bouchard,04e98f43,fr FRA,GK,Elche
8474.0,Douglas Rodrigues,/en/players/924f0e66/Douglas-Rodrigues,Douglas-Rodrigu,924f0e66,br BRA,FW,Elche
8475.0,Samuel Llorca,/en/players/9c3d54f0/Samuel-Llorca,Samuel-Llorc,9c3d54f0,es ESP,DF,Elche
8476.0,Luis Domenech,/en/players/d9a84c0e/Luis-Domenech,Luis-Domenech,d9a84c0e,es ESP,FW,Elche
8477.0,Juan Manuel Cobo,/en/players/581d65e0/Juan-Manuel-Cobo,Juan-Manuel-Cobo,581d65e0,ar ARG,MF,Elche
8478.0,Iván Amaya,/en/players/1ed358ee/Ivan-Amaya,Ivan-Am,1ed358ee,es ESP,DF,Elche
8479.0,Raúl Fuster,/en/players/807d26b5/Raul-Fuster,Raul-Fust,807d26b5,es ESP,DF,Elche
8480.0,José Vega Díez,/en/players/c9e78e4a/Jose-Vega-Diez,Jose-Vega-Diez,c9e78e4a,es ESP,MF,Elche
8481.0,Gifton Noel-Williams,/en/players/27f28090/Gifton-Noel-Williams,Gifton-Noel-William,27f28090,eng ENG,FW,Elche
8482.0,Carlos Luna,/en/players/cf1e978b/Carlos-Luna,Carlos-Lu,cf1e978b,ar ARG,FW,Elche
8483.0,Rodri,/en/players/329b7718/Rodri,Rodri,329b7718,es ESP,MF,Elche
8484.0,Víctor Sánchez,/en/players/811bc23c/Victor-Sanchez,Victor-Sanchez,811bc23c,es ESP,MF,Elche
8485.0,Iago Iglesias,/en/players/3fc7655e/Iago-Iglesias,Iago-Iglesi,3fc7655e,es ESP,MF,Elche
8486.0,Laurent de Palmas,/en/players/bd537175/Laurent-de-Palmas,Laurent-de-Palm,bd537175,fr FRA,DF,Elche
8487.0,Joaquín Valerio,/en/players/5969d90a/Joaquin-Valerio,Joaquin-Valerio,5969d90a,es ESP,GK,Elche
8488.0,Álvaro Giménez,/en/players/18017beb/Alvaro-Gimenez,Alvaro-Gimenez,18017beb,es ESP,"FW,MF",Elche
8489.0,﻿Fernando Usero,/en/players/a6eab305/Fernando-Usero,Fernando-Usero,6eab305,es ESP,MF,Elche
8490.0,José Acciari,/en/players/9e98922b/Jose-Acciari,Jose-Acciari,9e98922b,ar ARG,MF,Elche
8491.0,Andrés Santos,/en/players/e68ad30f/Andres-Santos,Andres-Santo,68ad30f,es ESP,MF,Elche
8492.0,Óscar Rubio Fauria,/en/players/d220bc16/Oscar-Rubio-Fauria,Oscar-Rubio-Fauri,d220bc16,es ESP,"DF,MF",Elche
8493.0,David Fuster,/en/players/23cbf415/David-Fuster,David-Fust,23cbf415,es ESP,MF,Elche
8494.0,Saúl,/en/players/a4a317b2/Saul,Sau,4a317b2,es ESP,MF,Elche
8495.0,Iban Zubiaurre,/en/players/be3e3e7e/Iban-Zubiaurre,Iban-Zubiau,be3e3e7e,es ESP,DF,Elche
8496.0,Dani Benítez,/en/players/51c34a32/Dani-Benitez,Dani-Benitez,51c34a32,es ESP,MF,Elche
8497.0,Jesús Olmo,/en/players/cf30e13a/Jesus-Olmo,Jesus-Olmo,cf30e13a,es ESP,DF,Elche
8498.0,Daniel Martín,/en/players/c8d2987f/Daniel-Martin,Daniel-Marti,c8d2987f,es ESP,FW,Elche
8499.0,Iván Bolado,/en/players/5686e45d/Ivan-Bolado,Ivan-Bolado,5686e45d,gq EQG,FW,Elche
8500.0,Wakaso,/en/players/999908af/Wakaso,Wakaso,999908af,gh GHA,MF,Elche
8501.0,Jaime,/en/players/d7f052c3/Jaime,Jaim,d7f052c3,es ESP,GK,Elche
8502.0,Gastón Caprari,/en/players/b016f997/Gaston-Caprari,Gaston-Caprari,b016f997,ar ARG,FW,Elche
