Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Nino,/en/players/03dc5b1f/Nino,03dc5b1f,Nino,es ESP,"FW,MF",Elche
1,Benja,/en/players/f04bc5bc/Benja,f04bc5bc,Benj,es ESP,DF,Elche
3,Curro Montoya,/en/players/e18e8059/Curro-Montoya,18e8059,Curro-Monto,es ESP,MF,Elche
4,Raúl Ivars,/en/players/c16d1aa5/Raul-Ivars,c16d1aa5,Raul-Iv,es ESP,FW,Elche
5,Pepelu,/en/players/ac7a2a99/Pepelu,c7a2a99,Pepelu,es ESP,MF,Elche
6,José Luis Rondo,/en/players/75ff5751/Jose-Luis-Rondo,75ff5751,Jose-Luis-Rondo,gq EQG,DF,Elche
7,Jorge Aizkorreta,/en/players/eafa7da1/Jorge-Aizkorreta,fa7da1,Jorge-Aizkorret,es ESP,GK,Elche
8,Manolo Serrano,/en/players/b89f1066/Manolo-Serrano,b89f1066,Manolo-Serrano,es ESP,MF,Elche
9,Miguel Melgar,/en/players/bfa43647/Miguel-Melgar,bfa43647,Miguel-Melg,es ESP,MF,Elche
10,Meca,/en/players/6219c657/Meca,6219c657,Mec,es ESP,FW,Elche
11,Toni Jiménez,/en/players/c59ba0f4/Toni-Jimenez,c59ba0f4,Toni-Jimenez,es ESP,GK,Elche
12,Leandro Sena,/en/players/1721d7af/Leandro-Sena,1721d7af,Leandro-S,br BRA,MF,Elche
13,Ricardo Cavas,/en/players/639b2723/Ricardo-Cavas,639b2723,Ricardo-Cav,es ESP,DF,Elche
14,José Juan Luque,/en/players/eb874847/Jose-Juan-Luque,b874847,Jose-Juan-Luqu,es ESP,MF,Elche
15,David Cuéllar,/en/players/d386f165/David-Cuellar,d386f165,David-Cu,es ESP,MF,Elche
16,Mariano Armentano,/en/players/5819b50b/Mariano-Armentano,5819b50b,Mariano-Armentano,ar ARG,FW,Elche
17,Juan Cabrejo,/en/players/3f2dbe00/Juan-Cabrejo,3f2dbe00,Juan-Cabrejo,es ESP,DF,Elche
18,Sergio Santamaría,/en/players/4795800e/Sergio-Santamaria,4795800e,Sergio-Santamari,es ESP,"FW,MF",Elche
19,Arnal Llibert,/en/players/6e514348/Arnal-Llibert,6e514348,Arnal-Llibert,es ESP,FW,Elche
20,Joaquín Bornes,/en/players/eb04bb43/Joaquin-Bornes,b04bb43,Joaquin-Bo,es ESP,DF,Elche
21,Antonio Moreno,/en/players/9004085d/Antonio-Moreno,9004085d,Antonio-Moreno,es ESP,DF,Elche
22,Loren del Pino,/en/players/a1ed3b8e/Loren-del-Pino,1ed3b8e,Loren-del-Pino,es ESP,MF,Elche
23,Koldo Sarasúa,/en/players/5d6cce88/Koldo-Sarasua,5d6cce88,Koldo-Sarasu,es ESP,DF,Elche
24,﻿Dani Mallo,/en/players/c965e3d0/Dani-Mallo,c965e3d0,Dani-Mallo,es ESP,GK,Elche
25,Igor Taševski,/en/players/8a69ac47/Igor-Tasevski,8a69ac47,Igor-Tasevski,rs SRB,DF,Elche
26,Moisés,/en/players/e3415193/Moises,3415193,Moi,es ESP,FW,Elche
27,Jorge Otero,/en/players/b2f887d4/Jorge-Otero,b2f887d4,Jorge-Otero,es ESP,DF,Elche
28,Dani Tortolero,/en/players/42481fd5/Dani-Tortolero,42481fd5,Dani-Tortolero,es ESP,DF,Elche
29,Roberto Acuña,/en/players/8b70bf2f/Roberto-Acuna,8b70bf2f,Roberto-Acu,py PAR,MF,Elche
30,Ariel Zárate,/en/players/9c670adf/Ariel-Zarate,9c670adf,Ariel-Zarat,ar ARG,"FW,MF",Elche
31,Juan García Granero,/en/players/febf4db0/Juan-Garcia-Granero,febf4db0,Juan-Garcia-Granero,es ESP,MF,Elche
32,Luis Gil Torres,/en/players/3541486a/Luis-Gil-Torres,3541486a,Luis-Gil-To,es ESP,FW,Elche
33,Goran Đorović,/en/players/a1b5c999/Goran-Djorovic,1b5c999,Goran-Djorovic,rs SRB,DF,Elche
34,José Manuel,/en/players/1d6f3570/Jose-Manuel,1d6f3570,Jose-Manu,es ESP,MF,Elche
35,Nicolás Rotundo,/en/players/2bc52c5a/Nicolas-Rotundo,2bc52c5a,Nicolas-Rotundo,uy URU,MF,Elche
36,José Zahínos,/en/players/6a78fdc0/Jose-Zahinos,6a78fdc0,Jose-Zahino,es ESP,MF,Elche
37,Kiko Torres,/en/players/0ccd43c7/Kiko-Torres,0ccd43c7,Kiko-To,es ESP,MF,Elche
38,Juan Carlos,/en/players/dc9c9a3d/Juan-Carlos,dc9c9a3d,Juan-Carlo,es ESP,FW,Elche
39,Fran Machado,/en/players/285976d5/Fran-Machado,285976d5,Fran-Machado,es ESP,MF,Elche
40,Alfredo,/en/players/f150686a/Alfredo,f150686a,Alfredo,es ESP,MF,Elche
41,Jesús Unanua,/en/players/a592fec8/Jesus-Unanua,592fec8,Jesus-Unanu,es ESP,GK,Elche
42,Marc Bernaus,/en/players/761ecc1f/Marc-Bernaus,761ecc1f,Marc-Bernau,ad AND,DF,Elche
43,Rubén Suárez,/en/players/addc6eca/Ruben-Suarez,ddc6eca,Ruben-Suarez,es ESP,MF,Elche
45,Francisco Noguerol,/en/players/73bdd0b1/Francisco-Noguerol,73bdd0b1,Francisco-Noguero,es ESP,DF,Elche
46,Diego Trotta,/en/players/e7ec1faf/Diego-Trotta,7ec1faf,Diego-Trott,ar ARG,DF,Elche
47,Jorge Azkoitia,/en/players/4ac3dade/Jorge-Azkoitia,4ac3dade,Jorge-Azkoiti,es ESP,MF,Elche
48,Jesús Turiel,/en/players/7c737496/Jesus-Turiel,7c737496,Jesus-Turi,es ESP,MF,Elche
49,Roberto Peragón,/en/players/c1dbaa18/Roberto-Peragon,c1dbaa18,Roberto-Perago,es ESP,FW,Elche
50,Ismael Santiago,/en/players/59c55e77/Ismael-Santiago,59c55e77,Ismael-Santiago,es ESP,MF,Elche
51,Unai Vergara,/en/players/c9d08ea0/Unai-Vergara,c9d08ea0,Unai-Verg,es ESP,DF,Elche
52,José Antonio,/en/players/a1b47d18/Jose-Antonio,1b47d18,Jose-Antonio,es ESP,DF,Elche
53,Willy Caballero,/en/players/a179d516/Willy-Caballero,179d516,Willy-Caballero,ar ARG,GK,Elche
54,Pere Martí,/en/players/f7e1f18e/Pere-Marti,f7e1f18e,Pere-Marti,es ESP,MF,Elche
