Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB
,Marco Mancosu,it ITA,MF,2,0,0.0,0.0,2008-2009,2c3a6c21,Cagliari,29,0.3,0.0,0.0,184.0,9.0,
,Salvatore Burrai,it ITA,MF,1,0,0.0,0.0,2008-2009,df441e8,Cagliari,1,0.0,0.0,0.0,184.0,9.0,
,﻿Alessandro Agostini,it ITA,DF,38,38,1.0,0.0,2009-2010,9549f66d,Cagliari,"3,420",38.0,3.0,0.0,184.0,9.0,
,Davide Astori,it ITA,DF,34,34,0.0,2.0,2009-2010,1522dab2,Cagliari,"3,038",33.8,11.0,0.0,184.0,9.0,
,Federico Marchetti,it ITA,GK,33,33,0.0,0.0,2009-2010,f794b426,Cagliari,"2,855",31.7,2.0,0.0,184.0,9.0,
,Daniele Conti,it ITA,MF,32,32,4.0,5.0,2009-2010,25df5a0d,Cagliari,"2,843",31.6,15.0,0.0,184.0,9.0,
,Davide Biondini,it ITA,MF,36,32,2.0,1.0,2009-2010,b4c3070a,Cagliari,"2,740",30.4,6.0,0.0,184.0,9.0,
,Andrea Cossu,it ITA,MF,33,31,11.0,2.0,2009-2010,70fd593e,Cagliari,"2,561",28.5,10.0,2.0,184.0,9.0,
,Michele Canini,it ITA,DF,30,30,0.0,0.0,2009-2010,171f762,Cagliari,"2,658",29.5,9.0,1.0,184.0,9.0,
,Alessandro Matri,it ITA,FW,38,30,4.0,13.0,2009-2010,58d97e77,Cagliari,"2,581",28.7,3.0,0.0,184.0,9.0,
,Andrea Lazzari,it ITA,MF,33,25,2.0,6.0,2009-2010,2d6caaa7,Cagliari,"2,285",25.4,4.0,0.0,184.0,9.0,
,Jeda,br BRA,FW,32,21,4.0,8.0,2009-2010,9bc3,Cagliari,"1,888",21.0,3.0,0.0,184.0,2.0,
,Daniele Dessena,it ITA,MF,29,19,0.0,3.0,2009-2010,02b2937c,Cagliari,"1,832",20.4,2.0,1.0,184.0,9.0,
,Luis Diego López,uy URU,DF,18,18,0.0,1.0,2009-2010,1a0d1319,Cagliari,"1,511",16.8,4.0,0.0,184.0,8.0,
,Nenê,br BRA,FW,33,14,1.0,8.0,2009-2010,fbd40d07,Cagliari,"1,376",15.3,4.0,1.0,184.0,2.0,
,Lino Marzorati,it ITA,DF,13,12,1.0,0.0,2009-2010,2cf1009b,Cagliari,"1,070",11.9,0.0,0.0,184.0,9.0,
,Joaquín Larrivey,ar ARG,FW,27,11,0.0,3.0,2009-2010,7ae94e67,Cagliari,956,10.6,1.0,1.0,184.0,5.0,
,Lorenzo Ariaudo,it ITA,DF,9,8,0.0,0.0,2009-2010,68b78c2a,Cagliari,702,7.8,2.0,0.0,184.0,9.0,
,Andrea Parola,it ITA,MF,14,7,0.0,0.0,2009-2010,19b163,Cagliari,731,8.1,2.0,0.0,184.0,9.0,
,Francesco Pisano,it ITA,DF,9,7,0.0,0.0,2009-2010,d76a53f3,Cagliari,616,6.8,1.0,0.0,184.0,9.0,
,Simone Barone,it ITA,MF,16,5,0.0,0.0,2009-2010,f649c15f,Cagliari,571,6.3,0.0,0.0,184.0,9.0,
,Daniele Ragatzu,it ITA,FW,8,4,0.0,2.0,2009-2010,282b3a4d,Cagliari,382,4.2,0.0,0.0,184.0,9.0,
,Michael Agazzi,it ITA,GK,3,3,0.0,0.0,2009-2010,0eda0ab8,Cagliari,270,3.0,0.0,0.0,184.0,9.0,
,Radja Nainggolan,be BEL,MF,7,2,0.0,0.0,2009-2010,1f9328da,Cagliari,216,2.4,2.0,1.0,184.0,27.0,
,Mauro Vigorito,it ITA,GK,2,1,0.0,0.0,2009-2010,582a251c,Cagliari,160,1.8,0.0,0.0,184.0,9.0,
,Cristiano Lupatelli,it ITA,GK,2,1,0.0,0.0,2009-2010,0fb9a389,Cagliari,135,1.5,0.0,0.0,184.0,9.0,
,Mattia Gallon,it ITA,FW,1,0,0.0,0.0,2009-2010,db98b166,Cagliari,24,0.3,0.0,0.0,184.0,9.0,
,Enrico Verachi,it ITA,MF,1,0,0.0,0.0,2009-2010,66d119a9,Cagliari,2,0.0,0.0,0.0,184.0,9.0,
,Mikhail Sivakow,by BLR,"DF,MF",1,0,0.0,0.0,2009-2010,55be2bf5,Cagliari,1,0.0,0.0,0.0,184.0,77.0,
,﻿Michael Agazzi,it ITA,GK,38,38,0.0,0.0,2010-2011,0eda0ab8,Cagliari,"3,383",37.6,1.0,0.0,184.0,9.0,
,Davide Astori,it ITA,DF,36,36,0.0,0.0,2010-2011,1522dab2,Cagliari,"3,240",36.0,10.0,0.0,184.0,9.0,
,Michele Canini,it ITA,DF,36,36,0.0,2.0,2010-2011,171f762,Cagliari,"3,240",36.0,6.0,0.0,184.0,9.0,
,Davide Biondini,it ITA,MF,37,35,3.0,1.0,2010-2011,b4c3070a,Cagliari,"3,149",35.0,5.0,0.0,184.0,9.0,
,Andrea Cossu,it ITA,MF,35,35,12.0,4.0,2010-2011,70fd593e,Cagliari,"2,933",32.6,8.0,0.0,184.0,9.0,
,Alessandro Agostini,it ITA,DF,34,34,1.0,0.0,2010-2011,9549f66d,Cagliari,"2,947",32.7,5.0,0.0,184.0,9.0,
,Radja Nainggolan,be BEL,MF,36,33,2.0,2.0,2010-2011,1f9328da,Cagliari,"2,908",32.3,6.0,0.0,184.0,27.0,
,Daniele Conti,it ITA,MF,29,27,1.0,5.0,2010-2011,25df5a0d,Cagliari,"2,343",26.0,9.0,0.0,184.0,9.0,
,Robert Acquafresca,it ITA,FW,37,27,1.0,8.0,2010-2011,d2b115ae,Cagliari,"2,289",25.4,1.0,0.0,184.0,9.0,
,Gabriele Perico,it ITA,DF,27,21,0.0,0.0,2010-2011,faccb74,Cagliari,"1,878",20.9,2.0,0.0,184.0,9.0,
,Andrea Lazzari,it ITA,MF,30,20,5.0,1.0,2010-2011,2d6caaa7,Cagliari,"1,835",20.4,2.0,0.0,184.0,9.0,
,Alessandro Matri,it ITA,FW,22,19,0.0,11.0,2010-2011,58d97e77,Cagliari,"1,678",18.6,3.0,0.0,184.0,9.0,
,Nenê,br BRA,FW,27,18,0.0,6.0,2010-2011,fbd40d07,Cagliari,"1,634",18.2,6.0,0.0,184.0,2.0,
,Francesco Pisano,it ITA,DF,18,15,1.0,0.0,2010-2011,d76a53f3,Cagliari,"1,336",14.8,2.0,0.0,184.0,9.0,
,Lorenzo Ariaudo,it ITA,DF,15,9,0.0,0.0,2010-2011,68b78c2a,Cagliari,982,10.9,4.0,0.0,184.0,9.0,
,Simone Missiroli,it ITA,MF,16,5,2.0,0.0,2010-2011,331c0a43,Cagliari,697,7.7,1.0,0.0,184.0,9.0,
,Daniele Ragatzu,it ITA,FW,18,4,0.0,1.0,2010-2011,282b3a4d,Cagliari,481,5.3,1.0,0.0,184.0,9.0,
,Simon Laner,it ITA,MF,18,3,0.0,0.0,2010-2011,30f5ccac,Cagliari,311,3.5,0.0,0.0,184.0,9.0,
,Alex Pinardi,it ITA,MF,7,3,0.0,0.0,2010-2011,ddc72e72,Cagliari,264,2.9,2.0,0.0,184.0,9.0,
,Ivan Pelizzoli,it ITA,GK,1,0,0.0,0.0,2010-2011,f1679973,Cagliari,37,0.4,0.0,0.0,184.0,9.0,
,Mikhail Sivakow,by BLR,"DF,MF",2,0,0.0,0.0,2010-2011,55be2bf5,Cagliari,35,0.4,0.0,0.0,184.0,77.0,
,Pablo Ceppelini,uy URU,MF,3,0,0.0,0.0,2010-2011,3d9c1055,Cagliari,20,0.2,0.0,0.0,184.0,8.0,
,﻿Radja Nainggolan,be BEL,MF,37,37,2.0,1.0,2011-2012,1f9328da,Cagliari,"3,209",35.7,7.0,0.0,184.0,27.0,
,Michael Agazzi,it ITA,GK,36,36,0.0,0.0,2011-2012,0eda0ab8,Cagliari,"3,197",35.5,4.0,0.0,184.0,9.0,
,Alessandro Agostini,it ITA,DF,35,35,1.0,0.0,2011-2012,9549f66d,Cagliari,"3,072",34.1,3.0,0.0,184.0,9.0,
,Michele Canini,it ITA,DF,34,34,0.0,0.0,2011-2012,171f762,Cagliari,"3,033",33.7,6.0,1.0,184.0,9.0,
,Francesco Pisano,it ITA,DF,34,34,0.0,0.0,2011-2012,d76a53f3,Cagliari,"2,865",31.8,4.0,0.0,184.0,9.0,
,Andrea Cossu,it ITA,MF,32,31,4.0,1.0,2011-2012,70fd593e,Cagliari,"2,515",27.9,12.0,0.0,184.0,9.0,
,Daniele Conti,it ITA,MF,32,30,5.0,4.0,2011-2012,25df5a0d,Cagliari,"2,636",29.3,12.0,0.0,184.0,9.0,
,Davide Astori,it ITA,DF,28,28,0.0,1.0,2011-2012,1522dab2,Cagliari,"2,450",27.2,5.0,0.0,184.0,9.0,
,Thiago Ribeiro,br BRA,FW,35,28,1.0,4.0,2011-2012,fda05b3b,Cagliari,"2,306",25.6,1.0,0.0,184.0,2.0,
,Albin Ekdal,se SWE,MF,30,23,1.0,1.0,2011-2012,f503ea63,Cagliari,"1,990",22.1,3.0,0.0,184.0,41.0,
,Lorenzo Ariaudo,it ITA,DF,24,16,0.0,1.0,2011-2012,68b78c2a,Cagliari,"1,601",17.8,3.0,0.0,184.0,9.0,
,Víctor Ibarbo,co COL,"FW,MF",38,14,4.0,3.0,2011-2012,552d1e41,Cagliari,"1,842",20.5,1.0,0.0,184.0,19.0,
,Mauricio Pinilla,cl CHI,FW,14,14,1.0,8.0,2011-2012,33bd231e,Cagliari,"1,165",12.9,2.0,1.0,184.0,31.0,
,Joaquín Larrivey,ar ARG,FW,27,13,1.0,7.0,2011-2012,7ae94e67,Cagliari,"1,240",13.8,1.0,0.0,184.0,5.0,
,Davide Biondini,it ITA,MF,15,13,0.0,1.0,2011-2012,b4c3070a,Cagliari,"1,185",13.2,4.0,0.0,184.0,9.0,
,Daniele Dessena,it ITA,MF,12,12,0.0,1.0,2011-2012,02b2937c,Cagliari,"1,055",11.7,3.0,0.0,184.0,9.0,
,Nenê,br BRA,FW,18,11,0.0,1.0,2011-2012,fbd40d07,Cagliari,976,10.8,3.0,0.0,184.0,2.0,
,Gabriele Perico,it ITA,DF,15,5,0.0,0.0,2011-2012,faccb74,Cagliari,628,7.0,2.0,0.0,184.0,9.0,
,Vlada Avramov,rs SRB,GK,3,2,0.0,0.0,2011-2012,baf76a08,Cagliari,223,2.5,0.0,0.0,184.0,28.0,
,Moestafa El Kabir,ma MAR,"FW,MF",7,1,0.0,1.0,2011-2012,0d0828e8,Cagliari,141,1.6,2.0,0.0,184.0,26.0,
,Pablo Ceppelini,uy URU,MF,5,1,0.0,0.0,2011-2012,3d9c1055,Cagliari,117,1.3,2.0,0.0,184.0,8.0,
,Rui Sampaio,pt POR,MF,6,0,0.0,0.0,2011-2012,f62ffacd,Cagliari,76,0.8,0.0,0.0,184.0,3.0,
,Simone Gozzi,it ITA,DF,2,0,0.0,0.0,2011-2012,d345ef4d,Cagliari,37,0.4,0.0,0.0,184.0,9.0,
,Nicola Murru,it ITA,DF,2,0,0.0,0.0,2011-2012,d183e9d6,Cagliari,25,0.3,0.0,0.0,184.0,9.0,
,Sebastian Eriksson,se SWE,"DF,MF",1,0,0.0,0.0,2011-2012,35d76360,Cagliari,2,0.0,0.0,0.0,184.0,41.0,
,﻿Michael Agazzi,it ITA,GK,35,35,0.0,0.0,2012-2013,0eda0ab8,Cagliari,"3,099",34.4,2.0,1.0,184.0,9.0,
,Radja Nainggolan,be BEL,MF,34,33,2.0,2.0,2012-2013,1f9328da,Cagliari,"2,970",33.0,13.0,0.0,184.0,27.0,
,Davide Astori,it ITA,DF,32,31,0.0,0.0,2012-2013,1522dab2,Cagliari,"2,764",30.7,7.0,2.0,184.0,9.0,
,Daniele Conti,it ITA,MF,29,29,2.0,3.0,2012-2013,25df5a0d,Cagliari,"2,557",28.4,15.0,1.0,184.0,9.0,
,Francesco Pisano,it ITA,DF,28,28,1.0,1.0,2012-2013,d76a53f3,Cagliari,"2,427",27.0,7.0,1.0,184.0,9.0,
,Luca Rossettini,it ITA,DF,28,28,0.0,0.0,2012-2013,47a500ae,Cagliari,"2,424",26.9,2.0,2.0,184.0,9.0,
,Daniele Dessena,it ITA,MF,31,28,1.0,3.0,2012-2013,02b2937c,Cagliari,"2,307",25.6,13.0,0.0,184.0,9.0,
,Albin Ekdal,se SWE,MF,31,27,1.0,1.0,2012-2013,f503ea63,Cagliari,"2,342",26.0,8.0,0.0,184.0,41.0,
,Marco Sau,it ITA,"FW,MF",30,23,1.0,12.0,2012-2013,1ad1f50d,Cagliari,"1,951",21.7,3.0,0.0,184.0,9.0,
,Víctor Ibarbo,co COL,"FW,MF",34,22,1.0,6.0,2012-2013,552d1e41,Cagliari,"2,069",23.0,1.0,0.0,184.0,19.0,
,Danilo Avelar,br BRA,"DF,MF",20,19,3.0,0.0,2012-2013,cb45fd,Cagliari,"1,667",18.5,4.0,0.0,184.0,2.0,
,Thiago Ribeiro,br BRA,FW,29,17,1.0,2.0,2012-2013,fda05b3b,Cagliari,"1,472",16.4,3.0,0.0,184.0,2.0,
,Lorenzo Ariaudo,it ITA,DF,17,15,0.0,0.0,2012-2013,68b78c2a,Cagliari,"1,416",15.7,3.0,0.0,184.0,9.0,
,Andrea Cossu,it ITA,MF,24,13,8.0,0.0,2012-2013,70fd593e,Cagliari,"1,195",13.3,4.0,1.0,184.0,9.0,
,Nicola Murru,it ITA,DF,13,13,0.0,0.0,2012-2013,d183e9d6,Cagliari,"1,073",11.9,6.0,0.0,184.0,9.0,
,Mauricio Pinilla,cl CHI,FW,23,12,1.0,7.0,2012-2013,33bd231e,Cagliari,"1,296",14.4,8.0,1.0,184.0,31.0,
,Gabriele Perico,it ITA,DF,16,12,0.0,0.0,2012-2013,faccb74,Cagliari,"1,101",12.2,0.0,0.0,184.0,9.0,
,Nenê,br BRA,FW,23,12,3.0,3.0,2012-2013,fbd40d07,Cagliari,996,11.1,5.0,0.0,184.0,2.0,
,Federico Casarini,it ITA,MF,11,4,0.0,1.0,2012-2013,0d72be2a,Cagliari,371,4.1,1.0,0.0,184.0,9.0,
,Vlada Avramov,rs SRB,GK,5,3,0.0,0.0,2012-2013,baf76a08,Cagliari,321,3.6,0.0,0.0,184.0,28.0,
,Joaquín Larrivey,ar ARG,FW,3,2,0.0,0.0,2012-2013,7ae94e67,Cagliari,195,2.2,0.0,0.0,184.0,5.0,
,Sebastian Eriksson,se SWE,"DF,MF",8,1,0.0,0.0,2012-2013,35d76360,Cagliari,166,1.8,1.0,0.0,184.0,41.0,
,Dario Del Fabro,it ITA,DF,3,1,0.0,0.0,2012-2013,b36f1ce8,Cagliari,152,1.7,0.0,0.0,184.0,9.0,
,Matías Cabrera,uy URU,MF,7,0,2.0,0.0,2012-2013,348e0a2e,Cagliari,240,2.7,3.0,0.0,184.0,8.0,
,Pablo Ceppelini,uy URU,MF,1,0,0.0,0.0,2012-2013,3d9c1055,Cagliari,8,0.1,0.0,0.0,184.0,8.0,
,﻿Luca Rossettini,it ITA,DF,36,36,0.0,0.0,2013-2014,47a500ae,Cagliari,"3,229",35.9,10.0,0.0,184.0,9.0,
,Davide Astori,it ITA,DF,34,34,2.0,0.0,2013-2014,1522dab2,Cagliari,"3,015",33.5,6.0,0.0,184.0,9.0,
,Daniele Conti,it ITA,MF,31,31,2.0,4.0,2013-2014,25df5a0d,Cagliari,"2,758",30.6,13.0,2.0,184.0,9.0,
,Daniele Dessena,it ITA,MF,33,30,0.0,0.0,2013-2014,02b2937c,Cagliari,"2,655",29.5,6.0,0.0,184.0,9.0,
,Marco Sau,it ITA,"FW,MF",30,27,1.0,6.0,2013-2014,1ad1f50d,Cagliari,"2,084",23.2,1.0,0.0,184.0,9.0,
,Vlada Avramov,rs SRB,GK,23,22,0.0,0.0,2013-2014,baf76a08,Cagliari,"2,016",22.4,4.0,0.0,184.0,28.0,
,Francesco Pisano,it ITA,DF,23,21,3.0,0.0,2013-2014,d76a53f3,Cagliari,"1,809",20.1,5.0,0.0,184.0,9.0,
,Nicola Murru,it ITA,DF,21,21,2.0,0.0,2013-2014,d183e9d6,Cagliari,"1,784",19.8,4.0,1.0,184.0,9.0,
,Víctor Ibarbo,co COL,"FW,MF",30,20,1.0,4.0,2013-2014,552d1e41,Cagliari,"2,037",22.6,6.0,1.0,184.0,19.0,
,Albin Ekdal,se SWE,MF,22,20,0.0,1.0,2013-2014,f503ea63,Cagliari,"1,656",18.4,6.0,0.0,184.0,41.0,
,Andrea Cossu,it ITA,MF,29,19,1.0,0.0,2013-2014,70fd593e,Cagliari,"1,658",18.4,6.0,0.0,184.0,9.0,
,Radja Nainggolan,be BEL,MF,17,17,0.0,2.0,2013-2014,1f9328da,Cagliari,"1,527",17.0,6.0,0.0,184.0,27.0,
,Mauricio Pinilla,cl CHI,FW,26,16,3.0,7.0,2013-2014,33bd231e,Cagliari,"1,600",17.8,9.0,1.0,184.0,31.0,
,Danilo Avelar,br BRA,"DF,MF",20,16,1.0,0.0,2013-2014,cb45fd,Cagliari,"1,446",16.1,3.0,1.0,184.0,2.0,
,Gabriele Perico,it ITA,DF,20,13,0.0,0.0,2013-2014,faccb74,Cagliari,"1,243",13.8,3.0,0.0,184.0,9.0,
,Sebastian Eriksson,se SWE,"DF,MF",20,12,0.0,0.0,2013-2014,35d76360,Cagliari,"1,164",12.9,2.0,0.0,184.0,41.0,
,Nenê,br BRA,FW,23,11,3.0,5.0,2013-2014,fbd40d07,Cagliari,"1,023",11.4,5.0,0.0,184.0,2.0,
,Michael Agazzi,it ITA,GK,11,11,0.0,0.0,2013-2014,0eda0ab8,Cagliari,990,11.0,1.0,0.0,184.0,9.0,
,Matías Cabrera,uy URU,MF,19,10,0.0,1.0,2013-2014,348e0a2e,Cagliari,786,8.7,2.0,0.0,184.0,8.0,
,Agim Ibraimi,mk MKD,"FW,MF",25,8,2.0,2.0,2013-2014,8d63de15,Cagliari,895,9.9,1.0,0.0,184.0,81.0,
,Matías Vecino,uy URU,"FW,MF",9,7,0.0,2.0,2013-2014,44ac04e9,Cagliari,684,7.6,2.0,0.0,184.0,8.0,
,Lorenzo Ariaudo,it ITA,DF,4,3,0.0,0.0,2013-2014,68b78c2a,Cagliari,271,3.0,0.0,0.0,184.0,9.0,
,Dario Del Fabro,it ITA,DF,3,3,0.0,0.0,2013-2014,b36f1ce8,Cagliari,270,3.0,0.0,0.0,184.0,9.0,
,Marco Silvestri,it ITA,GK,3,3,0.0,0.0,2013-2014,0d422df7,Cagliari,234,2.6,0.0,1.0,184.0,9.0,
,Andrea Tabanelli,it ITA,MF,3,2,0.0,0.0,2013-2014,b59e02da,Cagliari,182,2.0,0.0,0.0,184.0,9.0,
,Antonio Adán,es ESP,GK,2,2,0.0,0.0,2013-2014,65d62814,Cagliari,180,2.0,0.0,0.0,184.0,1.0,
,Adryan,br BRA,"FW,MF",5,2,0.0,0.0,2013-2014,769bba76,Cagliari,153,1.7,0.0,0.0,184.0,2.0,
,Marios Oikonomou,gr GRE,DF,1,1,0.0,0.0,2013-2014,3b9858f5,Cagliari,90,1.0,0.0,0.0,184.0,55.0,
,Alessandro Bastrini,it ITA,DF,1,0,0.0,0.0,2013-2014,2796261,Cagliari,45,0.5,0.0,0.0,184.0,9.0,
,Antonio Loi,it ITA,MF,3,0,0.0,0.0,2013-2014,997b1a86,Cagliari,8,0.1,0.0,0.0,184.0,9.0,
,Simone Solinas,it ITA,FW,1,0,0.0,0.0,2013-2014,c19c430b,Cagliari,2,0.0,0.0,0.0,184.0,9.0,
,﻿Luca Rossettini,it ITA,DF,32,32,3.0,3.0,2014-2015,47a500ae,Cagliari,"2,835",31.5,12.0,0.0,184.0,9.0,
,Albin Ekdal,se SWE,MF,33,32,1.0,5.0,2014-2015,f503ea63,Cagliari,"2,683",29.8,7.0,0.0,184.0,41.0,
,Danilo Avelar,br BRA,"DF,MF",31,29,3.0,4.0,2014-2015,cb45fd,Cagliari,"2,636",29.3,11.0,1.0,184.0,2.0,
,Lorenzo Crisetig,it ITA,MF,28,26,1.0,0.0,2014-2015,f54dfca8,Cagliari,"2,225",24.7,8.0,0.0,184.0,9.0,
,Luca Ceppitelli,it ITA,DF,25,22,0.0,0.0,2014-2015,7d50454d,Cagliari,"1,975",21.9,7.0,0.0,184.0,9.0,
,Antonio Balzano,it ITA,DF,25,21,2.0,0.0,2014-2015,5a44641,Cagliari,"1,997",22.2,6.0,0.0,184.0,9.0,
,Daniele Dessena,it ITA,MF,28,21,2.0,1.0,2014-2015,02b2937c,Cagliari,"1,911",21.2,4.0,0.0,184.0,9.0,
,Željko Brkić,rs SRB,GK,21,21,0.0,0.0,2014-2015,5b8e51a8,Cagliari,"1,890",21.0,0.0,0.0,184.0,28.0,
,Marco Sau,it ITA,"FW,MF",28,20,6.0,7.0,2014-2015,1ad1f50d,Cagliari,"1,794",19.9,3.0,0.0,184.0,9.0,
,Diego Farias,br BRA,FW,29,20,3.0,6.0,2014-2015,157d29b6,Cagliari,"1,785",19.8,7.0,0.0,184.0,2.0,
,Andrea Cossu,it ITA,MF,22,19,2.0,2.0,2014-2015,70fd593e,Cagliari,"1,591",17.7,5.0,1.0,184.0,9.0,
,Daniele Conti,it ITA,MF,18,17,0.0,1.0,2014-2015,25df5a0d,Cagliari,"1,492",16.6,11.0,1.0,184.0,9.0,
,João Pedro,it ITA,"FW,MF",29,15,2.0,5.0,2014-2015,81255c03,Cagliari,"1,501",16.7,5.0,0.0,184.0,9.0,
,Alessio Cragno,it ITA,GK,14,14,0.0,0.0,2014-2015,f554e29b,Cagliari,"1,260",14.0,0.0,0.0,184.0,9.0,
,Paul-Jose M'Poku,cd COD,MF,16,14,2.0,3.0,2014-2015,6ec1ddf1,Cagliari,"1,242",13.8,4.0,0.0,184.0,50.0,
,Godfred Donsah,gh GHA,MF,21,13,1.0,2.0,2014-2015,384dd218,Cagliari,"1,155",12.8,1.0,0.0,184.0,17.0,
,Marco Capuano,it ITA,DF,15,12,0.0,0.0,2014-2015,616aea37,Cagliari,"1,131",12.6,2.0,0.0,184.0,9.0,
,Víctor Ibarbo,co COL,"FW,MF",13,12,2.0,2.0,2014-2015,552d1e41,Cagliari,"1,053",11.7,4.0,1.0,184.0,19.0,
,Francesco Pisano,it ITA,DF,13,12,0.0,0.0,2014-2015,d76a53f3,Cagliari,860,9.6,1.0,0.0,184.0,9.0,
,Samuele Longo,it ITA,FW,27,9,0.0,0.0,2014-2015,1163de29,Cagliari,"1,077",12.0,4.0,0.0,184.0,9.0,
,Duje Čop,hr CRO,FW,16,9,0.0,4.0,2014-2015,8b0b02c9,Cagliari,812,9.0,1.0,0.0,184.0,16.0,
,Modibo Diakité,fr FRA,DF,9,8,0.0,0.0,2014-2015,5eb4ab4,Cagliari,716,8.0,1.0,1.0,184.0,4.0,
,Nicola Murru,it ITA,DF,8,6,0.0,0.0,2014-2015,d183e9d6,Cagliari,566,6.3,2.0,1.0,184.0,9.0,
,Alejandro González,uy URU,DF,7,6,0.0,0.0,2014-2015,0b40b3a9,Cagliari,460,5.1,2.0,0.0,184.0,8.0,
,Simone Benedetti,it ITA,DF,5,4,1.0,0.0,2014-2015,1a064b7d,Cagliari,326,3.6,2.0,0.0,184.0,9.0,
,Simone Colombi,it ITA,GK,3,3,0.0,0.0,2014-2015,72be9309,Cagliari,270,3.0,1.0,0.0,184.0,9.0,
,Nicolò Barella,it ITA,MF,3,1,0.0,0.0,2014-2015,6928979a,Cagliari,131,1.5,1.0,0.0,184.0,9.0,
,Caio Rangel,br BRA,"FW,MF",6,0,0.0,0.0,2014-2015,ff0ffa5c,Cagliari,103,1.1,0.0,0.0,184.0,2.0,
,Josef Hušbauer,cz CZE,MF,2,0,0.0,0.0,2014-2015,3d68d631,Cagliari,23,0.3,0.0,0.0,184.0,84.0,
,Alessandro Capello,it ITA,FW,0,0,,,2014-2015,d94cc025,Cagliari,,,,,184.0,9.0,
,Werther Carboni,it ITA,GK,0,0,,,2014-2015,81521b3a,Cagliari,,,,,184.0,9.0,
,Mattia Muroni,it ITA,MF,0,0,,,2014-2015,09ce0f71,Cagliari,,,,,184.0,9.0,
,﻿Marco Storari,it ITA,GK,41,41,0.0,0.0,2015-2016,fb5eb6e0,Cagliari,"3,690",41.0,3.0,0.0,184.0,9.0,
,João Pedro,it ITA,"FW,MF",38,32,7.0,13.0,2015-2016,81255c03,Cagliari,"2,812",31.2,11.0,0.0,184.0,9.0,
,Marco Fossati,it ITA,MF,36,29,3.0,1.0,2015-2016,39bec070,Cagliari,"2,516",28.0,10.0,2.0,184.0,9.0,
,Fabio Pisacane,it ITA,DF,30,29,1.0,1.0,2015-2016,56400c01,Cagliari,"2,492",27.7,8.0,0.0,184.0,9.0,
,Bartosz Salamon,pl POL,"DF,MF",33,28,1.0,2.0,2015-2016,9b30df1e,Cagliari,"2,603",28.9,5.0,0.0,184.0,14.0,
,Diego Farias,br BRA,FW,34,28,13.0,14.0,2015-2016,157d29b6,Cagliari,"2,423",26.9,10.0,0.0,184.0,2.0,
,Davide Di Gennaro,it ITA,"FW,MF",31,27,5.0,4.0,2015-2016,951a4ee4,Cagliari,"2,168",24.1,6.0,1.0,184.0,9.0,
,Luca Ceppitelli,it ITA,DF,26,26,0.0,1.0,2015-2016,7d50454d,Cagliari,"2,263",25.1,9.0,0.0,184.0,9.0,
,Nicola Murru,it ITA,DF,28,24,2.0,0.0,2015-2016,d183e9d6,Cagliari,"2,129",23.7,10.0,1.0,184.0,9.0,
,Marco Sau,it ITA,"FW,MF",28,23,5.0,10.0,2015-2016,1ad1f50d,Cagliari,"1,941",21.6,3.0,0.0,184.0,9.0,
,Antonio Balzano,it ITA,DF,24,21,2.0,1.0,2015-2016,5a44641,Cagliari,"1,919",21.3,6.0,1.0,184.0,9.0,
,Federico Melchiorri,it ITA,FW,27,21,7.0,8.0,2015-2016,87e5d68c,Cagliari,"1,871",20.8,5.0,0.0,184.0,9.0,
,Niccolò Giannetti,it ITA,FW,28,20,6.0,10.0,2015-2016,d9e750e5,Cagliari,"1,702",18.9,4.0,1.0,184.0,9.0,
,Gianni Munari,it ITA,MF,19,18,1.0,2.0,2015-2016,50613bd,Cagliari,"1,342",14.9,6.0,1.0,184.0,9.0,
,Luka Krajnc,si SVN,DF,21,16,0.0,0.0,2015-2016,2b71b88a,Cagliari,"1,469",16.3,3.0,1.0,184.0,32.0,
,Marco Capuano,it ITA,DF,15,15,0.0,1.0,2015-2016,616aea37,Cagliari,"1,350",15.0,1.0,0.0,184.0,9.0,
,Daniele Dessena,it ITA,MF,16,15,0.0,0.0,2015-2016,02b2937c,Cagliari,"1,280",14.2,4.0,0.0,184.0,9.0,
,Alessandro Deiola,it ITA,MF,21,12,2.0,2.0,2015-2016,7f267d66,Cagliari,"1,163",12.9,2.0,0.0,184.0,9.0,
,Antonio Barreca,it ITA,DF,15,11,3.0,0.0,2015-2016,6a189491,Cagliari,"1,007",11.2,1.0,1.0,184.0,9.0,
,Antonio Cinelli,it ITA,MF,12,9,0.0,1.0,2015-2016,8471bc9f,Cagliari,844,9.4,2.0,0.0,184.0,9.0,
,Andrés Tello,co COL,MF,24,6,0.0,2.0,2015-2016,5f951ef1,Cagliari,913,10.1,7.0,1.0,184.0,19.0,
,Alberto Cerri,it ITA,FW,24,6,2.0,3.0,2015-2016,1079c685,Cagliari,876,9.7,1.0,0.0,184.0,9.0,
,Santiago Colombatto,ar ARG,MF,5,2,0.0,0.0,2015-2016,d9fdbf3,Cagliari,282,3.1,3.0,0.0,184.0,5.0,
,Nicolò Barella,it ITA,MF,5,2,0.0,0.0,2015-2016,6928979a,Cagliari,156,1.7,0.0,0.0,184.0,9.0,
