2002-2003,Bournemouth
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿James Hayter,eng ENG,FW,45,45,3,8,"3,185",35.4,1,0,/en/players/4e13b228/James-Hayter,4e13b228,James-Hayt
Stephen Purches,eng ENG,DF,44,43,2,3,"3,798",42.2,1,0,/en/players/2dc0bab3/Stephen-Purches,2dc0bab3,Stephen-Purch
Carl Fletcher,wls WAL,MF,42,42,3,1,"3,755",41.7,6,0,/en/players/0c427217/Carl-Fletcher,0c427217,Carl-Fletch
Marcus Browning,wls WAL,MF,43,40,3,1,"3,521",39.1,5,1,/en/players/30272eef/Marcus-Browning,30272eef,Marcus-Browning
Wade Elliott,eng ENG,MF,44,39,5,4,"3,382",37.6,3,1,/en/players/20435992/Wade-Elliott,20435992,Wade-Elliott
Garreth O'Connor,ie IRL,MF,41,39,3,8,"2,647",29.4,3,0,/en/players/98cea714/Garreth-OConnor,98cea714,Garreth-OConno
Neil Moss,eng ENG,GK,33,33,0,0,"2,925",32.5,1,0,/en/players/0a63c6a4/Neil-Moss,0a63c6a4,Neil-Mo
Danny Thomas,eng ENG,"DF,MF",37,30,5,2,"2,527",28.1,0,0,/en/players/3976ec1c/Danny-Thomas,3976ec1c,Danny-Thom
Steve Fletcher,eng ENG,FW,35,29,3,5,"2,617",29.1,6,0,/en/players/a5efd8a7/Steve-Fletcher,5efd8a7,Steve-Fletch
Neil Young,eng ENG,DF,32,29,1,0,"2,517",28.0,4,1,/en/players/647c6505/Neil-Young,647c6505,Neil-Young
Jason Tindall,eng ENG,DF,27,24,0,1,"2,193",24.4,5,0,/en/players/ac7d1201/Jason-Tindall,c7d1201,Jason-Tind
Brian Stock,wls WAL,MF,27,24,2,2,"1,407",15.6,4,0,/en/players/27f5a58e/Brian-Stock,27f5a58e,Brian-Stock
Warren Feeney,nir NIR,FW,21,21,0,7,"1,112",12.4,3,0,/en/players/fded2f45/Warren-Feeney,fded2f45,Warren-F
Derek Holmes,sct SCO,FW,29,21,1,3,"1,071",11.9,1,0,/en/players/befda55f/Derek-Holmes,befda55f,Derek-Holm
Karl Broadhurst,eng ENG,DF,21,20,0,1,"1,762",19.6,4,0,/en/players/ea058c51/Karl-Broadhurst,058c51,Karl-Broadhurst
Warren Cummings,sct SCO,DF,20,20,3,0,"1,758",19.5,5,0,/en/players/5625dcda/Warren-Cummings,5625dcda,Warren-Cumming
Lewis Buxton,eng ENG,DF,17,15,0,0,"1,335",14.8,0,0,/en/players/0d76248a/Lewis-Buxton,0d76248a,Lewis-Buxto
Alan Connell,eng ENG,FW,13,10,0,6,866,9.6,1,0,/en/players/5ed7060f/Alan-Connell,5ed7060f,Alan-Co
Chris Tardif,nir NIR,GK,9,9,0,0,735,8.2,0,0,/en/players/fd3ce74e/Chris-Tardif,fd3ce74e,Chris-Tardif
Shaun Maher,ie IRL,DF,8,7,0,2,625,6.9,1,0,/en/players/9c28f857/Shaun-Maher,9c28f857,Shaun-Mah
Phil Gulliver,eng ENG,DF,6,4,0,0,350,3.9,0,0,/en/players/51fe91c0/Phil-Gulliver,51fe91c0,Phil-Gulliv
Scott McDonald,au AUS,"FW,MF",7,3,0,1,298,3.3,0,0,/en/players/c770acfc/Scott-McDonald,c770acfc,Scott-McDonald
Narada Bernard,jm JAM,DF,7,3,0,0,274,3.0,0,0,/en/players/b9a5d418/Narada-Bernard,b9a5d418,Narada-Bernard
Liam Ridgewell,eng ENG,DF,5,2,0,0,220,2.4,2,0,/en/players/7c9e057e/Liam-Ridgewell,7c9e057e,Liam-Ridgew
Jamie Ashdown,eng ENG,GK,2,2,0,0,180,2.0,0,0,/en/players/0f056348/Jamie-Ashdown,0f056348,Jamie-Ashdow
Alan Blayney,nir NIR,GK,2,2,0,0,180,2.0,0,0,/en/players/16c7a4a9/Alan-Blayney,16c7a4a9,Alan-B
Chukki Eribenne,eng ENG,FW,6,0,0,0,113,1.3,0,0,/en/players/766d5c5a/Chukki-Eribenne,766d5c5a,Chukki-Erib
Gareth Stewart,eng ENG,GK,1,0,0,0,45,0.5,0,0,/en/players/09157774/Gareth-Stewart,09157774,Gareth-Stewart
Amos Foyewa,,,1,0,0,0,6,0.1,0,0,No detected,,
﻿2003-2004,Bournemouth
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Neil Moss,eng ENG,GK,46,46,0,0,"4,140",46.0,0,0,/en/players/0a63c6a4/Neil-Moss,0a63c6a4,Neil-Mo
Stephen Purches,eng ENG,DF,42,42,3,3,"3,723",41.4,1,0,/en/players/2dc0bab3/Stephen-Purches,2dc0bab3,Stephen-Purch
Warren Cummings,sct SCO,DF,42,42,3,2,"3,680",40.9,5,1,/en/players/5625dcda/Warren-Cummings,5625dcda,Warren-Cumming
Marcus Browning,wls WAL,MF,42,41,3,0,"3,544",39.4,9,0,/en/players/30272eef/Marcus-Browning,30272eef,Marcus-Browning
Carl Fletcher,wls WAL,MF,40,40,1,2,"3,543",39.4,9,0,/en/players/0c427217/Carl-Fletcher,0c427217,Carl-Fletch
Steve Fletcher,eng ENG,FW,41,40,4,9,"3,517",39.1,5,0,/en/players/a5efd8a7/Steve-Fletcher,5efd8a7,Steve-Fletch
James Hayter,eng ENG,FW,44,37,4,14,"3,356",37.3,1,0,/en/players/4e13b228/James-Hayter,4e13b228,James-Hayt
Karl Broadhurst,eng ENG,DF,39,36,0,1,"3,188",35.4,7,0,/en/players/ea058c51/Karl-Broadhurst,058c51,Karl-Broadhurst
Warren Feeney,nir NIR,FW,40,34,5,12,"2,854",31.7,4,0,/en/players/fded2f45/Warren-Feeney,fded2f45,Warren-F
Wade Elliott,eng ENG,MF,39,33,4,3,"2,315",25.7,2,0,/en/players/20435992/Wade-Elliott,20435992,Wade-Elliott
Garreth O'Connor,ie IRL,MF,37,28,2,2,"2,472",27.5,8,0,/en/players/98cea714/Garreth-OConnor,98cea714,Garreth-OConno
Lewis Buxton,eng ENG,DF,26,24,1,0,"2,054",22.8,4,0,/en/players/0d76248a/Lewis-Buxton,0d76248a,Lewis-Buxto
Shaun Maher,ie IRL,DF,29,23,0,1,"1,971",21.9,3,0,/en/players/9c28f857/Shaun-Maher,9c28f857,Shaun-Mah
Derek Holmes,sct SCO,FW,26,20,0,2,"1,085",12.1,2,0,/en/players/befda55f/Derek-Holmes,befda55f,Derek-Holm
Claus Bech Jørgensen,fo FRO,MF,17,16,4,0,"1,406",15.6,1,0,/en/players/ef06f98a/Claus-Bech-Jorgensen,f06f98a,Claus-Bech-Jorg
Jason Tindall,eng ENG,DF,19,12,0,0,441,4.9,1,0,/en/players/ac7d1201/Jason-Tindall,c7d1201,Jason-Tind
Brian Stock,wls WAL,MF,19,11,1,3,"1,045",11.6,2,1,/en/players/27f5a58e/Brian-Stock,27f5a58e,Brian-Stock
Neil Young,eng ENG,DF,10,5,0,0,485,5.4,1,0,/en/players/647c6505/Neil-Young,647c6505,Neil-Young
Stephen Cooke,eng ENG,MF,3,3,0,0,170,1.9,0,0,/en/players/71015afb/Stephen-Cooke,71015afb,Stephen-Cook
