Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Walter Samuel,ar ARG,DF,31,31,0.0,2.0,2002-2003,/en/players/ceb6c79d/Walter-Samuel,ceb6c79d,Roma,"2,790",31.0,8.0,0.0,167,5.0,31,Roma
,Emerson,br BRA,MF,31,31,4.0,2.0,2002-2003,/en/players/67d57df1/Emerson,67d57df1,Roma,"2,674",29.7,4.0,1.0,167,2.0,54,Roma
,Christian Panucci,it ITA,DF,29,29,2.0,1.0,2002-2003,/en/players/b0d1a3a8/Christian-Panucci,b0d1a3a8,Roma,"2,467",27.4,4.0,1.0,167,9.0,20070,Roma
,Francisco Lima,br BRA,MF,28,27,4.0,0.0,2002-2003,/en/players/01721c93/Francisco-Lima,01721c93,Roma,"2,445",27.2,5.0,0.0,167,2.0,20558,Roma
,Cafú,br BRA,DF,26,25,1.0,0.0,2002-2003,/en/players/f0ee7526/Cafu,f0ee7526,Roma,"2,138",23.8,3.0,0.0,167,2.0,19777,Roma
,Francesco Totti,it ITA,"FW,MF",24,23,6.0,14.0,2002-2003,/en/players/ed75b6c7/Francesco-Totti,d75b6c7,Roma,"1,933",21.5,3.0,1.0,167,9.0,20559,Roma
,Vincent Candela,fr FRA,"DF,MF",23,23,4.0,1.0,2002-2003,/en/players/489d2628/Vincent-Candela,489d2628,Roma,"1,840",20.4,3.0,1.0,167,4.0,8244,Roma
,Vincenzo Montella,it ITA,FW,29,22,3.0,9.0,2002-2003,/en/players/e817154c/Vincenzo-Montella,817154c,Roma,"1,791",19.9,0.0,0.0,167,9.0,7792,Roma
,Ivan Pelizzoli,it ITA,GK,19,18,0.0,0.0,2002-2003,/en/players/f1679973/Ivan-Pelizzoli,f1679973,Roma,"1,648",18.3,0.0,0.0,167,9.0,20560,Roma
,Jonathan Zebina,fr FRA,DF,19,18,0.0,0.0,2002-2003,/en/players/5b48889f/Jonathan-Zebina,5b48889f,Roma,"1,606",17.8,5.0,1.0,167,4.0,14034,Roma
,Olivier Dacourt,fr FRA,MF,18,18,0.0,0.0,2002-2003,/en/players/3a114b3c/Olivier-Dacourt,3a114b3c,Roma,"1,508",16.8,4.0,0.0,167,4.0,7807,Roma
,Francesco Antonioli,it ITA,GK,16,16,0.0,0.0,2002-2003,/en/players/0fa7ec78/Francesco-Antonioli,0fa7ec78,Roma,"1,387",15.4,0.0,1.0,167,9.0,20561,Roma
,Aldair,br BRA,DF,17,15,1.0,0.0,2002-2003,/en/players/7b0ec088/Aldair,7b0ec088,Roma,"1,349",15.0,1.0,0.0,167,2.0,20562,Roma
,Antonio Cassano,it ITA,FW,27,15,4.0,9.0,2002-2003,/en/players/d0ed4d32/Antonio-Cassano,d0ed4d32,Roma,"1,346",15.0,8.0,0.0,167,9.0,45,Roma
,Damiano Tommasi,it ITA,MF,19,14,2.0,3.0,2002-2003,/en/players/46361093/Damiano-Tommasi,46361093,Roma,"1,194",13.3,2.0,0.0,167,9.0,4127,Roma
,Marco Delvecchio,it ITA,FW,16,13,2.0,4.0,2002-2003,/en/players/f7a94520/Marco-Delvecchio,f7a94520,Roma,"1,102",12.2,1.0,1.0,167,9.0,20032,Roma
,Traianos Dellas,gr GRE,DF,10,9,0.0,1.0,2002-2003,/en/players/cefe8bcf/Traianos-Dellas,cefe8bcf,Roma,729,8.1,3.0,2.0,167,55.0,20563,Roma
,Gabriel Batistuta,ar ARG,FW,12,6,3.0,4.0,2002-2003,/en/players/792d83d1/Gabriel-Batistuta,792d83d1,Roma,661,7.3,1.0,0.0,167,5.0,19631,Roma
,Leandro Cufré,ar ARG,DF,7,5,0.0,0.0,2002-2003,/en/players/eac65ec0/Leandro-Cufre,c65ec0,Roma,466,5.2,0.0,0.0,167,5.0,11363,Roma
,Gianni Guigou,uy URU,MF,14,4,2.0,1.0,2002-2003,/en/players/7c495f42/Gianni-Guigou,7c495f42,Roma,661,7.3,2.0,0.0,167,8.0,20564,Roma
,Luigi Sartor,it ITA,DF,11,4,0.0,0.0,2002-2003,/en/players/0c87971e/Luigi-Sartor,0c87971e,Roma,472,5.2,2.0,0.0,167,9.0,20565,Roma
,Daniele De Rossi,it ITA,"DF,MF",4,3,0.0,2.0,2002-2003,/en/players/532d2690/Daniele-De-Rossi,532d2690,Roma,279,3.1,1.0,0.0,167,9.0,20566,Roma
,Massimo Marazzina,it ITA,FW,7,2,,0.0,2002-2003,/en/players/8b0f45d8/Massimo-Marazzina,8b0f45d8,Roma,179,2.0,0.0,0.0,167,9.0,20373,Roma
,Davide Bombardini,it ITA,MF,7,1,0.0,0.0,2002-2003,/en/players/28be81c9/Davide-Bombardini,28be81c9,Roma,232,2.6,2.0,0.0,167,9.0,20567,Roma
,Diego Fuser,it ITA,MF,3,0,0.0,0.0,2002-2003,/en/players/8467e7f0/Diego-Fuser,8467e7f0,Roma,86,1.0,0.0,0.0,167,9.0,20568,Roma
,Ivan Tomić,rs SRB,MF,2,0,0.0,0.0,2002-2003,/en/players/dff4f3f2/Ivan-Tomic,dff4f3f2,Roma,41,0.5,1.0,0.0,167,28.0,3273,Roma
,Damiano Ferronetti,it ITA,"DF,MF",1,0,0.0,0.0,2002-2003,/en/players/b6cc6dd6/Damiano-Ferronetti,b6cc6dd6,Roma,36,0.4,0.0,0.0,167,9.0,20023,Roma
,Carlo Zotti,it ITA,GK,1,0,0.0,0.0,2002-2003,/en/players/ea79eeab/Carlo-Zotti,79eeab,Roma,24,0.3,0.0,0.0,167,9.0,20569,Roma
,Alberto Aquilani,it ITA,MF,1,0,,0.0,2002-2003,/en/players/ad340e17/Alberto-Aquilani,d340e17,Roma,1,0.0,0.0,0.0,167,9.0,5452,Roma
,﻿Mancini,br BRA,"FW,MF",33,33,10.0,8.0,2003-2004,/en/players/c3baac3c/Mancini,c3baac3c,Roma,"2,968",33.0,3.0,0.0,167,2.0,19660,Roma
,Emerson,br BRA,MF,33,33,1.0,3.0,2003-2004,/en/players/67d57df1/Emerson,67d57df1,Roma,"2,966",33.0,4.0,0.0,167,2.0,54,Roma
,Antonio Cassano,it ITA,FW,33,33,8.0,14.0,2003-2004,/en/players/d0ed4d32/Antonio-Cassano,d0ed4d32,Roma,"2,690",29.9,3.0,0.0,167,9.0,45,Roma
,Francisco Lima,br BRA,MF,32,32,0.0,0.0,2003-2004,/en/players/01721c93/Francisco-Lima,01721c93,Roma,"2,737",30.4,3.0,0.0,167,2.0,20558,Roma
,Ivan Pelizzoli,it ITA,GK,31,31,0.0,0.0,2003-2004,/en/players/f1679973/Ivan-Pelizzoli,f1679973,Roma,"2,790",31.0,0.0,0.0,167,9.0,20560,Roma
