2003-2004,Union-Berlin
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Steffen Baumgart,de GER,FW,32,32,4,13,"2,779",30.9,8,0,/en/players/95ba398d/Steffen-Baumgart,95ba398d,Steffen-Baumgart
Robert Wulnikowski,de GER,GK,30,30,0,0,"2,673",29.7,2,0,/en/players/e8f06bfe/Robert-Wulnikowski,8f06bfe,Robert-Wulnikowski
Frédéric Page,ch SUI,DF,30,30,0,3,"2,607",29.0,3,1,/en/players/2eff96fa/Frederic-Page,2eff96fa,Frederic-Pag
Jan Sandmann,de GER,DF,32,27,0,0,"2,521",28.0,8,0,/en/players/50fe66ef/Jan-Sandmann,50fe66ef,Jan-Sandm
Florian Bruns,de GER,MF,32,26,1,4,"2,309",25.7,6,0,/en/players/df41ad24/Florian-Bruns,df41ad24,Florian-Bru
Thomas Sobotzik,de GER,MF,29,26,1,7,"2,254",25.0,6,1,/en/players/9b1e2ab7/Thomas-Sobotzik,9b1e2ab7,Thomas-Sobotzik
Michael Molata,de GER,DF,22,22,0,0,"1,864",20.7,7,0,/en/players/47d1c896/Michael-Molata,47d1c896,Michael-Molat
Dario Dabac,,DF,25,20,1,0,"1,839",20.4,4,2,/en/players/5919cb4c/Dario-Dabac,5919cb4c,Dario-Dabac
Silvio Patz,,,24,20,0,0,"1,797",20.0,3,0,No detected,,
Salif Keita,sn SEN,FW,32,17,2,8,"1,754",19.5,7,0,/en/players/56882628/Salif-Keita,56882628,Salif-Keit
Sreto Ristić,rs SRB,"FW,MF",25,17,1,3,"1,441",16.0,1,0,/en/players/26098227/Sreto-Ristic,26098227,Sreto-Ristic
Ivan Kozák,sk SVK,DF,17,16,1,0,"1,372",15.2,0,0,/en/players/c097b25e/Ivan-Kozak,c097b25e,Ivan-Kozak
Tom Persich,de GER,DF,14,14,0,1,"1,239",13.8,0,0,/en/players/b68e9667/Tom-Persich,b68e9667,Tom-Persich
Achim Pfuderer,de GER,DF,16,14,0,0,"1,081",12.0,2,0,/en/players/05a30e73/Achim-Pfuderer,05a30e73,Achim-Pfud
Daniel Ernemann,de GER,DF,17,12,0,0,"1,048",11.6,4,0,/en/players/41945687/Daniel-Ernemann,41945687,Daniel-Ernem
Björn Joppe,de GER,"DF,MF",12,10,1,0,948,10.5,5,0,/en/players/cc291839/Bjorn-Joppe,cc291839,Bjorn-Jo
Kostadin Vidolov,bg BUL,MF,11,10,0,1,829,9.2,3,0,/en/players/e40edaba/Kostadin-Vidolov,40edaba,Kostadin-Vidolov
Chibuike Okeke,ng NGA,MF,16,9,0,0,"1,000",11.1,3,0,/en/players/193e1dc3/Chibuike-Okeke,193e1dc3,Chibuike-Okek
David Siradze,ge GEO,FW,12,7,0,1,710,7.9,3,1,/en/players/5e428bf5/David-Siradze,5e428bf5,David-Siradz
