Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Steffen Baumgart,de GER,FW,32,32,4.0,13.0,2003-2004,/en/players/95ba398d/Steffen-Baumgart,95ba398d,Union-Berlin,"2,779",30.9,8.0,0.0,36,13.0,17878,Union-Berlin
,Robert Wulnikowski,de GER,GK,30,30,0.0,0.0,2003-2004,/en/players/e8f06bfe/Robert-Wulnikowski,8f06bfe,Union-Berlin,"2,673",29.7,2.0,0.0,36,13.0,19440,Union-Berlin
,Frédéric Page,ch SUI,DF,30,30,0.0,3.0,2003-2004,/en/players/2eff96fa/Frederic-Page,2eff96fa,Union-Berlin,"2,607",29.0,3.0,1.0,36,39.0,18976,Union-Berlin
,Jan Sandmann,de GER,DF,32,27,0.0,0.0,2003-2004,/en/players/50fe66ef/Jan-Sandmann,50fe66ef,Union-Berlin,"2,521",28.0,8.0,0.0,36,13.0,19441,Union-Berlin
,Florian Bruns,de GER,MF,32,26,1.0,4.0,2003-2004,/en/players/df41ad24/Florian-Bruns,df41ad24,Union-Berlin,"2,309",25.7,6.0,0.0,36,13.0,18509,Union-Berlin
,Thomas Sobotzik,de GER,MF,29,26,1.0,7.0,2003-2004,/en/players/9b1e2ab7/Thomas-Sobotzik,9b1e2ab7,Union-Berlin,"2,254",25.0,6.0,1.0,36,13.0,19442,Union-Berlin
,Michael Molata,de GER,DF,22,22,0.0,0.0,2003-2004,/en/players/47d1c896/Michael-Molata,47d1c896,Union-Berlin,"1,864",20.7,7.0,0.0,36,13.0,19443,Union-Berlin
,Dario Dabac,,DF,25,20,1.0,0.0,2003-2004,/en/players/5919cb4c/Dario-Dabac,5919cb4c,Union-Berlin,"1,839",20.4,4.0,2.0,36,,90646,Union-Berlin
,Silvio Patz,,,24,20,0.0,0.0,2003-2004,No detected,,Union-Berlin,"1,797",20.0,3.0,0.0,36,,90661,Union-Berlin
,Salif Keita,sn SEN,FW,32,17,2.0,8.0,2003-2004,/en/players/56882628/Salif-Keita,56882628,Union-Berlin,"1,754",19.5,7.0,0.0,36,34.0,19444,Union-Berlin
,Sreto Ristić,rs SRB,"FW,MF",25,17,1.0,3.0,2003-2004,/en/players/26098227/Sreto-Ristic,26098227,Union-Berlin,"1,441",16.0,1.0,0.0,36,28.0,19445,Union-Berlin
,Ivan Kozák,sk SVK,DF,17,16,1.0,0.0,2003-2004,/en/players/c097b25e/Ivan-Kozak,c097b25e,Union-Berlin,"1,372",15.2,0.0,0.0,36,70.0,19446,Union-Berlin
,Tom Persich,de GER,DF,14,14,0.0,1.0,2003-2004,/en/players/b68e9667/Tom-Persich,b68e9667,Union-Berlin,"1,239",13.8,0.0,0.0,36,13.0,19447,Union-Berlin
,Achim Pfuderer,de GER,DF,16,14,0.0,0.0,2003-2004,/en/players/05a30e73/Achim-Pfuderer,05a30e73,Union-Berlin,"1,081",12.0,2.0,0.0,36,13.0,16687,Union-Berlin
,Daniel Ernemann,de GER,DF,17,12,0.0,0.0,2003-2004,/en/players/41945687/Daniel-Ernemann,41945687,Union-Berlin,"1,048",11.6,4.0,0.0,36,13.0,19448,Union-Berlin
,Björn Joppe,de GER,"DF,MF",12,10,1.0,0.0,2003-2004,/en/players/cc291839/Bjorn-Joppe,cc291839,Union-Berlin,948,10.5,5.0,0.0,36,13.0,19449,Union-Berlin
,Kostadin Vidolov,bg BUL,MF,11,10,0.0,1.0,2003-2004,/en/players/e40edaba/Kostadin-Vidolov,40edaba,Union-Berlin,829,9.2,3.0,0.0,36,65.0,19450,Union-Berlin
,Chibuike Okeke,ng NGA,MF,16,9,0.0,0.0,2003-2004,/en/players/193e1dc3/Chibuike-Okeke,193e1dc3,Union-Berlin,"1,000",11.1,3.0,0.0,36,52.0,19451,Union-Berlin
,David Siradze,ge GEO,FW,12,7,0.0,1.0,2003-2004,/en/players/5e428bf5/David-Siradze,5e428bf5,Union-Berlin,710,7.9,3.0,1.0,36,76.0,19180,Union-Berlin
,Jiří Balcárek,cz CZE,MF,5,5,0.0,0.0,2003-2004,/en/players/ece609ad/Jiri-Balcarek,ce609ad,Union-Berlin,384,4.3,1.0,0.0,36,84.0,19452,Union-Berlin
,Tomáš Bruško,sk SVK,MF,11,4,0.0,1.0,2003-2004,/en/players/2f2ca109/Tomas-Brusko,2f2ca109,Union-Berlin,481,5.3,0.0,0.0,36,70.0,19453,Union-Berlin
,Dino Popov,,,6,2,0.0,0.0,2003-2004,No detected,,Union-Berlin,224,2.5,0.0,0.0,36,,90662,Union-Berlin
,Jan Glinker,de GER,GK,4,2,0.0,0.0,2003-2004,/en/players/3b81df3e/Jan-Glinker,3b81df3e,Union-Berlin,207,2.3,0.0,0.0,36,13.0,19454,Union-Berlin
,Simon Henzler,de GER,GK,2,2,0.0,0.0,2003-2004,/en/players/b7238272/Simon-Henzler,b7238272,Union-Berlin,180,2.0,0.0,0.0,36,13.0,19455,Union-Berlin
,Nicky Taubert,,,4,0,0.0,0.0,2003-2004,No detected,,Union-Berlin,49,0.5,0.0,0.0,36,,90663,Union-Berlin
,﻿Torsten Mattuschka,de GER,MF,34,34,6.0,10.0,2009-2010,/en/players/81e97d1d/Torsten-Mattuschka,81e97d1d,Union-Berlin,"2,880",32.0,3.0,0.0,36,13.0,17869,Union-Berlin
,Jan Glinker,de GER,GK,33,33,0.0,0.0,2009-2010,/en/players/3b81df3e/Jan-Glinker,3b81df3e,Union-Berlin,"2,970",33.0,0.0,0.0,36,13.0,19454,Union-Berlin
,Patrick Kohlmann,ie IRL,DF,30,30,1.0,0.0,2009-2010,/en/players/200bfd13/Patrick-Kohlmann,200bfd13,Union-Berlin,"2,646",29.4,5.0,0.0,36,99.0,15721,Union-Berlin
