,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Sébastien Frey,/en/players/e1d3c5a8/Sebastien-Frey,1d3c5a8,Sebastien-F,fr FRA,GK
1,Matteo Ferrari,/en/players/218f3d60/Matteo-Ferrari,218f3d60,Matteo-Ferrari,it ITA,DF
2,Daniele Bonera,/en/players/13b0c150/Daniele-Bonera,13b0c150,Daniele-Bo,it ITA,DF
3,Adrian Mutu,/en/players/7af7fbd8/Adrian-Mutu,7af7fbd8,Adrian-Mutu,ro ROU,"FW,MF"
4,Emanuele Filippini,/en/players/b6c4ff9c/Emanuele-Filippini,b6c4ff9c,Emanuele-Filippini,it ITA,MF
5,Hidetoshi Nakata,/en/players/917ee796/Hidetoshi-Nakata,917ee796,Hidetoshi-Nakat,jp JPN,MF
6,Sabri Lamouchi,/en/players/228b66e7/Sabri-Lamouchi,228b66e7,Sabri-Lamouchi,fr FRA,MF
7,Júnior,/en/players/0f4a92dc/Junior,0f4a92dc,Junio,br BRA,"DF,MF"
8,Simone Barone,/en/players/f649c15f/Simone-Barone,f649c15f,Simone-Baro,it ITA,MF
9,Adriano,/en/players/4ec73d8a/Adriano,4ec73d8a,Adriano,br BRA,FW
10,Antonio Benarrivo,/en/players/3de89755/Antonio-Benarrivo,3de89755,Antonio-Benarrivo,it ITA,DF
11,Matteo Brighi,/en/players/d417b306/Matteo-Brighi,d417b306,Matteo-Brighi,it ITA,MF
12,Giuseppe Cardone,/en/players/9af326f7/Giuseppe-Cardone,9af326f7,Giuseppe-Cardo,it ITA,DF
13,Paolo Cannavaro,/en/players/46ed55b6/Paolo-Cannavaro,46ed55b6,Paolo-Cannavaro,it ITA,DF
14,Mark Bresciano,/en/players/cb20f13a/Mark-Bresciano,cb20f13a,Mark-Bresciano,au AUS,MF
15,Emiliano Bonazzoli,/en/players/8389aafc/Emiliano-Bonazzoli,8389aafc,Emiliano-Bonazzoli,it ITA,FW
16,Alberto Gilardino,/en/players/45aa5d13/Alberto-Gilardino,45aa5d13,Alberto-Gilardino,it ITA,FW
17,Vratislav Greško,/en/players/81bc6dbe/Vratislav-Gresko,81bc6dbe,Vratislav-Gresko,sk SVK,DF
18,Alessandro Rosina,/en/players/21fb0e40/Alessandro-Rosina,21fb0e40,Alessandro-Rosi,it ITA,MF
19,Alessandro Pierini,/en/players/a8e313f0/Alessandro-Pierini,8e313f0,Alessandro-Pierini,it ITA,DF
20,Johnnier Montaño,/en/players/3b7077e1/Johnnier-Montano,3b7077e1,Johnnier-Montano,co COL,MF
21,Filippo Porcari,/en/players/4e9ad4a3/Filippo-Porcari,4e9ad4a3,Filippo-Porcari,it ITA,MF
23,Marcello Castellini,/en/players/a5e71a54/Marcello-Castellini,5e71a54,Marcello-Castellini,it ITA,DF
24,Marco Donadel,/en/players/3169af41/Marco-Donadel,3169af41,Marco-Donad,it ITA,MF
25,Domenico Morfeo,/en/players/dc8fcd3e/Domenico-Morfeo,dc8fcd3e,Domenico-Morfeo,it ITA,"FW,MF"
26,Manuele Blasi,/en/players/7aae335a/Manuele-Blasi,7aae335a,Manuele-Blasi,it ITA,MF
27,Benito Carbone,/en/players/ad76f0c4/Benito-Carbone,d76f0c4,Benito-Carbo,it ITA,FW
28,Anthony Šerić,/en/players/e1dc1b88/Anthony-Seric,1dc1b88,Anthony-Seric,hr CRO,DF
29,Alessandro Potenza,/en/players/58e1cadb/Alessandro-Potenza,58e1cadb,Alessandro-Potenz,it ITA,DF
30,Ianis Zicu,/en/players/d92c6575/Ianis-Zicu,d92c6575,Ianis-Zicu,ro ROU,"FW,MF"
31,Daniele Degano,/en/players/85cbdc04/Daniele-Degano,85cbdc04,Daniele-Degano,it ITA,FW
32,Fabrizio Cammarata,/en/players/eaac3510/Fabrizio-Cammarata,c3510,Fabrizio-Cammarat,it ITA,FW
33,Gabriel Oyola,/en/players/c35d4701/Gabriel-Oyola,c35d4701,Gabriel-Oyo,ar ARG,DF
34,Gaetano Grieco,/en/players/ad1e7794/Gaetano-Grieco,d1e7794,Gaetano-Grieco,it ITA,FW
35,Jorge Bolaño,/en/players/00e58b20/Jorge-Bolano,00e58b20,Jorge-Bolano,co COL,MF
36,Fábio Simplício,/en/players/0555525f/Fabio-Simplicio,0555525f,Fabio-Simplicio,br BRA,MF
37,Cesare Bovo,/en/players/6d584b34/Cesare-Bovo,6d584b34,Cesare-Bovo,it ITA,DF
38,Matteo Contini,/en/players/dec20583/Matteo-Contini,dec20583,Matteo-Contini,it ITA,DF
39,Marco Marchionni,/en/players/ebe475fc/Marco-Marchionni,be475fc,Marco-Marchionni,it ITA,MF
40,Vince Grella,/en/players/db61f587/Vince-Grella,db61f587,Vince-G,au AUS,MF
41,Andrea Pisanu,/en/players/8691c4b3/Andrea-Pisanu,8691c4b3,Andrea-Pisanu,it ITA,"FW,MF"
42,Stefano Bettarini,/en/players/2416824e/Stefano-Bettarini,2416824e,Stefano-Bettarini,it ITA,DF
43,Fabio Vignaroli,/en/players/b4f7bdf5/Fabio-Vignaroli,b4f7bdf5,Fabio-Vignaroli,it ITA,"FW,MF"
44,Damiano Ferronetti,/en/players/b6cc6dd6/Damiano-Ferronetti,b6cc6dd6,Damiano-Ferronetti,it ITA,"DF,MF"
45,Renato Olive,/en/players/c1387a46/Renato-Olive,c1387a46,Renato-Oliv,it ITA,MF
46,Ibrahima Camara,/en/players/c72cb792/Ibrahima-Camara,c72cb792,Ibrahima-Cam,gn GUI,"DF,MF"
47,Luca Bucci,/en/players/de1d4b63/Luca-Bucci,de1d4b63,Luca-Bucci,it ITA,GK
48,Filippo Savi,/en/players/9e7035eb/Filippo-Savi,9e7035eb,Filippo-Savi,it ITA,MF
49,Gianluca Berti,/en/players/035c63a0/Gianluca-Berti,035c63a0,Gianluca-Berti,it ITA,GK
50,Daniele Dessena,/en/players/02b2937c/Daniele-Dessena,02b2937c,Daniele-D,it ITA,MF
51,Tonino Sorrentino,/en/players/e6e58597/Tonino-Sorrentino,6e58597,Tonino-Sorrentino,it ITA,FW
52,Francesco Ruopolo,/en/players/a72193b4/Francesco-Ruopolo,72193b4,Francesco-Ruopolo,it ITA,FW
53,Bernardo Corradi,/en/players/d50232c1/Bernardo-Corradi,d50232c1,Bernardo-Corradi,it ITA,FW
54,Fernando Couto,/en/players/fa2e0b8a/Fernando-Couto,fa2e0b8a,Fernando-Couto,pt POR,DF
55,Giovanni Pasquale,/en/players/9366f242/Giovanni-Pasquale,9366f242,Giovanni-Pasqu,it ITA,DF
56,Matteo Guardalben,/en/players/18769775/Matteo-Guardalben,18769775,Matteo-Guardalb,it ITA,GK
57,Ferdinand Coly,/en/players/da5d198d/Ferdinand-Coly,da5d198d,Ferdinand-Co,sn SEN,DF
58,Luca Cigarini,/en/players/ae64d449/Luca-Cigarini,64d449,Luca-Cigarini,it ITA,MF
59,Marco Delvecchio,/en/players/f7a94520/Marco-Delvecchio,f7a94520,Marco-Delvecchio,it ITA,FW
60,Marco Rossi,/en/players/9fe54f03/Marco-Rossi,9fe54f03,Marco-Rossi,it ITA,DF
