,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Miroslav Klose,/en/players/5e36a0dd/Miroslav-Klose,5e36a0dd,Miroslav-Klo,de GER,FW
1,Vratislav Lokvenc,/en/players/d26feb50/Vratislav-Lokvenc,d26feb50,Vratislav-Lokvenc,cz CZE,FW
2,Dimitrios Grammozis,/en/players/f9f929d1/Dimitrios-Grammozis,f9f929d1,Dimitrios-Grammozi,gr GRE,MF
3,Ciriaco Sforza,/en/players/132c2f20/Ciriaco-Sforza,132c2f20,Ciriaco-Sforz,ch SUI,"DF,MF"
4,Harry Koch,/en/players/d1a7c74e/Harry-Koch,d1a7c74e,Harry-Koch,de GER,DF
5,Tim Wiese,/en/players/1f676dd8/Tim-Wiese,1f676dd8,Tim-Wi,de GER,GK
6,Mario Basler,/en/players/606ce112/Mario-Basler,606ce112,Mario-B,de GER,"FW,MF"
7,Lincoln,/en/players/bd7bfba1/Lincoln,bd7bfba1,Linco,br BRA,MF
8,Hany Ramzy,/en/players/1b267b7c/Hany-Ramzy,1b267b7c,Hany-Ramz,eg EGY,DF
9,Bill Tchato,/en/players/71b0baa4/Bill-Tchato,71b0baa4,Bill-Tchato,cm CMR,DF
10,Markus Anfang,/en/players/6f326dd6/Markus-Anfang,6f326dd6,Markus-Anfang,de GER,MF
11,Nzelo Hervé Lembi,/en/players/9965b982/Nzelo-Herve-Lembi,9965b982,Nzelo-Herve-Lembi,cd COD,DF
12,Thomas Riedl,/en/players/a6d7e7c8/Thomas-Riedl,6d7e7c8,Thomas-Ried,de GER,"DF,MF"
13,Aleksander Knavs,/en/players/9ae177c9/Aleksander-Knavs,9ae177c9,Aleksander-Knav,si SVN,DF
14,José Dominguez,/en/players/472117c8/Jose-Dominguez,472117c8,Jose-Dominguez,pt POR,MF
15,Georg Koch,/en/players/2aeb9841/Georg-Koch,2aeb9841,Georg-Koch,de GER,GK
16,Tomasz Kłos,/en/players/efb1247f/Tomasz-Klos,fb1247f,Tomasz-Klo,pl POL,DF
17,Christian Timm,/en/players/f84537a7/Christian-Timm,f84537a7,Christian-Timm,de GER,FW
18,Nenad Bjelica,/en/players/7dc7d468/Nenad-Bjelica,7dc7d468,Nenad-Bjelic,hr CRO,MF
19,Thomas Hengen,/en/players/9a635301/Thomas-Hengen,9a635301,Thomas-Heng,de GER,DF
20,Marian Hristov,/en/players/78daf60d/Marian-Hristov,78daf60d,Marian-Hristov,bg BUL,MF
21,Selim Teber,/en/players/78b26e35/Selim-Teber,78b26e35,Selim-Teb,de GER,MF
22,Stefan Malz,/en/players/1632ca04/Stefan-Malz,1632ca04,Stefan-Malz,de GER,"DF,MF"
23,Michael Mifsud,/en/players/2f684925/Michael-Mifsud,2f684925,Michael-Mifsud,mt MLT,FW
24,Torsten Reuter,/en/players/372b11e7/Torsten-Reuter,372b11e7,Torsten-Reut,de GER,"DF,MF"
25,Silvio Adzic,/en/players/6ac3b297/Silvio-Adzic,6ac3b297,Silvio-Adzic,de GER,"FW,MF"
26,Ratinho,/en/players/86431278/Ratinho,86431278,Ratinho,br BRA,MF
28,Kamil Kosowski,/en/players/efdefe4c/Kamil-Kosowski,fdefe4c,Kamil-Kosowski,pl POL,MF
29,Timo Wenzel,/en/players/bf1cbcda/Timo-Wenzel,bf1cbcda,Timo-Wenz,de GER,DF
30,Mika Nurmela,/en/players/b0db8abc/Mika-Nurmela,b0db8abc,Mika-Nurm,fi FIN,MF
31,Halil Altıntop,/en/players/efcdb132/Halil-Altintop,fcdb132,Halil-Altinto,tr TUR,"FW,MF"
32,Lucien Mettomo,/en/players/4d72172a/Lucien-Mettomo,4d72172a,Lucien-Mettomo,cm CMR,DF
33,Thomas Drescher,/en/players/d6e4cca2/Thomas-Drescher,d6e4cca2,Thomas-Dresch,de GER,DF
34,Michael Lehmann,/en/players/8a957de0/Michael-Lehmann,8a957de0,Michael-Lehm,de GER,MF
35,Steffen Freund,/en/players/80439de1/Steffen-Freund,80439de1,Steffen-Freund,de GER,MF
36,Stijn Vreven,/en/players/90caa103/Stijn-Vreven,90caa103,Stijn-Vrev,be BEL,DF
37,Thomas Ernst,/en/players/ddbfbb6b/Thomas-Ernst,ddbfbb6b,Thomas-Ernst,de GER,GK
38,Danko Bošković,/en/players/7ab0d371/Danko-Boskovic,7ab0d371,Danko-Boskovic,de GER,FW
39,Kristjan Glibo,/en/players/9bba1bd7/Kristjan-Glibo,9bba1bd7,Kristjan-Glibo,de GER,"DF,MF"
40,Patrick Wittich,/en/players/886538a5/Patrick-Wittich,886538a5,Patrick-Wittich,de GER,MF
41,﻿Ingo Hertzsch,/en/players/8084a11e/Ingo-Hertzsch,8084a11e,Ingo-Hertzsch,de GER,DF
42,Marco Engelhardt,/en/players/1367fb87/Marco-Engelhardt,1367fb87,Marco-Engelhardt,de GER,"DF,MF"
43,Ferydoon Zandi,/en/players/1baca5f1/Ferydoon-Zandi,1baca5f1,Ferydoon-Zandi,ir IRN,MF
44,Ioannis Amanatidis,/en/players/ce639756/Ioannis-Amanatidis,ce639756,Ioannis-Amanatidi,gr GRE,"FW,MF"
45,Carsten Jancker,/en/players/20570c32/Carsten-Jancker,20570c32,Carsten-Janck,de GER,FW
