Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Riccardo Bocchini,,,40,37,0.0,0.0,2004-2005,No detected,,Cesena,"3,294",36.6,6.0,0.0,193,,90921,Cesena
,Simone Confalone,it ITA,MF,37,36,2.0,10.0,2004-2005,/en/players/ca83654a/Simone-Confalone,ca83654a,Cesena,"3,230",35.9,7.0,2.0,193,9.0,21061,Cesena
,Leandro Rinaudo,it ITA,DF,36,36,1.0,1.0,2004-2005,/en/players/26536bf4/Leandro-Rinaudo,26536bf4,Cesena,"3,083",34.3,10.0,3.0,193,9.0,19546,Cesena
,Simone Cavalli,it ITA,FW,40,35,3.0,12.0,2004-2005,/en/players/f7cf57b7/Simone-Cavalli,f7cf57b7,Cesena,"3,190",35.4,3.0,0.0,193,9.0,21490,Cesena
,Giovanni Indiveri,it ITA,GK,32,32,0.0,0.0,2004-2005,/en/players/0ddd75b6/Giovanni-Indiveri,0ddd75b6,Cesena,"2,827",31.4,3.0,2.0,193,9.0,23304,Cesena
,Marco Ambrogioni,it ITA,DF,32,30,0.0,1.0,2004-2005,/en/players/4b34785f/Marco-Ambrogioni,4b34785f,Cesena,"2,668",29.6,8.0,1.0,193,9.0,23305,Cesena
,Manolo Pestrin,it ITA,MF,29,28,5.0,1.0,2004-2005,/en/players/e0ac1bf9/Manolo-Pestrin,0ac1bf9,Cesena,"2,340",26.0,13.0,2.0,193,9.0,21971,Cesena
,Maurizio Ciaramitaro,it ITA,MF,34,27,4.0,3.0,2004-2005,/en/players/f6b68943/Maurizio-Ciaramitaro,f6b68943,Cesena,"2,470",27.4,7.0,0.0,193,9.0,20418,Cesena
,Roberto Biserni,it ITA,,30,24,0.0,2.0,2004-2005,/en/players/c8fd9024/Roberto-Biserni,c8fd9024,Cesena,"2,094",23.3,3.0,0.0,193,9.0,90922,Cesena
,Lorenzo Rossetti,it ITA,MF,30,24,1.0,1.0,2004-2005,/en/players/86d81964/Lorenzo-Rossetti,86d81964,Cesena,"1,909",21.2,4.0,0.0,193,9.0,23306,Cesena
,Giuseppe Ingrosso,it ITA,DF,28,22,1.0,0.0,2004-2005,/en/players/fcec8102/Giuseppe-Ingrosso,fcec8102,Cesena,"2,029",22.5,8.0,0.0,193,9.0,23230,Cesena
,Ivan Piccoli,it ITA,MF,33,22,1.0,3.0,2004-2005,/en/players/504654f9/Ivan-Piccoli,504654f9,Cesena,"1,962",21.8,4.0,0.0,193,9.0,22366,Cesena
,Marco Bernacci,it ITA,FW,33,19,1.0,6.0,2004-2005,/en/players/065c8dea/Marco-Bernacci,065c8dea,Cesena,"1,974",21.9,4.0,1.0,193,9.0,21067,Cesena
,Daniele Ficagna,it ITA,DF,30,19,2.0,0.0,2004-2005,/en/players/4ad6ec3f/Daniele-Ficagna,4ad6ec3f,Cesena,"1,795",19.9,4.0,0.0,193,9.0,21353,Cesena
,Simone Groppi,,,26,18,0.0,1.0,2004-2005,No detected,,Cesena,"1,585",17.6,9.0,1.0,193,,90923,Cesena
,Angelo Rea,it ITA,DF,18,17,0.0,2.0,2004-2005,/en/players/2919f654/Angelo-Rea,2919f654,Cesena,"1,392",15.5,6.0,0.0,193,9.0,22923,Cesena
,Emiliano Viviano,it ITA,GK,13,10,0.0,0.0,2004-2005,/en/players/03760df0/Emiliano-Viviano,03760df0,Cesena,956,10.6,0.0,0.0,193,9.0,20693,Cesena
,Emiliano Salvetti,it ITA,MF,16,10,2.0,2.0,2004-2005,/en/players/b396ecbf/Emiliano-Salvetti,b396ecbf,Cesena,891,9.9,2.0,0.0,193,9.0,21027,Cesena
,Ivano Della Morte,it ITA,MF,10,6,1.0,0.0,2004-2005,/en/players/7b826a43/Ivano-Della-Morte,7b826a43,Cesena,435,4.8,1.0,1.0,193,9.0,20374,Cesena
,Simone Masini,it ITA,FW,12,5,0.0,2.0,2004-2005,/en/players/329457a9/Simone-Masini,329457a9,Cesena,441,4.9,0.0,0.0,193,9.0,21551,Cesena
,Giuseppe De Feudis,it ITA,MF,7,4,0.0,0.0,2004-2005,/en/players/430208da/Giuseppe-De-Feudis,430208da,Cesena,361,4.0,1.0,0.0,193,9.0,21979,Cesena
,Stefano Fattori,it ITA,DF,6,1,0.0,0.0,2004-2005,/en/players/acc5bd59/Stefano-Fattori,cc5bd59,Cesena,140,1.6,0.0,0.0,193,9.0,21742,Cesena
,Andrea Alberti,it ITA,FW,5,0,0.0,0.0,2004-2005,/en/players/d7af276a/Andrea-Alberti,d7af276a,Cesena,137,1.5,0.0,0.0,193,9.0,20675,Cesena
,Giordano Meloni,it ITA,FW,4,0,0.0,0.0,2004-2005,/en/players/ef2991b6/Giordano-Meloni,f2991b6,Cesena,38,0.4,0.0,0.0,193,9.0,23307,Cesena
,Mirko Valdifiori,it ITA,MF,2,0,0.0,0.0,2004-2005,/en/players/c710f7d5/Mirko-Valdifiori,c710f7d5,Cesena,34,0.4,0.0,0.0,193,9.0,21336,Cesena
,Michele Camillini,,,1,0,0.0,0.0,2004-2005,No detected,,Cesena,3,0.0,0.0,0.0,193,,90924,Cesena
,﻿Luigi Turci,it ITA,GK,41,41,0.0,0.0,2005-2006,/en/players/256dd162/Luigi-Turci,256dd162,Cesena,"3,690",41.0,1.0,0.0,193,9.0,22044,Cesena
,Emiliano Salvetti,it ITA,MF,40,39,5.0,17.0,2005-2006,/en/players/b396ecbf/Emiliano-Salvetti,b396ecbf,Cesena,"3,491",38.8,7.0,0.0,193,9.0,21027,Cesena
,Roberto Biserni,it ITA,,38,37,1.0,1.0,2005-2006,/en/players/c8fd9024/Roberto-Biserni,c8fd9024,Cesena,"3,222",35.8,5.0,0.0,193,9.0,90922,Cesena
,Marco Bernacci,it ITA,FW,39,36,3.0,10.0,2005-2006,/en/players/065c8dea/Marco-Bernacci,065c8dea,Cesena,"3,163",35.1,7.0,0.0,193,9.0,21067,Cesena
,Ferreira Pinto,br BRA,MF,39,36,9.0,11.0,2005-2006,/en/players/d50a481c/Ferreira-Pinto,d50a481c,Cesena,"3,054",33.9,4.0,0.0,193,2.0,20884,Cesena
,Daniele Ficagna,it ITA,DF,35,34,0.0,2.0,2005-2006,/en/players/4ad6ec3f/Daniele-Ficagna,4ad6ec3f,Cesena,"2,962",32.9,6.0,0.0,193,9.0,21353,Cesena
,Giovanni Morabito,it ITA,DF,34,33,3.0,2.0,2005-2006,/en/players/00ee3062/Giovanni-Morabito,00ee3062,Cesena,"2,987",33.2,4.0,0.0,193,9.0,21473,Cesena
,Maurizio Ciaramitaro,it ITA,MF,34,33,2.0,7.0,2005-2006,/en/players/f6b68943/Maurizio-Ciaramitaro,f6b68943,Cesena,"2,856",31.7,8.0,1.0,193,9.0,20418,Cesena
,Marco Zaninelli,it ITA,DF,33,32,0.0,1.0,2005-2006,/en/players/2b20e805/Marco-Zaninelli,2b20e805,Cesena,"2,780",30.9,9.0,1.0,193,9.0,22964,Cesena
,Manolo Pestrin,it ITA,MF,31,30,2.0,1.0,2005-2006,/en/players/e0ac1bf9/Manolo-Pestrin,0ac1bf9,Cesena,"2,699",30.0,11.0,2.0,193,9.0,21971,Cesena
,Ivan Piccoli,it ITA,MF,33,22,1.0,2.0,2005-2006,/en/players/504654f9/Ivan-Piccoli,504654f9,Cesena,"1,878",20.9,5.0,0.0,193,9.0,22366,Cesena
,Papa Waigo,sn SEN,"FW,MF",36,21,0.0,5.0,2005-2006,/en/players/edbc11d2/Papa-Waigo,dbc11d2,Cesena,"1,884",20.9,2.0,0.0,193,34.0,6848,Cesena
,Andrea Mengoni,it ITA,DF,30,14,4.0,2.0,2005-2006,/en/players/747cb619/Andrea-Mengoni,747cb619,Cesena,"1,344",14.9,7.0,0.0,193,9.0,21775,Cesena
,Angelo Rea,it ITA,DF,15,12,0.0,0.0,2005-2006,/en/players/2919f654/Angelo-Rea,2919f654,Cesena,"1,128",12.5,4.0,0.0,193,9.0,22923,Cesena
,Lorenzo Rossetti,it ITA,MF,10,8,0.0,0.0,2005-2006,/en/players/86d81964/Lorenzo-Rossetti,86d81964,Cesena,684,7.6,4.0,0.0,193,9.0,23306,Cesena
,Stefano Fattori,it ITA,DF,21,7,0.0,1.0,2005-2006,/en/players/acc5bd59/Stefano-Fattori,cc5bd59,Cesena,835,9.3,1.0,0.0,193,9.0,21742,Cesena
,Francesco Ferrini,it ITA,MF,12,7,0.0,0.0,2005-2006,/en/players/74edf6a2/Francesco-Ferrini,74edf6a2,Cesena,555,6.2,2.0,0.0,193,9.0,23308,Cesena
,Andrea Bracaletti,it ITA,MF,22,6,3.0,3.0,2005-2006,/en/players/ce7d99bb/Andrea-Bracaletti,ce7d99bb,Cesena,772,8.6,1.0,0.0,193,9.0,23309,Cesena
,Emanuele Chiaretti,,,20,6,1.0,0.0,2005-2006,No detected,,Cesena,607,6.7,1.0,0.0,193,,90925,Cesena
,Dario Bova,it ITA,DF,13,5,0.0,0.0,2005-2006,/en/players/033d2c09/Dario-Bova,033d2c09,Cesena,678,7.5,1.0,0.0,193,9.0,23310,Cesena
,Luca Ceccarelli,it ITA,"DF,MF",6,2,0.0,0.0,2005-2006,/en/players/10e858b6/Luca-Ceccarelli,10e858b6,Cesena,143,1.6,1.0,0.0,193,9.0,21094,Cesena
,Alessio Sarti,it ITA,GK,1,1,0.0,0.0,2005-2006,/en/players/81712822/Alessio-Sarti,81712822,Cesena,90,1.0,0.0,0.0,193,9.0,23311,Cesena
,﻿Roberto Biserni,it ITA,,41,37,1.0,0.0,2006-2007,/en/players/c8fd9024/Roberto-Biserni,c8fd9024,Cesena,"3,331",37.0,3.0,0.0,193,9.0,98887,Cesena
,Papa Waigo,sn SEN,"FW,MF",35,34,8.0,15.0,2006-2007,/en/players/edbc11d2/Papa-Waigo,dbc11d2,Cesena,"2,819",31.3,6.0,0.0,193,34.0,6848,Cesena
,Graziano Pellè,it ITA,FW,38,33,4.0,10.0,2006-2007,/en/players/9654d8de/Graziano-Pelle,9654d8de,Cesena,"3,035",33.7,6.0,0.0,193,9.0,6876,Cesena
,Emiliano Salvetti,it ITA,MF,33,32,5.0,9.0,2006-2007,/en/players/b396ecbf/Emiliano-Salvetti,b396ecbf,Cesena,"2,808",31.2,2.0,0.0,193,9.0,21027,Cesena
,Rocco Sabato,it ITA,DF,32,31,3.0,2.0,2006-2007,/en/players/70e73831/Rocco-Sabato,70e73831,Cesena,"2,757",30.6,7.0,1.0,193,9.0,21338,Cesena
,Maurizio Lauro,it ITA,DF,29,28,0.0,0.0,2006-2007,/en/players/48bf1dbc/Maurizio-Lauro,48bf1dbc,Cesena,"2,435",27.1,12.0,0.0,193,9.0,22771,Cesena
,Giuseppe De Feudis,it ITA,MF,30,25,1.0,1.0,2006-2007,/en/players/430208da/Giuseppe-De-Feudis,430208da,Cesena,"2,220",24.7,11.0,0.0,193,9.0,21979,Cesena
,Marco Zaninelli,it ITA,DF,25,22,0.0,1.0,2006-2007,/en/players/2b20e805/Marco-Zaninelli,2b20e805,Cesena,"1,913",21.3,6.0,2.0,193,9.0,22964,Cesena
