Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
1,Simone Confalone,/en/players/ca83654a/Simone-Confalone,ca83654a,Simone-Confalo,it ITA,MF,Cesena
2,Leandro Rinaudo,/en/players/26536bf4/Leandro-Rinaudo,26536bf4,Leandro-Rinaudo,it ITA,DF,Cesena
3,Simone Cavalli,/en/players/f7cf57b7/Simone-Cavalli,f7cf57b7,Simone-Cavalli,it ITA,FW,Cesena
4,Giovanni Indiveri,/en/players/0ddd75b6/Giovanni-Indiveri,0ddd75b6,Giovanni-Indiveri,it ITA,GK,Cesena
5,Marco Ambrogioni,/en/players/4b34785f/Marco-Ambrogioni,4b34785f,Marco-Ambrogioni,it ITA,DF,Cesena
6,Manolo Pestrin,/en/players/e0ac1bf9/Manolo-Pestrin,0ac1bf9,Manolo-Pestri,it ITA,MF,Cesena
7,Maurizio Ciaramitaro,/en/players/f6b68943/Maurizio-Ciaramitaro,f6b68943,Maurizio-Ciaramitaro,it ITA,MF,Cesena
9,Lorenzo Rossetti,/en/players/86d81964/Lorenzo-Rossetti,86d81964,Lorenzo-Rossetti,it ITA,MF,Cesena
10,Giuseppe Ingrosso,/en/players/fcec8102/Giuseppe-Ingrosso,fcec8102,Giuseppe-Ingrosso,it ITA,DF,Cesena
11,Ivan Piccoli,/en/players/504654f9/Ivan-Piccoli,504654f9,Ivan-Piccoli,it ITA,MF,Cesena
12,Marco Bernacci,/en/players/065c8dea/Marco-Bernacci,065c8dea,Marco-Bernacci,it ITA,FW,Cesena
13,Daniele Ficagna,/en/players/4ad6ec3f/Daniele-Ficagna,4ad6ec3f,Daniele-Ficag,it ITA,DF,Cesena
14,Angelo Rea,/en/players/2919f654/Angelo-Rea,2919f654,Angelo-R,it ITA,DF,Cesena
15,Emiliano Viviano,/en/players/03760df0/Emiliano-Viviano,03760df0,Emiliano-Viviano,it ITA,GK,Cesena
16,Emiliano Salvetti,/en/players/b396ecbf/Emiliano-Salvetti,b396ecbf,Emiliano-Salvetti,it ITA,MF,Cesena
17,Ivano Della Morte,/en/players/7b826a43/Ivano-Della-Morte,7b826a43,Ivano-Della-Mort,it ITA,MF,Cesena
18,Simone Masini,/en/players/329457a9/Simone-Masini,329457a9,Simone-Masini,it ITA,FW,Cesena
19,Stefano Fattori,/en/players/acc5bd59/Stefano-Fattori,cc5bd59,Stefano-Fattori,it ITA,DF,Cesena
20,Andrea Alberti,/en/players/d7af276a/Andrea-Alberti,d7af276a,Andrea-Alberti,it ITA,FW,Cesena
21,Giordano Meloni,/en/players/ef2991b6/Giordano-Meloni,f2991b6,Giordano-Meloni,it ITA,FW,Cesena
22,Mirko Valdifiori,/en/players/c710f7d5/Mirko-Valdifiori,c710f7d5,Mirko-Valdifiori,it ITA,MF,Cesena
23,﻿Luigi Turci,/en/players/256dd162/Luigi-Turci,256dd162,Luigi-Turci,it ITA,GK,Cesena
24,Ferreira Pinto,/en/players/d50a481c/Ferreira-Pinto,d50a481c,Ferreira-Pinto,br BRA,MF,Cesena
25,Giovanni Morabito,/en/players/00ee3062/Giovanni-Morabito,00ee3062,Giovanni-Morabito,it ITA,DF,Cesena
26,Marco Zaninelli,/en/players/2b20e805/Marco-Zaninelli,2b20e805,Marco-Zaninelli,it ITA,DF,Cesena
27,Papa Waigo,/en/players/edbc11d2/Papa-Waigo,dbc11d2,Papa-Waigo,sn SEN,"FW,MF",Cesena
28,Andrea Mengoni,/en/players/747cb619/Andrea-Mengoni,747cb619,Andrea-Mengoni,it ITA,DF,Cesena
29,Francesco Ferrini,/en/players/74edf6a2/Francesco-Ferrini,74edf6a2,Francesco-Ferrini,it ITA,MF,Cesena
30,Andrea Bracaletti,/en/players/ce7d99bb/Andrea-Bracaletti,ce7d99bb,Andrea-Bracaletti,it ITA,MF,Cesena
31,Dario Bova,/en/players/033d2c09/Dario-Bova,033d2c09,Dario-Bov,it ITA,DF,Cesena
32,Luca Ceccarelli,/en/players/10e858b6/Luca-Ceccarelli,10e858b6,Luca-Ceccarelli,it ITA,"DF,MF",Cesena
33,Alessio Sarti,/en/players/81712822/Alessio-Sarti,81712822,Alessio-Sarti,it ITA,GK,Cesena
34,Graziano Pellè,/en/players/9654d8de/Graziano-Pelle,9654d8de,Graziano-P,it ITA,FW,Cesena
35,Rocco Sabato,/en/players/70e73831/Rocco-Sabato,70e73831,Rocco-Sabato,it ITA,DF,Cesena
36,Maurizio Lauro,/en/players/48bf1dbc/Maurizio-Lauro,48bf1dbc,Maurizio-Lauro,it ITA,DF,Cesena
37,Giuseppe De Feudis,/en/players/430208da/Giuseppe-De-Feudis,430208da,Giuseppe-De-Feudi,it ITA,MF,Cesena
38,Maurizio Anastasi,/en/players/90d38410/Maurizio-Anastasi,90d38410,Maurizio-Anastasi,it ITA,MF,Cesena
39,Umberto Del Core,/en/players/6238c0e6/Umberto-Del-Core,6238c0e6,Umberto-Del-Co,it ITA,FW,Cesena
40,Adriano Mezavilla,/en/players/c6d9fcb5/Adriano-Mezavilla,c6d9fcb5,Adriano-Mezavi,it ITA,MF,Cesena
41,Luigi Pagliuca,/en/players/b481598a/Luigi-Pagliuca,b481598a,Luigi-Pagliuc,it ITA,MF,Cesena
42,Doudou Diaw,/en/players/e30593c5/Doudou-Diaw,30593c5,Doudou-Diaw,sn SEN,DF,Cesena
43,Alessandro Pellicori,/en/players/e01b1dfa/Alessandro-Pellicori,01b1dfa,Alessandro-Pellicori,it ITA,FW,Cesena
44,Daniel Ola,/en/players/960bfde2/Daniel-Ola,960bfde2,Daniel-O,gh GHA,DF,Cesena
45,Nicola Ravaglia,/en/players/d7a35008/Nicola-Ravaglia,d7a35008,Nicola-Ravagli,it ITA,GK,Cesena
46,Nebil Caidi,/en/players/88b3fa0c/Nebil-Caidi,88b3fa0c,Nebil-Caidi,it ITA,DF,Cesena
47,Luíz Sacilotto,/en/players/8cc2d842/Luiz-Sacilotto,8cc2d842,Luiz-Sacilotto,br BRA,MF,Cesena
48,Ricardo Villar,/en/players/5bb20d7d/Ricardo-Villar,5bb20d7d,Ricardo-Vi,ar ARG,MF,Cesena
