2002-2003,Ajaccio
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Xavier Collin,fr FRA,DF,37,37,1,1,"3,290",36.6,5,0,/en/players/3d3610ee/Xavier-Collin,3d3610ee,Xavier-Colli
Stéphane Grégoire,fr FRA,MF,36,36,1,0,"3,240",36.0,3,0,/en/players/37f81ff1/Stephane-Gregoire,37f81ff1,Stephane-Gregoi
Hoalid Regragui,ma MAR,"DF,MF",32,32,2,1,"2,810",31.2,6,2,/en/players/654026a1/Hoalid-Regragui,654026a1,Hoalid-Regragui
Stéphane Trévisan,fr FRA,GK,31,31,0,0,"2,790",31.0,1,0,/en/players/594a6ad1/Stephane-Trevisan,594a6ad1,Stephane-Trevi
Bruno Rodriguez,fr FRA,FW,31,31,2,6,"2,576",28.6,6,1,/en/players/81def070/Bruno-Rodriguez,81def070,Bruno-Rodriguez
Hervé Alicarte,fr FRA,DF,22,22,0,2,"1,951",21.7,5,1,/en/players/7f294503/Herve-Alicarte,7f294503,Herve-Alicart
Abdelnasser Ouadah,dz ALG,"DF,MF",29,22,3,0,"1,785",19.8,6,0,/en/players/91e3b87a/Abdelnasser-Ouadah,91e3b87a,Abdelnasser-Ouadah
Mamadou Seck,sn SEN,DF,20,20,0,2,"1,782",19.8,4,0,/en/players/1629c39a/Mamadou-Seck,1629c39a,Mamadou-Seck
David Terrier,fr FRA,DF,21,20,0,0,"1,700",18.9,4,0,/en/players/5f5234e5/David-Terrier,5f5234e5,David-Terri
Martial Robin,fr FRA,"DF,MF",23,18,1,1,"1,713",19.0,4,0,/en/players/3e5cf6c4/Martial-Robin,3e5cf6c4,Martial-Robi
Dmitri Ananko,ru RUS,DF,18,18,1,0,"1,366",15.2,1,0,/en/players/326fc3c2/Dmitri-Ananko,326fc3c2,Dmitri-Ananko
Christophe Destruhaut,fr FRA,DF,18,15,0,1,"1,367",15.2,6,0,/en/players/8949adcd/Christophe-Destruhaut,8949adcd,Christophe-Destruhaut
Bernard Diomède,fr FRA,"FW,MF",15,15,4,2,"1,247",13.9,2,0,/en/players/db14c317/Bernard-Diomede,db14c317,Bernard-Diomed
Grégory Lacombe,fr FRA,MF,27,13,0,5,"1,499",16.7,5,1,/en/players/60dd94ab/Gregory-Lacombe,60dd94ab,Gregory-Lacomb
Walter Guglielmone,uy URU,FW,17,13,0,1,"1,072",11.9,3,0,/en/players/f48b3f97/Walter-Guglielmone,f48b3f97,Walter-Guglielmo
Renaud Connen,fr FRA,MF,23,12,1,0,"1,352",15.0,7,0,/en/players/a575637e/Renaud-Connen,575637e,Renaud-Co
Yohan Demont,fr FRA,"DF,MF",18,12,0,1,"1,030",11.4,3,0,/en/players/035aa51c/Yohan-Demont,035aa51c,Yohan-Demont
Laurent Moracchini,fr FRA,MF,11,9,0,0,616,6.8,1,1,/en/players/09033bbf/Laurent-Moracchini,09033bbf,Laurent-Moracchini
David Faderne,fr FRA,FW,18,8,0,2,733,8.1,2,0,/en/players/262ffffa/David-Faderne,262ffffa,David-Fad
Cyril Granon,fr FRA,MF,16,7,2,1,731,8.1,0,0,/en/players/c32f89fd/Cyril-Granon,c32f89fd,Cyril-Grano
Laurent Wuillot,be BEL,DF,7,7,0,0,549,6.1,2,0,/en/players/98b78f29/Laurent-Wuillot,98b78f29,Laurent-Wuillot
Florian Lucchini,fr FRA,GK,4,4,0,0,360,4.0,1,0,/en/players/21389b31/Florian-Lucchini,21389b31,Florian-Lucchini
Juan Esnáider,ar ARG,FW,4,4,0,0,301,3.3,1,0,/en/players/a9bdc347/Juan-Esnaider,9bdc347,Juan-Esnaid
Xavier Bécas,fr FRA,MF,17,3,0,0,543,6.0,1,0,/en/players/295cb7fe/Xavier-Becas,295cb7fe,Xavier-Bec
Hervé Sekli,fr FRA,GK,3,3,0,0,270,3.0,0,0,/en/players/12ef58a1/Herve-Sekli,12ef58a1,Herve-Sekli
Yacine Bezzaz,dz ALG,MF,7,2,0,2,281,3.1,0,0,/en/players/ae989766/Yacine-Bezzaz,989766,Yacine-Bezzaz
Fabrice Levrat,fr FRA,MF,6,2,0,0,231,2.6,0,0,/en/players/95471319/Fabrice-Levrat,95471319,Fabrice-Levrat
Mickael Marquet,fr FRA,FW,5,2,0,0,176,2.0,1,0,/en/players/9832d1f6/Mickael-Marquet,9832d1f6,Mickael-Marquet
Ousman Nyan,no NOR,"DF,MF",3,1,0,0,111,1.2,1,0,/en/players/a31708f0/Ousman-Nyan,31708f0,Ousman-N
David Jaureguiberry,fr FRA,,1,0,,0,17,0.2,0,0,/en/players/7ba1d335/David-Jaureguiberry,7ba1d335,David-Jaureguib
﻿2003-2004,Ajaccio
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Stéphane Trévisan,fr FRA,GK,38,38,0,0,"3,404",37.8,1,0,/en/players/594a6ad1/Stephane-Trevisan,594a6ad1,Stephane-Trevi
Frédéric Danjou,fr FRA,DF,37,37,1,1,"3,263",36.3,4,0,/en/players/de57e4ef/Frederic-Danjou,de57e4ef,Frederic-Danjou
Mamadou Bagayoko,ml MLI,FW,34,34,2,8,"3,045",33.8,9,1,/en/players/dc579188/Mamadou-Bagayoko,dc579188,Mamadou-Bagayoko
Xavier Collin,fr FRA,DF,34,34,0,0,"2,983",33.1,3,0,/en/players/3d3610ee/Xavier-Collin,3d3610ee,Xavier-Colli
Stéphane Grégoire,fr FRA,MF,33,33,1,0,"2,970",33.0,2,0,/en/players/37f81ff1/Stephane-Gregoire,37f81ff1,Stephane-Gregoi
David Terrier,fr FRA,DF,33,33,2,0,"2,883",32.0,11,1,/en/players/5f5234e5/David-Terrier,5f5234e5,David-Terri
Bernard Diomède,fr FRA,"FW,MF",32,29,4,7,"2,221",24.7,5,2,/en/players/db14c317/Bernard-Diomede,db14c317,Bernard-Diomed
Mamadou Seck,sn SEN,DF,26,23,3,1,"2,036",22.6,2,0,/en/players/1629c39a/Mamadou-Seck,1629c39a,Mamadou-Seck
Martial Robin,fr FRA,"DF,MF",25,20,1,2,"1,830",20.3,2,0,/en/players/3e5cf6c4/Martial-Robin,3e5cf6c4,Martial-Robi
Hoalid Regragui,ma MAR,"DF,MF",24,20,0,2,"1,760",19.6,7,0,/en/players/654026a1/Hoalid-Regragui,654026a1,Hoalid-Regragui
Nicolas Bonnal,fr FRA,MF,20,17,2,1,"1,394",15.5,5,1,/en/players/a3eec824/Nicolas-Bonnal,3eec824,Nicolas-Bo
Yohan Demont,fr FRA,"DF,MF",20,13,0,3,"1,326",14.7,4,0,/en/players/035aa51c/Yohan-Demont,035aa51c,Yohan-Demont
Cyril Granon,fr FRA,MF,23,10,2,0,992,11.0,1,0,/en/players/c32f89fd/Cyril-Granon,c32f89fd,Cyril-Grano
Renaud Connen,fr FRA,MF,11,10,0,0,837,9.3,2,0,/en/players/a575637e/Renaud-Connen,575637e,Renaud-Co
Laurent Moracchini,fr FRA,MF,11,10,0,0,781,8.7,2,0,/en/players/09033bbf/Laurent-Moracchini,09033bbf,Laurent-Moracchini
Lassina Diabaté,ci CIV,"DF,MF",13,10,0,0,779,8.7,2,0,/en/players/09ee3764/Lassina-Diabate,09ee3764,Lassina-Diabat
Grégory Lacombe,fr FRA,MF,21,9,0,2,862,9.6,2,1,/en/players/60dd94ab/Gregory-Lacombe,60dd94ab,Gregory-Lacomb
Rodrigo,br BRA,MF,10,8,0,0,749,8.3,1,0,/en/players/56393c87/Rodrigo,56393c87,Rodrigo
Fabien Laurenti,fr FRA,DF,10,7,0,0,644,7.2,0,0,/en/players/787dfe87/Fabien-Laurenti,787dfe87,Fabien-Laurenti
Patrice Loko,fr FRA,FW,12,6,1,1,600,6.7,1,0,/en/players/a5a06ca8/Patrice-Loko,5a06ca8,Patrice-Loko
Dalibor Mitrović,rs SRB,FW,14,6,1,2,565,6.3,1,0,/en/players/9fbd8f09/Dalibor-Mitrovic,9fbd8f09,Dalibor-Mitrovic
Abdelnasser Ouadah,dz ALG,"DF,MF",13,5,0,1,568,6.3,3,0,/en/players/91e3b87a/Abdelnasser-Ouadah,91e3b87a,Abdelnasser-Ouadah
Christophe Destruhaut,fr FRA,DF,13,3,0,0,516,5.7,3,0,/en/players/8949adcd/Christophe-Destruhaut,8949adcd,Christophe-Destruhaut
Yacine Bezzaz,dz ALG,MF,5,1,0,0,159,1.8,0,0,/en/players/ae989766/Yacine-Bezzaz,989766,Yacine-Bezzaz
Milan Martinović,rs SRB,DF,1,1,0,0,90,1.0,0,0,/en/players/d7f1eb31/Milan-Martinovic,d7f1eb31,Milan-Martinovic
Abderraouf Zarabi,dz ALG,DF,1,1,0,0,30,0.3,1,0,/en/players/2cf92153/Abderraouf-Zarabi,2cf92153,Abderraouf-Zarabi
David Faderne,fr FRA,FW,2,0,0,0,28,0.3,0,0,/en/players/262ffffa/David-Faderne,262ffffa,David-Fad
Djamel Abdoun,dz ALG,MF,1,0,0,0,9,0.1,0,0,/en/players/e2656e6f/Djamel-Abdoun,2656e6f,Djamel-Abdou
Grégory Ursule,fr FRA,MF,1,0,0,0,1,0.0,0,0,/en/players/c044d543/Gregory-Ursule,c044d543,Gregory-Ursu
﻿2004-2005,Ajaccio
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Rodrigo,br BRA,MF,36,36,1,0,"3,212",35.7,9,1,/en/players/56393c87/Rodrigo,56393c87,Rodrigo
Stéphane Porato,fr FRA,GK,35,35,0,0,"3,150",35.0,0,0,/en/players/ead5f446/Stephane-Porato,d5f446,Stephane-Porato
Abdelnasser Ouadah,dz ALG,"DF,MF",35,35,3,4,"2,980",33.1,7,0,/en/players/91e3b87a/Abdelnasser-Ouadah,91e3b87a,Abdelnasser-Ouadah
Fabien Laurenti,fr FRA,DF,34,32,0,0,"2,799",31.1,6,0,/en/players/787dfe87/Fabien-Laurenti,787dfe87,Fabien-Laurenti
Xavier Collin,fr FRA,DF,31,31,3,0,"2,734",30.4,5,0,/en/players/3d3610ee/Xavier-Collin,3d3610ee,Xavier-Colli
Yohan Demont,fr FRA,"DF,MF",32,30,6,2,"2,658",29.5,4,0,/en/players/035aa51c/Yohan-Demont,035aa51c,Yohan-Demont
Martial Robin,fr FRA,"DF,MF",33,29,2,1,"2,501",27.8,10,1,/en/players/3e5cf6c4/Martial-Robin,3e5cf6c4,Martial-Robi
André Luiz Moreira,br BRA,"DF,MF",28,27,3,6,"2,241",24.9,5,0,/en/players/b6a77d10/Andre-Luiz-Moreira,b6a77d10,Andre-Luiz-Morei
Waldir Lucas Pereira,br BRA,FW,32,26,0,11,"2,113",23.5,2,0,/en/players/808f77ce/Waldir-Lucas-Pereira,808f77ce,Waldir-Lucas-Perei
Nenad Džodić,rs SRB,"DF,MF",24,24,1,1,"2,133",23.7,7,1,/en/players/b35fe1d6/Nenad-Dzodic,b35fe1d6,Nenad-Dzodic
Mamadou Seck,sn SEN,DF,27,23,1,1,"2,124",23.6,4,2,/en/players/1629c39a/Mamadou-Seck,1629c39a,Mamadou-Seck
Marcelo de Faria,br BRA,"FW,MF",23,15,1,4,"1,309",14.5,2,0,/en/players/75d5959e/Marcelo-de-Faria,75d5959e,Marcelo-de-Fari
Cyril Chapuis,fr FRA,FW,19,15,2,3,"1,308",14.5,3,0,/en/players/a6921a34/Cyril-Chapuis,6921a34,Cyril-Chapui
Gaspar Azevedo,pt POR,DF,17,13,0,0,"1,224",13.6,5,0,/en/players/fc95bb0b/Gaspar-Azevedo,fc95bb0b,Gaspar-Azevedo
David Terrier,fr FRA,DF,19,13,0,0,"1,222",13.6,2,0,/en/players/5f5234e5/David-Terrier,5f5234e5,David-Terri
