2004-2005,Ajaccio
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Rodrigo,br BRA,MF,36,36,1,0,"3,212",35.7,9,1,/en/players/56393c87/Rodrigo,56393c87,Rodrigo
Stéphane Porato,fr FRA,GK,35,35,0,0,"3,150",35.0,0,0,/en/players/ead5f446/Stephane-Porato,d5f446,Stephane-Porato
Abdelnasser Ouadah,dz ALG,"DF,MF",35,35,3,4,"2,980",33.1,7,0,/en/players/91e3b87a/Abdelnasser-Ouadah,91e3b87a,Abdelnasser-Ouadah
Fabien Laurenti,fr FRA,DF,34,32,0,0,"2,799",31.1,6,0,/en/players/787dfe87/Fabien-Laurenti,787dfe87,Fabien-Laurenti
Xavier Collin,fr FRA,DF,31,31,3,0,"2,734",30.4,5,0,/en/players/3d3610ee/Xavier-Collin,3d3610ee,Xavier-Colli
Yohan Demont,fr FRA,"DF,MF",32,30,6,2,"2,658",29.5,4,0,/en/players/035aa51c/Yohan-Demont,035aa51c,Yohan-Demont
Martial Robin,fr FRA,"DF,MF",33,29,2,1,"2,501",27.8,10,1,/en/players/3e5cf6c4/Martial-Robin,3e5cf6c4,Martial-Robi
André Luiz Moreira,br BRA,"DF,MF",28,27,3,6,"2,241",24.9,5,0,/en/players/b6a77d10/Andre-Luiz-Moreira,b6a77d10,Andre-Luiz-Morei
Waldir Lucas Pereira,br BRA,FW,32,26,0,11,"2,113",23.5,2,0,/en/players/808f77ce/Waldir-Lucas-Pereira,808f77ce,Waldir-Lucas-Perei
Nenad Džodić,rs SRB,"DF,MF",24,24,1,1,"2,133",23.7,7,1,/en/players/b35fe1d6/Nenad-Dzodic,b35fe1d6,Nenad-Dzodic
Mamadou Seck,sn SEN,DF,27,23,1,1,"2,124",23.6,4,2,/en/players/1629c39a/Mamadou-Seck,1629c39a,Mamadou-Seck
Marcelo de Faria,br BRA,"FW,MF",23,15,1,4,"1,309",14.5,2,0,/en/players/75d5959e/Marcelo-de-Faria,75d5959e,Marcelo-de-Fari
Cyril Chapuis,fr FRA,FW,19,15,2,3,"1,308",14.5,3,0,/en/players/a6921a34/Cyril-Chapuis,6921a34,Cyril-Chapui
Gaspar Azevedo,pt POR,DF,17,13,0,0,"1,224",13.6,5,0,/en/players/fc95bb0b/Gaspar-Azevedo,fc95bb0b,Gaspar-Azevedo
David Terrier,fr FRA,DF,19,13,0,0,"1,222",13.6,2,0,/en/players/5f5234e5/David-Terrier,5f5234e5,David-Terri
Nicolas Bonnal,fr FRA,MF,16,8,0,0,892,9.9,1,0,/en/players/a3eec824/Nicolas-Bonnal,3eec824,Nicolas-Bo
Marcelinho Carioca,br BRA,MF,9,8,1,2,704,7.8,2,0,/en/players/8ace28cb/Marcelinho-Carioca,8ace28cb,Marcelinho-Carioc
Renaud Connen,fr FRA,MF,19,7,0,0,896,10.0,2,0,/en/players/a575637e/Renaud-Connen,575637e,Renaud-Co
Olivier Fauconnier,fr FRA,FW,5,3,0,0,289,3.2,2,0,/en/players/4a980684/Olivier-Fauconnier,4a980684,Olivier-Fauconni
Laurent Merlin,fr FRA,"FW,MF",10,3,0,1,272,3.0,1,0,/en/players/ddf4a0ad/Laurent-Merlin,ddf4a0ad,Laurent-Merli
Stéphane Trévisan,fr FRA,GK,3,3,0,0,270,3.0,0,0,/en/players/594a6ad1/Stephane-Trevisan,594a6ad1,Stephane-Trevi
Yacine Bezzaz,dz ALG,MF,10,0,0,0,140,1.6,1,0,/en/players/ae989766/Yacine-Bezzaz,989766,Yacine-Bezzaz
Christophe Destruhaut,fr FRA,DF,3,0,0,0,74,0.8,0,0,/en/players/8949adcd/Christophe-Destruhaut,8949adcd,Christophe-Destruhaut
Djamel Abdoun,dz ALG,MF,2,0,0,0,30,0.3,0,0,/en/players/e2656e6f/Djamel-Abdoun,2656e6f,Djamel-Abdou
Abderraouf Zarabi,dz ALG,DF,1,0,,0,21,0.2,0,0,/en/players/2cf92153/Abderraouf-Zarabi,2cf92153,Abderraouf-Zarabi
