Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Xavier Collin,fr FRA,DF,37,37,1.0,1.0,2002-2003,/en/players/3d3610ee/Xavier-Collin,3d3610ee,Ajaccio,"3,290",36.6,5.0,0.0,94,4.0,13313,Ajaccio
,Stéphane Grégoire,fr FRA,MF,36,36,1.0,0.0,2002-2003,/en/players/37f81ff1/Stephane-Gregoire,37f81ff1,Ajaccio,"3,240",36.0,3.0,0.0,94,4.0,13379,Ajaccio
,Hoalid Regragui,ma MAR,"DF,MF",32,32,2.0,1.0,2002-2003,/en/players/654026a1/Hoalid-Regragui,654026a1,Ajaccio,"2,810",31.2,6.0,2.0,94,26.0,2853,Ajaccio
,Stéphane Trévisan,fr FRA,GK,31,31,0.0,0.0,2002-2003,/en/players/594a6ad1/Stephane-Trevisan,594a6ad1,Ajaccio,"2,790",31.0,1.0,0.0,94,4.0,12179,Ajaccio
,Bruno Rodriguez,fr FRA,FW,31,31,2.0,6.0,2002-2003,/en/players/81def070/Bruno-Rodriguez,81def070,Ajaccio,"2,576",28.6,6.0,1.0,94,4.0,12302,Ajaccio
,Hervé Alicarte,fr FRA,DF,22,22,0.0,2.0,2002-2003,/en/players/7f294503/Herve-Alicarte,7f294503,Ajaccio,"1,951",21.7,5.0,1.0,94,4.0,11667,Ajaccio
,Abdelnasser Ouadah,dz ALG,"DF,MF",29,22,3.0,0.0,2002-2003,/en/players/91e3b87a/Abdelnasser-Ouadah,91e3b87a,Ajaccio,"1,785",19.8,6.0,0.0,94,37.0,13380,Ajaccio
,Mamadou Seck,sn SEN,DF,20,20,0.0,2.0,2002-2003,/en/players/1629c39a/Mamadou-Seck,1629c39a,Ajaccio,"1,782",19.8,4.0,0.0,94,34.0,13381,Ajaccio
,David Terrier,fr FRA,DF,21,20,0.0,0.0,2002-2003,/en/players/5f5234e5/David-Terrier,5f5234e5,Ajaccio,"1,700",18.9,4.0,0.0,94,4.0,13382,Ajaccio
,Martial Robin,fr FRA,"DF,MF",23,18,1.0,1.0,2002-2003,/en/players/3e5cf6c4/Martial-Robin,3e5cf6c4,Ajaccio,"1,713",19.0,4.0,0.0,94,4.0,13383,Ajaccio
,Dmitri Ananko,ru RUS,DF,18,18,1.0,0.0,2002-2003,/en/players/326fc3c2/Dmitri-Ananko,326fc3c2,Ajaccio,"1,366",15.2,1.0,0.0,94,23.0,13384,Ajaccio
,Christophe Destruhaut,fr FRA,DF,18,15,0.0,1.0,2002-2003,/en/players/8949adcd/Christophe-Destruhaut,8949adcd,Ajaccio,"1,367",15.2,6.0,0.0,94,4.0,13385,Ajaccio
,Bernard Diomède,fr FRA,"FW,MF",15,15,4.0,2.0,2002-2003,/en/players/db14c317/Bernard-Diomede,db14c317,Ajaccio,"1,247",13.9,2.0,0.0,94,4.0,13386,Ajaccio
,Grégory Lacombe,fr FRA,MF,27,13,0.0,5.0,2002-2003,/en/players/60dd94ab/Gregory-Lacombe,60dd94ab,Ajaccio,"1,499",16.7,5.0,1.0,94,4.0,11397,Ajaccio
,Walter Guglielmone,uy URU,FW,17,13,0.0,1.0,2002-2003,/en/players/f48b3f97/Walter-Guglielmone,f48b3f97,Ajaccio,"1,072",11.9,3.0,0.0,94,8.0,13387,Ajaccio
,Renaud Connen,fr FRA,MF,23,12,1.0,0.0,2002-2003,/en/players/a575637e/Renaud-Connen,575637e,Ajaccio,"1,352",15.0,7.0,0.0,94,4.0,13388,Ajaccio
,Yohan Demont,fr FRA,"DF,MF",18,12,0.0,1.0,2002-2003,/en/players/035aa51c/Yohan-Demont,035aa51c,Ajaccio,"1,030",11.4,3.0,0.0,94,4.0,12311,Ajaccio
,Laurent Moracchini,fr FRA,MF,11,9,0.0,0.0,2002-2003,/en/players/09033bbf/Laurent-Moracchini,09033bbf,Ajaccio,616,6.8,1.0,1.0,94,4.0,13389,Ajaccio
,David Faderne,fr FRA,FW,18,8,0.0,2.0,2002-2003,/en/players/262ffffa/David-Faderne,262ffffa,Ajaccio,733,8.1,2.0,0.0,94,4.0,13390,Ajaccio
,Cyril Granon,fr FRA,MF,16,7,2.0,1.0,2002-2003,/en/players/c32f89fd/Cyril-Granon,c32f89fd,Ajaccio,731,8.1,0.0,0.0,94,4.0,13391,Ajaccio
,Laurent Wuillot,be BEL,DF,7,7,0.0,0.0,2002-2003,/en/players/98b78f29/Laurent-Wuillot,98b78f29,Ajaccio,549,6.1,2.0,0.0,94,27.0,13392,Ajaccio
,Florian Lucchini,fr FRA,GK,4,4,0.0,0.0,2002-2003,/en/players/21389b31/Florian-Lucchini,21389b31,Ajaccio,360,4.0,1.0,0.0,94,4.0,13393,Ajaccio
,Juan Esnáider,ar ARG,FW,4,4,0.0,0.0,2002-2003,/en/players/a9bdc347/Juan-Esnaider,9bdc347,Ajaccio,301,3.3,1.0,0.0,94,5.0,3899,Ajaccio
,Xavier Bécas,fr FRA,MF,17,3,0.0,0.0,2002-2003,/en/players/295cb7fe/Xavier-Becas,295cb7fe,Ajaccio,543,6.0,1.0,0.0,94,4.0,13394,Ajaccio
,Hervé Sekli,fr FRA,GK,3,3,0.0,0.0,2002-2003,/en/players/12ef58a1/Herve-Sekli,12ef58a1,Ajaccio,270,3.0,0.0,0.0,94,4.0,90458,Ajaccio
,Yacine Bezzaz,dz ALG,MF,7,2,0.0,2.0,2002-2003,/en/players/ae989766/Yacine-Bezzaz,989766,Ajaccio,281,3.1,0.0,0.0,94,37.0,13029,Ajaccio
,Fabrice Levrat,fr FRA,MF,6,2,0.0,0.0,2002-2003,/en/players/95471319/Fabrice-Levrat,95471319,Ajaccio,231,2.6,0.0,0.0,94,4.0,13395,Ajaccio
,Mickael Marquet,fr FRA,FW,5,2,0.0,0.0,2002-2003,/en/players/9832d1f6/Mickael-Marquet,9832d1f6,Ajaccio,176,2.0,1.0,0.0,94,4.0,13396,Ajaccio
,Ousman Nyan,no NOR,"DF,MF",3,1,0.0,0.0,2002-2003,/en/players/a31708f0/Ousman-Nyan,31708f0,Ajaccio,111,1.2,1.0,0.0,94,21.0,13397,Ajaccio
,David Jaureguiberry,fr FRA,,1,0,,0.0,2002-2003,/en/players/7ba1d335/David-Jaureguiberry,7ba1d335,Ajaccio,17,0.2,0.0,0.0,94,4.0,90459,Ajaccio
,﻿Stéphane Trévisan,fr FRA,GK,38,38,0.0,0.0,2003-2004,/en/players/594a6ad1/Stephane-Trevisan,594a6ad1,Ajaccio,"3,404",37.8,1.0,0.0,94,4.0,12179,Ajaccio
,Frédéric Danjou,fr FRA,DF,37,37,1.0,1.0,2003-2004,/en/players/de57e4ef/Frederic-Danjou,de57e4ef,Ajaccio,"3,263",36.3,4.0,0.0,94,4.0,13398,Ajaccio
,Mamadou Bagayoko,ml MLI,FW,34,34,2.0,8.0,2003-2004,/en/players/dc579188/Mamadou-Bagayoko,dc579188,Ajaccio,"3,045",33.8,9.0,1.0,94,12.0,12484,Ajaccio
,Xavier Collin,fr FRA,DF,34,34,0.0,0.0,2003-2004,/en/players/3d3610ee/Xavier-Collin,3d3610ee,Ajaccio,"2,983",33.1,3.0,0.0,94,4.0,13313,Ajaccio
,Stéphane Grégoire,fr FRA,MF,33,33,1.0,0.0,2003-2004,/en/players/37f81ff1/Stephane-Gregoire,37f81ff1,Ajaccio,"2,970",33.0,2.0,0.0,94,4.0,13379,Ajaccio
,David Terrier,fr FRA,DF,33,33,2.0,0.0,2003-2004,/en/players/5f5234e5/David-Terrier,5f5234e5,Ajaccio,"2,883",32.0,11.0,1.0,94,4.0,13382,Ajaccio
,Bernard Diomède,fr FRA,"FW,MF",32,29,4.0,7.0,2003-2004,/en/players/db14c317/Bernard-Diomede,db14c317,Ajaccio,"2,221",24.7,5.0,2.0,94,4.0,13386,Ajaccio
,Mamadou Seck,sn SEN,DF,26,23,3.0,1.0,2003-2004,/en/players/1629c39a/Mamadou-Seck,1629c39a,Ajaccio,"2,036",22.6,2.0,0.0,94,34.0,13381,Ajaccio
,Martial Robin,fr FRA,"DF,MF",25,20,1.0,2.0,2003-2004,/en/players/3e5cf6c4/Martial-Robin,3e5cf6c4,Ajaccio,"1,830",20.3,2.0,0.0,94,4.0,13383,Ajaccio
,Hoalid Regragui,ma MAR,"DF,MF",24,20,0.0,2.0,2003-2004,/en/players/654026a1/Hoalid-Regragui,654026a1,Ajaccio,"1,760",19.6,7.0,0.0,94,26.0,2853,Ajaccio
,Nicolas Bonnal,fr FRA,MF,20,17,2.0,1.0,2003-2004,/en/players/a3eec824/Nicolas-Bonnal,3eec824,Ajaccio,"1,394",15.5,5.0,1.0,94,4.0,13088,Ajaccio
,Yohan Demont,fr FRA,"DF,MF",20,13,0.0,3.0,2003-2004,/en/players/035aa51c/Yohan-Demont,035aa51c,Ajaccio,"1,326",14.7,4.0,0.0,94,4.0,12311,Ajaccio
,Cyril Granon,fr FRA,MF,23,10,2.0,0.0,2003-2004,/en/players/c32f89fd/Cyril-Granon,c32f89fd,Ajaccio,992,11.0,1.0,0.0,94,4.0,13391,Ajaccio
,Renaud Connen,fr FRA,MF,11,10,0.0,0.0,2003-2004,/en/players/a575637e/Renaud-Connen,575637e,Ajaccio,837,9.3,2.0,0.0,94,4.0,13388,Ajaccio
,Laurent Moracchini,fr FRA,MF,11,10,0.0,0.0,2003-2004,/en/players/09033bbf/Laurent-Moracchini,09033bbf,Ajaccio,781,8.7,2.0,0.0,94,4.0,13389,Ajaccio
,Lassina Diabaté,ci CIV,"DF,MF",13,10,0.0,0.0,2003-2004,/en/players/09ee3764/Lassina-Diabate,09ee3764,Ajaccio,779,8.7,2.0,0.0,94,35.0,8801,Ajaccio
,Grégory Lacombe,fr FRA,MF,21,9,0.0,2.0,2003-2004,/en/players/60dd94ab/Gregory-Lacombe,60dd94ab,Ajaccio,862,9.6,2.0,1.0,94,4.0,11397,Ajaccio
,Rodrigo,br BRA,MF,10,8,0.0,0.0,2003-2004,/en/players/56393c87/Rodrigo,56393c87,Ajaccio,749,8.3,1.0,0.0,94,2.0,13015,Ajaccio
,Fabien Laurenti,fr FRA,DF,10,7,0.0,0.0,2003-2004,/en/players/787dfe87/Fabien-Laurenti,787dfe87,Ajaccio,644,7.2,0.0,0.0,94,4.0,11519,Ajaccio
,Patrice Loko,fr FRA,FW,12,6,1.0,1.0,2003-2004,/en/players/a5a06ca8/Patrice-Loko,5a06ca8,Ajaccio,600,6.7,1.0,0.0,94,4.0,13399,Ajaccio
