Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Anthony Modeste,fr FRA,FW,37,37,0.0,20.0,2009-2010,/en/players/34e4343c/Anthony-Modeste,34e4343c,Angers,"3,162",35.1,6.0,0.0,114,4.0,6480,Angers
,Karim Djellabi,dz ALG,DF,32,31,2.0,0.0,2009-2010,/en/players/49f0557b/Karim-Djellabi,49f0557b,Angers,"2,745",30.5,3.0,0.0,114,37.0,12044,Angers
,Matar Fall,sn SEN,"DF,MF",30,30,1.0,1.0,2009-2010,/en/players/45d16647/Matar-Fall,45d16647,Angers,"2,560",28.4,9.0,0.0,114,34.0,15091,Angers
,Thomas Mienniel,fr FRA,DF,32,28,1.0,1.0,2009-2010,/en/players/0d50a4cf/Thomas-Mienniel,0d50a4cf,Angers,"2,531",28.1,4.0,0.0,114,4.0,15092,Angers
,Bruno Ecuele Manga,ga GAB,DF,28,28,0.0,3.0,2009-2010,/en/players/72a0fb65/Bruno-Ecuele-Manga,72a0fb65,Angers,"2,520",28.0,4.0,0.0,114,69.0,10819,Angers
,Prince Oniangué,cg CGO,"DF,MF",30,28,1.0,1.0,2009-2010,/en/players/9e27e5de/Prince-Oniangue,9e27e5de,Angers,"2,428",27.0,2.0,1.0,114,80.0,9183,Angers
,Malik Couturier,fr FRA,DF,29,26,0.0,1.0,2009-2010,/en/players/e1479e91/Malik-Couturier,1479e91,Angers,"2,419",26.9,7.0,0.0,114,4.0,15093,Angers
,Mickaël Stéphan,fr FRA,MF,31,26,2.0,1.0,2009-2010,/en/players/45da9c1b/Mickael-Stephan,45da9c1b,Angers,"2,339",26.0,6.0,0.0,114,4.0,15094,Angers
,Olivier Auriac,fr FRA,MF,27,26,1.0,1.0,2009-2010,/en/players/86c8c22e/Olivier-Auriac,86c8c22e,Angers,"2,333",25.9,4.0,0.0,114,4.0,11663,Angers
,Philippe Brunel,fr FRA,MF,32,26,2.0,3.0,2009-2010,/en/players/364d8e06/Philippe-Brunel,364d8e06,Angers,"2,197",24.4,1.0,0.0,114,4.0,11814,Angers
,Charles Diers,fr FRA,MF,32,24,1.0,3.0,2009-2010,/en/players/b6f4300e/Charles-Diers,b6f4300e,Angers,"2,142",23.8,1.0,0.0,114,4.0,15095,Angers
,Kévin Olimpa,fr FRA,GK,20,20,0.0,0.0,2009-2010,/en/players/4928a632/Kevin-Olimpa,4928a632,Angers,"1,800",20.0,2.0,0.0,114,4.0,11696,Angers
,Jean-Daniel Padovani,fr FRA,GK,18,18,0.0,0.0,2009-2010,/en/players/0b92fa60/Jean-Daniel-Padovani,0b92fa60,Angers,"1,620",18.0,3.0,0.0,114,4.0,14972,Angers
,Gaëtan Charbonnier,fr FRA,"FW,MF",26,14,3.0,3.0,2009-2010,/en/players/18ebca4b/Gaetan-Charbonnier,18ebca4b,Angers,"1,242",13.8,2.0,1.0,114,4.0,12134,Angers
,Claudiu Keșerü,ro ROU,FW,14,14,3.0,4.0,2009-2010,/en/players/4383b0da/Claudiu-Keseru,4383b0da,Angers,"1,182",13.1,2.0,0.0,114,51.0,12487,Angers
,Sébastien Renouard,fr FRA,MF,16,8,1.0,1.0,2009-2010,/en/players/66ae6e46/Sebastien-Renouard,66ae6e46,Angers,736,8.2,2.0,1.0,114,4.0,13843,Angers
,Emmanuel Bourgaud,fr FRA,MF,23,7,0.0,0.0,2009-2010,/en/players/7cf9f0ed/Emmanuel-Bourgaud,7cf9f0ed,Angers,674,7.5,3.0,0.0,114,4.0,15096,Angers
,Youssef Adnane,fr FRA,FW,12,7,1.0,1.0,2009-2010,/en/players/0cb152eb/Youssef-Adnane,0cb152eb,Angers,630,7.0,0.0,0.0,114,4.0,14307,Angers
,David Leray,fr FRA,DF,9,6,0.0,0.0,2009-2010,/en/players/16183263/David-Leray,16183263,Angers,482,5.4,1.0,0.0,114,4.0,12489,Angers
,Serges Déblé,ci CIV,MF,20,4,2.0,0.0,2009-2010,/en/players/1b691d4e/Serges-Deble,1b691d4e,Angers,542,6.0,0.0,0.0,114,35.0,12531,Angers
,Vincent Manceau,fr FRA,"DF,MF",8,3,0.0,0.0,2009-2010,/en/players/c26a3918/Vincent-Manceau,c26a3918,Angers,361,4.0,0.0,0.0,114,4.0,15097,Angers
,Anthony Ouasfane,dz ALG,DF,6,3,1.0,0.0,2009-2010,/en/players/5f20cd90/Anthony-Ouasfane,5f20cd90,Angers,336,3.7,1.0,1.0,114,37.0,15098,Angers
,Norio Suzuki,jp JPN,"DF,MF",8,3,0.0,0.0,2009-2010,/en/players/cf91e72e/Norio-Suzuki,cf91e72e,Angers,274,3.0,0.0,0.0,114,54.0,15099,Angers
,Stevie Riga,fr FRA,DF,4,1,0.0,0.0,2009-2010,/en/players/df20d397/Stevie-Riga,df20d397,Angers,161,1.8,0.0,0.0,114,4.0,15100,Angers
,Férébory Doré,cg CGO,FW,6,0,0.0,1.0,2009-2010,/en/players/cf91c5d6/Ferebory-Dore,cf91c5d6,Angers,112,1.2,0.0,0.0,114,80.0,15101,Angers
,﻿Jérémy Hénin,fr FRA,DF,33,33,0.0,2.0,2010-2011,/en/players/e8251340/Jeremy-Henin,8251340,Angers,"2,897",32.2,5.0,0.0,114,4.0,13530,Angers
,Karim Djellabi,dz ALG,DF,32,31,1.0,0.0,2010-2011,/en/players/49f0557b/Karim-Djellabi,49f0557b,Angers,"2,681",29.8,5.0,0.0,114,37.0,12044,Angers
