Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Jacques Abardonado,/en/players/ecab07ee/Jacques-Abardonado,cab07ee,Jacques-Abardonado,fr FRA,DF,Nice
1,Damien Gregorini,/en/players/1edb2e8f/Damien-Gregorini,1edb2e8f,Damien-Gregorini,fr FRA,GK,Nice
2,Éric Roy,/en/players/adeca4c0/Eric-Roy,deca4c0,Eric-Ro,fr FRA,MF,Nice
3,Romain Pitau,/en/players/8a45ccf1/Romain-Pitau,8a45ccf1,Romain-Pitau,fr FRA,MF,Nice
4,Kaba Diawara,/en/players/7bafc1d6/Kaba-Diawara,7bafc1d6,Kaba-Diaw,gn GUI,FW,Nice
5,Cédric Varrault,/en/players/8cb8dc58/Cedric-Varrault,8cb8dc58,Cedric-Varrault,fr FRA,DF,Nice
6,Everson,/en/players/75170143/Everson,75170143,Everso,br BRA,MF,Nice
7,José Cobos,/en/players/263faf60/Jose-Cobos,263faf60,Jose-Cobo,fr FRA,DF,Nice
8,Noé Pamarot,/en/players/6036afc6/Noe-Pamarot,6036afc6,Noe-Pamarot,fr FRA,DF,Nice
9,Yoann Bigné,/en/players/6eb984d5/Yoann-Bigne,6eb984d5,Yoann-Big,fr FRA,MF,Nice
10,Abdelmalek Cherrad,/en/players/f9905b7a/Abdelmalek-Cherrad,f9905b7a,Abdelmalek-Cherrad,dz ALG,FW,Nice
11,Sammy Traoré,/en/players/6f04b42e/Sammy-Traore,6f04b42e,Sammy-Trao,ml MLI,DF,Nice
12,Thibault Scotto,/en/players/33f1b214/Thibault-Scotto,33f1b214,Thibault-Scotto,fr FRA,"DF,MF",Nice
13,Serge Ayeli,/en/players/19379fe5/Serge-Ayeli,19379fe5,Serge-Ayeli,ci CIV,FW,Nice
14,Christophe Meslin,/en/players/e6585232/Christophe-Meslin,6585232,Christophe-Mesli,fr FRA,FW,Nice
15,Patrick Barul,/en/players/693780ad/Patrick-Barul,693780ad,Patrick-Baru,fr FRA,DF,Nice
16,Cédric Mionnet,/en/players/e0839c45/Cedric-Mionnet,0839c45,Cedric-Mionnet,fr FRA,FW,Nice
17,Adékambi Olufadé,/en/players/706acd3b/Adekambi-Olufade,706acd3b,Adekambi-Olufad,tg TOG,FW,Nice
