,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Jussi Jääskeläinen,/en/players/340d2a24/Jussi-Jaaskelainen,340d2a24,Jussi-Jaaskelai,fi FIN,GK
1,Youri Djorkaeff,/en/players/e9f1bedd/Youri-Djorkaeff,9f1bedd,Youri-Djorkaeff,fr FRA,"FW,MF"
2,Per Frandsen,/en/players/4df04be7/Per-Frandsen,4df04be7,Per-Frand,dk DEN,MF
3,Guðni Bergsson,/en/players/bfc3b538/Gudni-Bergsson,bfc3b538,Gudni-Bergsso,is ISL,DF
4,Ricardo Gardner,/en/players/b6a1eaa0/Ricardo-Gardner,b6a1eaa0,Ricardo-Gard,jm JAM,"DF,MF"
5,Henrik Pedersen,/en/players/8ef377c5/Henrik-Pedersen,8ef377c5,Henrik-Ped,dk DEN,FW
6,Iván Campo,/en/players/b655e58d/Ivan-Campo,b655e58d,Ivan-Campo,es ESP,"DF,MF"
7,Simon Charlton,/en/players/d52b42c9/Simon-Charlton,d52b42c9,Simon-Charlto,eng ENG,DF
8,Jay-Jay Okocha,/en/players/66ceb871/Jay-Jay-Okocha,66ceb871,Jay-Jay-Okoch,ng NGA,MF
9,Bruno N'Gotty,/en/players/95682207/Bruno-NGotty,95682207,Bruno-NGott,fr FRA,DF
10,Anthony Barness,/en/players/1f2e31a8/Anthony-Barness,1f2e31a8,Anthony-B,eng ENG,DF
11,Bernard Mendy,/en/players/ea52a7a5/Bernard-Mendy,52a7a5,Bernard-Mend,fr FRA,"DF,FW"
12,Kevin Nolan,/en/players/3d307105/Kevin-Nolan,3d307105,Kevin-No,eng ENG,MF
13,Mike Whitlow,/en/players/9d3d5f5d/Mike-Whitlow,9d3d5f5d,Mike-Whitlow,eng ENG,DF
14,Michael Ricketts,/en/players/3099ed37/Michael-Ricketts,3099ed37,Michael-Rickett,eng ENG,FW
15,Florent Laville,/en/players/49909716/Florent-Laville,49909716,Florent-Lavi,fr FRA,DF
16,Gareth Farrelly,/en/players/8a1a3cf0/Gareth-Farrelly,8a1a3cf0,Gareth-F,ie IRL,MF
17,Paul Warhurst,/en/players/86810d2a/Paul-Warhurst,86810d2a,Paul-Warhurst,eng ENG,"DF,MF"
18,Dean Holdsworth,/en/players/fdb64aeb/Dean-Holdsworth,fdb64aeb,Dean-Holdsworth,eng ENG,FW
19,Stig Tøfting,/en/players/a8fe3e31/Stig-Tofting,8fe3e31,Stig-Tofting,dk DEN,MF
20,Delroy Facey,/en/players/3966915f/Delroy-Facey,3966915f,Delroy-Fac,gd GRN,FW
21,Salva Ballesta,/en/players/bd42bcb8/Salva-Ballesta,bd42bcb8,Salva-Ballest,es ESP,FW
22,Pierre-Yves André,/en/players/a8ab0bcd/Pierre-Yves-Andre,8ab0bcd,Pierre-Yves-And,fr FRA,FW
23,Danny Livesey,/en/players/3f27e09e/Danny-Livesey,3f27e09e,Danny-Liv,eng ENG,DF
24,Jonathan Walters,/en/players/0356cf4f/Jonathan-Walters,0356cf4f,Jonathan-Walt,ie IRL,"FW,MF"
25,Jermaine Johnson,/en/players/3a954a65/Jermaine-Johnson,3a954a65,Jermaine-Johnso,jm JAM,"FW,MF"
26,Bülent Akın,/en/players/e99fd5d6/Bulent-Akin,99fd5d6,Bulent-Aki,tr TUR,MF
28,Kevin Davies,/en/players/2f726a89/Kevin-Davies,2f726a89,Kevin-Davi,eng ENG,FW
29,Nicky Hunt,/en/players/0e9b2f57/Nicky-Hunt,0e9b2f57,Nicky-Hunt,eng ENG,DF
30,Emerson Thome,/en/players/7dc1b3c9/Emerson-Thome,7dc1b3c9,Emerson-Thom,br BRA,DF
31,Stelios Giannakopoulos,/en/players/29a5f7d3/Stelios-Giannakopoulos,29a5f7d3,Stelios-Giannakopoulo,gr GRE,"FW,MF"
32,Steve Howey,/en/players/c1dd78cb/Steve-Howey,c1dd78cb,Steve-How,eng ENG,DF
33,Jon Otsemobor,/en/players/9ced37b6/Jon-Otsemobor,9ced37b6,Jon-Otsemobo,eng ENG,DF
34,Javi Moreno,/en/players/64497d05/Javi-Moreno,64497d05,Javi-Moreno,es ESP,FW
35,Ibrahim Ba,/en/players/509ff2ca/Ibrahim-Ba,509ff2ca,Ibrahim-B,fr FRA,MF
36,Mário Jardel,/en/players/53073691/Mario-Jardel,53073691,Mario-Jard,br BRA,FW
37,Glen Little,/en/players/3c418660/Glen-Little,3c418660,Glen-Litt,eng ENG,MF
38,Ricardo Vaz Tê,/en/players/238aa706/Ricardo-Vaz-Te,238aa706,Ricardo-Vaz-T,pt POR,"FW,MF"
39,﻿Gary Speed,/en/players/5ca13d11/Gary-Speed,5ca13d11,Gary-Speed,wls WAL,MF
40,Radhi Jaïdi,/en/players/8ff60fb9/Radhi-Jaidi,8ff60fb9,Radhi-Jaidi,tn TUN,DF
41,Tal Ben Haim,/en/players/2277a390/Tal-Ben-Haim,2277a390,Tal-Ben-Haim,il ISR,DF
42,Fernando Hierro,/en/players/2f926dd0/Fernando-Hierro,2f926dd0,Fernando-Hierro,es ESP,"DF,MF"
43,Vincent Candela,/en/players/489d2628/Vincent-Candela,489d2628,Vincent-Cand,fr FRA,"DF,MF"
44,Júlio César,/en/players/754ac76b/Julio-Cesar,754ac76b,Julio-C,br BRA,DF
45,Les Ferdinand,/en/players/aad47f5a/Les-Ferdinand,d47f5a,Les-Ferdinand,eng ENG,FW
46,Kevin Poole,/en/players/f2143ffd/Kevin-Poole,f2143ffd,Kevin-Poo,eng ENG,GK
47,Andy Oakes,/en/players/7df5c540/Andy-Oakes,7df5c540,Andy-Oak,eng ENG,GK
48,Khalilou Fadiga,/en/players/0946c6b7/Khalilou-Fadiga,0946c6b7,Khalilou-Fadig,sn SEN,MF
49,Blessing Kaku,/en/players/72ced492/Blessing-Kaku,72ced492,Blessing-Kaku,ng NGA,MF
50,Joey O'Brien,/en/players/ce46f501/Joey-OBrien,ce46f501,Joey-OBri,ie IRL,"DF,MF"
51,Abdoulaye Faye,/en/players/99df1bff/Abdoulaye-Faye,99df1bff,Abdoulaye-F,sn SEN,"DF,MF"
52,El Hadji Diouf,/en/players/1a4542c8/El-Hadji-Diouf,1a4542c8,El-Hadji-Diouf,sn SEN,"FW,MF"
53,Hidetoshi Nakata,/en/players/917ee796/Hidetoshi-Nakata,917ee796,Hidetoshi-Nakat,jp JPN,MF
54,Jared Borgetti,/en/players/f983f0d2/Jared-Borgetti,f983f0d2,Jared-Borgetti,mx MEX,FW
55,Matt Jansen,/en/players/fac73006/Matt-Jansen,fac73006,Matt-J,eng ENG,FW
56,Martin Djetou,/en/players/59a231bb/Martin-Djetou,59a231bb,Martin-Djetou,fr FRA,"DF,MF"
