Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Jussi Jääskeläinen,fi FIN,GK,38,38,0.0,0.0,2002-2003,/en/players/340d2a24/Jussi-Jaaskelainen,340d2a24,Bolton-Wanderers,"3,420",38.0,2.0,0.0,135,83.0,8217,Bolton-Wanderers
,Youri Djorkaeff,fr FRA,"FW,MF",36,36,4.0,7.0,2002-2003,/en/players/e9f1bedd/Youri-Djorkaeff,9f1bedd,Bolton-Wanderers,"3,062",34.0,4.0,0.0,135,4.0,6443,Bolton-Wanderers
,Per Frandsen,dk DEN,MF,34,34,2.0,2.0,2002-2003,/en/players/4df04be7/Per-Frandsen,4df04be7,Bolton-Wanderers,"2,855",31.7,6.0,0.0,135,7.0,8218,Bolton-Wanderers
,Guðni Bergsson,is ISL,DF,31,31,0.0,0.0,2002-2003,/en/players/bfc3b538/Gudni-Bergsson,bfc3b538,Bolton-Wanderers,"2,790",31.0,4.0,0.0,135,40.0,8219,Bolton-Wanderers
,Ricardo Gardner,jm JAM,"DF,MF",32,31,1.0,2.0,2002-2003,/en/players/b6a1eaa0/Ricardo-Gardner,b6a1eaa0,Bolton-Wanderers,"2,724",30.3,5.0,1.0,135,127.0,8220,Bolton-Wanderers
,Henrik Pedersen,dk DEN,FW,33,31,2.0,7.0,2002-2003,/en/players/8ef377c5/Henrik-Pedersen,8ef377c5,Bolton-Wanderers,"2,525",28.1,1.0,0.0,135,7.0,8221,Bolton-Wanderers
,Iván Campo,es ESP,"DF,MF",31,28,1.0,2.0,2002-2003,/en/players/b655e58d/Ivan-Campo,b655e58d,Bolton-Wanderers,"2,600",28.9,12.0,1.0,135,1.0,8222,Bolton-Wanderers
,Simon Charlton,eng ENG,DF,31,27,1.0,0.0,2002-2003,/en/players/d52b42c9/Simon-Charlton,d52b42c9,Bolton-Wanderers,"2,370",26.3,2.0,0.0,135,6.0,8223,Bolton-Wanderers
,Jay-Jay Okocha,ng NGA,MF,31,26,3.0,7.0,2002-2003,/en/players/66ceb871/Jay-Jay-Okocha,66ceb871,Bolton-Wanderers,"2,353",26.1,0.0,0.0,135,52.0,8224,Bolton-Wanderers
,Bruno N'Gotty,fr FRA,DF,23,23,0.0,1.0,2002-2003,/en/players/95682207/Bruno-NGotty,95682207,Bolton-Wanderers,"1,887",21.0,3.0,1.0,135,4.0,7625,Bolton-Wanderers
,Anthony Barness,eng ENG,DF,25,21,0.0,0.0,2002-2003,/en/players/1f2e31a8/Anthony-Barness,1f2e31a8,Bolton-Wanderers,"1,923",21.4,2.0,0.0,135,6.0,8225,Bolton-Wanderers
,Bernard Mendy,fr FRA,"DF,FW",21,20,1.0,0.0,2002-2003,/en/players/ea52a7a5/Bernard-Mendy,52a7a5,Bolton-Wanderers,"1,629",18.1,6.0,0.0,135,4.0,8226,Bolton-Wanderers
,Kevin Nolan,eng ENG,MF,33,15,2.0,1.0,2002-2003,/en/players/3d307105/Kevin-Nolan,3d307105,Bolton-Wanderers,"1,577",17.5,5.0,0.0,135,6.0,6026,Bolton-Wanderers
,Mike Whitlow,eng ENG,DF,17,14,2.0,0.0,2002-2003,/en/players/9d3d5f5d/Mike-Whitlow,9d3d5f5d,Bolton-Wanderers,"1,304",14.5,2.0,0.0,135,6.0,8227,Bolton-Wanderers
,Michael Ricketts,eng ENG,FW,22,13,0.0,6.0,2002-2003,/en/players/3099ed37/Michael-Ricketts,3099ed37,Bolton-Wanderers,"1,391",15.5,2.0,0.0,135,6.0,7178,Bolton-Wanderers
,Florent Laville,fr FRA,DF,10,10,0.0,0.0,2002-2003,/en/players/49909716/Florent-Laville,49909716,Bolton-Wanderers,900,10.0,6.0,1.0,135,4.0,8228,Bolton-Wanderers
,Gareth Farrelly,ie IRL,MF,8,6,0.0,1.0,2002-2003,/en/players/8a1a3cf0/Gareth-Farrelly,8a1a3cf0,Bolton-Wanderers,519,5.8,0.0,0.0,135,99.0,8229,Bolton-Wanderers
,Paul Warhurst,eng ENG,"DF,MF",7,5,1.0,0.0,2002-2003,/en/players/86810d2a/Paul-Warhurst,86810d2a,Bolton-Wanderers,397,4.4,0.0,0.0,135,6.0,8230,Bolton-Wanderers
,Dean Holdsworth,eng ENG,FW,9,5,1.0,0.0,2002-2003,/en/players/fdb64aeb/Dean-Holdsworth,fdb64aeb,Bolton-Wanderers,374,4.2,2.0,0.0,135,6.0,8231,Bolton-Wanderers
