Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Jérémie Janot,fr FRA,GK,38,38,0.0,0.0,2004-2005,/en/players/20881853/Jeremie-Janot,20881853,Saint-Etienne,"3,420",38.0,4.0,0.0,101,4.0,14147,Saint-Etienne
,Julien Sablé,fr FRA,MF,37,37,2.0,5.0,2004-2005,/en/players/3eec50d0/Julien-Sable,3eec50d0,Saint-Etienne,"3,326",37.0,4.0,1.0,101,4.0,12316,Saint-Etienne
,Hérita Ilunga,cd COD,DF,37,37,2.0,1.0,2004-2005,/en/players/1550f0e0/Herita-Ilunga,1550f0e0,Saint-Etienne,"3,289",36.5,9.0,0.0,101,50.0,8450,Saint-Etienne
,Frédéric Piquionne,fr FRA,FW,38,37,7.0,11.0,2004-2005,/en/players/62f579c5/Frederic-Piquionne,62f579c5,Saint-Etienne,"3,220",35.8,10.0,0.0,101,4.0,8465,Saint-Etienne
,David Hellebuyck,fr FRA,MF,37,37,4.0,4.0,2004-2005,/en/players/370ae664/David-Hellebuyck,370ae664,Saint-Etienne,"3,204",35.6,3.0,0.0,101,4.0,12655,Saint-Etienne
,Zoumana Camara,fr FRA,DF,36,36,0.0,0.0,2004-2005,/en/players/dd8ab3d6/Zoumana-Camara,dd8ab3d6,Saint-Etienne,"3,121",34.7,4.0,1.0,101,4.0,7930,Saint-Etienne
,Didier Zokora,ci CIV,MF,35,35,1.0,0.0,2004-2005,/en/players/23921ca7/Didier-Zokora,23921ca7,Saint-Etienne,"3,135",34.8,8.0,1.0,101,35.0,1847,Saint-Etienne
,Pascal Feindouno,gn GUI,"FW,MF",36,34,2.0,13.0,2004-2005,/en/players/d32d9947/Pascal-Feindouno,d32d9947,Saint-Etienne,"3,006",33.4,7.0,0.0,101,74.0,11398,Saint-Etienne
,Vincent Hognon,fr FRA,DF,34,34,1.0,2.0,2004-2005,/en/players/7ea95f86/Vincent-Hognon,7ea95f86,Saint-Etienne,"2,955",32.8,3.0,0.0,101,4.0,12657,Saint-Etienne
,Fousseni Diawara,ml MLI,DF,24,23,0.0,0.0,2004-2005,/en/players/e6d582ed/Fousseni-Diawara,6d582ed,Saint-Etienne,"2,021",22.5,5.0,0.0,101,12.0,11829,Saint-Etienne
