Unnamed: 0,Player,Link,Player_name,Player_id,Nationality,Position,club
4140.0,﻿Raúl Molina,/en/players/91419d20/Raul-Molina,Raul-Moli,91419d20,es ESP,FW,Recreativo
4141.0,Loren,/en/players/a9e310fa/Loren,Lo,9e310fa,es ESP,DF,Recreativo
4142.0,Javi García,/en/players/25831f0b/Javi-Garcia,Javi-Garci,25831f0b,es ESP,DF,Recreativo
4143.0,Diego Camacho,/en/players/ba4b3cf3/Diego-Camacho,Diego-Camacho,ba4b3cf3,es ESP,MF,Recreativo
4144.0,Miguel Ángel Espínola,/en/players/b054680e/Miguel-Angel-Espinola,Miguel-Angel-Espino,b054680e,es ESP,DF,Recreativo
4145.0,Emilio Viqueira,/en/players/5c0b59d4/Emilio-Viqueira,Emilio-Viquei,5c0b59d4,es ESP,MF,Recreativo
4146.0,José Antonio Luque,/en/players/a77694a1/Jose-Antonio-Luque,Jose-Antonio-Luqu,77694a1,es ESP,GK,Recreativo
4147.0,Ignacio Benítez,/en/players/cfb8b7fc/Ignacio-Benitez,Ignacio-Benitez,cfb8b7fc,es ESP,MF,Recreativo
4148.0,Iker Begoña,/en/players/e32aa932/Iker-Begona,Iker-Bego,32aa932,es ESP,"DF,MF",Recreativo
4149.0,Óscar Arpón,/en/players/705d238d/Oscar-Arpon,Oscar-Arpo,705d238d,es ESP,MF,Recreativo
4150.0,Mariano Pernía,/en/players/5f28a2f7/Mariano-Pernia,Mariano-Perni,5f28a2f7,es ESP,DF,Recreativo
4151.0,Mario Bermejo,/en/players/c8dcfee8/Mario-Bermejo,Mario-Bermejo,c8dcfee8,es ESP,FW,Recreativo
4152.0,Alex Pereira,/en/players/b9588381/Alex-Pereira,Alex-Perei,b9588381,ve VEN,DF,Recreativo
4153.0,Juan Merino,/en/players/b83aaa39/Juan-Merino,Juan-Merino,b83aaa39,es ESP,DF,Recreativo
4154.0,David Cubillo,/en/players/d8d2e883/David-Cubillo,David-Cubillo,d8d2e883,es ESP,MF,Recreativo
4155.0,César Quesada,/en/players/c4d547a6/Cesar-Quesada,Cesar-Quesad,c4d547a6,es ESP,GK,Recreativo
4156.0,Xisco,/en/players/efaaae13/Xisco,Xisco,faaae13,es ESP,"FW,MF",Recreativo
4157.0,José Galán,/en/players/7b140e43/Jose-Galan,Jose-G,7b140e43,es ESP,DF,Recreativo
4158.0,Kaiku,/en/players/d30ab207/Kaiku,Kaiku,d30ab207,es ESP,FW,Recreativo
4159.0,Yago Yao,/en/players/a25c8b6c/Yago-Yao,Yago-Yao,25c8b6c,gq EQG,DF,Recreativo
4160.0,Sergio Tejero García,/en/players/1c94ccac/Sergio-Tejero-Garcia,Sergio-Tejero-Garci,1c94ccac,es ESP,DF,Recreativo
4161.0,Quique Romero,/en/players/48e16f25/Quique-Romero,Quique-Romero,48e16f25,es ESP,FW,Recreativo
