Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Gianluigi Buffon,it ITA,GK,32,32,0.0,0.0,2002-2003,/en/players/e40d028b/Gianluigi-Buffon,40d028b,Juventus,"2,827",31.4,1.0,0.0,160,9.0,12811.0,Juventus
,Pavel Nedvěd,cz CZE,MF,29,27,11.0,8.0,2002-2003,/en/players/ab059f29/Pavel-Nedved,b059f29,Juventus,"2,290",25.4,3.0,0.0,160,84.0,19495.0,Juventus
,Lilian Thuram,fr FRA,DF,27,26,1.0,1.0,2002-2003,/en/players/643ca22c/Lilian-Thuram,643ca22c,Juventus,"2,307",25.6,0.0,0.0,160,4.0,1106.0,Juventus
,Edgar Davids,nl NED,MF,26,25,0.0,1.0,2002-2003,/en/players/19d5e43e/Edgar-Davids,19d5e43e,Juventus,"2,118",23.5,3.0,0.0,160,11.0,1077.0,Juventus
,Mauro Camoranesi,it ITA,MF,30,24,4.0,4.0,2002-2003,/en/players/35163a80/Mauro-Camoranesi,35163a80,Juventus,"2,127",23.6,7.0,0.0,160,9.0,15595.0,Juventus
,Ciro Ferrara,it ITA,DF,25,24,1.0,0.0,2002-2003,/en/players/d31cea40/Ciro-Ferrara,d31cea40,Juventus,"2,108",23.4,3.0,0.0,160,9.0,19496.0,Juventus
,Alessio Tacchinardi,it ITA,MF,27,22,1.0,2.0,2002-2003,/en/players/b99799e5/Alessio-Tacchinardi,b99799e5,Juventus,"2,027",22.5,3.0,0.0,160,9.0,2730.0,Juventus
,Gianluca Zambrotta,it ITA,DF,25,21,5.0,0.0,2002-2003,/en/players/94508225/Gianluca-Zambrotta,94508225,Juventus,"1,903",21.1,3.0,0.0,160,9.0,1105.0,Juventus
,Alessandro Del Piero,it ITA,"FW,MF",24,20,8.0,16.0,2002-2003,/en/players/80bc263c/Alessandro-Del-Piero,80bc263c,Juventus,"1,886",21.0,1.0,0.0,160,9.0,19497.0,Juventus
,Paolo Montero,uy URU,DF,21,19,0.0,0.0,2002-2003,/en/players/ca09be9a/Paolo-Montero,ca09be9a,Juventus,"1,784",19.8,2.0,0.0,160,8.0,19498.0,Juventus
,Mark Iuliano,it ITA,DF,21,19,0.0,1.0,2002-2003,/en/players/9385eaee/Mark-Iuliano,9385eaee,Juventus,"1,682",18.7,3.0,0.0,160,9.0,1578.0,Juventus
,Marco Di Vaio,it ITA,FW,26,18,2.0,7.0,2002-2003,/en/players/dfa05223/Marco-Di-Vaio,dfa05223,Juventus,"1,552",17.2,2.0,0.0,160,9.0,889.0,Juventus
,Alessandro Birindelli,it ITA,DF,17,14,0.0,0.0,2002-2003,/en/players/3c388958/Alessandro-Birindelli,3c388958,Juventus,"1,187",13.2,1.0,1.0,160,9.0,19499.0,Juventus
,David Trezeguet,fr FRA,FW,17,14,2.0,9.0,2002-2003,/en/players/80183cb2/David-Trezeguet,80183cb2,Juventus,"1,163",12.9,0.0,0.0,160,4.0,4977.0,Juventus
,Antonio Conte,it ITA,MF,18,12,0.0,1.0,2002-2003,/en/players/6d3e0d09/Antonio-Conte,6d3e0d09,Juventus,"1,085",12.1,1.0,1.0,160,9.0,19500.0,Juventus
,Gianluca Pessotto,it ITA,"DF,MF",17,9,1.0,0.0,2002-2003,/en/players/a4bf5d1f/Gianluca-Pessotto,4bf5d1f,Juventus,864,9.6,1.0,0.0,160,9.0,19501.0,Juventus
