Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Paolo Castellini,it ITA,DF,33,32,3.0,1.0,2002-2003,/en/players/be445f85/Paolo-Castellini,be445f85,Torino,"2,801",31.1,1.0,0.0,177,9.0,1381,Torino
,Diego De Ascentis,it ITA,MF,29,28,0.0,0.0,2002-2003,/en/players/e1aa71e4/Diego-De-Ascentis,1aa71e4,Torino,"2,591",28.8,4.0,1.0,177,9.0,21635,Torino
,Stefano Fattori,it ITA,DF,27,27,0.0,0.0,2002-2003,/en/players/acc5bd59/Stefano-Fattori,cc5bd59,Torino,"2,424",26.9,7.0,0.0,177,9.0,21742,Torino
,Simone Vergassola,it ITA,MF,27,27,1.0,2.0,2002-2003,/en/players/6b690fc7/Simone-Vergassola,6b690fc7,Torino,"2,367",26.3,5.0,0.0,177,9.0,21933,Torino
,Marco Ferrante,it ITA,FW,29,26,1.0,6.0,2002-2003,/en/players/b07ddfbb/Marco-Ferrante,b07ddfbb,Torino,"2,368",26.3,2.0,0.0,177,9.0,21042,Torino
,Daniele Delli Carri,it ITA,DF,25,24,0.0,0.0,2002-2003,/en/players/f5436c2a/Daniele-Delli-Carri,f5436c2a,Torino,"2,107",23.4,8.0,0.0,177,9.0,21934,Torino
,Luca Bucci,it ITA,GK,24,24,0.0,0.0,2002-2003,/en/players/de1d4b63/Luca-Bucci,de1d4b63,Torino,"2,094",23.3,1.0,0.0,177,9.0,20025,Torino
,Fabio Galante,it ITA,DF,20,20,0.0,0.0,2002-2003,/en/players/f61263c6/Fabio-Galante,f61263c6,Torino,"1,800",20.0,2.0,1.0,177,9.0,21935,Torino
,Luca Mezzano,it ITA,DF,21,20,0.0,0.0,2002-2003,/en/players/749644d6/Luca-Mezzano,749644d6,Torino,"1,778",19.8,4.0,1.0,177,9.0,21045,Torino
,Cristiano Lucarelli,it ITA,FW,26,20,1.0,1.0,2002-2003,/en/players/a8aebb58/Cristiano-Lucarelli,8aebb58,Torino,"1,725",19.2,6.0,2.0,177,9.0,20049,Torino
,Gianluca Comotto,it ITA,DF,19,18,1.0,0.0,2002-2003,/en/players/d7a5f9ce/Gianluca-Comotto,d7a5f9ce,Torino,"1,286",14.3,5.0,2.0,177,9.0,20897,Torino
,Alessandro Conticchio,it ITA,MF,24,17,0.0,2.0,2002-2003,/en/players/62eb5677/Alessandro-Conticchio,62eb5677,Torino,"1,479",16.4,7.0,0.0,177,9.0,21936,Torino
,Massimo Donati,it ITA,MF,22,16,0.0,5.0,2002-2003,/en/players/568d84b2/Massimo-Donati,568d84b2,Torino,"1,380",15.3,2.0,0.0,177,9.0,21629,Torino
,Vincenzo Sommese,it ITA,MF,22,16,1.0,1.0,2002-2003,/en/players/857110b0/Vincenzo-Sommese,857110b0,Torino,"1,230",13.7,3.0,0.0,177,9.0,21199,Torino
,Federico Magallanes,uy URU,"FW,MF",18,13,0.0,1.0,2002-2003,/en/players/d75da374/Federico-Magallanes,d75da374,Torino,925,10.3,1.0,0.0,177,8.0,1808,Torino
,Stefano Sorrentino,it ITA,GK,8,7,0.0,0.0,2002-2003,/en/players/048877f5/Stefano-Sorrentino,048877f5,Torino,696,7.7,0.0,0.0,177,9.0,3166,Torino
,Alessio Scarchilli,it ITA,MF,13,6,0.0,0.0,2002-2003,/en/players/abd9eec4/Alessio-Scarchilli,bd9eec4,Torino,573,6.4,0.0,0.0,177,9.0,21937,Torino
,Federico Balzaretti,it ITA,DF,13,5,0.0,0.0,2002-2003,/en/players/fbef4f9f/Federico-Balzaretti,fbef4f9f,Torino,366,4.1,1.0,0.0,177,9.0,19517,Torino
,Luigi Garzya,it ITA,DF,7,4,1.0,0.0,2002-2003,/en/players/3cdfbfe2/Luigi-Garzya,3cdfbfe2,Torino,474,5.3,0.0,0.0,177,9.0,21938,Torino
,Andrea Mantovani,it ITA,DF,8,4,,0.0,2002-2003,/en/players/edd0f995/Andrea-Mantovani,dd0f995,Torino,417,4.6,0.0,0.0,177,9.0,20402,Torino
,Alex Manninger,at AUT,GK,3,3,0.0,0.0,2002-2003,/en/players/eb55b1bc/Alex-Manninger,b55b1bc,Torino,270,3.0,0.0,0.0,177,24.0,6364,Torino
,Yksel Osmanovski,se SWE,"FW,MF",13,2,1.0,0.0,2002-2003,/en/players/801b48e2/Yksel-Osmanovski,801b48e2,Torino,334,3.7,0.0,1.0,177,41.0,21939,Torino
,Giammarco Frezza,it ITA,"DF,MF",8,2,0.0,0.0,2002-2003,/en/players/25477280/Giammarco-Frezza,25477280,Torino,296,3.3,0.0,0.0,177,9.0,21940,Torino
,Carlos Marinelli,ar ARG,MF,6,2,2.0,0.0,2002-2003,/en/players/3a81b990/Carlos-Marinelli,3a81b990,Torino,258,2.9,1.0,0.0,177,5.0,7182,Torino
,José María Franco,uy URU,FW,5,2,0.0,1.0,2002-2003,/en/players/9884fba1/Jose-Maria-Franco,9884fba1,Torino,225,2.5,0.0,0.0,177,8.0,21941,Torino
,Akeem Omolade,ng NGA,FW,5,1,,0.0,2002-2003,/en/players/0d59b0e8/Akeem-Omolade,0d59b0e8,Torino,162,1.8,0.0,0.0,177,52.0,21942,Torino
,Claudio Patti Pochintesta,,,1,1,,0.0,2002-2003,/en/players/39960b3c/Claudio-Patti-Pochintesta,39960b3c,Torino,65,0.7,0.0,0.0,177,,90760,Torino
,Riccardo Maspero,it ITA,MF,3,0,0.0,0.0,2002-2003,/en/players/ffa8106f/Riccardo-Maspero,ffa8106f,Torino,76,0.8,1.0,0.0,177,9.0,21943,Torino
,Alberto Fontana,it ITA,GK,1,0,,0.0,2002-2003,/en/players/00e3f15c/Alberto-Fontana,00e3f15c,Torino,28,0.3,0.0,0.0,177,9.0,21944,Torino
,Ronaldo Vanin,br BRA,DF,1,0,0.0,0.0,2002-2003,/en/players/8b6ad132/Ronaldo-Vanin,8b6ad132,Torino,23,0.3,0.0,0.0,177,2.0,21945,Torino
,﻿Stefano Sorrentino,it ITA,GK,43,43,0.0,0.0,2003-2004,/en/players/048877f5/Stefano-Sorrentino,048877f5,Torino,"3,825",42.5,0.0,1.0,177,9.0,3166,Torino
,Davide Mandelli,it ITA,DF,38,37,0.0,1.0,2003-2004,/en/players/080c7e87/Davide-Mandelli,080c7e87,Torino,"3,362",37.4,9.0,0.0,177,9.0,20393,Torino
,Diego De Ascentis,it ITA,MF,42,37,0.0,1.0,2003-2004,/en/players/e1aa71e4/Diego-De-Ascentis,1aa71e4,Torino,"3,299",36.7,7.0,1.0,177,9.0,21635,Torino
,Federico Balzaretti,it ITA,DF,39,37,3.0,0.0,2003-2004,/en/players/fbef4f9f/Federico-Balzaretti,fbef4f9f,Torino,"3,260",36.2,6.0,0.0,177,9.0,19517,Torino
,Pinga,br BRA,MF,37,34,7.0,6.0,2003-2004,/en/players/acf5648c/Pinga,cf5648c,Torino,"2,885",32.1,4.0,1.0,177,2.0,21946,Torino
,Simone Tiribocchi,it ITA,FW,38,31,2.0,11.0,2003-2004,/en/players/34d0649a/Simone-Tiribocchi,34d0649a,Torino,"2,781",30.9,4.0,1.0,177,9.0,20394,Torino
,Alessandro Conticchio,it ITA,MF,38,29,3.0,4.0,2003-2004,/en/players/62eb5677/Alessandro-Conticchio,62eb5677,Torino,"2,533",28.1,10.0,1.0,177,9.0,21936,Torino
,Diego Fuser,it ITA,MF,28,27,2.0,2.0,2003-2004,/en/players/8467e7f0/Diego-Fuser,8467e7f0,Torino,"2,252",25.0,4.0,0.0,177,9.0,20568,Torino
,Andrea Fabbrini,it ITA,FW,42,25,1.0,7.0,2003-2004,/en/players/1e12a788/Andrea-Fabbrini,1e12a788,Torino,"2,397",26.6,2.0,1.0,177,9.0,21181,Torino
,Mariano Fernández,ar ARG,DF,28,25,1.0,1.0,2003-2004,/en/players/96c1093b/Mariano-Fernandez,96c1093b,Torino,"2,162",24.0,8.0,0.0,177,5.0,3908,Torino
,Marco Ferrante,it ITA,FW,29,23,4.0,13.0,2003-2004,/en/players/b07ddfbb/Marco-Ferrante,b07ddfbb,Torino,"2,018",22.4,2.0,0.0,177,9.0,21042,Torino
,Fabio Galante,it ITA,DF,22,18,0.0,0.0,2003-2004,/en/players/f61263c6/Fabio-Galante,f61263c6,Torino,"1,656",18.4,4.0,0.0,177,9.0,21935,Torino
,Daniele Martinelli,it ITA,DF,25,18,0.0,1.0,2003-2004,/en/players/f732acba/Daniele-Martinelli,f732acba,Torino,"1,488",16.5,4.0,0.0,177,9.0,21947,Torino
,Simone Vergassola,it ITA,MF,16,16,3.0,1.0,2003-2004,/en/players/6b690fc7/Simone-Vergassola,6b690fc7,Torino,"1,357",15.1,5.0,0.0,177,9.0,21933,Torino
,Cristian Adami,it ITA,DF,22,15,0.0,0.0,2003-2004,/en/players/18492c43/Cristian-Adami,18492c43,Torino,"1,446",16.1,8.0,0.0,177,9.0,21948,Torino
,Johan Walem,be BEL,MF,21,14,1.0,2.0,2003-2004,/en/players/789e291b/Johan-Walem,789e291b,Torino,"1,320",14.7,3.0,0.0,177,27.0,21949,Torino
,Simone Rizzato,it ITA,MF,25,14,1.0,0.0,2003-2004,/en/players/7111521e/Simone-Rizzato,7111521e,Torino,"1,316",14.6,1.0,0.0,177,9.0,21515,Torino
,Paolo Castellini,it ITA,DF,16,12,0.0,0.0,2003-2004,/en/players/be445f85/Paolo-Castellini,be445f85,Torino,"1,191",13.2,1.0,0.0,177,9.0,1381,Torino
,Raffaele Rubino,it ITA,FW,19,12,1.0,4.0,2003-2004,/en/players/26f15b47/Raffaele-Rubino,26f15b47,Torino,"1,063",11.8,0.0,0.0,177,9.0,21950,Torino
,Luca Mezzano,it ITA,DF,13,11,0.0,3.0,2003-2004,/en/players/749644d6/Luca-Mezzano,749644d6,Torino,926,10.3,2.0,0.0,177,9.0,21045,Torino
,Abdelilah Saber,ma MAR,DF,11,10,0.0,0.0,2003-2004,/en/players/8fb4fb96/Abdelilah-Saber,8fb4fb96,Torino,834,9.3,2.0,0.0,177,26.0,21951,Torino
,Giovanni Marchese,it ITA,DF,7,7,0.0,0.0,2003-2004,/en/players/55142846/Giovanni-Marchese,55142846,Torino,547,6.1,3.0,0.0,177,9.0,20407,Torino
