,Player,Link,Player_id,Player_name,Nationality,Position
172,Pedro Martín,/en/players/99ee29b5/Pedro-Martin,99ee29b5,Pedro-Marti,es ESP,FW
173,Thierry Moutinho,/en/players/8e928063/Thierry-Moutinho,8e928063,Thierry-Moutinho,pt POR,MF
174,Javi Lara,/en/players/bd1babf1/Javi-Lara,bd1babf1,Javi-L,es ESP,MF
175,Jairo Izquierdo,/en/players/2ceb58ab/Jairo-Izquierdo,2ceb58ab,Jairo-Izquierdo,es ESP,"DF,MF"
176,Tomás Martínez,/en/players/cc6cf17f/Tomas-Martinez,cc6cf17f,Tomas-Martinez,ar ARG,MF
177,Nadjib Mengoud,/en/players/76a0447c/Nadjib-Mengoud,76a0447c,Nadjib-Mengoud,es ESP,MF
178,Ale González,/en/players/b838a91b/Ale-Gonzalez,b838a91b,Ale-Gonzalez,es ESP,MF
179,Rafa Álvarez,/en/players/11afb1e8/Rafa-Alvarez,11afb1e8,Rafa-Alvarez,es ESP,DF
180,Ángel Jesús Galván Rivero,/en/players/a56e25bb/Angel-Jesus-Galvan-Rivero,56e25bb,Angel-Jesus-Galvan-Rivero,es ESP,GK
181,Amath,/en/players/f3b1d9a2/Amath,f3b1d9a2,Amath,sn SEN,"FW,MF"
182,Samuel Camille,/en/players/5279c822/Samuel-Camille,5279c822,Samuel-Cami,mq MTQ,DF
183,Aarón Ñíguez,/en/players/5d720396/Aaron-Niguez,5d720396,Aaron-Niguez,es ESP,MF
184,Iñaki Sáenz,/en/players/975dd5ae/Inaki-Saenz,975dd5ae,Inaki-Saenz,es ESP,DF
185,Marc Crosas,/en/players/042adadc/Marc-Crosas,042adadc,Marc-Cro,es ESP,MF
186,Gaku Shibasaki,/en/players/d2ac648c/Gaku-Shibasaki,d2ac648c,Gaku-Shibasaki,jp JPN,MF
187,Tyronne,/en/players/f76bbf9c/Tyronne,f76bbf9c,Tyro,es ESP,MF
188,Ismael Falcón,/en/players/5d2574f2/Ismael-Falcon,5d2574f2,Ismael-Falco,es ESP,GK
189,Álex García,/en/players/0c38a124/Alex-Garcia,0c38a124,Alex-Garci,es ESP,MF
190,Haythem Jouini,/en/players/9943dcc4/Haythem-Jouini,9943dcc4,Haythem-Jouini,tn TUN,FW
191,Edu Oriol,/en/players/94c9f17a/Edu-Oriol,94c9f17a,Edu-Orio,es ESP,"DF,MF"
192,Rachid Aït-Atmane,/en/players/539b773e/Rachid-Ait-Atmane,539b773e,Rachid-Ait-Atm,dz ALG,MF
193,Roberto Bolaños,/en/players/b9c04db1/Roberto-Bolanos,b9c04db1,Roberto-Bolano,es ESP,MF
194,Giovanni,/en/players/c604a289/Giovanni,c604a289,Giovanni,es ESP,FW
195,Óscar González,/en/players/034d89a1/Oscar-Gonzalez,034d89a1,Oscar-Gonzalez,es ESP,DF
196,Darixon Vuelto,/en/players/3fe0e991/Darixon-Vuelto,3fe0e991,Darixon-Vuelto,hn HON,MF
197,Lucas Aveldaño,/en/players/d120357b/Lucas-Aveldano,d120357b,Lucas-Aveldano,ar ARG,DF
198,Luis Pérez,/en/players/b7c04927/Luis-Perez,b7c04927,Luis-Perez,es ESP,DF
199,Bryan Acosta,/en/players/c5f400f4/Bryan-Acosta,c5f400f4,Bryan-Acost,hn HON,"MF,FW"
200,Víctor Casadesús,/en/players/73cd0a2a/Victor-Casadesus,73cd0a2a,Victor-Casadesu,es ESP,"FW,MF"
201,Samuele Longo,/en/players/1163de29/Samuele-Longo,1163de29,Samuele-Longo,it ITA,FW
202,Filip Malbašić,/en/players/04981123/Filip-Malbasic,04981123,Filip-Malbasic,rs SRB,"FW,MF"
203,Luis Milla,/en/players/19c36442/Luis-Milla,19c36442,Luis-Mi,es ESP,MF
204,Juan Villar,/en/players/c33ee247/Juan-Villar,c33ee247,Juan-Vi,es ESP,"MF,FW"
205,Álex Mula,/en/players/bd207a4d/Alex-Mula,bd207a4d,Alex-Mu,es ESP,MF
206,Paco Montañés,/en/players/9cc493b1/Paco-Montanes,9cc493b1,Paco-Mont,es ESP,MF
207,Borja Llarena,/en/players/91906c4b/Borja-Llarena,91906c4b,Borja-L,es ESP,FW
208,Samuel Arbelo,/en/players/89f3ec04/Samuel-Arbelo,89f3ec04,Samuel-Arbelo,es ESP,MF
209,Brian Torres,/en/players/900ad6fc/Brian-Torres,900ad6fc,Brian-To,es ESP,MF
210,Naranjo,/en/players/2a70c756/Naranjo,2a70c756,Naranjo,es ESP,"MF,FW"
211,Iker Undabarrena,/en/players/ed21e2f8/Iker-Undabarrena,d21e2f8,Iker-Undab,es ESP,MF
212,Uroš Račić,/en/players/faed84db/Uros-Racic,faed84db,Uros-Racic,rs SRB,MF
