Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Sebastián Corona,es ESP,DF,39,39,0.0,2.0,2002-2003,/en/players/d2aedc78/Sebastian-Corona,d2aedc78,Tenerife,"3,428",38.1,12.0,1.0,67,1.0,3910,Tenerife
,José Luis Martí,es ESP,MF,39,38,1.0,2.0,2002-2003,/en/players/111c668a/Jose-Luis-Marti,111c668a,Tenerife,"3,345",37.2,11.0,0.0,67,1.0,253,Tenerife
,Veljko Paunović,es ESP,"FW,MF",38,38,5.0,18.0,2002-2003,/en/players/7d0ae66f/Veljko-Paunovic,7d0ae66f,Tenerife,"3,287",36.5,10.0,1.0,67,1.0,2142,Tenerife
,Edu Moya,es ESP,"DF,MF",33,31,0.0,0.0,2002-2003,/en/players/7da62f29/Edu-Moya,7da62f29,Tenerife,"2,792",31.0,9.0,2.0,67,1.0,703,Tenerife
,Ayoze Díaz Díaz,es ESP,"DF,MF",35,30,4.0,0.0,2002-2003,/en/players/b7209bcc/Ayoze-Diaz-Diaz,b7209bcc,Tenerife,"2,666",29.6,2.0,0.0,67,1.0,457,Tenerife
,Alexis,es ESP,DF,27,27,2.0,2.0,2002-2003,/en/players/b9efd503/Alexis,b9efd503,Tenerife,"2,361",26.2,9.0,0.0,67,1.0,2553,Tenerife
,Jesús Vázquez,es ESP,MF,31,25,0.0,2.0,2002-2003,/en/players/96b3239f/Jesus-Vazquez,96b3239f,Tenerife,"2,112",23.5,7.0,0.0,67,1.0,459,Tenerife
,Joaquín Valerio,es ESP,GK,24,24,0.0,0.0,2002-2003,/en/players/5969d90a/Joaquin-Valerio,5969d90a,Tenerife,"2,104",23.4,2.0,0.0,67,1.0,4584,Tenerife
,Dani González,es ESP,FW,32,21,5.0,0.0,2002-2003,/en/players/3f5737da/Dani-Gonzalez,3f5737da,Tenerife,"2,071",23.0,4.0,1.0,67,1.0,4801,Tenerife
,Sergio Aragoneses,es ESP,GK,20,18,0.0,0.0,2002-2003,/en/players/8e8258f5/Sergio-Aragoneses,8e8258f5,Tenerife,"1,676",18.6,1.0,0.0,67,1.0,2143,Tenerife
,David Charcos,es ESP,DF,16,16,0.0,0.0,2002-2003,/en/players/29deaf09/David-Charcos,29deaf09,Tenerife,"1,307",14.5,4.0,0.0,67,1.0,4802,Tenerife
,Kiko Torres,es ESP,MF,17,16,1.0,4.0,2002-2003,/en/players/0ccd43c7/Kiko-Torres,0ccd43c7,Tenerife,"1,293",14.4,2.0,0.0,67,1.0,4803,Tenerife
,Barata,br BRA,FW,25,16,1.0,5.0,2002-2003,/en/players/5aa0f390/Barata,5aa0f390,Tenerife,"1,238",13.8,0.0,0.0,67,2.0,4804,Tenerife
