2002-2003,Modena
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Marco Ballotta,it ITA,GK,34,34,0,0,"3,060",34.0,1,0,/en/players/6e313d9f/Marco-Ballotta,6e313d9f,Marco-Ballott
Iacopo Balestri,it ITA,DF,33,33,4,1,"2,932",32.6,3,1,/en/players/4ad656c1/Iacopo-Balestri,4ad656c1,Iacopo-Balestri
Omar Milanetto,it ITA,MF,32,31,5,5,"2,794",31.0,7,1,/en/players/86e9e923/Omar-Milanetto,86e9e923,Omar-Milanetto
Mauro Mayer,it ITA,DF,30,30,2,0,"2,589",28.8,11,0,/en/players/59254800/Mauro-Mayer,59254800,Mauro-M
Roberto Cevoli,sm SMR,DF,29,29,0,0,"2,508",27.9,5,2,/en/players/09526249/Roberto-Cevoli,09526249,Roberto-Cevoli
Giuseppe Colucci,it ITA,MF,31,29,1,4,"2,277",25.3,3,0,/en/players/e41ba477/Giuseppe-Colucci,41ba477,Giuseppe-Colucci
Paolo Ponzo,it ITA,MF,29,27,1,0,"2,195",24.4,4,0,/en/players/37656340/Paolo-Ponzo,37656340,Paolo-Ponzo
Diomansy Kamara,sn SEN,FW,28,22,2,5,"1,860",20.7,6,0,/en/players/71e8454e/Diomansy-Kamara,71e8454e,Diomansy-Kam
Simone Pavan,it ITA,DF,23,20,0,0,"1,844",20.5,5,0,/en/players/184d26f5/Simone-Pavan,184d26f5,Simone-Pav
Stefano Mauri,it ITA,"FW,MF",25,18,1,1,"1,669",18.5,3,0,/en/players/e3bb6738/Stefano-Mauri,3bb6738,Stefano-Mauri
Luca Ungari,it ITA,DF,16,16,0,0,"1,425",15.8,6,0,/en/players/cb0f9e3a/Luca-Ungari,cb0f9e3a,Luca-Ungari
Fabio Vignaroli,it ITA,"FW,MF",17,16,2,2,"1,277",14.2,1,0,/en/players/b4f7bdf5/Fabio-Vignaroli,b4f7bdf5,Fabio-Vignaroli
Antonio Marasco,it ITA,MF,14,14,1,0,"1,260",14.0,4,0,/en/players/9044b8ce/Antonio-Marasco,9044b8ce,Antonio-Marasco
Giuseppe Sculli,it ITA,"FW,MF",30,13,1,8,"1,469",16.3,5,0,/en/players/cef60dc5/Giuseppe-Sculli,cef60dc5,Giuseppe-Sculli
Andrea Fabbrini,it ITA,FW,21,10,1,1,"1,099",12.2,2,0,/en/players/1e12a788/Andrea-Fabbrini,1e12a788,Andrea-Fabbrini
Emiliano Moretti,it ITA,DF,16,9,0,0,822,9.1,2,0,/en/players/55667895/Emiliano-Moretti,55667895,Emiliano-Moretti
Massimo Scoponi,it ITA,MF,16,8,0,2,742,8.2,3,0,/en/players/0ac85e41/Massimo-Scoponi,0ac85e41,Massimo-Scoponi
Marcello Albino,it ITA,MF,12,7,1,0,596,6.6,2,0,/en/players/ee0a84f9/Marcello-Albino,0a84f9,Marcello-Albino
Nicola Campedelli,it ITA,MF,13,5,0,0,491,5.5,1,0,/en/players/6cca4fa7/Nicola-Campedelli,6cca4fa7,Nicola-Campedelli
Carlo Taldo,it ITA,FW,11,4,1,0,476,5.3,0,0,/en/players/b8f24525/Carlo-Taldo,b8f24525,Carlo-Taldo
Rubens Pasino,it ITA,MF,8,3,0,1,355,3.9,0,0,/en/players/d5a24f81/Rubens-Pasino,d5a24f81,Rubens-Pasino
Marco Zamboni,it ITA,DF,5,1,0,0,151,1.7,1,0,/en/players/b055e962/Marco-Zamboni,b055e962,Marco-Zamboni
Giacomo Ferrari,it ITA,,3,0,,0,43,0.5,0,0,/en/players/a7037e62/Giacomo-Ferrari,7037e62,Giacomo-Ferrari
Andrea Quaglia,it ITA,DF,1,0,0,0,21,0.2,0,0,/en/players/20feb861/Andrea-Quaglia,20feb861,Andrea-Quagli
﻿2003-2004,Modena
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Iacopo Balestri,it ITA,DF,33,33,0,0,"2,894",32.2,6,0,/en/players/4ad656c1/Iacopo-Balestri,4ad656c1,Iacopo-Balestri
Antonio Marasco,it ITA,MF,31,30,1,0,"2,616",29.1,8,0,/en/players/9044b8ce/Antonio-Marasco,9044b8ce,Antonio-Marasco
Roberto Cevoli,sm SMR,DF,27,26,0,1,"2,346",26.1,5,0,/en/players/09526249/Roberto-Cevoli,09526249,Roberto-Cevoli
