2002-2003,Lens
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Daniel Moreira,fr FRA,FW,38,35,8,9,"3,119",34.7,5,0,/en/players/ac788626/Daniel-Moreira,c788626,Daniel-Morei
Rigobert Song,cm CMR,DF,35,35,0,3,"3,110",34.6,2,1,/en/players/d884e39b/Rigobert-Song,d884e39b,Rigobert-Song
Antoine Sibierski,fr FRA,"FW,MF",37,33,5,12,"2,908",32.3,2,0,/en/players/22936ff2/Antoine-Sibierski,22936ff2,Antoine-Sibierski
Jocelyn Blanchard,fr FRA,MF,33,30,0,0,"2,713",30.1,4,0,/en/players/2934f575/Jocelyn-Blanchard,2934f575,Jocelyn-Blanchard
Jacek Bąk,pl POL,DF,26,26,0,0,"2,271",25.2,6,0,/en/players/91456062/Jacek-Bak,91456062,Jacek-Bak
John Utaka,ng NGA,"FW,MF",35,25,6,8,"2,386",26.5,3,0,/en/players/8f0d78f4/John-Utaka,8f0d78f4,John-Utak
Seydou Keita,ml MLI,MF,28,23,2,2,"2,130",23.7,3,0,/en/players/500c4e9b/Seydou-Keita,500c4e9b,Seydou-Keit
Charles-Édouard Coridon,mq MTQ,MF,26,23,0,0,"2,000",22.2,4,0,/en/players/35e0ff7a/Charles-Edouard-Coridon,35e0ff7a,Charles-Edouard-Corido
Charles Itandje,cm CMR,GK,22,22,0,0,"1,980",22.0,1,0,/en/players/a73f9653/Charles-Itandje,73f9653,Charles-Itandj
Adama Coulibaly,ml MLI,"DF,MF",25,21,0,0,"1,923",21.4,2,0,/en/players/0168069e/Adama-Coulibaly,0168069e,Adama-Coulib
Guillaume Warmuz,fr FRA,GK,16,16,0,0,"1,440",16.0,0,0,/en/players/47033c3f/Guillaume-Warmuz,47033c3f,Guillaume-Warmuz
Yohan Lachor,fr FRA,DF,18,15,0,0,"1,248",13.9,4,0,/en/players/4bcc1868/Yohan-Lachor,4bcc1868,Yohan-Lacho
Cyril Rool,fr FRA,"DF,MF",15,15,2,0,"1,222",13.6,9,1,/en/players/2cb527ad/Cyril-Rool,2cb527ad,Cyril-Roo
Zoumana Camara,fr FRA,DF,14,14,0,0,"1,204",13.4,1,0,/en/players/dd8ab3d6/Zoumana-Camara,dd8ab3d6,Zoumana-Cam
Daouda Jabi,gn GUI,DF,14,14,0,0,"1,094",12.2,4,1,/en/players/0238b6bd/Daouda-Jabi,0238b6bd,Daouda-Jabi
Abdoulaye Faye,sn SEN,"DF,MF",16,13,0,0,"1,073",11.9,5,1,/en/players/99df1bff/Abdoulaye-Faye,99df1bff,Abdoulaye-F
Papa Bouba Diop,sn SEN,"DF,MF",15,12,0,3,"1,030",11.4,5,0,/en/players/7994a7f9/Papa-Bouba-Diop,7994a7f9,Papa-Bouba-Dio
Stéphane Pédron,fr FRA,MF,13,10,0,0,804,8.9,0,0,/en/players/2323b688/Stephane-Pedron,2323b688,Stephane-Pedro
Olivier Thomert,mq MTQ,"FW,MF",23,8,2,0,920,10.2,0,0,/en/players/acda6c9d/Olivier-Thomert,cda6c9d,Olivier-Thomert
Tony Vairelles,fr FRA,"DF,FW",12,8,0,2,762,8.5,0,0,/en/players/18a2396a/Tony-Vairelles,18a2396a,Tony-Vai
Dagui Bakari,ci CIV,FW,21,7,0,2,730,8.1,2,0,/en/players/6aa8b491/Dagui-Bakari,6aa8b491,Dagui-Bakari
Ferdinand Coly,sn SEN,DF,9,7,0,0,628,7.0,3,0,/en/players/da5d198d/Ferdinand-Coly,da5d198d,Ferdinand-Co
Rod Fanni,fr FRA,DF,12,5,0,0,579,6.4,3,0,/en/players/28c4631c/Rod-Fanni,28c4631c,Rod-Fanni
Éric Sikora,fr FRA,DF,5,1,0,1,151,1.7,0,0,/en/players/be5e9066/Eric-Sikora,be5e9066,Eric-Siko
Pape Sarr,sn SEN,MF,1,0,0,0,44,0.5,1,0,/en/players/7be00da6/Pape-Sarr,7be00da6,Pape-S
Ibrahima N'Diaye,qa QAT,FW,1,0,0,0,3,0.0,0,0,/en/players/94817c84/Ibrahima-NDiaye,94817c84,Ibrahima-NDi
﻿2003-2004,Lens
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Charles Itandje,cm CMR,GK,35,35,0,0,"3,150",35.0,2,0,/en/players/a73f9653/Charles-Itandje,73f9653,Charles-Itandj
Daniel Moreira,fr FRA,FW,33,33,4,8,"2,844",31.6,2,0,/en/players/ac788626/Daniel-Moreira,c788626,Daniel-Morei
Charles-Édouard Coridon,mq MTQ,MF,31,29,2,6,"2,616",29.1,5,1,/en/players/35e0ff7a/Charles-Edouard-Coridon,35e0ff7a,Charles-Edouard-Corido
Olivier Thomert,mq MTQ,"FW,MF",36,28,9,5,"2,554",28.4,6,0,/en/players/acda6c9d/Olivier-Thomert,cda6c9d,Olivier-Thomert
Rigobert Song,cm CMR,DF,28,28,0,0,"2,436",27.1,6,3,/en/players/d884e39b/Rigobert-Song,d884e39b,Rigobert-Song
John Utaka,ng NGA,"FW,MF",32,26,3,4,"2,373",26.4,1,0,/en/players/8f0d78f4/John-Utaka,8f0d78f4,John-Utak
Jacek Bąk,pl POL,DF,26,25,0,0,"2,109",23.4,4,0,/en/players/91456062/Jacek-Bak,91456062,Jacek-Bak
Yohan Lachor,fr FRA,DF,26,24,0,0,"2,182",24.2,8,0,/en/players/4bcc1868/Yohan-Lachor,4bcc1868,Yohan-Lacho
Pape Sarr,sn SEN,MF,27,23,1,0,"2,035",22.6,3,0,/en/players/7be00da6/Pape-Sarr,7be00da6,Pape-S
Adama Coulibaly,ml MLI,"DF,MF",22,22,0,1,"1,919",21.3,2,0,/en/players/0168069e/Adama-Coulibaly,0168069e,Adama-Coulib
Papa Bouba Diop,sn SEN,"DF,MF",25,21,0,3,"1,777",19.7,6,3,/en/players/7994a7f9/Papa-Bouba-Diop,7994a7f9,Papa-Bouba-Dio
Patrick Barul,fr FRA,DF,19,17,1,0,"1,524",16.9,2,2,/en/players/693780ad/Patrick-Barul,693780ad,Patrick-Baru
Abdoulaye Faye,sn SEN,"DF,MF",19,17,0,0,"1,479",16.4,3,0,/en/players/99df1bff/Abdoulaye-Faye,99df1bff,Abdoulaye-F
Seydou Keita,ml MLI,MF,22,15,0,0,"1,388",15.4,5,1,/en/players/500c4e9b/Seydou-Keita,500c4e9b,Seydou-Keit
Dagui Bakari,ci CIV,FW,27,14,1,4,"1,390",15.4,4,1,/en/players/6aa8b491/Dagui-Bakari,6aa8b491,Dagui-Bakari
Cyril Rool,fr FRA,"DF,MF",15,14,0,0,"1,189",13.2,5,2,/en/players/2cb527ad/Cyril-Rool,2cb527ad,Cyril-Roo
Daouda Jabi,gn GUI,DF,18,13,0,0,"1,232",13.7,2,0,/en/players/0238b6bd/Daouda-Jabi,0238b6bd,Daouda-Jabi
Mounir Diane,ma MAR,MF,18,11,1,1,799,8.9,3,0,/en/players/35e6d216/Mounir-Diane,35e6d216,Mounir-Di
Rod Fanni,fr FRA,DF,20,9,0,0,897,10.0,2,0,/en/players/28c4631c/Rod-Fanni,28c4631c,Rod-Fanni
Éric Sikora,fr FRA,DF,5,4,0,0,395,4.4,2,0,/en/players/be5e9066/Eric-Sikora,be5e9066,Eric-Siko
Benoît Assou-Ekotto,cm CMR,DF,3,3,1,0,270,3.0,0,0,/en/players/a557e6b0/Benoit-Assou-Ekotto,557e6b0,Benoit-Assou-Ekotto
