2005-2006,Lens
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Charles Itandje,cm CMR,GK,37,37,0,0,"3,285",36.5,1,1,/en/players/a73f9653/Charles-Itandje,73f9653,Charles-Itandj
Vitorino Hilton,br BRA,DF,35,35,0,2,"3,075",34.2,2,0,/en/players/c4bbea9f/Vitorino-Hilton,c4bbea9f,Vitorino-Hilto
Yohan Demont,fr FRA,"DF,MF",34,34,3,1,"3,047",33.9,5,2,/en/players/035aa51c/Yohan-Demont,035aa51c,Yohan-Demont
Seydou Keita,ml MLI,MF,35,34,3,3,"3,010",33.4,6,0,/en/players/500c4e9b/Seydou-Keita,500c4e9b,Seydou-Keit
Benoît Assou-Ekotto,cm CMR,DF,34,33,2,0,"2,967",33.0,10,1,/en/players/a557e6b0/Benoit-Assou-Ekotto,557e6b0,Benoit-Assou-Ekotto
Adama Coulibaly,ml MLI,"DF,MF",35,33,0,2,"2,931",32.6,1,0,/en/players/0168069e/Adama-Coulibaly,0168069e,Adama-Coulib
Alou Diarra,fr FRA,MF,32,31,0,2,"2,689",29.9,11,2,/en/players/9b74ce00/Alou-Diarra,9b74ce00,Alou-Di
Daniel Cousin,ga GAB,FW,33,29,5,13,"2,622",29.1,7,1,/en/players/c666c11f/Daniel-Cousin,c666c11f,Daniel-Cousi
Jussiê,br BRA,"FW,MF",35,29,5,6,"2,596",28.8,2,0,/en/players/c827ff8e/Jussie,c827ff8e,Jussi
Olivier Thomert,mq MTQ,"FW,MF",29,27,3,6,"2,149",23.9,4,0,/en/players/acda6c9d/Olivier-Thomert,cda6c9d,Olivier-Thomert
Aruna Dindane,ci CIV,FW,28,21,1,6,"1,892",21.0,5,1,/en/players/80d687ee/Aruna-Dindane,80d687ee,Aruna-Dind
Pierre-Alain Frau,fr FRA,"FW,MF",20,16,,5,"1,340",14.9,0,0,/en/players/76618c1e/Pierre-Alain-Frau,76618c1e,Pierre-Alain-Frau
Jérôme Leroy,fr FRA,MF,15,14,4,0,"1,246",13.8,3,0,/en/players/a6607cb6/Jerome-Leroy,6607cb6,Jerome-Lero
Éric Carrière,fr FRA,MF,26,13,2,0,"1,286",14.3,0,0,/en/players/011f56f1/Eric-Carriere,011f56f1,Eric-Carri
Nicolas Gillet,fr FRA,DF,16,11,0,1,"1,063",11.8,3,0,/en/players/f44c1aca/Nicolas-Gillet,f44c1aca,Nicolas-Gillet
Patrick Barul,fr FRA,DF,22,9,0,0,864,9.6,1,0,/en/players/693780ad/Patrick-Barul,693780ad,Patrick-Baru
Jonathan Lacourt,fr FRA,MF,9,6,0,0,492,5.5,3,0,/en/players/d1811f36/Jonathan-Lacourt,d1811f36,Jonathan-Lacourt
Yohan Lachor,fr FRA,DF,5,4,0,0,331,3.7,2,0,/en/players/4bcc1868/Yohan-Lachor,4bcc1868,Yohan-Lacho
Sébastien Chabbert,fr FRA,GK,2,1,0,0,135,1.5,0,0,/en/players/646e10fd/Sebastien-Chabbert,646e10fd,Sebastien-Chabbert
Guillermo Daniel Rodríguez,uy URU,DF,2,1,0,0,73,0.8,0,0,/en/players/6094fc83/Guillermo-Daniel-Rodriguez,6094fc83,Guillermo-Daniel-Rodriguez
Issam Jemâa,tn TUN,"FW,MF",6,0,0,0,176,2.0,0,0,/en/players/e311b3f7/Issam-Jemaa,311b3f7,Issam-Jem
Seïd Khiter,fr FRA,"FW,MF",8,0,0,1,132,1.5,0,0,/en/players/0c822d5b/Seid-Khiter,0c822d5b,Seid-Khit
