Unnamed: 0,Player,Link,Player_name,Player_id,Nationality,Position,club
9922.0,﻿Rubén Castro,/en/players/d109f62b/Ruben-Castro,Ruben-Castro,d109f62b,es ESP,"FW,MF",Huesca
9923.0,Juanjo Camacho,/en/players/1a1609ab/Juanjo-Camacho,Juanjo-Camacho,1a1609ab,es ESP,MF,Huesca
9924.0,Chechu,/en/players/e98f3a6a/Chechu,Chechu,98f3a6a,es ESP,DF,Huesca
9925.0,Eduardo Navarro,/en/players/f5caacf3/Eduardo-Navarro,Eduardo-Navarro,f5caacf3,es ESP,GK,Huesca
9926.0,Luis Helguera,/en/players/873ff2a7/Luis-Helguera,Luis-Helgu,873ff2a7,es ESP,MF,Huesca
9927.0,Roberto,/en/players/ce05814a/Roberto,Roberto,ce05814a,es ESP,FW,Huesca
9928.0,Lluís Sastre,/en/players/5f186f5c/Lluis-Sastre,Lluis-Sast,5f186f5c,es ESP,MF,Huesca
9929.0,Sebastián Corona,/en/players/d2aedc78/Sebastian-Corona,Sebastian-Coro,d2aedc78,es ESP,DF,Huesca
9930.0,José Luis Vegar,/en/players/e7c93953/Jose-Luis-Vegar,Jose-Luis-Veg,7c93953,es ESP,MF,Huesca
9931.0,Roberto García,/en/players/b6f452bf/Roberto-Garcia,Roberto-Garci,b6f452bf,es ESP,"DF,MF",Huesca
9932.0,Francisco Borrego,/en/players/6756842c/Francisco-Borrego,Francisco-Borrego,6756842c,es ESP,DF,Huesca
9933.0,Adrián Ripa,/en/players/c5a2ecfa/Adrian-Ripa,Adrian-Ri,c5a2ecfa,es ESP,DF,Huesca
9934.0,Jonan García,/en/players/f569bf02/Jonan-Garcia,Jonan-Garci,f569bf02,es ESP,MF,Huesca
9935.0,Baltasar Rigo,/en/players/b80570db/Baltasar-Rigo,Baltasar-Rigo,b80570db,es ESP,DF,Huesca
9936.0,Edu Roldán,/en/players/13122bd9/Edu-Roldan,Edu-Rold,13122bd9,es ESP,MF,Huesca
9937.0,Julián Vara,/en/players/5c92e249/Julian-Vara,Julian-V,5c92e249,es ESP,"DF,FW",Huesca
9938.0,Jon Erice,/en/players/39da8b1f/Jon-Erice,Jon-Eric,39da8b1f,es ESP,MF,Huesca
9939.0,Nicolás Medina,/en/players/aeada259/Nicolas-Medina,Nicolas-Medi,da259,ar ARG,MF,Huesca
9940.0,Miguel Martínez,/en/players/29d6d13c/Miguel-Martinez,Miguel-Martinez,29d6d13c,es ESP,GK,Huesca
9941.0,Joaquín Sorribas,/en/players/d3b37f79/Joaquin-Sorribas,Joaquin-Sorrib,d3b37f79,es ESP,MF,Huesca
9942.0,Ramón,/en/players/7dcc13bf/Ramon,Ramo,7dcc13bf,es ESP,MF,Huesca
9943.0,Jokin Esparza,/en/players/04db7b72/Jokin-Esparza,Jokin-Esparz,04db7b72,es ESP,"FW,MF",Huesca
9944.0,Lalo Arantegui,/en/players/22d91311/Lalo-Arantegui,Lalo-Arantegui,22d91311,es ESP,MF,Huesca
9945.0,Felipe Manoel,/en/players/80af5ae3/Felipe-Manoel,Felipe-Mano,80af5ae3,br BRA,MF,Huesca
9946.0,Valentino Fiévet,/en/players/83eb683e/Valentino-Fievet,Valentino-Fievet,83eb683e,es ESP,FW,Huesca
9947.0,Mikel Rico,/en/players/def69cd0/Mikel-Rico,Mikel-Rico,def69cd0,es ESP,MF,Huesca
9948.0,Toni Doblas,/en/players/d5c35223/Toni-Doblas,Toni-Dob,d5c35223,es ESP,GK,Huesca
9949.0,Moisés,/en/players/e3415193/Moises,Moi,3415193,es ESP,FW,Huesca
9950.0,Juanma,/en/players/396b863a/Juanma,Juanm,396b863a,es ESP,DF,Huesca
9951.0,Iriome González,/en/players/6e19f4fb/Iriome-Gonzalez,Iriome-Gonzalez,6e19f4fb,es ESP,MF,Huesca
9952.0,Borja Rubiato,/en/players/2195307f/Borja-Rubiato,Borja-Rubiato,2195307f,es ESP,FW,Huesca
9953.0,Ion Echaide,/en/players/2ad367bb/Ion-Echaide,Ion-Echaid,2ad367bb,es ESP,DF,Huesca
9954.0,Víctor Pérez,/en/players/5918a484/Victor-Perez,Victor-Perez,5918a484,es ESP,MF,Huesca
9955.0,Neru,/en/players/1c8dd214/Neru,Neru,1c8dd214,es ESP,DF,Huesca
9956.0,Francisco Gallardo,/en/players/be80c87c/Francisco-Gallardo,Francisco-Gallardo,be80c87c,es ESP,MF,Huesca
9957.0,Rodrigo Silva,/en/players/9d5bd6d4/Rodrigo-Silva,Rodrigo-Silv,9d5bd6d4,br BRA,FW,Huesca
9958.0,Reinaldo Alagoano,/en/players/fb1a3b36/Reinaldo-Alagoano,Reinaldo-Alagoano,fb1a3b36,br BRA,FW,Huesca
9959.0,Vicente Pascual,/en/players/41ee1744/Vicente-Pascual,Vicente-Pascu,41ee1744,es ESP,MF,Huesca
9960.0,Daniel Mustafá,/en/players/9381b3e0/Daniel-Mustafa,Daniel-Mustaf,9381b3e0,ps PLE,DF,Huesca
