,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿John Anderson,/en/players/22b1eb77/John-Anderson,22b1eb77,John-Anderso,sct SCO,DF
1,Dean Keates,/en/players/27362fb4/Dean-Keates,27362fb4,Dean-Keat,eng ENG,MF
2,Justin Whittle,/en/players/3578b993/Justin-Whittle,3578b993,Justin-Whitt,eng ENG,DF
3,Carl Regan,/en/players/f2c5f613/Carl-Regan,f2c5f613,Carl-Reg,eng ENG,DF
4,Ian Ashbee,/en/players/223c0803/Ian-Ashbee,223c0803,Ian-Ashb,eng ENG,MF
5,Damien Delaney,/en/players/210d9ecb/Damien-Delaney,210d9ecb,Damien-D,ie IRL,DF
6,Stuart Elliott,/en/players/d84137ee/Stuart-Elliott,d84137ee,Stuart-Elliott,nir NIR,MF
7,Stuart Green,/en/players/6eb12e99/Stuart-Green,6eb12e99,Stuart-G,eng ENG,MF
8,Phil Jevons,/en/players/2a920598/Phil-Jevons,2a920598,Phil-Jevo,eng ENG,FW
9,Marc Joseph,/en/players/7561219c/Marc-Joseph,7561219c,Marc-Joseph,ag ATG,DF
10,Gary Alexander,/en/players/de915071/Gary-Alexander,de915071,Gary-Alexand,eng ENG,FW
11,Paul Musselwhite,/en/players/5335e276/Paul-Musselwhite,5335e276,Paul-Musselwhit,eng ENG,GK
12,Steve Melton,/en/players/1dffb9b4/Steve-Melton,1dffb9b4,Steve-Melto,eng ENG,MF
13,Shaun Smith,/en/players/9cc428b1/Shaun-Smith,9cc428b1,Shaun-Smith,eng ENG,DF
14,Alan Fettis,/en/players/d9079df2/Alan-Fettis,d9079df2,Alan-Fetti,nir NIR,GK
15,Lawrie Dudfield,/en/players/45cf088a/Lawrie-Dudfield,45cf088a,Lawrie-Dudfield,eng ENG,FW
16,Ryan Williams,/en/players/79cf2592/Ryan-Williams,79cf2592,Ryan-William,eng ENG,MF
17,Jonathan Walters,/en/players/0356cf4f/Jonathan-Walters,0356cf4f,Jonathan-Walt,ie IRL,"FW,MF"
18,Jamie Forrester,/en/players/32f6c811/Jamie-Forrester,32f6c811,Jamie-Forrest,eng ENG,FW
19,Matt Glennon,/en/players/1067a248/Matt-Glennon,1067a248,Matt-Glenno,eng ENG,GK
20,Jon Otsemobor,/en/players/9ced37b6/Jon-Otsemobor,9ced37b6,Jon-Otsemobo,eng ENG,DF
21,Ben Burgess,/en/players/c454e8b8/Ben-Burgess,c454e8b8,Ben-Burg,ie IRL,FW
22,Michael Branch,/en/players/2197c576/Michael-Branch,2197c576,Michael-Branch,eng ENG,FW
23,Richard Appleby,/en/players/353b4d3b/Richard-Appleby,353b4d3b,Richard-Appleb,eng ENG,"FW,MF"
24,Andy Holt,/en/players/fcf6b086/Andy-Holt,fcf6b086,Andy-Holt,eng ENG,DF
25,Daniel Webb,/en/players/009eb586/Daniel-Webb,009eb586,Daniel-Webb,eng ENG,DF
26,Simon Johnson,/en/players/dca18241/Simon-Johnson,dca18241,Simon-Johnso,eng ENG,MF
27,Mike Edwards,/en/players/020839bb/Mike-Edwards,020839bb,Mike-Edward,eng ENG,DF
28,Martin Reeves,/en/players/57c4e6a2/Martin-Reeves,57c4e6a2,Martin-Reev,eng ENG,MF
29,Mark Greaves,/en/players/cc3d2453/Mark-Greaves,cc3d2453,Mark-Greav,eng ENG,"DF,MF"
30,Greg Strong,/en/players/12469566/Greg-Strong,12469566,Greg-Strong,eng ENG,DF
31,Gary Bradshaw,/en/players/554a4ed0/Gary-Bradshaw,554a4ed0,Gary-Bradshaw,eng ENG,FW
33,Ben Petty,/en/players/193aa5f2/Ben-Petty,193aa5f2,Ben-Pett,eng ENG,DF
35,Owen Morrison,/en/players/572e5065/Owen-Morrison,572e5065,Owen-Morriso,nir NIR,MF
36,Clayton Donaldson,/en/players/d2e8446e/Clayton-Donaldson,d2e8446e,Clayton-Donaldso,jm JAM,FW
37,Nathan Peat,/en/players/0fad3029/Nathan-Peat,0fad3029,Nathan-Peat,eng ENG,DF
38,Simon Russell,/en/players/be7926d7/Simon-Russell,be7926d7,Simon-Ru,eng ENG,MF
39,Lee Philpott,/en/players/d3c3ec9a/Lee-Philpott,d3c3ec9a,Lee-Philpott,eng ENG,MF
40,Richard Hinds,/en/players/a56f9816/Richard-Hinds,56f9816,Richard-Hind,eng ENG,DF
41,Andy Dawson,/en/players/d87a80b2/Andy-Dawson,d87a80b2,Andy-Dawso,eng ENG,DF
42,Danny Allsopp,/en/players/e8b96a8a/Danny-Allsopp,8b96a8a,Danny-Allso,au AUS,FW
43,Jason Price,/en/players/c0e852fc/Jason-Price,c0e852fc,Jason-Pric,wls WAL,FW
44,Ryan France,/en/players/8b770249/Ryan-France,8b770249,Ryan-Franc,eng ENG,"DF,MF"
45,Boaz Myhill,/en/players/7ca2d989/Boaz-Myhill,7ca2d989,Boaz-Myhi,wls WAL,GK
46,Alton Thelwell,/en/players/23d28571/Alton-Thelwell,23d28571,Alton-Thelw,eng ENG,DF
47,Junior Lewis,/en/players/c9122221/Junior-Lewis,c9122221,Junior-Lewi,eng ENG,MF
48,Lee Marshall,/en/players/40416d99/Lee-Marshall,40416d99,Lee-Marsh,eng ENG,"DF,MF"
49,Scott Wiseman,/en/players/4ac936f9/Scott-Wiseman,4ac936f9,Scott-Wisem,gi GIB,"DF,MF"
50,Leon Cort,/en/players/312b5891/Leon-Cort,312b5891,Leon-Cort,gy GUY,DF
51,Nick Barmby,/en/players/4af0a400/Nick-Barmby,4af0a400,Nick-Barmb,eng ENG,"FW,MF"
52,Roland Edge,/en/players/12e700ff/Roland-Edge,12e700ff,Roland-Edg,eng ENG,DF
53,Michael Keane,/en/players/8047bc93/Michael-Keane,8047bc93,Michael-K,ie IRL,MF
54,Delroy Facey,/en/players/3966915f/Delroy-Facey,3966915f,Delroy-Fac,gd GRN,FW
55,Robbie Stockdale,/en/players/7d0a8842/Robbie-Stockdale,7d0a8842,Robbie-Stockd,sct SCO,DF
56,Kevin Ellison,/en/players/5baecff6/Kevin-Ellison,5baecff6,Kevin-Elliso,eng ENG,MF
57,Craig Fagan,/en/players/26d9e452/Craig-Fagan,26d9e452,Craig-Fag,eng ENG,"FW,MF"
58,Aaron Wilbraham,/en/players/9b2c7f55/Aaron-Wilbraham,9b2c7f55,Aaron-Wilbraham,eng ENG,FW
59,Andy Hessenthaler,/en/players/013693e9/Andy-Hessenthaler,013693e9,Andy-Hessenth,eng ENG,MF
60,Matt Duke,/en/players/752fc876/Matt-Duke,752fc876,Matt-Duk,eng ENG,GK
61,Russell Fry,/en/players/61b2e043/Russell-Fry,61b2e043,Russell-F,eng ENG,MF
62,John Welsh,/en/players/9713e675/John-Welsh,9713e675,John-Welsh,eng ENG,MF
63,Keith Andrews,/en/players/5bca867f/Keith-Andrews,5bca867f,Keith-Andrew,ie IRL,MF
64,Jon Parkin,/en/players/e8ec19c2/Jon-Parkin,8ec19c2,Jon-Parki,eng ENG,"DF,FW"
65,Sam Collins,/en/players/b5d85032/Sam-Collins,b5d85032,Sam-Colli,eng ENG,DF
66,Mark Lynch,/en/players/9978e52c/Mark-Lynch,9978e52c,Mark-Lynch,eng ENG,DF
67,Curtis Woodhouse,/en/players/e6bf398d/Curtis-Woodhouse,6bf398d,Curtis-Woodhou,eng ENG,MF
68,Chris Brown,/en/players/baf27774/Chris-Brown,baf27774,Chris-Brow,eng ENG,FW
69,Billy Paynter,/en/players/1b02a234/Billy-Paynter,1b02a234,Billy-Paynt,eng ENG,FW
70,Alan Rogers,/en/players/1d6ebd23/Alan-Rogers,1d6ebd23,Alan-Rog,eng ENG,DF
71,Danny Coles,/en/players/54e79bd4/Danny-Coles,54e79bd4,Danny-Co,eng ENG,DF
72,Darryl Duffy,/en/players/f9d91dfd/Darryl-Duffy,f9d91dfd,Darryl-Duff,sct SCO,FW
73,Michael Turner,/en/players/422a65eb/Michael-Turner,422a65eb,Michael-Tu,eng ENG,DF
74,Sam Ricketts,/en/players/3f8ef948/Sam-Ricketts,3f8ef948,Sam-Rickett,wls WAL,DF
75,Nicky Forster,/en/players/8947bae8/Nicky-Forster,8947bae8,Nicky-Forst,eng ENG,FW
76,Dean Marney,/en/players/b3379356/Dean-Marney,b3379356,Dean-M,eng ENG,MF
77,David Livermore,/en/players/759c4f99/David-Livermore,759c4f99,David-Livermo,eng ENG,"DF,MF"
78,Dean Windass,/en/players/5d318f2d/Dean-Windass,5d318f2d,Dean-Wind,eng ENG,"FW,MF"
79,Ray Parlour,/en/players/d567e937/Ray-Parlour,d567e937,Ray-Parlou,eng ENG,MF
80,Danny Mills,/en/players/240e4301/Danny-Mills,240e4301,Danny-Mi,eng ENG,DF
81,Stephen McPhee,/en/players/ce597b13/Stephen-McPhee,ce597b13,Stephen-McPh,sct SCO,FW
82,Michael Bridges,/en/players/a57b3014/Michael-Bridges,57b3014,Michael-Bridg,eng ENG,"FW,MF"
83,Lee Peltier,/en/players/af341b88/Lee-Peltier,f341b88,Lee-Pelti,eng ENG,"DF,MF"
84,Ricardo Vaz Tê,/en/players/238aa706/Ricardo-Vaz-Te,238aa706,Ricardo-Vaz-T,pt POR,"FW,MF"
85,Nathan Doyle,/en/players/a7f25b3c/Nathan-Doyle,7f25b3c,Nathan-Do,eng ENG,"DF,MF"
86,Nicky Featherstone,/en/players/6db8d67b/Nicky-Featherstone,6db8d67b,Nicky-Feathersto,eng ENG,"DF,FW"
