2002-2003,Hull-City
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿John Anderson,sct SCO,DF,43,42,1,1,"3,745",41.6,5,0,/en/players/22b1eb77/John-Anderson,22b1eb77,John-Anderso
Dean Keates,eng ENG,MF,36,36,6,4,"3,083",34.3,8,0,/en/players/27362fb4/Dean-Keates,27362fb4,Dean-Keat
Justin Whittle,eng ENG,DF,39,34,1,1,"3,081",34.2,4,1,/en/players/3578b993/Justin-Whittle,3578b993,Justin-Whitt
Carl Regan,eng ENG,DF,38,33,4,0,"3,007",33.4,2,0,/en/players/f2c5f613/Carl-Regan,f2c5f613,Carl-Reg
Ian Ashbee,eng ENG,MF,31,31,0,1,"2,782",30.9,10,1,/en/players/223c0803/Ian-Ashbee,223c0803,Ian-Ashb
Damien Delaney,ie IRL,DF,30,30,2,1,"2,690",29.9,9,0,/en/players/210d9ecb/Damien-Delaney,210d9ecb,Damien-D
Stuart Elliott,nir NIR,MF,36,30,6,12,"2,612",29.0,4,0,/en/players/d84137ee/Stuart-Elliott,d84137ee,Stuart-Elliott
Stuart Green,eng ENG,MF,28,27,5,6,"2,379",26.4,2,1,/en/players/6eb12e99/Stuart-Green,6eb12e99,Stuart-G
Phil Jevons,eng ENG,FW,24,23,1,3,"1,198",13.3,3,0,/en/players/2a920598/Phil-Jevons,2a920598,Phil-Jevo
Marc Joseph,ag ATG,DF,23,22,1,0,"1,911",21.2,5,0,/en/players/7561219c/Marc-Joseph,7561219c,Marc-Joseph
Gary Alexander,eng ENG,FW,25,21,2,6,"1,649",18.3,3,0,/en/players/de915071/Gary-Alexander,de915071,Gary-Alexand
Paul Musselwhite,eng ENG,GK,20,20,0,0,"1,800",20.0,0,0,/en/players/5335e276/Paul-Musselwhite,5335e276,Paul-Musselwhit
Steve Melton,eng ENG,MF,25,19,0,0,"1,698",18.9,2,0,/en/players/1dffb9b4/Steve-Melton,1dffb9b4,Steve-Melto
Shaun Smith,eng ENG,DF,22,17,0,1,"1,603",17.8,2,0,/en/players/9cc428b1/Shaun-Smith,9cc428b1,Shaun-Smith
Alan Fettis,nir NIR,GK,17,17,0,0,"1,530",17.0,0,0,/en/players/d9079df2/Alan-Fettis,d9079df2,Alan-Fetti
Lawrie Dudfield,eng ENG,FW,21,17,2,1,869,9.7,0,0,/en/players/45cf088a/Lawrie-Dudfield,45cf088a,Lawrie-Dudfield
Ryan Williams,eng ENG,MF,23,14,4,0,"1,357",15.1,2,0,/en/players/79cf2592/Ryan-Williams,79cf2592,Ryan-William
Jonathan Walters,ie IRL,"FW,MF",11,11,0,5,939,10.4,0,0,/en/players/0356cf4f/Jonathan-Walters,0356cf4f,Jonathan-Walt
Jamie Forrester,eng ENG,FW,11,11,1,3,899,10.0,0,0,/en/players/32f6c811/Jamie-Forrester,32f6c811,Jamie-Forrest
Matt Glennon,eng ENG,GK,9,9,0,0,810,9.0,0,0,/en/players/1067a248/Matt-Glennon,1067a248,Matt-Glenno
Jon Otsemobor,eng ENG,DF,9,8,1,3,703,7.8,0,0,/en/players/9ced37b6/Jon-Otsemobor,9ced37b6,Jon-Otsemobo
Ben Burgess,ie IRL,FW,7,7,2,4,594,6.6,1,0,/en/players/c454e8b8/Ben-Burgess,c454e8b8,Ben-Burg
Michael Branch,eng ENG,FW,7,6,0,3,464,5.2,1,0,/en/players/2197c576/Michael-Branch,2197c576,Michael-Branch
Richard Appleby,eng ENG,"FW,MF",6,6,1,0,363,4.0,0,0,/en/players/353b4d3b/Richard-Appleby,353b4d3b,Richard-Appleb
Andy Holt,eng ENG,DF,6,5,0,0,377,4.2,2,0,/en/players/fcf6b086/Andy-Holt,fcf6b086,Andy-Holt
Daniel Webb,eng ENG,DF,12,4,0,0,487,5.4,1,0,/en/players/009eb586/Daniel-Webb,009eb586,Daniel-Webb
Simon Johnson,eng ENG,MF,12,4,0,2,468,5.2,4,0,/en/players/dca18241/Simon-Johnson,dca18241,Simon-Johnso
Mike Edwards,eng ENG,DF,6,3,0,0,258,2.9,0,0,/en/players/020839bb/Mike-Edwards,020839bb,Mike-Edward
