Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Frank Lampard,/en/players/268df6b1/Frank-Lampard,268df6b1,Frank-Lampard,eng ENG,MF,Chelsea
1,William Gallas,/en/players/286fb7e0/William-Gallas,286fb7e0,William-G,fr FRA,DF,Chelsea
2,Carlo Cudicini,/en/players/df77463a/Carlo-Cudicini,df77463a,Carlo-Cudicini,it ITA,GK,Chelsea
3,Mario Melchiot,/en/players/1f5e2ed9/Mario-Melchiot,1f5e2ed9,Mario-Melchiot,nl NED,DF,Chelsea
4,Gianfranco Zola,/en/players/59883773/Gianfranco-Zola,59883773,Gianfranco-Zo,it ITA,FW,Chelsea
5,Marcel Desailly,/en/players/9dfb97aa/Marcel-Desailly,9dfb97aa,Marcel-Desai,fr FRA,"DF,MF",Chelsea
6,Jimmy Floyd Hasselbaink,/en/players/db8a04d1/Jimmy-Floyd-Hasselbaink,db8a04d1,Jimmy-Floyd-Hasselbaink,nl NED,FW,Chelsea
7,Graeme Le Saux,/en/players/0bd42c09/Graeme-Le-Saux,0bd42c09,Graeme-Le-Saux,eng ENG,DF,Chelsea
8,Emmanuel Petit,/en/players/291358c4/Emmanuel-Petit,291358c4,Emmanuel-Petit,fr FRA,"DF,MF",Chelsea
9,Eiður Guðjohnsen,/en/players/32fc9ff2/Eidur-Gudjohnsen,32fc9ff2,Eidur-Gudjoh,is ISL,"FW,MF",Chelsea
10,Jesper Grønkjær,/en/players/afe43b0f/Jesper-Gronkjaer,fe43b0f,Jesper-Gronkj,dk DEN,"FW,MF",Chelsea
11,Jody Morris,/en/players/c5002fd1/Jody-Morris,c5002fd1,Jody-Morri,eng ENG,MF,Chelsea
12,Enrique de Lucas,/en/players/ae61cc61/Enrique-de-Lucas,61cc61,Enrique-de-Luc,es ESP,"FW,MF",Chelsea
13,Celestine Babayaro,/en/players/dd4e6b97/Celestine-Babayaro,dd4e6b97,Celestine-Babayaro,ng NGA,"DF,MF",Chelsea
14,John Terry,/en/players/68517cfd/John-Terry,68517cfd,John-T,eng ENG,DF,Chelsea
15,Mario Stanić,/en/players/c5c88be5/Mario-Stanic,c5c88be5,Mario-Stanic,hr CRO,"FW,MF",Chelsea
16,Boudewijn Zenden,/en/players/4e27a622/Boudewijn-Zenden,4e27a622,Boudewijn-Zend,nl NED,"DF,FW",Chelsea
17,Albert Ferrer,/en/players/e70c5725/Albert-Ferrer,70c5725,Albert-F,es ESP,DF,Chelsea
18,Carlton Cole,/en/players/51b2effb/Carlton-Cole,51b2effb,Carlton-Co,eng ENG,FW,Chelsea
19,Ed de Goey,/en/players/5a7b2f65/Ed-de-Goey,5a7b2f65,Ed-de-Go,nl NED,GK,Chelsea
20,Robert Huth,/en/players/0bd1ea64/Robert-Huth,0bd1ea64,Robert-Huth,de GER,DF,Chelsea
