,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Antonio Notario,/en/players/b49f31c5/Antonio-Notario,b49f31c5,Antonio-Notario,es ESP,GK
1,David Castedo,/en/players/d39ba62e/David-Castedo,d39ba62e,David-Castedo,es ESP,DF
2,Javier Casquero,/en/players/ab6daa16/Javier-Casquero,b6daa16,Javier-Casquero,es ESP,MF
3,Pablo Alfaro,/en/players/e9654a31/Pablo-Alfaro,9654a31,Pablo-Alfaro,es ESP,DF
4,José Antonio Reyes,/en/players/19058f02/Jose-Antonio-Reyes,19058f02,Jose-Antonio-R,es ESP,MF
5,Javi Navarro,/en/players/df733521/Javi-Navarro,df733521,Javi-Navarro,es ESP,"DF,MF"
6,Francisco Gallardo,/en/players/be80c87c/Francisco-Gallardo,be80c87c,Francisco-Gallardo,es ESP,MF
7,Marcos Vales,/en/players/f96c7239/Marcos-Vales,f96c7239,Marcos-V,es ESP,MF
8,Gerardo Torrado,/en/players/c966c9a3/Gerardo-Torrado,c966c9a3,Gerardo-Torrado,mx MEX,MF
9,Fredi Lobeiras,/en/players/9e85ab41/Fredi-Lobeiras,9e85ab41,Fredi-Lobei,es ESP,MF
10,Antoñito,/en/players/822723a6/Antonito,822723a6,Antonito,es ESP,FW
11,Juan Redondo,/en/players/c2bed898/Juan-Redondo,c2bed898,Juan-Redondo,es ESP,DF
12,Zoran Njeguš,/en/players/cd70ea39/Zoran-Njegus,cd70ea39,Zoran-Njegu,rs SRB,"DF,MF"
13,Mariano Toedtli,/en/players/dc1fd8a8/Mariano-Toedtli,dc1fd8a8,Mariano-Toedtli,ar ARG,FW
14,Óscar,/en/players/87631dde/Oscar,87631dde,Osc,es ESP,DF
15,Víctor Salas,/en/players/67c31cb7/Victor-Salas,67c31cb7,Victor-S,es ESP,MF
16,Vinny Samways,/en/players/9dc41793/Vinny-Samways,9dc41793,Vinny-Samw,eng ENG,MF
17,Francisco Lama,/en/players/39e2db59/Francisco-Lama,39e2db59,Francisco-Lam,es ESP,MF
18,Moisés,/en/players/e3415193/Moises,3415193,Moi,es ESP,FW
19,Alfonso Vera,/en/players/d0b31ce2/Alfonso-Vera,d0b31ce2,Alfonso-V,es ESP,MF
20,Juanmi Gelabert,/en/players/2603ea8e/Juanmi-Gelabert,2603ea8e,Juanmi-Gelabert,es ESP,DF
21,Tomás Hervás,/en/players/9f1f6292/Tomas-Hervas,9f1f6292,Tomas-Herv,es ESP,MF
22,Nikos Machlas,/en/players/bae5e837/Nikos-Machlas,bae5e837,Nikos-Mach,gr GRE,"FW,MF"
23,David Arteaga,/en/players/86d9a411/David-Arteaga,86d9a411,David-Arteag,es ESP,MF
24,Dani Alves,/en/players/c9e99e49/Dani-Alves,c9e99e49,Dani-Alv,br BRA,"DF,MF"
25,Juan Carlos Caballero,/en/players/6b8a75b9/Juan-Carlos-Caballero,6b8a75b9,Juan-Carlos-Caballero,es ESP,GK
26,José Miguel Prieto,/en/players/0f1e8b40/Jose-Miguel-Prieto,0f1e8b40,Jose-Miguel-Prieto,es ESP,DF
27,Inti Podestá,/en/players/bcd3b2a1/Inti-Podesta,bcd3b2a1,Inti-Podest,uy URU,MF
29,Esteban,/en/players/e4fc2638/Esteban,4fc2638,Esteb,es ESP,GK
30,Júlio Baptista,/en/players/44557475/Julio-Baptista,44557475,Julio-Baptist,br BRA,"FW,MF"
31,Darío Silva,/en/players/1efa0295/Dario-Silva,1efa0295,Dario-Silv,uy URU,FW
32,Antonio López,/en/players/1fdd5ff7/Antonio-Lopez,1fdd5ff7,Antonio-Lopez,es ESP,MF
33,Germán Hornos,/en/players/232366ec/German-Hornos,232366ec,German-Horno,uy URU,FW
34,Carlos Domínguez,/en/players/c008c1c3/Carlos-Dominguez,c008c1c3,Carlos-Dominguez,es ESP,FW
35,Sergio Ramos,/en/players/08511d65/Sergio-Ramos,08511d65,Sergio-Ramo,es ESP,DF
36,Alejandro Marañón,/en/players/9be8422d/Alejandro-Maranon,9be8422d,Alejandro-Marano,es ESP,DF
37,Jesús Navas,/en/players/3f10bd22/Jesus-Navas,3f10bd22,Jesus-Nav,es ESP,"DF,MF"
38,Luis Gil Torres,/en/players/3541486a/Luis-Gil-Torres,3541486a,Luis-Gil-To,es ESP,FW
39,Aitor Ocio,/en/players/f1c8639b/Aitor-Ocio,f1c8639b,Aitor-Ocio,es ESP,DF
40,Antonio Puerta,/en/players/a6d37bd0/Antonio-Puerta,6d37bd0,Antonio-Puert,es ESP,"DF,MF"
41,Juanjo Bezares,/en/players/6d8e0587/Juanjo-Bezares,6d8e0587,Juanjo-Bez,es ESP,MF
42,Marco Navas,/en/players/194ed492/Marco-Navas,194ed492,Marco-Nav,es ESP,MF
43,Federico Magallanes,/en/players/d75da374/Federico-Magallanes,d75da374,Federico-Mag,uy URU,"FW,MF"
44,José Luis Martí,/en/players/111c668a/Jose-Luis-Marti,111c668a,Jose-Luis-Marti,es ESP,MF
45,Renato,/en/players/dc4d83fe/Renato,dc4d83fe,Renato,br BRA,MF
46,Adriano,/en/players/9d8586c4/Adriano,9d8586c4,Adriano,br BRA,"DF,MF"
47,Fernando Sales,/en/players/24486536/Fernando-Sales,24486536,Fernando-S,es ESP,MF
48,Jordi López,/en/players/b6fe8a4c/Jordi-Lopez,b6fe8a4c,Jordi-Lopez,es ESP,MF
49,Jesuli,/en/players/3bfc833a/Jesuli,3bfc833a,Jesuli,es ESP,MF
50,Carlos Aranda,/en/players/2b60c45d/Carlos-Aranda,2b60c45d,Carlos-Arand,es ESP,FW
51,Ariza Makukula,/en/players/62ce8bd7/Ariza-Makukula,62ce8bd7,Ariza-Makuku,pt POR,FW
52,Pablo Ruiz,/en/players/9fb57e68/Pablo-Ruiz,9fb57e68,Pablo-Ruiz,es ESP,DF
53,David Prieto,/en/players/aee8f24e/David-Prieto,8f24e,David-Prieto,es ESP,"DF,MF"
54,Kepa Blanco,/en/players/e021d831/Kepa-Blanco,021d831,Kepa-Blanco,es ESP,FW
55,Diego Capel,/en/players/4933a2f2/Diego-Capel,4933a2f2,Diego-C,es ESP,MF
56,﻿Andrés Palop,/en/players/9ab4e785/Andres-Palop,9ab4e785,Andres-Palo,es ESP,GK
57,Frédéric Kanouté,/en/players/1a24d5b6/Frederic-Kanoute,1a24d5b6,Frederic-Kanout,ml MLI,FW
58,Enzo Maresca,/en/players/1a899d99/Enzo-Maresca,1a899d99,Enzo-Maresc,it ITA,MF
59,Javier Saviola,/en/players/de544fdb/Javier-Saviola,de544fdb,Javier-Savio,ar ARG,FW
60,Ivica Dragutinović,/en/players/7ab82833/Ivica-Dragutinovic,7ab82833,Ivica-Dragutinovic,rs SRB,DF
61,Luís Fabiano,/en/players/eaaeef7b/Luis-Fabiano,f7b,Luis-Fabiano,br BRA,FW
62,Julien Escudé,/en/players/6aa5bd41/Julien-Escude,6aa5bd41,Julien-Escud,fr FRA,DF
63,José Ángel Crespo,/en/players/8ec4c2f7/Jose-Angel-Crespo,8ec4c2f7,Jose-Angel-Crespo,es ESP,DF
64,Alejandro Alfaro,/en/players/7c293728/Alejandro-Alfaro,7c293728,Alejandro-Alfaro,es ESP,"FW,MF"
65,Bruno Herrero Arias,/en/players/acd429fc/Bruno-Herrero-Arias,cd429fc,Bruno-Herrero-Ari,es ESP,MF
66,Christian Poulsen,/en/players/4b83b362/Christian-Poulsen,4b83b362,Christian-Pou,dk DEN,MF
67,Aleksandr Kerzhakov,/en/players/e8cb6c66/Aleksandr-Kerzhakov,8cb6c66,Aleksandr-Kerzhakov,ru RUS,FW
68,Andreas Hinkel,/en/players/9d56817e/Andreas-Hinkel,9d56817e,Andreas-Hink,de GER,DF
69,Javier Chevantón,/en/players/5824ef34/Javier-Chevanton,5824ef34,Javier-Chevanto,uy URU,FW
70,David Cobeño,/en/players/df7b0840/David-Cobeno,df7b0840,David-Cobeno,es ESP,GK
71,Duda,/en/players/13d41642/Duda,13d41642,Dud,pt POR,"DF,FW"
72,Seydou Keita,/en/players/500c4e9b/Seydou-Keita,500c4e9b,Seydou-Keit,ml MLI,MF
73,Aquivaldo Mosquera,/en/players/e8624833/Aquivaldo-Mosquera,8624833,Aquivaldo-Mosqu,co COL,DF
