Unnamed: 0,Player,Link,Player_name,Player_id,Nationality,Position,club
2025.0,﻿Antonio Notario,/en/players/b49f31c5/Antonio-Notario,Antonio-Notario,b49f31c5,es ESP,GK,Sevilla
2026.0,David Castedo,/en/players/d39ba62e/David-Castedo,David-Castedo,d39ba62e,es ESP,DF,Sevilla
2027.0,Javier Casquero,/en/players/ab6daa16/Javier-Casquero,Javier-Casquero,b6daa16,es ESP,MF,Sevilla
2028.0,Pablo Alfaro,/en/players/e9654a31/Pablo-Alfaro,Pablo-Alfaro,9654a31,es ESP,DF,Sevilla
2029.0,José Antonio Reyes,/en/players/19058f02/Jose-Antonio-Reyes,Jose-Antonio-R,19058f02,es ESP,MF,Sevilla
2030.0,Javi Navarro,/en/players/df733521/Javi-Navarro,Javi-Navarro,df733521,es ESP,"DF,MF",Sevilla
2031.0,Francisco Gallardo,/en/players/be80c87c/Francisco-Gallardo,Francisco-Gallardo,be80c87c,es ESP,MF,Sevilla
2032.0,Marcos Vales,/en/players/f96c7239/Marcos-Vales,Marcos-V,f96c7239,es ESP,MF,Sevilla
2033.0,Gerardo Torrado,/en/players/c966c9a3/Gerardo-Torrado,Gerardo-Torrado,c966c9a3,mx MEX,MF,Sevilla
2034.0,Fredi Lobeiras,/en/players/9e85ab41/Fredi-Lobeiras,Fredi-Lobei,9e85ab41,es ESP,MF,Sevilla
2035.0,Antoñito,/en/players/822723a6/Antonito,Antonito,822723a6,es ESP,FW,Sevilla
2036.0,Juan Redondo,/en/players/c2bed898/Juan-Redondo,Juan-Redondo,c2bed898,es ESP,DF,Sevilla
2037.0,Zoran Njeguš,/en/players/cd70ea39/Zoran-Njegus,Zoran-Njegu,cd70ea39,rs SRB,"DF,MF",Sevilla
2038.0,Mariano Toedtli,/en/players/dc1fd8a8/Mariano-Toedtli,Mariano-Toedtli,dc1fd8a8,ar ARG,FW,Sevilla
2039.0,Óscar,/en/players/87631dde/Oscar,Osc,87631dde,es ESP,DF,Sevilla
2040.0,Víctor Salas,/en/players/67c31cb7/Victor-Salas,Victor-S,67c31cb7,es ESP,MF,Sevilla
2041.0,Vinny Samways,/en/players/9dc41793/Vinny-Samways,Vinny-Samw,9dc41793,eng ENG,MF,Sevilla
2042.0,Francisco Lama,/en/players/39e2db59/Francisco-Lama,Francisco-Lam,39e2db59,es ESP,MF,Sevilla
2043.0,Moisés,/en/players/e3415193/Moises,Moi,3415193,es ESP,FW,Sevilla
2044.0,Alfonso Vera,/en/players/d0b31ce2/Alfonso-Vera,Alfonso-V,d0b31ce2,es ESP,MF,Sevilla
2045.0,Juanmi Gelabert,/en/players/2603ea8e/Juanmi-Gelabert,Juanmi-Gelabert,2603ea8e,es ESP,DF,Sevilla
2046.0,Tomás Hervás,/en/players/9f1f6292/Tomas-Hervas,Tomas-Herv,9f1f6292,es ESP,MF,Sevilla
2047.0,Nikos Machlas,/en/players/bae5e837/Nikos-Machlas,Nikos-Mach,bae5e837,gr GRE,"FW,MF",Sevilla
2048.0,David Arteaga,/en/players/86d9a411/David-Arteaga,David-Arteag,86d9a411,es ESP,MF,Sevilla
2049.0,Dani Alves,/en/players/c9e99e49/Dani-Alves,Dani-Alv,c9e99e49,br BRA,"DF,MF",Sevilla
2050.0,Juan Carlos Caballero,/en/players/6b8a75b9/Juan-Carlos-Caballero,Juan-Carlos-Caballero,6b8a75b9,es ESP,GK,Sevilla
2051.0,José Miguel Prieto,/en/players/0f1e8b40/Jose-Miguel-Prieto,Jose-Miguel-Prieto,0f1e8b40,es ESP,DF,Sevilla
2052.0,Inti Podestá,/en/players/bcd3b2a1/Inti-Podesta,Inti-Podest,bcd3b2a1,uy URU,MF,Sevilla
2053.0,Esteban,/en/players/e4fc2638/Esteban,Esteb,4fc2638,es ESP,GK,Sevilla
2054.0,Júlio Baptista,/en/players/44557475/Julio-Baptista,Julio-Baptist,44557475,br BRA,"FW,MF",Sevilla
2055.0,Darío Silva,/en/players/1efa0295/Dario-Silva,Dario-Silv,1efa0295,uy URU,FW,Sevilla
2056.0,Antonio López,/en/players/1fdd5ff7/Antonio-Lopez,Antonio-Lopez,1fdd5ff7,es ESP,MF,Sevilla
2057.0,Germán Hornos,/en/players/232366ec/German-Hornos,German-Horno,232366ec,uy URU,FW,Sevilla
