,Player,Link,Player_id,Player_name,Nationality,Position
221,Marcos Trabanco,/en/players/82c2a25f/Marcos-Trabanco,82c2a25f,Marcos-Trabanco,es ESP,FW
222,Fran Villalba,/en/players/0d2603b5/Fran-Villalba,0d2603b5,Fran-Villalb,es ESP,MF
223,Vasyl Kravets,/en/players/29e48848/Vasyl-Kravets,29e48848,Vasyl-Kravet,ua UKR,DF
224,José Luis Rodríguez,/en/players/b333b014/Jose-Luis-Rodriguez,b333b014,Jose-Luis-Rodriguez,pa PAN,MF
225,Juan Berrocal González,/en/players/377ef3a6/Juan-Berrocal-Gonzalez,377ef3a6,Juan-Berrocal-Gonzalez,es ESP,DF
226,Cristian Rivera,/en/players/8ef81d2d/Cristian-Rivera,8ef81d2d,Cristian-Riv,es ESP,MF
227,Eric Ramírez,/en/players/b9f92e76/Eric-Ramirez,b9f92e76,Eric-Ramirez,ve VEN,FW
228,Jordi Pola,/en/players/0d203ef6/Jordi-Pola,0d203ef6,Jordi-Po,es ESP,DF
229,Diego Sánchez,/en/players/230f7fd6/Diego-Sanchez,230f7fd6,Diego-Sanchez,es ESP,DF
230,Álvaro Santamaría,/en/players/8d48f2d9/Alvaro-Santamaria,8d48f2d9,Alvaro-Santamari,es ESP,FW
231,Alex Oyon,/en/players/a0411928/Alex-Oyon,0411928,Alex-Oyo,es ESP,FW
232,Enol Coto,/en/players/06af1c11/Enol-Coto,06af1c11,Enol-Coto,es ESP,DF
233,David Fernández,/en/players/5cc83c67/David-Fernandez,5cc83c67,David-Fernandez,es ESP,DF
234,Javier Izquierdo,/en/players/8f0fafc0/Javier-Izquierdo,8f0fafc0,Javier-Izquierdo,es ESP,GK
235,Nacho Martin,/en/players/337bccc5/Nacho-Martin,337bccc5,Nacho-Marti,es ESP,MF
236,Dani Queipo,/en/players/1b2f8c73/Dani-Queipo,1b2f8c73,Dani-Queipo,es ESP,FW
237,Somolinos,/en/players/6fe7b5d2/Somolinos,6fe7b5d2,Somolino,es ESP,DF
